"","query","usagekey","scientificname","rank","status","matchtype","canonicalname","confidence","kingdom","phylum","order","family","genus","species","kingdomkey","phylumkey","classkey","orderkey","familykey","genuskey","specieskey","synonym","class","note","acceptedusagekey"
"3935","Pasipha albicaudata",4859523,"Pasipha Ogren & Kawakatsu, 1990","genus","ACCEPTED","HIGHERRANK","Pasipha",94,"Animalia","Platyhelminthes","Tricladida","Geoplanidae","Pasipha",NA,1,108,NA,427,6364,4859523,NA,FALSE,NA,NA,NA
"3937","Pasipha paucilineata",4859523,"Pasipha Ogren & Kawakatsu, 1990","genus","ACCEPTED","HIGHERRANK","Pasipha",94,"Animalia","Platyhelminthes","Tricladida","Geoplanidae","Pasipha",NA,1,108,NA,427,6364,4859523,NA,FALSE,NA,NA,NA
"3947","Encope aberrans",2279054,"Encope aberrans Martens, 1867","species","SYNONYM","EXACT","Encope aberrans",98,"Animalia","Echinodermata","Clypeasteroida","Mellitidae","Encope","Encope michelini",1,50,221,814,9519,2279051,2279056,TRUE,"Echinoidea",NA,2279056
"3955","Criconema silvum",10950707,"Criconema silvum (Van den Berg, 1984) Raski & Luc, 1987","species","SYNONYM","EXACT","Criconema silvum",98,"Animalia","Nematoda","Tylenchida","Criconematidae","Lobocriconema","Lobocriconema silvum",1,5967481,250,972,2552,4407268,7022334,TRUE,"Secernentea",NA,7022334
"3975","Characitecium costaricensis",9656641,"Characithecium costaricensis (Price & Bussing, 1967) Mendoza-Franco, Reina & To","species","SYNONYM","FUZZY","Characithecium costaricensis",83,"Animalia","Platyhelminthes","Dactylogyridea","Ancyrocephalidae","Characithecium","Characithecium costaricense",1,108,7774442,7914871,4343296,8682165,9817859,TRUE,"Monogenea",NA,9817859
"3978","Sciadicleithrum panamensis",8786170,"Sciadicleithrum panamensis Mendoza-Franco, Aguirre-Macedo & Vidal-Martínez, 2007","species","SYNONYM","EXACT","Sciadicleithrum panamensis",98,"Animalia","Platyhelminthes","Dactylogyridea","Ancyrocephalidae","Sciadicleithrum","Sciadicleithrum panamense",1,108,7774442,7914871,4343296,4862219,10854096,TRUE,"Monogenea",NA,10854096
"3979","Sciadicleithrum panamensis",10854096,"Sciadicleithrum panamense Mendoza-Franco, Aguirre-Macedo & Vidal-Martínez, 2007","species","ACCEPTED","FUZZY","Sciadicleithrum panamense",90,"Animalia","Platyhelminthes","Dactylogyridea","Ancyrocephalidae","Sciadicleithrum","Sciadicleithrum panamense",1,108,7774442,7914871,4343296,4862219,10854096,FALSE,"Monogenea","Similarity: name=90; authorship=0; classification=-2; rank=5; status=1",NA
"3989","Hemicycliophora obtusa",7692463,"Hemicycliophora de Man, 1921","genus","ACCEPTED","HIGHERRANK","Hemicycliophora",94,"Animalia","Nematoda","Rhabditida","Hemicycliophoridae","Hemicycliophora",NA,1,5967481,250,440,4556531,7692463,NA,FALSE,"Secernentea",NA,NA
"3993","Hemicycliophora robbinsi",7692463,"Hemicycliophora de Man, 1921","genus","ACCEPTED","HIGHERRANK","Hemicycliophora",94,"Animalia","Nematoda","Rhabditida","Hemicycliophoridae","Hemicycliophora",NA,1,5967481,250,440,4556531,7692463,NA,FALSE,"Secernentea",NA,NA
"3994","Hemicycliophora californica",7692463,"Hemicycliophora de Man, 1921","genus","ACCEPTED","HIGHERRANK","Hemicycliophora",94,"Animalia","Nematoda","Rhabditida","Hemicycliophoridae","Hemicycliophora",NA,1,5967481,250,440,4556531,7692463,NA,FALSE,"Secernentea",NA,NA
"3995","Hemicycliophora raskii",7692463,"Hemicycliophora de Man, 1921","genus","ACCEPTED","HIGHERRANK","Hemicycliophora",94,"Animalia","Nematoda","Rhabditida","Hemicycliophoridae","Hemicycliophora",NA,1,5967481,250,440,4556531,7692463,NA,FALSE,"Secernentea",NA,NA
"3997","Hemicycliophora lutosoides",7692463,"Hemicycliophora de Man, 1921","genus","ACCEPTED","HIGHERRANK","Hemicycliophora",94,"Animalia","Nematoda","Rhabditida","Hemicycliophoridae","Hemicycliophora",NA,1,5967481,250,440,4556531,7692463,NA,FALSE,"Secernentea",NA,NA
"3998","Hemicycliophora parvana",7692463,"Hemicycliophora de Man, 1921","genus","ACCEPTED","HIGHERRANK","Hemicycliophora",94,"Animalia","Nematoda","Rhabditida","Hemicycliophoridae","Hemicycliophora",NA,1,5967481,250,440,4556531,7692463,NA,FALSE,"Secernentea",NA,NA
"4001","Hemicycliophora similis",7692463,"Hemicycliophora de Man, 1921","genus","ACCEPTED","HIGHERRANK","Hemicycliophora",94,"Animalia","Nematoda","Rhabditida","Hemicycliophoridae","Hemicycliophora",NA,1,5967481,250,440,4556531,7692463,NA,FALSE,"Secernentea",NA,NA
"4002","Hemicycliophora poranga",7692463,"Hemicycliophora de Man, 1921","genus","ACCEPTED","HIGHERRANK","Hemicycliophora",94,"Animalia","Nematoda","Rhabditida","Hemicycliophoridae","Hemicycliophora",NA,1,5967481,250,440,4556531,7692463,NA,FALSE,"Secernentea",NA,NA
"4003","Hemicycliophora halophila",7692463,"Hemicycliophora de Man, 1921","genus","ACCEPTED","HIGHERRANK","Hemicycliophora",94,"Animalia","Nematoda","Rhabditida","Hemicycliophoridae","Hemicycliophora",NA,1,5967481,250,440,4556531,7692463,NA,FALSE,"Secernentea",NA,NA
"4007","Trichuris rhinopiptheroxella",2283366,"Trichuris Röderer, 1761","genus","ACCEPTED","HIGHERRANK","Trichuris",94,"Animalia","Nematoda","Trichocephalida","Trichinellidae","Trichuris",NA,1,5967481,251,444,5981,2283366,NA,FALSE,"Adenophorea",NA,NA
"4024","Afrina sporoboliae",10356952,"Afrina sporoboliae","species","DOUBTFUL","EXACT","Afrina sporoboliae",97,"Animalia","Nematoda","Tylenchida","Anguinidae","Subanguina","Afrina sporoboliae",1,5967481,250,972,2553,2283956,10356952,FALSE,"Secernentea",NA,NA
"4054","Pterygodermatites nycticebi",4408023,"Pterygodermatites Wedl, 1861","genus","ACCEPTED","HIGHERRANK","Pterygodermatites",94,"Animalia","Nematoda","Rhabditida","Rictulariidae","Pterygodermatites",NA,1,5967481,250,440,4556970,4408023,NA,FALSE,"Secernentea",NA,NA
"4063","Spirocerca vulpis",2284479,"Spirocerca Railliet & Henry, 1911","genus","ACCEPTED","HIGHERRANK","Spirocerca",94,"Animalia","Nematoda","Spirurida","Spirocercidae","Spirocerca",NA,1,5967481,250,973,2714,2284479,NA,FALSE,"Secernentea",NA,NA
"4067","Meloidogyne floridensis",8005155,"Meloidogyne","genus","ACCEPTED","HIGHERRANK","Meloidogyne",94,"Animalia","Nematoda","Tylenchida","Heteroderidae","Meloidogyne",NA,1,5967481,250,972,6466,8005155,NA,FALSE,"Secernentea",NA,NA
"4071","Meloidogyne partityla",8005155,"Meloidogyne","genus","ACCEPTED","HIGHERRANK","Meloidogyne",94,"Animalia","Nematoda","Tylenchida","Heteroderidae","Meloidogyne",NA,1,5967481,250,972,6466,8005155,NA,FALSE,"Secernentea",NA,NA
"4083","Cylicostephanus calicatus",4558821,"Cylicostephanus calicatus (Looss, 1900)","species","SYNONYM","EXACT","Cylicostephanus calicatus",98,"Animalia","Nematoda","Strongylida","Strongylidae","Cylicostephanus","Cycliostephanus calicatus",1,5967481,250,439,2251,2283528,7774484,TRUE,"Secernentea",NA,7774484
"4087","Spirometra ranarum",4407605,"Spirometra Faust, Campbell & Kellogg, 1929","genus","ACCEPTED","HIGHERRANK","Spirometra",92,"Animalia","Platyhelminthes","Diphyllobothriidea","Diphyllobothriidae","Spirometra",NA,1,108,144,7885371,6460,4407605,NA,FALSE,"Cestoda",NA,NA
"4118","Vittatidera zeaphila",9364404,"Vittatidera Bernard, Handoo, Powers, Donald & Heinz, 2010","genus","DOUBTFUL","HIGHERRANK","Vittatidera",92,"Animalia","Nematoda","Tylenchida","Heteroderidae","Vittatidera",NA,1,5967481,250,972,6466,9364404,NA,FALSE,"Secernentea",NA,NA
"4130","Spinitectus mexicanus",4346581,"Spinitectus Fourment, 1883","genus","ACCEPTED","HIGHERRANK","Spinitectus",94,"Animalia","Nematoda","Spirurida","Cystidicolidae","Spinitectus",NA,1,5967481,250,973,2720,4346581,NA,FALSE,"Secernentea",NA,NA
