query,aphia_id,scientificname,authority,status,unacceptreason,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,phylum,class,order,family,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type,freshwater_only,terrestrial_only
Dodecaceria fewkesi,327435,Dodecaceria fewkesi,"Berkeley & Berkeley, 1954",unaccepted,"unnecessary replacement species name for Sabella pacifica Fewkes, 1889",Species,1580005,Dodecaceria pacifica,"(Fewkes, 1889)",129246,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,Dodecaceria,1,0,0,0,0,exact,0,0
Aporrectodea cupulifera,1550567,Aporrectodea cupulifera,"(Tetry, 1937)",accepted,NA,Species,1550567,Aporrectodea cupulifera,"(Tetry, 1937)",994659,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Aporrectodea,NA,NA,NA,1,0,exact,NA,1
Murchieona minuscula,1551547,Murchieona minuscula,"(Rosa, 1906)",accepted,NA,Species,1551547,Murchieona minuscula,"(Rosa, 1906)",1551540,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Murchieona,NA,NA,NA,1,0,exact,NA,1
Amynthas corticis,1425419,Amynthas corticis,"(Kinberg, 1866)",accepted,NA,Species,1425419,Amynthas corticis,"(Kinberg, 1866)",1062218,Animalia,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Amynthas,NA,NA,1,1,0,exact,1,1
Amynthas gracilis,1507826,Amynthas gracilis,"(Kinberg, 1866)",accepted,NA,Species,1507826,Amynthas gracilis,"(Kinberg, 1866)",1062218,Animalia,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Amynthas,0,0,0,1,0,exact,0,1
Amynthas robustus,1507696,Amynthas robustus,"(Perrier, 1872)",accepted,NA,Species,1507696,Amynthas robustus,"(Perrier, 1872)",1062218,Animalia,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Amynthas,NA,NA,NA,1,0,exact,NA,1
Perionyx excavatus,1070410,Perionyx excavatus,"Perrier, 1872",accepted,NA,Species,1070410,Perionyx excavatus,"Perrier, 1872",1062268,Animalia,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Perionyx,NA,NA,NA,1,0,exact,NA,1
Eisenia japonica,1514614,Eisenia japonica,"(Michaelsen, 1891)",accepted,NA,Species,1514614,Eisenia japonica,"(Michaelsen, 1891)",1040050,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Eisenia,NA,NA,NA,1,0,exact,NA,1
Metaphire,1062143,Metaphire,"Sims & Easton, 1972",accepted,NA,Genus,1062143,Metaphire,"Sims & Easton, 1972",22960,Animalia,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Metaphire,0,NA,NA,1,0,exact,NA,1
Pontoscolex corethrurus,994667,Pontoscolex corethrurus,"(Muller, 1856)",accepted,NA,Species,994667,Pontoscolex corethrurus,"(Muller, 1856)",994666,Animalia,Annelida,Clitellata,Crassiclitellata,Rhinodrilidae,Pontoscolex,0,0,0,1,0,exact,0,1
Drawida,1027687,Drawida,"Michaelsen, 1900",accepted,NA,Genus,1027687,Drawida,"Michaelsen, 1900",1027685,Animalia,Annelida,Clitellata,Moniligastrida,Moniligastridae,Drawida,0,0,1,1,NA,exact,1,1
Lumbricidae,154884,Lumbricidae,"Rafinesque, 1815",accepted,NA,Family,154884,Lumbricidae,"Rafinesque, 1815",14164,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,NA,0,0,0,1,NA,exact,0,1
Moniligastridae,1027685,Moniligastridae,"Claus, 1880",accepted,NA,Family,1027685,Moniligastridae,"Claus, 1880",1512806,Animalia,Annelida,Clitellata,Moniligastrida,Moniligastridae,NA,0,0,1,1,0,exact,1,1
Mimobdella japonica,1488192,Mimobdella japonica,"Blanchard, 1897",accepted,NA,Species,1488192,Mimobdella japonica,"Blanchard, 1897",1488183,Animalia,Annelida,Clitellata,Arhynchobdellida,Salifidae,Mimobdella,0,0,1,0,0,exact,1,0
Microscolex phosphoreus,1433886,Microscolex phosphoreus,"(Dugès, 1837)",accepted,NA,Species,1433886,Microscolex phosphoreus,"(Dugès, 1837)",994662,Animalia,Annelida,Clitellata,Crassiclitellata,Acanthodrilidae,Microscolex,0,0,0,1,0,exact,0,1
Ikedosoma gogoshimense,266775,Ikedosoma gogoshimense,"(Ikeda, 1904)",accepted,NA,Species,266775,Ikedosoma gogoshimense,"(Ikeda, 1904)",264913,Animalia,Annelida,Polychaeta,Echiuroidea,Thalassematidae,Ikedosoma,1,0,0,0,0,exact,0,0
Ochetostoma erythrogrammon,110372,Ochetostoma erythrogrammon,"Rüppell & Leuckart, 1828",accepted,NA,Species,110372,Ochetostoma erythrogrammon,"Rüppell & Leuckart, 1828",206211,Animalia,Annelida,Polychaeta,Echiuroidea,Thalassematidae,Ochetostoma,1,0,0,0,0,exact,0,0
Ochetostoma,206211,Ochetostoma,"Rüppell & Leuckart, 1828",accepted,NA,Genus,206211,Ochetostoma,"Rüppell & Leuckart, 1828",110348,Animalia,Annelida,Polychaeta,Echiuroidea,Thalassematidae,Ochetostoma,1,NA,0,0,0,exact,0,0
Thalassema owstoni,266308,Thalassema owstoni,"Ikeda, 1904",accepted,NA,Species,266308,Thalassema owstoni,"Ikeda, 1904",110357,Animalia,Annelida,Polychaeta,Echiuroidea,Thalassematidae,Thalassema,1,0,0,0,0,exact,0,0
Ikeda taenioides,266770,Ikeda taenioides,"(Ikeda, 1904)",accepted,NA,Species,266770,Ikeda taenioides,"(Ikeda, 1904)",264911,Animalia,Annelida,Polychaeta,Echiuroidea,Ikedidae,Ikeda,1,0,0,0,NA,exact,0,0
Ikeda,264911,Ikeda,"Wharton, 1913",accepted,NA,Genus,264911,Ikeda,"Wharton, 1913",366284,Animalia,Annelida,Polychaeta,Echiuroidea,Ikedidae,Ikeda,1,NA,0,0,0,exact,0,0
Ikedosoma elegans,266774,Ikedosoma elegans,"(Ikeda, 1904)",accepted,NA,Species,266774,Ikedosoma elegans,"(Ikeda, 1904)",264913,Animalia,Annelida,Polychaeta,Echiuroidea,Thalassematidae,Ikedosoma,1,0,0,0,0,exact,0,0
Listriolobus sorbillans,266794,Listriolobus sorbillans,"(Lampert, 1883)",accepted,NA,Species,266794,Listriolobus sorbillans,"(Lampert, 1883)",264917,Animalia,Annelida,Polychaeta,Echiuroidea,Thalassematidae,Listriolobus,1,0,0,0,0,exact,0,0
Pontodrilus bermudensis,476366,Pontodrilus bermudensis,"Beddard, 1891",unaccepted,Synonym,Species,137476,Pontodrilus litoralis,"(Grube, 1855)",137354,Animalia,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Pontodrilus,NA,NA,NA,NA,NA,exact,NA,NA
Hemiclepsis marginata,182701,Hemiclepsis marginata,"(O. F. Müller, 1773)",accepted,NA,Species,182701,Hemiclepsis marginata,"(O. F. Müller, 1773)",182700,Animalia,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,Hemiclepsis,0,0,1,NA,NA,exact,1,NA
Calliobdella vivida,157588,Calliobdella vivida,"(Verrill, 1872)",unaccepted,Synonym,Species,370625,Cystobranchus vividus,"Verrill, 1872",116929,Animalia,Annelida,Clitellata,Rhynchobdellida,Piscicolidae,Calliobdella,NA,NA,NA,NA,NA,exact,NA,NA
Placobdella parasitica,1436331,Placobdella parasitica,"(Say, 1824)",accepted,NA,Species,1436331,Placobdella parasitica,"(Say, 1824)",160287,Animalia,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,Placobdella,0,NA,1,1,0,exact,1,1
Haemopis marmorata,1451170,Haemopis marmorata,"(Say, 1824)",accepted,NA,Species,1451170,Haemopis marmorata,"(Say, 1824)",1382833,Animalia,Annelida,Clitellata,Arhynchobdellida,Haemopidae,Haemopis,0,0,1,NA,0,exact,1,NA
Macrobdella decora,160023,Macrobdella decora,"(Say, 1824)",accepted,NA,Species,160023,Macrobdella decora,"(Say, 1824)",160022,Animalia,Annelida,Clitellata,Arhynchobdellida,Hirudinidae,Macrobdella,0,0,1,0,NA,exact,1,0
Hirudo,370714,Hirudo,"Linnaeus, 1758",accepted,NA,Genus,370714,Hirudo,"Linnaeus, 1758",160020,Animalia,Annelida,Clitellata,Arhynchobdellida,Hirudinidae,Hirudo,0,0,1,0,NA,exact,1,0
Erpobdella octoculata,181575,Erpobdella octoculata,"(Linnaeus, 1758)",accepted,NA,Species,181575,Erpobdella octoculata,"(Linnaeus, 1758)",160006,Animalia,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,Erpobdella,NA,NA,1,NA,0,exact,1,NA
Erpobdella punctata,160007,Erpobdella punctata,"(Leidy, 1870)",accepted,NA,Species,160007,Erpobdella punctata,"(Leidy, 1870)",160006,Animalia,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,Erpobdella,NA,NA,1,NA,NA,exact,1,NA
Glossiphonia complanata,160017,Glossiphonia complanata,"(Linnaeus, 1758)",accepted,NA,Species,160017,Glossiphonia complanata,"(Linnaeus, 1758)",160016,Animalia,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,Glossiphonia,NA,NA,1,NA,NA,exact,1,NA
Theromyzon pallens,1509277,Theromyzon pallens,"Philippi, 1867",accepted,NA,Species,1509277,Theromyzon pallens,"Philippi, 1867",1509273,Animalia,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,Theromyzon,0,0,1,0,0,exact,1,0
Olavius tantulus,476001,Olavius tantulus,"Erséus, 1984",alternate representation,NA,Species,1353049,Olavius (Olavius) tantulus,"Erséus, 1984",137375,Animalia,Annelida,Clitellata,Tubificida,Naididae,Olavius,1,0,0,0,0,exact,0,0
Fridericia tuberosa,1073543,Fridericia tuberosa,"Rota, 1995",accepted,NA,Species,1073543,Fridericia tuberosa,"Rota, 1995",137348,Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Fridericia,NA,NA,NA,1,NA,exact,NA,1
Scolelepis squamata,131177,Scolelepis squamata,"(Müller, 1806)",alternate representation,NA,Species,157566,Scolelepis (Scolelepis) squamata,"(O.F. Muller, 1806)",129623,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Scolelepis,1,0,0,0,0,exact,0,0
Branchiobdella parasita,1429811,Branchiobdella parasita,"(Braun, 1805)",accepted,NA,Species,1429811,Branchiobdella parasita,"(Braun, 1805)",1427908,Animalia,Annelida,Clitellata,Oligochaeta incertae sedis,Branchiobdellidae,Branchiobdella,0,NA,0,NA,0,exact,0,NA
Helobdella modesta,1370685,Helobdella modesta,"(Verrill, 1872)",accepted,NA,Species,1370685,Helobdella modesta,"(Verrill, 1872)",160018,Animalia,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,Helobdella,0,NA,1,NA,NA,exact,1,NA
Helobdella stagnalis,160019,Helobdella stagnalis,"(Linnaeus, 1758)",accepted,NA,Species,160019,Helobdella stagnalis,"(Linnaeus, 1758)",160018,Animalia,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,Helobdella,0,0,1,NA,NA,exact,1,NA
Helobdella elongata,1290599,Helobdella elongata,"(Castle, 1900)",unaccepted,superseded subsequent combination,Species,160014,Gloiobdella elongata,"(Castle, 1900)",160018,Animalia,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,Helobdella,0,NA,1,1,0,exact,1,1
Helobdella triserialis,1324843,Helobdella triserialis,"(Em. Blanchard, 1849)",accepted,NA,Species,1324843,Helobdella triserialis,"(Em. Blanchard, 1849)",160018,Animalia,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,Helobdella,0,0,1,0,0,exact,1,0
Haemopis sanguisuga,1382835,Haemopis sanguisuga,"(Linnaeus, 1758)",accepted,NA,Species,1382835,Haemopis sanguisuga,"(Linnaeus, 1758)",1382833,Animalia,Annelida,Clitellata,Arhynchobdellida,Haemopidae,Haemopis,0,0,1,1,0,exact,1,1
Allonais paraguayensis,1040896,Allonais paraguayensis,"(Michaelsen, 1905)",accepted,NA,Species,1040896,Allonais paraguayensis,"(Michaelsen, 1905)",1040083,Animalia,Annelida,Clitellata,Tubificida,Naididae,Allonais,0,NA,1,0,NA,exact,1,0
Amphichaeta raptisae,1040899,Amphichaeta raptisae,"(Chapman, 1981)",accepted,NA,Species,1040899,Amphichaeta raptisae,"(Chapman, 1981)",137355,Animalia,Annelida,Clitellata,Tubificida,Naididae,Amphichaeta,0,NA,1,0,NA,exact,1,0
Arcteonais lomondi,1040900,Arcteonais lomondi,"(Martin, 1907)",accepted,NA,Species,1040900,Arcteonais lomondi,"(Martin, 1907)",1040084,Animalia,Annelida,Clitellata,Tubificida,Naididae,Arcteonais,0,NA,1,0,NA,exact,1,0
Chaetogaster diaphanus,137478,Chaetogaster diaphanus,"(Gruithuisen, 1828)",accepted,NA,Species,137478,Chaetogaster diaphanus,"(Gruithuisen, 1828)",137356,Animalia,Annelida,Clitellata,Tubificida,Naididae,Chaetogaster,0,0,1,0,0,exact,1,0
Chaetogaster diastrophus,157589,Chaetogaster diastrophus,"(Gruithuisen, 1828)",accepted,NA,Species,157589,Chaetogaster diastrophus,"(Gruithuisen, 1828)",137356,Animalia,Annelida,Clitellata,Tubificida,Naididae,Chaetogaster,0,0,1,0,0,exact,1,0
Chaetogaster limnaei,157590,Chaetogaster limnaei,"von Baer, 1827",accepted,NA,Species,157590,Chaetogaster limnaei,"von Baer, 1827",137356,Animalia,Annelida,Clitellata,Tubificida,Naididae,Chaetogaster,0,0,1,0,0,exact,1,0
Dero digitata,1015304,Dero digitata,"(Müller, 1774)",accepted,NA,Species,1015304,Dero digitata,"(Müller, 1774)",993490,Animalia,Annelida,Clitellata,Tubificida,Naididae,Dero,0,0,1,0,0,exact,1,0
Dero obtusa,1015306,Dero obtusa,"d'Udekem, 1855",accepted,NA,Species,1015306,Dero obtusa,"d'Udekem, 1855",993490,Animalia,Annelida,Clitellata,Tubificida,Naididae,Dero,0,0,1,0,0,exact,1,0
Dero vaga,1041948,Dero vaga,"(Leidy, 1880)",unaccepted,NA,Species,1040486,Aulophorus vagus,"Leidy, 1880",993490,Animalia,Annelida,Clitellata,Tubificida,Naididae,Dero,0,NA,1,0,0,exact,1,0
Dero,993490,Dero,"Oken, 1815",accepted,NA,Genus,993490,Dero,"Oken, 1815",176043,Animalia,Annelida,Clitellata,Tubificida,Naididae,Dero,NA,NA,1,NA,0,exact,1,NA
Nais bretscheri,1015302,Nais bretscheri,"Michaelsen, 1899",accepted,NA,Species,1015302,Nais bretscheri,"Michaelsen, 1899",137357,Animalia,Annelida,Clitellata,Tubificida,Naididae,Nais,0,0,1,0,0,exact,1,0
Nais communis,137480,Nais communis,"Piguet, 1906",accepted,NA,Species,137480,Nais communis,"Piguet, 1906",137357,Animalia,Annelida,Clitellata,Tubificida,Naididae,Nais,0,0,1,0,0,exact,1,0
Ophidonais serpentina,238751,Ophidonais serpentina,"(Müller, 1774)",accepted,NA,Species,238751,Ophidonais serpentina,"(Müller, 1774)",176123,Animalia,Annelida,Clitellata,Tubificida,Naididae,Ophidonais,0,0,1,0,0,exact,1,0
Pristina aequiseta,593126,Pristina aequiseta,"Bourne, 1891",alternate representation,NA,Species,1040147,Pristina (Pristina) aequiseta,"Bourne, 1891",475503,Animalia,Annelida,Clitellata,Tubificida,Naididae,Pristina,0,0,1,0,0,exact,1,0
Pristina leidyi,1074006,Pristina leidyi,"Smith, 1896",alternate representation,NA,Species,1040757,Pristina (Pristina) leidyi,"Smith, 1896",475503,Animalia,Annelida,Clitellata,Tubificida,Naididae,Pristina,0,0,1,0,0,exact,1,0
Pristina longiseta,993072,Pristina longiseta,"Ehrenberg, 1831",alternate representation,NA,Species,1040148,Pristina (Pristina) longiseta,"Ehrenberg, 1831",475503,Animalia,Annelida,Clitellata,Tubificida,Naididae,Pristina,0,0,1,0,0,exact,1,0
Pristina osborni,993075,Pristina osborni,"(Walton, 1906)",alternate representation,NA,Species,1040143,Pristina (Pristinella) osborni,"(Walton, 1906)",475503,Animalia,Annelida,Clitellata,Tubificida,Naididae,Pristina,0,0,1,0,0,exact,1,0
Ripistes parasita,157595,Ripistes parasita,"(Schmidt, 1847)",accepted,NA,Species,157595,Ripistes parasita,"(Schmidt, 1847)",157594,Animalia,Annelida,Clitellata,Tubificida,Naididae,Ripistes,0,0,1,0,0,exact,1,0
Slavina appendiculata,157597,Slavina appendiculata,"(d'Udekem, 1855)",accepted,NA,Species,157597,Slavina appendiculata,"(d'Udekem, 1855)",157596,Animalia,Annelida,Clitellata,Tubificida,Naididae,Slavina,0,0,1,0,0,exact,1,0
Stylaria fossularis,1040554,Stylaria fossularis,"Leidy, 1852",accepted,NA,Species,1040554,Stylaria fossularis,"Leidy, 1852",137359,Animalia,Annelida,Clitellata,Tubificida,Naididae,Stylaria,0,NA,1,0,NA,exact,1,0
Stylaria lacustris,137486,Stylaria lacustris,"(Linnaeus, 1758)",accepted,NA,Species,137486,Stylaria lacustris,"(Linnaeus, 1758)",137359,Animalia,Annelida,Clitellata,Tubificida,Naididae,Stylaria,0,NA,1,0,NA,exact,1,0
Vejdovskyella comata,157600,Vejdovskyella comata,"(Vejdovský, 1884)",alternate representation,NA,Species,1040146,Vejdovskyella (Vejdovskyella) comata,"(Vejdovský, 1884)",157599,Animalia,Annelida,Clitellata,Tubificida,Naididae,Vejdovskyella,0,0,1,0,0,exact,1,0
Branchiura sowerbyi,182695,Branchiura sowerbyi,"Beddard, 1892",accepted,NA,Species,182695,Branchiura sowerbyi,"Beddard, 1892",182694,Animalia,Annelida,Clitellata,Tubificida,Naididae,Branchiura,0,0,1,0,0,exact,1,0
Manayunkia zenkewitschii,1327435,Manayunkia zenkewitschii,"Sitnikova, Shcherbakov & Kharchenko, 1997",accepted,NA,Species,1327435,Manayunkia zenkewitschii,"Sitnikova, Shcherbakov & Kharchenko, 1997",129535,Animalia,Annelida,Polychaeta,Sabellida,Fabriciidae,Manayunkia,0,0,1,0,0,exact,1,0
Stylodrilus asiaticus,1040882,Stylodrilus asiaticus,"(Michaelsen, 1901)",accepted,NA,Species,1040882,Stylodrilus asiaticus,"(Michaelsen, 1901)",475537,Animalia,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Stylodrilus,0,NA,1,0,0,exact,1,0
Stylodrilus mirus,1040263,Stylodrilus mirus,"(Čekanovskaja, 1956)",accepted,NA,Species,1040263,Stylodrilus mirus,"(Čekanovskaja, 1956)",475537,Animalia,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Stylodrilus,0,NA,1,0,0,exact,1,0
Stylodrilus parvus,476096,Stylodrilus parvus,"(Hrabě & Černosvitov, 1927)",accepted,NA,Species,476096,Stylodrilus parvus,"(Hrabě & Černosvitov, 1927)",475537,Animalia,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Stylodrilus,0,0,1,0,0,exact,1,0
Agriodrilus vermivorus,1040250,Agriodrilus vermivorus,"Michaelsen, 1905",accepted,NA,Species,1040250,Agriodrilus vermivorus,"Michaelsen, 1905",1040053,Animalia,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Agriodrilus,0,NA,1,0,NA,exact,1,0
Lamprodrilus polytoreutus,1040317,Lamprodrilus polytoreutus,"Michaelsen, 1901",accepted,NA,Species,1040317,Lamprodrilus polytoreutus,"Michaelsen, 1901",1040063,Animalia,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Lamprodrilus,0,NA,1,0,NA,exact,1,0
Lamprodrilus satyriscus,1040319,Lamprodrilus satyriscus,"Michaelsen, 1901",accepted,NA,Species,1040319,Lamprodrilus satyriscus,"Michaelsen, 1901",1040063,Animalia,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Lamprodrilus,0,NA,1,0,NA,exact,1,0
Lamprodrilus dybowskii,1040304,Lamprodrilus dybowskii,"Michaelsen, 1905",accepted,NA,Species,1040304,Lamprodrilus dybowskii,"Michaelsen, 1905",1040063,Animalia,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Lamprodrilus,0,NA,1,0,NA,exact,1,0
Lamprodrilus wagneri,1040269,Lamprodrilus wagneri,"Michaelsen, 1901",accepted,NA,Species,1040269,Lamprodrilus wagneri,"Michaelsen, 1901",1040063,Animalia,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Lamprodrilus,0,NA,1,0,NA,exact,1,0
Lamprodrilus,1040063,Lamprodrilus,"Michaelsen, 1901",accepted,NA,Genus,1040063,Lamprodrilus,"Michaelsen, 1901",177535,Animalia,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Lamprodrilus,0,NA,1,0,NA,exact,1,0
Lamprodrilus achaetus,1040300,Lamprodrilus achaetus,"Izosimov, 1962",accepted,NA,Species,1040300,Lamprodrilus achaetus,"Izosimov, 1962",1040063,Animalia,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Lamprodrilus,0,NA,1,0,NA,exact,1,0
Lamprodrilus ammophagus,1040301,Lamprodrilus ammophagus,"Michaelsen, 1905",accepted,NA,Species,1040301,Lamprodrilus ammophagus,"Michaelsen, 1905",1040063,Animalia,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Lamprodrilus,0,NA,1,0,NA,exact,1,0
Lamprodrilus stigmatias,1040322,Lamprodrilus stigmatias,"Michaelsen, 1901",accepted,NA,Species,1040322,Lamprodrilus stigmatias,"Michaelsen, 1901",1040063,Animalia,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Lamprodrilus,0,NA,1,0,NA,exact,1,0
Teleuscolex korotneffi,1040371,Teleuscolex korotneffi,"Michaelsen, 1901",accepted,NA,Species,1040371,Teleuscolex korotneffi,"Michaelsen, 1901",1040076,Animalia,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Teleuscolex,0,0,1,0,0,exact,1,0
Teleuscolex baicalensis,1040885,Teleuscolex baicalensis,"(Grube, 1873)",accepted,NA,Species,1040885,Teleuscolex baicalensis,"(Grube, 1873)",1040076,Animalia,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Teleuscolex,0,0,1,0,0,exact,1,0
Rhynchelmis brachycephala,1040332,Rhynchelmis brachycephala,"Michaelsen, 1901",accepted,NA,Species,1040332,Rhynchelmis brachycephala,"Michaelsen, 1901",1040070,Animalia,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Rhynchelmis,0,NA,1,0,NA,exact,1,0
Rhynchelmis shamanensis,1069787,Rhynchelmis shamanensis,"Martin & Kaygorodova, 1998",accepted,NA,Species,1069787,Rhynchelmis shamanensis,"Martin & Kaygorodova, 1998",1040070,Animalia,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Rhynchelmis,NA,NA,1,NA,0,exact,1,NA
Styloscolex asymmetricus,1040355,Styloscolex asymmetricus,"Izosimov, 1962",accepted,NA,Species,1040355,Styloscolex asymmetricus,"Izosimov, 1962",1040073,Animalia,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Styloscolex,0,NA,1,0,NA,exact,1,0
Styloscolex baicalensis,1040356,Styloscolex baicalensis,"Michaelsen, 1901",accepted,NA,Species,1040356,Styloscolex baicalensis,"Michaelsen, 1901",1040073,Animalia,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Styloscolex,0,NA,1,0,NA,exact,1,0
Styloscolex kolmakovi,1040361,Styloscolex kolmakovi,"Burow, 1931",accepted,NA,Species,1040361,Styloscolex kolmakovi,"Burow, 1931",1040073,Animalia,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Styloscolex,0,NA,1,0,NA,exact,1,0
Chaetopterus variopedatus,129914,Chaetopterus variopedatus,"(Renier, 1804)",accepted,NA,Species,129914,Chaetopterus variopedatus,"(Renier, 1804)",129229,Animalia,Annelida,Polychaeta,NA,Chaetopteridae,Chaetopterus,1,0,0,0,0,exact,0,0
Allolobophora chlorotica,994685,Allolobophora chlorotica,"(Savigny in Cuvier, 1826)",accepted,NA,Species,994685,Allolobophora chlorotica,"(Savigny in Cuvier, 1826)",994684,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Allolobophora,0,0,0,1,0,exact,0,1
Lumbricus terrestris,1069627,Lumbricus terrestris,"Linnaeus, 1758",accepted,NA,Species,1069627,Lumbricus terrestris,"Linnaeus, 1758",154885,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Lumbricus,0,0,0,1,0,exact,0,1
Lumbricus castaneus,1073924,Lumbricus castaneus,"(Savigny in Cuvier, 1826)",accepted,NA,Species,1073924,Lumbricus castaneus,"(Savigny in Cuvier, 1826)",154885,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Lumbricus,NA,NA,NA,1,0,exact,NA,1
Lumbricus rubellus,994658,Lumbricus rubellus,"Hoffmeister, 1843",accepted,NA,Species,994658,Lumbricus rubellus,"Hoffmeister, 1843",154885,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Lumbricus,0,0,0,1,NA,exact,0,1
Aporrectodea longa,1450855,Aporrectodea longa,"(Ude, 1885)",accepted,NA,Species,1450855,Aporrectodea longa,"(Ude, 1885)",994659,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Aporrectodea,0,0,0,1,0,exact,0,1
Aporrectodea caliginosa,1041019,Aporrectodea caliginosa,"(Savigny in Cuvier, 1826)",accepted,NA,Species,1041019,Aporrectodea caliginosa,"(Savigny in Cuvier, 1826)",994659,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Aporrectodea,0,NA,1,0,0,exact,1,0
Acanthobdella peledina,763070,Acanthobdella peledina,"Grube, 1851",accepted,NA,Species,763070,Acanthobdella peledina,"Grube, 1851",763069,Animalia,Annelida,Clitellata,NA,NA,Acanthobdella,1,NA,NA,NA,NA,exact,0,0
Haemopis caeca,1382836,Haemopis caeca,"Manoleli, Klemm & Sarbu, 1998",accepted,NA,Species,1382836,Haemopis caeca,"Manoleli, Klemm & Sarbu, 1998",1382833,Animalia,Annelida,Clitellata,Arhynchobdellida,Haemopidae,Haemopis,0,0,1,1,0,exact,1,1
Eclipidrilus frigidus,1068820,Eclipidrilus frigidus,"Eisen, 1881",alternate representation,NA,Species,1040411,Eclipidrilus (Eclipidrilus) frigidus,"Eisen, 1881",1040056,Animalia,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Eclipidrilus,0,0,1,0,0,exact,1,0
Theromyzon tessulatum,1509279,Theromyzon tessulatum,"(O. F. Müller, 1773)",accepted,NA,Species,1509279,Theromyzon tessulatum,"(O. F. Müller, 1773)",1509273,Animalia,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,Theromyzon,0,0,1,0,0,exact,1,0
Placobdella ornata,160288,Placobdella ornata,"(Verrill, 1872)",accepted,NA,Species,160288,Placobdella ornata,"(Verrill, 1872)",160287,Animalia,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,Placobdella,NA,NA,1,NA,NA,exact,1,NA
Placobdella pediculata,1393836,Placobdella pediculata,"Hemingway, 1908",accepted,NA,Species,1393836,Placobdella pediculata,"Hemingway, 1908",160287,Animalia,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,Placobdella,0,0,1,0,0,exact,1,0
Phascolosoma nigrescens,424806,Phascolosoma nigrescens,"Keferstein, 1865",alternate representation,NA,Species,220538,Phascolosoma (Phascolosoma) nigrescens,"(Keferstein, 1865)",136029,Animalia,Annelida,NA,Sipuncula,Phascolosomatidae,Phascolosoma,1,0,0,0,NA,exact,0,0
Siphonosoma cumanense,220533,Siphonosoma cumanense,"(Keferstein, 1867)",accepted,NA,Species,220533,Siphonosoma cumanense,"(Keferstein, 1867)",136030,Animalia,Annelida,NA,Sipuncula,Siphonosomatidae,Siphonosoma,1,0,0,0,NA,exact,0,0
