query,aphia_id,scientificname,authority,status,unacceptreason,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,phylum,class,order,family,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type,freshwater_only,terrestrial_only
Hippasteria spinosa,254900,Hippasteria spinosa,"Verrill, 1909",unaccepted,Synonym according to Mah et al. (2014),Species,124043,Hippasteria phrygiana,"(Parelius, 1768)",123297,Animalia,Echinodermata,Asteroidea,Valvatida,Goniasteridae,Hippasteria,1,0,0,0,0,exact,0,0
Oreaster occidentalis,378456,Oreaster occidentalis,"Verrill, 1867",unaccepted,Synonym according to Doderlein (1936),Species,370899,Pentaceraster cumingi,"(Gray, 1840)",178209,Animalia,Echinodermata,Asteroidea,Valvatida,Oreasteridae,Oreaster,1,0,0,0,0,exact,0,0
Pseudechinus novaezealandiae,160824,Pseudechinus novaezealandiae,"(Mortensen, 1921)",accepted,NA,Species,160824,Pseudechinus novaezealandiae,"(Mortensen, 1921)",160753,Animalia,Echinodermata,Echinoidea,Camarodonta,Temnopleuridae,Pseudechinus,1,0,0,0,0,exact,0,0
Cucumaria curata,529893,Cucumaria curata,"Cowles, 1907",unaccepted,NA,Species,529629,Pseudocnus curatus,"(Cowles, 1907)",123479,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,1,0,0,0,NA,exact,0,0
Cucumaria lubrica,529848,Cucumaria lubrica,"Clark, 1901",unaccepted,NA,Species,529633,Pseudocnus lubricus,"(Clark, 1901)",123479,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,1,0,0,0,NA,exact,0,0
Pseudocnus astigmatus,529626,Pseudocnus astigmatus,"(Wells, 1924)",unaccepted,NA,Species,529633,Pseudocnus lubricus,"(Clark, 1901)",123490,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Pseudocnus,1,0,0,0,NA,exact,0,0
Brissopsis luzonica,513147,Brissopsis luzonica,"(Gray, 1851)",accepted,NA,Species,513147,Brissopsis luzonica,"(Gray, 1851)",123418,Animalia,Echinodermata,Echinoidea,Spatangoida,Brissidae,Brissopsis,1,0,0,0,0,exact,0,0
Ophiomusium anisacanthum,243798,Ophiomusium anisacanthum,"H.L. Clark, 1928",unaccepted,NA,Species,1149613,Ophiomusa anisacantha,"(H.L. Clark, 1928)",123566,Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiosphalmidae,Ophiomusium,1,0,0,0,NA,exact,0,0
Ophiothrix caespitosa,244975,Ophiothrix caespitosa,"Lyman, 1879",alternate representation,NA,Species,244164,Ophiothrix (Ophiothrix) caespitosa,"Lyman, 1879",123626,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Ophiotrichidae,Ophiothrix,1,0,0,0,NA,exact,0,0
Ophiura irrorata,124922,Ophiura irrorata,"(Lyman, 1878)",alternate representation,NA,Species,1421346,Ophiuroglypha irrorata irrorata,"(Lyman, 1878)",123574,Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiura,1,0,0,0,NA,exact,0,0
Amphiophiura lapidaria,242710,Amphiophiura lapidaria,"(Lyman, 1878)",accepted,NA,Species,242710,Amphiophiura lapidaria,"(Lyman, 1878)",123554,Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiopyrgidae,Amphiophiura,1,0,0,0,NA,exact,0,0
Taenia solium,1528649,Taenia solium,"Linnaeus, 1758",accepted,NA,Species,1528649,Taenia solium,"Linnaeus, 1758",105005,Animalia,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,NA,NA,NA,1,NA,exact,NA,1
Gnathostoma spinigerum,1590615,Gnathostoma spinigerum,"Owen, 1836",accepted,NA,Species,1590615,Gnathostoma spinigerum,"Owen, 1836",1542770,Animalia,Nematoda,Chromadorea,Rhabditida,Gnathostomatidae,Gnathostoma,NA,NA,1,1,NA,exact,1,1
Aphelenchoides fragariae,1294803,Aphelenchoides fragariae,"(Ritzema Bos, 1890) Christie, 1932",accepted,NA,Species,1294803,Aphelenchoides fragariae,"(Ritzema Bos, 1890) Christie, 1932",227509,Animalia,Nematoda,Chromadorea,Rhabditida,Aphelenchoididae,Aphelenchoides,0,0,1,NA,NA,exact,1,NA
Bursaphelenchus mucronatus,1587128,Bursaphelenchus mucronatus,"Mamiya & Enda, 1979",accepted,NA,Species,1587128,Bursaphelenchus mucronatus,"Mamiya & Enda, 1979",1544445,Animalia,Nematoda,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,0,0,0,1,NA,exact,0,1
Enterobius vermicularis,1590409,Enterobius vermicularis,"Linnaeus, 1758",junior objective synonym,NA,Species,1589654,Enterobius (Enterobius) vermicularis,"(Linnaeus, 1758)",1585224,Animalia,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Enterobius,NA,NA,NA,1,NA,exact,NA,1
Trypanoxyuris microon,1590604,Trypanoxyuris microon,"(Linstow, 1907)",junior objective synonym,NA,Species,1589740,Trypanoxyuris (Trypanoxyuris) microon,"(Linstow, 1907)",1585262,Animalia,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Trypanoxyuris,NA,NA,NA,1,NA,exact,NA,1
Aphelenchoides xylocopae,1461765,Aphelenchoides xylocopae,"Kanzaki, 2006",accepted,NA,Species,1461765,Aphelenchoides xylocopae,"Kanzaki, 2006",227509,Animalia,Nematoda,Chromadorea,Rhabditida,Aphelenchoididae,Aphelenchoides,NA,NA,NA,1,NA,exact,NA,1
Enterobius anthropopitheci,1590403,Enterobius anthropopitheci,"Gedoelst, 1916",junior objective synonym,NA,Species,1589648,Enterobius (Enterobius) anthropopitheci,"(Gedoelst, 1916)",1585224,Animalia,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Enterobius,NA,NA,NA,1,NA,exact,NA,1
Diphyllobothrium nihonkaiense,516529,Diphyllobothrium nihonkaiense,"Yamane, Kamo, Bylund & Wikgren, 1986",unaccepted,Superseded combination,Species,1027592,Dibothriocephalus nihonkaiensis,"(Yamane, Kamo, Bylund & Wikgren, 1986) Waeschenbach, Brabec, Scholz, Littlewood & Kuchta, 2017",105012,Animalia,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Diphyllobothrium,1,NA,1,1,NA,exact,0,0
Syphacia montana,1590463,Syphacia montana,"Yamaguti, 1943",junior objective synonym,NA,Species,1589703,Syphacia (Syphacia) montana,"(Yamaguti, 1943)",1585257,Animalia,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Syphacia,NA,NA,NA,1,NA,exact,NA,1
Syphacia frederici,1590438,Syphacia frederici,"Roman, 1945",junior objective synonym,NA,Species,1589678,Syphacia (Seuratoxyuris) frederici,"(Roman, 1945)",1585257,Animalia,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Syphacia,NA,NA,NA,1,NA,exact,NA,1
Syphacia agraria,1590447,Syphacia agraria,"Sharpilo, 1973",junior objective synonym,NA,Species,1589687,Syphacia (Syphacia) agraria,"(Sharpilo, 1973)",1585257,Animalia,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Syphacia,NA,NA,NA,1,NA,exact,NA,1
Syphacia emileromani,1590453,Syphacia emileromani,"Chabaud, 1963",junior objective synonym,NA,Species,1589693,Syphacia (Syphacia) emileromani,"(Chabaud, 1963)",1585257,Animalia,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Syphacia,NA,NA,NA,1,NA,exact,NA,1
Syphacia obvelata,1590603,Syphacia obvelata,"(Rudolphi, 1802)",junior objective synonym,NA,Species,1589707,Syphacia (Syphacia) obvelata,"(Rudolphi, 1802)",1585257,Animalia,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Syphacia,NA,NA,NA,1,NA,exact,NA,1
Fasciola hepatica,486753,Fasciola hepatica,"Linnaeus, 1758",accepted,NA,Species,486753,Fasciola hepatica,"Linnaeus, 1758",843335,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Fasciolidae,Fasciola,0,0,0,1,NA,exact,0,1
Diplogonoporus balaenopterae,105209,Diplogonoporus balaenopterae,"Lönnberg, 1892",superseded combination,NA,Species,1027620,Diphyllobothrium balaenopterae,"(Lönnberg, 1892) Waeschenbach, Brabec, Scholz, Littlewood & Kuchta, 2017",105013,Animalia,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Diplogonoporus,1,NA,NA,NA,NA,exact,0,0
Diplogonoporus grandis,394916,Diplogonoporus grandis,"(Blanchard, 1894)",junior subjective synonym,NA,Species,1027620,Diphyllobothrium balaenopterae,"(Lönnberg, 1892) Waeschenbach, Brabec, Scholz, Littlewood & Kuchta, 2017",105013,Animalia,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Diplogonoporus,1,NA,NA,NA,NA,exact,0,0
Heterorhabditis indica,1537598,Heterorhabditis indica,"Poinar, Karunakar & David, 1992",accepted,NA,Species,1537598,Heterorhabditis indica,"Poinar, Karunakar & David, 1992",1537121,Animalia,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Heterorhabditis,0,0,0,1,NA,exact,0,1
Heterorhabditis megidis,1537600,Heterorhabditis megidis,"Poinar, Jackson & Klein, 1987",accepted,NA,Species,1537600,Heterorhabditis megidis,"Poinar, Jackson & Klein, 1987",1537121,Animalia,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Heterorhabditis,0,0,0,1,NA,exact,0,1
Heterorhabditis bacteriophora,1537590,Heterorhabditis bacteriophora,"Poinar, 1976",accepted,NA,Species,1537590,Heterorhabditis bacteriophora,"Poinar, 1976",1537121,Animalia,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Heterorhabditis,0,0,0,1,NA,exact,0,1
Spirometra erinaceieuropaei,1030499,Spirometra erinaceieuropaei,"(Rudolphi, 1819) Faust, Campbell & Kellogg, 1929",accepted,NA,Species,1030499,Spirometra erinaceieuropaei,"(Rudolphi, 1819) Faust, Campbell & Kellogg, 1929",1030498,Animalia,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Spirometra,NA,NA,NA,1,NA,exact,NA,1
Diphyllobothrium dendriticum,105200,Diphyllobothrium dendriticum,"(Nitzsch, 1824)",unaccepted,Superseded combination,Species,1027588,Dibothriocephalus dendriticus,"(Nitzsch, 1824) Lühe, 1899",105012,Animalia,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Diphyllobothrium,1,NA,1,1,NA,exact,0,0
Acrostichus,1294005,Acrostichus,"Rahm, 1928",accepted,NA,Genus,1294005,Acrostichus,"Rahm, 1928",1293965,Animalia,Nematoda,Chromadorea,Rhabditida,Diplogastridae,Acrostichus,NA,NA,1,1,NA,exact,1,1
Onchocerca,1585475,Onchocerca,"Diesing in Hermann, 1841",accepted,NA,Genus,NA,NA,NA,22876,Animalia,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Onchocerca,NA,NA,1,1,NA,exact,1,1
Ascaris lumbricoides,583248,Ascaris lumbricoides,"Linnaeus, 1758",accepted,NA,Species,583248,Ascaris lumbricoides,"Linnaeus, 1758",22864,Animalia,Nematoda,Chromadorea,Rhabditida,Ascarididae,Ascaris,0,0,NA,1,NA,exact,NA,1
Xiphinema,583061,Xiphinema,"Cobb, 1913",accepted,NA,Genus,583061,Xiphinema,"Cobb, 1913",834520,Animalia,Nematoda,Enoplea,Dorylaimida,Longidoridae,Xiphinema,0,0,0,1,0,exact,0,1
Diphyllobothrium ursi,517359,Diphyllobothrium ursi,"Rausch, 1954",unaccepted,Superseded combination,Species,1027593,Dibothriocephalus ursi,"(Rausch, 1954) Waeschenbach, Brabec, Scholz, Littlewood & Kuchta, 2017",105012,Animalia,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Diphyllobothrium,1,NA,1,1,NA,exact,0,0
Dugesia japonica,484630,Dugesia japonica,"Ichikawa & Kawakatsu, 1964",accepted,NA,Species,484630,Dugesia japonica,"Ichikawa & Kawakatsu, 1964",181568,Animalia,Platyhelminthes,NA,Tricladida,Dugesiidae,Dugesia,0,0,1,0,NA,exact,1,0
Dugesia ryukyuensis,484111,Dugesia ryukyuensis,"Kawakatsu, 1976",accepted,NA,Species,484111,Dugesia ryukyuensis,"Kawakatsu, 1976",181568,Animalia,Platyhelminthes,NA,Tricladida,Dugesiidae,Dugesia,0,0,1,0,NA,exact,1,0
Enterobius macaci,1590405,Enterobius macaci,"Yen, 1973",junior objective synonym,NA,Species,1589650,Enterobius (Enterobius) macaci,"(Yen, 1973)",1585224,Animalia,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Enterobius,NA,NA,NA,1,NA,exact,NA,1
Genarchopsis goppo,726288,Genarchopsis goppo,"Ozaki, 1925",accepted,NA,Species,726288,Genarchopsis goppo,"Ozaki, 1925",725154,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Derogenidae,Genarchopsis,NA,NA,1,NA,NA,exact,1,NA
Genarchopsis gigi,726287,Genarchopsis gigi,"Yamaguti, 1939",accepted,NA,Species,726287,Genarchopsis gigi,"Yamaguti, 1939",725154,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Derogenidae,Genarchopsis,NA,NA,1,NA,NA,exact,1,NA
Didymocystis wedli,238048,Didymocystis wedli,"Ariola, 1902",unaccepted,Synonym,Species,109287,Didymosulcus wedli,"(Ariola, 1902)",108733,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Didymozoidae,Didymocystis,1,NA,NA,0,0,exact,0,0
Dipylidium caninum,1507503,Dipylidium caninum,"(Linnaeus, 1758)",accepted,NA,Species,1507503,Dipylidium caninum,"(Linnaeus, 1758)",1507502,Animalia,Platyhelminthes,Cestoda,Cyclophyllidea,Dipylidiidae,Dipylidium,NA,NA,NA,1,NA,exact,NA,1
Ancylostoma caninum,1507505,Ancylostoma caninum,"(Ercolani, 1859) Hall, 1913",accepted,NA,Species,1507505,Ancylostoma caninum,"(Ercolani, 1859) Hall, 1913",1507504,Animalia,Nematoda,Chromadorea,Rhabditida,Ancylostomatidae,Ancylostoma,NA,NA,NA,1,NA,exact,NA,1
Asteroporpa hadracantha,836092,Asteroporpa hadracantha,"H.L. Clark, 1911",alternate representation,NA,Species,574608,Asteroporpa (Asteroporpa) hadracantha,"H.L. Clark, 1911",242406,Animalia,Echinodermata,Ophiuroidea,Euryalida,Gorgonocephalidae,Asteroporpa,1,0,0,0,NA,exact,0,0
Asteroschema ferox,244865,Asteroschema ferox,"Koehler, 1904",unaccepted,NA,Species,243133,Asteroschema tumidum,"Lyman, 1879",123581,Animalia,Echinodermata,Ophiuroidea,Euryalida,Euryalidae,Asteroschema,1,0,0,0,NA,exact,0,0
Astroboa nigrofurcata,243143,Astroboa nigrofurcata,"Döderlein, 1927",accepted,NA,Species,243143,Astroboa nigrofurcata,"Döderlein, 1927",206078,Animalia,Echinodermata,Ophiuroidea,Euryalida,Gorgonocephalidae,Astroboa,1,0,0,0,NA,exact,0,0
Astroceras nodosum,243158,Astroceras nodosum,"Koehler, 1930",accepted,NA,Species,243158,Astroceras nodosum,"Koehler, 1930",242444,Animalia,Echinodermata,Ophiuroidea,Euryalida,Euryalidae,Astroceras,1,0,0,0,NA,exact,0,0
Ophiocrene aenigma,243606,Ophiocrene aenigma,"Bell, 1894",taxon inquirendum,NA,Species,243606,Ophiocrene aenigma,"Bell, 1894",242506,Animalia,Echinodermata,Ophiuroidea,Euryalida,Gorgonocephalidae,Ophiocrene,1,0,0,0,NA,exact,0,0
Allogenarchopsis problematica,739688,Allogenarchopsis problematica,"(Faust, 1924) Urabe & Shimazu, 2013",accepted,NA,Species,739688,Allogenarchopsis problematica,"(Faust, 1924) Urabe & Shimazu, 2013",739686,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Derogenidae,Allogenarchopsis,0,0,1,0,NA,exact,1,0
Mesocentrotus nudus,591103,Mesocentrotus nudus,"(A. Agassiz, 1864)",accepted,NA,Species,591103,Mesocentrotus nudus,"(A. Agassiz, 1864)",591101,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,1,0,0,0,0,exact,0,0
Isoparorchis eurytremum,1363234,Isoparorchis eurytremum,"(Kobayashi, 1915) Travassos, 1922",unaccepted,Malformed suffix,Species,951855,Isoparorchis eurytremus,"(Kobayashi, 1915) Travassos, 1922",951854,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Isoparorchiidae,Isoparorchis,NA,NA,1,NA,NA,exact,1,NA
Onchocerca takaokai,1586765,Onchocerca takaokai,"Uni, Fukuda, Agatsuma, Bain, Otsuka, Nakatani, Matsubayashi, Harada, Omar, Ramli, Hashim, Azirun & Takaoka, 2015",accepted,NA,Species,1586765,Onchocerca takaokai,"Uni, Fukuda, Agatsuma, Bain, Otsuka, Nakatani, Matsubayashi, Harada, Omar, Ramli, Hashim, Azirun & Takaoka, 2015",1585475,Animalia,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Onchocerca,0,0,1,1,NA,exact,1,1
Diphyllobothrium ditremum,105201,Diphyllobothrium ditremum,"(Creplin, 1825)",unaccepted,Superseded combination,Species,1027590,Dibothriocephalus ditremus,"(Creplin, 1825) Lühe, 1899",105012,Animalia,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Diphyllobothrium,1,1,1,1,NA,exact,0,0
Echinostoma trivolvis,1511579,Echinostoma trivolvis,"(Cort, 1914) Kanev, Vassilev, Lie & Fried, 1988",accepted,NA,Species,1511579,Echinostoma trivolvis,"(Cort, 1914) Kanev, Vassilev, Lie & Fried, 1988",108483,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Echinostomatidae,Echinostoma,NA,NA,1,1,NA,exact,1,1
Echinostoma paraensei,1511578,Echinostoma paraensei,"Lie & Basch, 1967",accepted,NA,Species,1511578,Echinostoma paraensei,"Lie & Basch, 1967",108483,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Echinostomatidae,Echinostoma,NA,NA,NA,1,NA,exact,NA,1
Echinostoma hortense,1418159,Echinostoma hortense,"Asada, 1926",unaccepted,superseded combination,Species,1521857,Isthmiophora hortensis,"(Asada, 1926) Kostadinova & Gibson, 2002",108483,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Echinostomatidae,Echinostoma,NA,NA,1,1,NA,exact,1,1
Echinostoma caproni,1511367,Echinostoma caproni,"Richard, 1964",accepted,NA,Species,1511367,Echinostoma caproni,"Richard, 1964",108483,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Echinostomatidae,Echinostoma,NA,NA,NA,1,NA,exact,NA,1
Clonorchis sinensis,1349493,Clonorchis sinensis,"(Cobbold, 1875) Looss, 1907",accepted,NA,Species,1349493,Clonorchis sinensis,"(Cobbold, 1875) Looss, 1907",1349492,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Opisthorchiidae,Clonorchis,NA,NA,1,1,NA,exact,1,1
Spirometra mansonoides,1030500,Spirometra mansonoides,"(Mueller, 1935) Mueller, 1936",accepted,NA,Species,1030500,Spirometra mansonoides,"(Mueller, 1935) Mueller, 1936",1030498,Animalia,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Spirometra,NA,NA,NA,1,NA,exact,NA,1
Dibothriocephalus latus,1027587,Dibothriocephalus latus,"(Linnaeus, 1758) Lühe, 1899",accepted,NA,Species,1027587,Dibothriocephalus latus,"(Linnaeus, 1758) Lühe, 1899",105011,Animalia,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Dibothriocephalus,NA,NA,1,1,NA,exact,1,1
Trichinella spiralis,1587600,Trichinella spiralis,"(Owen, 1835) Ward, 1907",accepted,NA,Species,1587600,Trichinella spiralis,"(Owen, 1835) Ward, 1907",1584400,Animalia,Nematoda,Enoplea,Trichinellida,Trichinellidae,Trichinella,NA,NA,1,1,NA,exact,1,1
Trichinella pseudospiralis,1587603,Trichinella pseudospiralis,"Garkavi, 1972",accepted,NA,Species,1587603,Trichinella pseudospiralis,"Garkavi, 1972",1584400,Animalia,Nematoda,Enoplea,Trichinellida,Trichinellidae,Trichinella,NA,NA,1,1,NA,exact,1,1
Trichinella,1584400,Trichinella,"Railliet, 1895",accepted,NA,Genus,1584400,Trichinella,"Railliet, 1895",834682,Animalia,Nematoda,Enoplea,Trichinellida,Trichinellidae,Trichinella,NA,NA,1,1,NA,exact,1,1
Ligula intestinalis,105210,Ligula intestinalis,"(Linnaeus, 1758) Gmelin, 1790",accepted,NA,Species,105210,Ligula intestinalis,"(Linnaeus, 1758) Gmelin, 1790",105014,Animalia,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Ligula,NA,NA,1,NA,NA,exact,1,NA
Leptasterias alaskensis,379758,Leptasterias alaskensis,"(Verrill, 1909)",alternate representation,NA,Species,369153,Leptasterias (Hexasterias) alaskensis,"(Verrill, 1909)",123222,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,1,0,0,0,0,exact,0,0
Leptasterias leptodoma,379762,Leptasterias leptodoma,"Fisher, 1930",alternate representation,NA,Species,379724,Leptasterias (Hexasterias) leptodoma,"Fisher, 1930",123222,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,1,0,0,0,0,exact,0,0
Leptasterias polaris,292974,Leptasterias polaris,"(Müller & Troschel, 1842)",alternate representation,NA,Species,125154,Leptasterias (Hexasterias) polaris,"(Müller & Troschel, 1842)",123222,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,1,0,0,0,0,exact,0,0
Arthurdendyus testaceus,484086,Arthurdendyus testaceus,"(Hutton, 1880)",accepted,NA,Species,484086,Arthurdendyus testaceus,"(Hutton, 1880)",479684,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Arthurdendyus,0,0,NA,NA,NA,exact,NA,NA
Bipalium adventitium,482414,Bipalium adventitium,"Hyman, 1943",accepted,NA,Species,482414,Bipalium adventitium,"Hyman, 1943",414969,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Bipalium,0,0,0,1,NA,exact,0,1
Bipalium,414969,Bipalium,"Stimpson, 1857",accepted,NA,Genus,414969,Bipalium,"Stimpson, 1857",879664,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Bipalium,0,0,0,1,NA,exact,0,1
Crenobia alpina,416387,Crenobia alpina,"(Dana, 1766)",accepted,NA,Species,416387,Crenobia alpina,"(Dana, 1766)",416190,Animalia,Platyhelminthes,NA,Tricladida,Planariidae,Crenobia,0,0,1,0,NA,exact,1,0
Cura pinguis,482011,Cura pinguis,"(Weiss, 1909)",accepted,NA,Species,482011,Cura pinguis,"(Weiss, 1909)",479625,Animalia,Platyhelminthes,NA,Tricladida,Dugesiidae,Cura,0,0,1,0,NA,exact,1,0
Dugesia etrusca,482056,Dugesia etrusca,"Benazzi, 1944",accepted,NA,Species,482056,Dugesia etrusca,"Benazzi, 1944",181568,Animalia,Platyhelminthes,NA,Tricladida,Dugesiidae,Dugesia,0,0,1,0,NA,exact,1,0
Dendrocoelum lacteum,416409,Dendrocoelum lacteum,"(Müller, 1774)",accepted,NA,Species,416409,Dendrocoelum lacteum,"(Müller, 1774)",394913,Animalia,Platyhelminthes,NA,Tricladida,Dendrocoelidae,Dendrocoelum,0,0,1,0,NA,exact,1,0
Girardia anderlani,484113,Girardia anderlani,"(Kawakatsu & Hauser, 1983)",accepted,NA,Species,484113,Girardia anderlani,"(Kawakatsu & Hauser, 1983)",479628,Animalia,Platyhelminthes,NA,Tricladida,Dugesiidae,Girardia,0,0,1,0,NA,exact,1,0
Girardia dorotocephala,482171,Girardia dorotocephala,"(Woodworth, 1897)",accepted,NA,Species,482171,Girardia dorotocephala,"(Woodworth, 1897)",479628,Animalia,Platyhelminthes,NA,Tricladida,Dugesiidae,Girardia,0,0,1,0,NA,exact,1,0
Obama ladislavii,879266,Obama ladislavii,"(Graff, 1899) Carbayo et al., 2013",accepted,NA,Species,879266,Obama ladislavii,"(Graff, 1899) Carbayo et al., 2013",878808,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Obama,0,0,0,1,0,exact,0,1
Girardia tigrina,482186,Girardia tigrina,"(Girard, 1850)",accepted,NA,Species,482186,Girardia tigrina,"(Girard, 1850)",479628,Animalia,Platyhelminthes,NA,Tricladida,Dugesiidae,Girardia,0,0,1,0,NA,exact,1,0
Microplana terrestris,416381,Microplana terrestris,"(Müller OF, 1773) Linden, 1900",accepted,NA,Species,416381,Microplana terrestris,"(Müller OF, 1773) Linden, 1900",416195,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Microplana,0,0,0,1,0,exact,0,1
Neppia montana,482191,Neppia montana,"Nurse, 1950",accepted,NA,Species,482191,Neppia montana,"Nurse, 1950",479629,Animalia,Platyhelminthes,NA,Tricladida,Dugesiidae,Neppia,0,0,1,0,NA,exact,1,0
Platydemus manokwari,483183,Platydemus manokwari,"Beauchamp, 1962",accepted,NA,Species,483183,Platydemus manokwari,"Beauchamp, 1962",479682,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Platydemus,0,0,NA,1,NA,exact,NA,1
Polycelis tenuis,416382,Polycelis tenuis,"Ijima, 1884",accepted,NA,Species,416382,Polycelis tenuis,"Ijima, 1884",414988,Animalia,Platyhelminthes,NA,Tricladida,Planariidae,Polycelis,0,0,1,0,NA,exact,1,0
Artioposthia,416172,Artioposthia,"Graff, 1896",accepted,NA,Genus,416172,Artioposthia,"Graff, 1896",880116,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Artioposthia,NA,NA,NA,1,NA,exact,NA,1
Nardoa novaecaledoniae,368972,Nardoa novaecaledoniae,"(Perrier, 1875)",accepted,NA,Species,368972,Nardoa novaecaledoniae,"(Perrier, 1875)",204199,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Nardoa,1,0,0,0,0,exact,0,0
Heterophyes nocens,746447,Heterophyes nocens,"Onji & Nishio, 1916",accepted,NA,Species,746447,Heterophyes nocens,"Onji & Nishio, 1916",108611,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Heterophyidae,Heterophyes,NA,NA,1,NA,NA,exact,1,NA
Oxyuris equi,1588962,Oxyuris equi,"Schrank, 1788",accepted,NA,Species,1588962,Oxyuris equi,"Schrank, 1788",1299346,Animalia,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Oxyuris,NA,NA,NA,1,NA,exact,NA,1
Schmidtea polychroa,482205,Schmidtea polychroa,"(Schmidt, 1861)",accepted,NA,Species,482205,Schmidtea polychroa,"(Schmidt, 1861)",479632,Animalia,Platyhelminthes,NA,Tricladida,Dugesiidae,Schmidtea,0,0,1,0,NA,exact,1,0
Schmidtea lugubris,482203,Schmidtea lugubris,"Schmidt, 1861",accepted,NA,Species,482203,Schmidtea lugubris,"Schmidt, 1861",479632,Animalia,Platyhelminthes,NA,Tricladida,Dugesiidae,Schmidtea,0,0,1,0,NA,exact,1,0
Schmidtella,770547,Schmidtella,"Ulrich, 1892",accepted,NA,Genus,770547,Schmidtella,"Ulrich, 1892",715730,Animalia,Arthropoda,Ostracoda,NA,Leperditiidae,Schmidtella,1,NA,0,0,1,exact,0,0
Bolbophorus damnificus,1363929,Bolbophorus damnificus,"Overstreet & Curran in Overstreet, Curran, Pote, King, Blend & Grater, 2002",accepted,NA,Species,1363929,Bolbophorus damnificus,"Overstreet & Curran in Overstreet, Curran, Pote, King, Blend & Grater, 2002",731147,Animalia,Platyhelminthes,Trematoda,Diplostomida,Diplostomidae,Bolbophorus,NA,NA,1,1,NA,exact,1,1
