query,aphia_id,scientificname,authority,status,unacceptreason,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,phylum,class,order,family,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type,freshwater_only,terrestrial_only
Ansola angustata,576301,Ansola angustata,"(Pilsbry, 1901)",accepted,NA,Species,576301,Ansola angustata,"(Pilsbry, 1901)",575785,Animalia,Mollusca,Gastropoda,Littorinimorpha,Barleeiidae,Ansola,1,1,NA,NA,NA,exact,0,0
Caecum glabellum,545262,Caecum glabellum,"(Carpenter, 1868)",nomen dubium,NA,Species,545262,Caecum glabellum,"(Carpenter, 1868)",137718,Animalia,Mollusca,Gastropoda,Littorinimorpha,Caecidae,Caecum,1,0,0,0,NA,exact,0,0
Sabia conica,180992,Sabia conica,"(Schumacher, 1817)",accepted,NA,Species,180992,Sabia conica,"(Schumacher, 1817)",180991,Animalia,Mollusca,Gastropoda,Littorinimorpha,Hipponicidae,Sabia,1,0,0,0,NA,exact,0,0
Satsuma akiratadai,871393,Satsuma akiratadai,"Kameda & H. Fukuda, 2015",accepted,NA,Species,871393,Satsuma akiratadai,"Kameda & H. Fukuda, 2015",818543,Animalia,Mollusca,Gastropoda,Stylommatophora,Camaenidae,Satsuma,0,0,0,1,NA,exact,0,1
Chiroteuthis veranii,139125,Chiroteuthis veranii,"(Férussac, 1834)",accepted,NA,Species,139125,Chiroteuthis veranii,"(Férussac, 1834)",137777,Animalia,Mollusca,Cephalopoda,Oegopsida,Chiroteuthidae,Chiroteuthis,1,NA,0,0,NA,exact,0,0
Stigmatoteuthis hoylei,410403,Stigmatoteuthis hoylei,"(E. S. Goodrich, 1896)",accepted,NA,Species,410403,Stigmatoteuthis hoylei,"(E. S. Goodrich, 1896)",410400,Animalia,Mollusca,Cephalopoda,Oegopsida,Histioteuthidae,Stigmatoteuthis,1,NA,0,0,NA,exact,0,0
Doryteuthis opalescens,574540,Doryteuthis opalescens,"(Berry, 1911)",alternate representation,NA,Species,410353,Doryteuthis (Amerigo) opalescens,"(Berry, 1911)",410349,Animalia,Mollusca,Cephalopoda,Myopsida,Loliginidae,Doryteuthis,1,NA,0,0,NA,exact,0,0
Doryteuthis pealeii,574541,Doryteuthis pealeii,"(Lesueur, 1821)",alternate representation,NA,Species,410354,Doryteuthis (Amerigo) pealeii,"(Lesueur, 1821)",410349,Animalia,Mollusca,Cephalopoda,Myopsida,Loliginidae,Doryteuthis,1,NA,0,0,NA,exact,0,0
Magnoteuthis magna,759131,Magnoteuthis magna,"(Joubin, 1913)",accepted,NA,Species,759131,Magnoteuthis magna,"(Joubin, 1913)",759130,Animalia,Mollusca,Cephalopoda,Oegopsida,Mastigoteuthidae,Magnoteuthis,1,NA,0,0,NA,exact,0,0
Octopoteuthis nielseni,818990,Octopoteuthis nielseni,"Robson, 1948",accepted,NA,Species,818990,Octopoteuthis nielseni,"Robson, 1948",138271,Animalia,Mollusca,Cephalopoda,Oegopsida,Octopoteuthidae,Octopoteuthis,1,NA,0,0,NA,exact,0,0
Archivesica gigas,464354,Archivesica gigas,"(Dall, 1896)",accepted,NA,Species,464354,Archivesica gigas,"(Dall, 1896)",464296,Animalia,Mollusca,Bivalvia,Venerida,Vesicomyidae,Archivesica,1,NA,NA,NA,NA,exact,0,0
Calyptogena magnifica,464366,Calyptogena magnifica,"Boss & R. D. Turner, 1980",unaccepted,original combination,Species,1445254,Turneroconcha magnifica,"(Boss & R. D. Turner, 1980)",367971,Animalia,Mollusca,Bivalvia,Venerida,Vesicomyidae,Calyptogena,1,0,0,0,0,exact,0,0
Pliocardia cordata,505386,Pliocardia cordata,"(Boss, 1968)",accepted,NA,Species,505386,Pliocardia cordata,"(Boss, 1968)",464299,Animalia,Mollusca,Bivalvia,Venerida,Vesicomyidae,Pliocardia,1,NA,NA,NA,NA,exact,0,0
Sepiola ligulata,141457,Sepiola ligulata,"Naef, 1912",unaccepted,original combination,Species,1437787,Adinaefiola ligulata,"(Naef, 1912)",138483,Animalia,Mollusca,Cephalopoda,Sepiida,Sepiolidae,Sepiola,1,0,0,0,NA,exact,0,0
Potamilus inflatus,857379,Potamilus inflatus,"(I. Lea, 1831)",accepted,NA,Species,857379,Potamilus inflatus,"(I. Lea, 1831)",747094,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Potamilus,0,0,1,0,NA,exact,1,0
Potamilus purpuratus,857381,Potamilus purpuratus,"(Lamarck, 1819)",accepted,NA,Species,857381,Potamilus purpuratus,"(Lamarck, 1819)",747094,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Potamilus,0,0,1,0,NA,exact,1,0
Potamilus alatus,857376,Potamilus alatus,"(Say, 1817)",accepted,NA,Species,857376,Potamilus alatus,"(Say, 1817)",747094,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Potamilus,0,0,1,0,NA,exact,1,0
Potamilus capax,857378,Potamilus capax,"(Green, 1832)",accepted,NA,Species,857378,Potamilus capax,"(Green, 1832)",747094,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Potamilus,0,0,1,0,NA,exact,1,0
Potamilus ohiensis,857380,Potamilus ohiensis,"(Rafinesque, 1820)",accepted,NA,Species,857380,Potamilus ohiensis,"(Rafinesque, 1820)",747094,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Potamilus,0,0,1,0,NA,exact,1,0
Potamilus amphichaenus,857377,Potamilus amphichaenus,"(Frierson, 1898)",accepted,NA,Species,857377,Potamilus amphichaenus,"(Frierson, 1898)",747094,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Potamilus,0,0,1,0,NA,exact,1,0
Lampsilis ornata,857322,Lampsilis ornata,"(Conrad, 1835)",accepted,NA,Species,857322,Lampsilis ornata,"(Conrad, 1835)",160341,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Lampsilis,0,0,1,0,NA,exact,1,0
Obliquaria reflexa,857242,Obliquaria reflexa,"Rafinesque, 1820",accepted,NA,Species,857242,Obliquaria reflexa,"Rafinesque, 1820",856838,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Obliquaria,0,0,1,0,NA,exact,1,0
Fusconaia flava,857310,Fusconaia flava,"(Rafinesque, 1820)",accepted,NA,Species,857310,Fusconaia flava,"(Rafinesque, 1820)",747074,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Fusconaia,0,0,1,0,NA,exact,1,0
Uroteuthis chinensis,410410,Uroteuthis chinensis,"(Gray, 1849)",alternate representation,NA,Species,574516,Uroteuthis (Photololigo) chinensis,"(Gray, 1849)",341467,Animalia,Mollusca,Cephalopoda,Myopsida,Loliginidae,Uroteuthis,1,NA,0,0,NA,exact,0,0
Uroteuthis duvaucelii,410411,Uroteuthis duvaucelii,"(d'Orbigny [in Férussac & d'Orbigny], 1835)",alternate representation,NA,Species,574517,Uroteuthis (Photololigo) duvaucelii,"(d'Orbigny [in Férussac & d'Orbigny], 1835)",341467,Animalia,Mollusca,Cephalopoda,Myopsida,Loliginidae,Uroteuthis,1,NA,0,0,NA,exact,0,0
Doryteuthis gahi,574538,Doryteuthis gahi,"(d'Orbigny, 1835)",alternate representation,NA,Species,410351,Doryteuthis (Amerigo) gahi,"(d'Orbigny, 1835)",410349,Animalia,Mollusca,Cephalopoda,Myopsida,Loliginidae,Doryteuthis,1,NA,0,0,NA,exact,0,0
Uroteuthis noctiluca,342411,Uroteuthis noctiluca,"(Lu, Roper & Tait, 1985)",alternate representation,NA,Species,878153,Uroteuthis (Aestuariolus) noctiluca,"(Lu, Roper & Tait, 1985)",341467,Animalia,Mollusca,Cephalopoda,Myopsida,Loliginidae,Uroteuthis,1,NA,0,0,NA,exact,0,0
Doryteuthis pleii,574543,Doryteuthis pleii,"(Blainville, 1823)",alternate representation,NA,Species,410356,Doryteuthis (Doryteuthis) pleii,"(Blainville, 1823)",410349,Animalia,Mollusca,Cephalopoda,Myopsida,Loliginidae,Doryteuthis,1,NA,0,0,NA,exact,0,0
Loliolus japonica,410370,Loliolus japonica,"(Hoyle, 1885)",accepted,NA,Species,410370,Loliolus japonica,"(Hoyle, 1885)",341440,Animalia,Mollusca,Cephalopoda,Myopsida,Loliginidae,Loliolus,1,0,0,0,NA,exact,0,0
Mastigoteuthis latipinna,341903,Mastigoteuthis latipinna,"(Sasaki, 1916)",taxon inquirendum,NA,Species,341903,Mastigoteuthis latipinna,"(Sasaki, 1916)",138168,Animalia,Mollusca,Cephalopoda,Oegopsida,Mastigoteuthidae,Mastigoteuthis,1,NA,0,0,NA,exact,0,0
Calyptogena packardana,464379,Calyptogena packardana,"Barry, Kochevar, Baxter & Harrold, 1997",accepted,NA,Species,464379,Calyptogena packardana,"Barry, Kochevar, Baxter & Harrold, 1997",367971,Animalia,Mollusca,Bivalvia,Venerida,Vesicomyidae,Calyptogena,1,0,0,0,NA,exact,0,0
Hydrobia ventrosa,140127,Hydrobia ventrosa,"(Montagu, 1803)",unaccepted,NA,Species,238104,Ecrobia ventrosa,"(Montagu, 1803)",138081,Animalia,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Hydrobia,0,1,1,0,0,exact,0,0
Theodoxus fluviatilis,153558,Theodoxus fluviatilis,"(Linnaeus, 1758)",accepted,NA,Species,153558,Theodoxus fluviatilis,"(Linnaeus, 1758)",153531,Animalia,Mollusca,Gastropoda,Cycloneritida,Neritidae,Theodoxus,0,0,1,0,0,exact,1,0
Viviparus georgianus,397203,Viviparus georgianus,"(I. Lea, 1834)",unaccepted,unaccepted combination,Species,1456449,Callinina georgiana,"(I. Lea, 1834)",154004,Animalia,Mollusca,Gastropoda,Architaenioglossa,Viviparidae,Viviparus,0,0,1,0,NA,exact,1,0
Peltodoris atromaculata,509315,Peltodoris atromaculata,"Bergh, 1880",accepted,NA,Species,509315,Peltodoris atromaculata,"Bergh, 1880",225423,Animalia,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Peltodoris,1,NA,NA,NA,NA,exact,0,0
Antalis pilsbryi,344444,Antalis pilsbryi,"(Rehder, 1942)",accepted,NA,Species,344444,Antalis pilsbryi,"(Rehder, 1942)",150531,Animalia,Mollusca,Scaphopoda,Dentaliida,Dentaliidae,Antalis,1,NA,NA,NA,NA,exact,0,0
Lampsilis cardium,857236,Lampsilis cardium,"Rafinesque, 1820",accepted,NA,Species,857236,Lampsilis cardium,"Rafinesque, 1820",160341,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Lampsilis,0,0,1,0,NA,exact,1,0
Sphaerium striatinum,857217,Sphaerium striatinum,"(Lamarck, 1818)",accepted,NA,Species,857217,Sphaerium striatinum,"(Lamarck, 1818)",181560,Animalia,Mollusca,Bivalvia,Sphaeriida,Sphaeriidae,Sphaerium,0,0,1,0,NA,exact,1,0
Tegula viridula,413470,Tegula viridula,"(Gmelin, 1791)",unaccepted,NA,Species,1548543,Agathistoma viridulum,"(Gmelin, 1791)",413467,Animalia,Mollusca,Gastropoda,Trochida,Tegulidae,Tegula,1,0,0,0,NA,exact,0,0
Stylocheilus longicauda,217246,Stylocheilus longicauda,"(Quoy & Gaimard, 1825)",taxon inquirendum,NA,Species,217246,Stylocheilus longicauda,"(Quoy & Gaimard, 1825)",203969,Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae,Stylocheilus,1,0,0,0,0,exact,0,0
Hyridella depressa,1306580,Hyridella depressa,"(Lamarck, 1819)",accepted,NA,Species,1306580,Hyridella depressa,"(Lamarck, 1819)",818317,Animalia,Mollusca,Bivalvia,Unionida,Hyriidae,Hyridella,0,NA,1,0,NA,exact,1,0
Cumberlandia monodonta,857533,Cumberlandia monodonta,"(Say, 1829)",accepted,NA,Species,857533,Cumberlandia monodonta,"(Say, 1829)",856885,Animalia,Mollusca,Bivalvia,Unionida,Margaritiferidae,Cumberlandia,0,0,1,0,NA,exact,1,0
Alasmidonta marginata,857222,Alasmidonta marginata,"Say, 1818",accepted,NA,Species,857222,Alasmidonta marginata,"Say, 1818",571695,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Alasmidonta,0,0,1,0,NA,exact,1,0
Lasmigona compressa,571962,Lasmigona compressa,"(I. Lea, 1829)",accepted,NA,Species,571962,Lasmigona compressa,"(I. Lea, 1829)",571696,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Lasmigona,0,0,1,0,NA,exact,1,0
Pyganodon grandis,857389,Pyganodon grandis,"(Say, 1829)",accepted,NA,Species,857389,Pyganodon grandis,"(Say, 1829)",571699,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Pyganodon,0,0,1,0,NA,exact,1,0
Strophitus undulatus,571969,Strophitus undulatus,"(Say, 1817)",accepted,NA,Species,571969,Strophitus undulatus,"(Say, 1817)",571700,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Strophitus,0,0,1,0,NA,exact,1,0
Elliptio dilatata,857271,Elliptio dilatata,"(Rafinesque, 1820)",unaccepted,NA,Species,857455,Eurynia dilatata,"(Rafinesque, 1820)",160339,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Elliptio,0,0,1,0,NA,exact,1,0
Pleurobema sintoxia,857372,Pleurobema sintoxia,"(Rafinesque, 1820)",accepted,NA,Species,857372,Pleurobema sintoxia,"(Rafinesque, 1820)",856862,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Pleurobema,0,0,1,0,NA,exact,1,0
Quadrula quadrula,857393,Quadrula quadrula,"(Rafinesque, 1820)",accepted,NA,Species,857393,Quadrula quadrula,"(Rafinesque, 1820)",856848,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Quadrula,0,0,1,0,NA,exact,1,0
Amblema plicata,857254,Amblema plicata,"(Say, 1817)",accepted,NA,Species,857254,Amblema plicata,"(Say, 1817)",747064,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Amblema,0,0,1,0,NA,exact,1,0
Truncilla truncata,857244,Truncilla truncata,"Rafinesque, 1820",accepted,NA,Species,857244,Truncilla truncata,"Rafinesque, 1820",856863,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Truncilla,0,0,1,0,NA,exact,1,0
Ptychobranchus fasciolaris,857382,Ptychobranchus fasciolaris,"(Rafinesque, 1820)",accepted,NA,Species,857382,Ptychobranchus fasciolaris,"(Rafinesque, 1820)",856826,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Ptychobranchus,0,0,1,0,NA,exact,1,0
Ligumia recta,857339,Ligumia recta,"(Lamarck, 1819)",accepted,NA,Species,857339,Ligumia recta,"(Lamarck, 1819)",571698,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Ligumia,0,0,1,0,NA,exact,1,0
Actinonaias ligamentina,591129,Actinonaias ligamentina,"(Lamarck, 1819)",unaccepted,NA,Species,857466,Ortmanniana ligamentina,"(Lamarck, 1819)",571694,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Actinonaias,0,0,1,0,NA,exact,1,0
Lampsilis fasciola,857237,Lampsilis fasciola,"Rafinesque, 1820",accepted,NA,Species,857237,Lampsilis fasciola,"Rafinesque, 1820",160341,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Lampsilis,0,0,1,0,NA,exact,1,0
Lampsilis siliquoidea,857326,Lampsilis siliquoidea,"(Barnes, 1823)",accepted,NA,Species,857326,Lampsilis siliquoidea,"(Barnes, 1823)",160341,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Lampsilis,0,0,1,0,NA,exact,1,0
Villosa iris,857419,Villosa iris,"(I. Lea, 1829)",unaccepted,NA,Species,1056454,Cambarunio iris,"(I. Lea, 1829)",856856,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Villosa,0,0,1,0,NA,exact,1,0
Villosa vanuxemensis,857427,Villosa vanuxemensis,"(I. Lea, 1838)",unaccepted,NA,Species,1056596,Leaunio vanuxemensis,"(I. Lea, 1838)",856856,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Villosa,0,0,1,0,NA,exact,1,0
Epioblasma brevidens,857292,Epioblasma brevidens,"(I. Lea, 1831)",accepted,NA,Species,857292,Epioblasma brevidens,"(I. Lea, 1831)",856830,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Epioblasma,0,0,1,0,NA,exact,1,0
Epioblasma triquetra,857306,Epioblasma triquetra,"(Rafinesque, 1820)",accepted,NA,Species,857306,Epioblasma triquetra,"(Rafinesque, 1820)",856830,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Epioblasma,0,0,1,0,NA,exact,1,0
Neotricula aperta,1253673,Neotricula aperta,"(Temcharoen, 1971)",accepted,NA,Species,1253673,Neotricula aperta,"(Temcharoen, 1971)",1057312,Animalia,Mollusca,Gastropoda,Littorinimorpha,Pomatiopsidae,Neotricula,0,0,1,0,NA,exact,1,0
Biomphalaria straminea,1060816,Biomphalaria straminea,"(Dunker, 1848)",accepted,NA,Species,1060816,Biomphalaria straminea,"(Dunker, 1848)",718742,Animalia,Mollusca,Gastropoda,NA,Planorbidae,Biomphalaria,0,0,1,0,0,exact,1,0
Gyraulus chinensis,742049,Gyraulus chinensis,"(Dunker, 1848)",accepted,NA,Species,742049,Gyraulus chinensis,"(Dunker, 1848)",153936,Animalia,Mollusca,Gastropoda,NA,Planorbidae,Gyraulus,0,0,1,0,NA,exact,1,0
Biomphalaria sudanica,1060923,Biomphalaria sudanica,"(E. von Martens, 1870)",accepted,NA,Species,1060923,Biomphalaria sudanica,"(E. von Martens, 1870)",718742,Animalia,Mollusca,Gastropoda,NA,Planorbidae,Biomphalaria,0,0,1,0,0,exact,1,0
Biomphalaria tenagophila,1001488,Biomphalaria tenagophila,"(d'Orbigny, 1835)",accepted,NA,Species,1001488,Biomphalaria tenagophila,"(d'Orbigny, 1835)",718742,Animalia,Mollusca,Gastropoda,NA,Planorbidae,Biomphalaria,0,0,1,0,NA,exact,1,0
Biomphalaria occidentalis,1060634,Biomphalaria occidentalis,"Paraense, 1981",unaccepted,original rank,Species,1471536,Biomphalaria tenagophila occidentalis,"Paraense, 1981",718742,Animalia,Mollusca,Gastropoda,NA,Planorbidae,Biomphalaria,0,0,1,0,0,exact,1,0
Biomphalaria glabrata,848622,Biomphalaria glabrata,"(Say, 1818)",accepted,NA,Species,848622,Biomphalaria glabrata,"(Say, 1818)",718742,Animalia,Mollusca,Gastropoda,NA,Planorbidae,Biomphalaria,0,0,1,0,NA,exact,1,0
Biomphalaria pfeifferi,1058681,Biomphalaria pfeifferi,"(F. Krauss, 1848)",accepted,NA,Species,1058681,Biomphalaria pfeifferi,"(F. Krauss, 1848)",718742,Animalia,Mollusca,Gastropoda,NA,Planorbidae,Biomphalaria,0,0,1,0,NA,exact,1,0
Biomphalaria alexandrina,1060864,Biomphalaria alexandrina,"(Ehrenberg, 1831)",accepted,NA,Species,1060864,Biomphalaria alexandrina,"(Ehrenberg, 1831)",718742,Animalia,Mollusca,Gastropoda,NA,Planorbidae,Biomphalaria,0,0,1,0,0,exact,1,0
Erhaia jianouensis,882538,Erhaia jianouensis,"(Y.-Y. Liu & W.-Z. Zhang, 1979)",accepted,NA,Species,882538,Erhaia jianouensis,"(Y.-Y. Liu & W.-Z. Zhang, 1979)",882490,Animalia,Mollusca,Gastropoda,Littorinimorpha,Amnicolidae,Erhaia,0,0,1,0,NA,exact,1,0
Gammatricula fujianensis,1253979,Gammatricula fujianensis,"(Y.-Y. Liu, W.-Z. Zhang & Y.-X. Wang, 1983)",accepted,NA,Species,1253979,Gammatricula fujianensis,"(Y.-Y. Liu, W.-Z. Zhang & Y.-X. Wang, 1983)",1057309,Animalia,Mollusca,Gastropoda,Littorinimorpha,Pomatiopsidae,Gammatricula,0,0,1,0,0,exact,1,0
Lacunopsis,759231,Lacunopsis,"Deshayes, 1876",accepted,NA,Genus,759231,Lacunopsis,"Deshayes, 1876",1057182,Animalia,Mollusca,Gastropoda,Littorinimorpha,Pomatiopsidae,Lacunopsis,0,0,1,0,NA,exact,1,0
Lyogyrus limosus,933309,Lyogyrus limosus,"(Say, 1817)",unaccepted,NA,Species,159974,Amnicola limosus,"(Say, 1817)",882502,Animalia,Mollusca,Gastropoda,Littorinimorpha,Amnicolidae,Lyogyrus,0,0,1,0,NA,exact,1,0
Bythinella austriaca,737785,Bythinella austriaca,"(Frauenfeld, 1857)",accepted,NA,Species,737785,Bythinella austriaca,"(Frauenfeld, 1857)",716161,Animalia,Mollusca,Gastropoda,Littorinimorpha,Bythinellidae,Bythinella,0,0,1,0,NA,exact,1,0
Moria kikuchii,1359092,Moria kikuchii,"(Habe, 1961)",accepted,NA,Species,1359092,Moria kikuchii,"(Habe, 1961)",882493,Animalia,Mollusca,Gastropoda,Littorinimorpha,Amnicolidae,Moria,0,0,1,0,NA,exact,1,0
Coelatura aegyptiaca,1036958,Coelatura aegyptiaca,"(Cailliaud, 1827)",accepted,NA,Species,1036958,Coelatura aegyptiaca,"(Cailliaud, 1827)",1035626,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Coelatura,0,0,1,0,0,exact,1,0
Castalia stevensi,1360773,Castalia stevensi,"(H. B. Baker, 1930)",accepted,NA,Species,1360773,Castalia stevensi,"(H. B. Baker, 1930)",870005,Animalia,Mollusca,Bivalvia,Unionida,Hyriidae,Castalia,0,0,1,0,0,exact,1,0
Mutela dubia,1293499,Mutela dubia,"(Gmelin, 1791)",accepted,NA,Species,1293499,Mutela dubia,"(Gmelin, 1791)",1058033,Animalia,Mollusca,Bivalvia,Unionida,Iridinidae,Mutela,0,0,1,0,0,exact,1,0
Anodontites trigona,1553000,Anodontites trigona,"(Spix, 1827)",accepted,NA,Species,1553000,Anodontites trigona,"(Spix, 1827)",857024,Animalia,Mollusca,Bivalvia,Unionida,Mycetopodidae,Anodontites,0,0,1,0,0,exact,1,0
Anodontites guanarensis,1358777,Anodontites guanarensis,"W. B. Marshall, 1927",accepted,NA,Species,1358777,Anodontites guanarensis,"W. B. Marshall, 1927",857024,Animalia,Mollusca,Bivalvia,Unionida,Mycetopodidae,Anodontites,0,0,1,0,0,exact,1,0
Etheria elliptica,1058152,Etheria elliptica,"Lamarck, 1807",accepted,NA,Species,1058152,Etheria elliptica,"Lamarck, 1807",990877,Animalia,Mollusca,Bivalvia,Unionida,Etheriidae,Etheria,0,0,1,0,NA,exact,1,0
Velesunio angasi,1306742,Velesunio angasi,"(G. B. Sowerby II, 1867)",accepted,NA,Species,1306742,Velesunio angasi,"(G. B. Sowerby II, 1867)",818624,Animalia,Mollusca,Bivalvia,Unionida,Hyriidae,Velesunio,0,0,1,0,NA,exact,1,0
Monocondylaea minuana,1356770,Monocondylaea minuana,"(d'Orbigny, 1835)",accepted,NA,Species,1356770,Monocondylaea minuana,"(d'Orbigny, 1835)",1035818,Animalia,Mollusca,Bivalvia,Unionida,Mycetopodidae,Monocondylaea,0,0,1,0,0,exact,1,0
Lortiella,818359,Lortiella,"Iredale, 1934",unaccepted,not available: no type species fixed in original description,Genus,1306735,Lortiella,"Modell, 1942",816176,Animalia,Mollusca,Bivalvia,Unionida,Hyriidae,Lortiella,0,NA,1,0,NA,exact,1,0
Lortiella,1306735,Lortiella,"Modell, 1942",accepted,NA,Genus,1306735,Lortiella,"Modell, 1942",1333995,Animalia,Mollusca,Bivalvia,Unionida,Hyriidae,Lortiella,0,NA,1,0,NA,exact,1,0
Cyrtonaias tampicoensis,857259,Cyrtonaias tampicoensis,"(I. Lea, 1838)",accepted,NA,Species,857259,Cyrtonaias tampicoensis,"(I. Lea, 1838)",856828,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Cyrtonaias,0,0,1,0,NA,exact,1,0
Pseudomulleria dalyi,1350510,Pseudomulleria dalyi,"(E. A. Smith, 1898)",accepted,NA,Species,1350510,Pseudomulleria dalyi,"(E. A. Smith, 1898)",1338097,Animalia,Mollusca,Bivalvia,Unionida,Etheriidae,Pseudomulleria,0,0,1,0,NA,exact,1,0
Pleurobema clava,857358,Pleurobema clava,"(Lamarck, 1819)",accepted,NA,Species,857358,Pleurobema clava,"(Lamarck, 1819)",856862,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Pleurobema,0,0,1,0,NA,exact,1,0
Toxolasma lividus,860457,Toxolasma lividus,"Rafinesque, 1831",unaccepted,NA,Species,857400,Toxolasma lividum,"Rafinesque, 1831",856864,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Toxolasma,0,0,1,0,NA,exact,1,0
Pleurobema decisum,857362,Pleurobema decisum,"(I. Lea, 1831)",accepted,NA,Species,857362,Pleurobema decisum,"(I. Lea, 1831)",856862,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Pleurobema,0,0,1,0,NA,exact,1,0
Fusconaia burkei,857440,Fusconaia burkei,"(B. Walker in Ortmann & B. Walker, 1922)",accepted,NA,Species,857440,Fusconaia burkei,"(B. Walker in Ortmann & B. Walker, 1922)",747074,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Fusconaia,0,0,1,0,NA,exact,1,0
Rotundaria infucata,857478,Rotundaria infucata,"(Conrad, 1834)",unaccepted,NA,Species,1048231,Cyclonaias infucata,"(Conrad, 1834)",856850,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Rotundaria,0,0,1,0,NA,exact,1,0
Lampsilis teres,857329,Lampsilis teres,"(Rafinesque, 1820)",accepted,NA,Species,857329,Lampsilis teres,"(Rafinesque, 1820)",160341,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Lampsilis,0,0,1,0,NA,exact,1,0
Obovaria unicolor,857350,Obovaria unicolor,"(I. Lea, 1845)",accepted,NA,Species,857350,Obovaria unicolor,"(I. Lea, 1845)",856839,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Obovaria,0,0,1,0,NA,exact,1,0
Obovaria olivaria,857347,Obovaria olivaria,"(Rafinesque, 1820)",accepted,NA,Species,857347,Obovaria olivaria,"(Rafinesque, 1820)",856839,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Obovaria,0,0,1,0,NA,exact,1,0
Reginaia rotulata,857477,Reginaia rotulata,"(B. H. Wright, 1899)",accepted,NA,Species,857477,Reginaia rotulata,"(B. H. Wright, 1899)",856849,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Reginaia,0,0,1,0,NA,exact,1,0
Fusconaia escambia,857234,Fusconaia escambia,"Clench & R. D. Turner, 1956",accepted,NA,Species,857234,Fusconaia escambia,"Clench & R. D. Turner, 1956",747074,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Fusconaia,0,0,1,0,NA,exact,1,0
Fusconaia succissa,857893,Fusconaia succissa,"(I. Lea, 1852)",unaccepted,NA,Species,1048239,Cyclonaias succissa,"(Lea, 1852)",747074,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Fusconaia,0,0,1,0,NA,exact,1,0
Anodonta cygnea,234103,Anodonta cygnea,"(Linnaeus, 1758)",accepted,NA,Species,234103,Anodonta cygnea,"(Linnaeus, 1758)",224838,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Anodonta,0,0,1,0,0,exact,1,0
Clithon spinosum,737522,Clithon spinosum,"(G. B. Sowerby I, 1825)",accepted,NA,Species,737522,Clithon spinosum,"(G. B. Sowerby I, 1825)",737507,Animalia,Mollusca,Gastropoda,Cycloneritida,Neritidae,Clithon,0,1,1,0,NA,exact,0,0
Melanoides tuberculata,225694,Melanoides tuberculata,"(O. F. Müller, 1774)",accepted,NA,Species,225694,Melanoides tuberculata,"(O. F. Müller, 1774)",224571,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Thiaridae,Melanoides,0,0,1,0,NA,exact,1,0
