query,family,ottid_species,aphia_id,scientificname,authority,status,unacceptreason,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,phylum,class,order,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type
Ixodes holocyclus,Ixodidae,735715,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Ishizakiella novaezealandica,Leptocytheridae,NULL,127502,Leptocytheridae,"Hanai, 1957",accepted,NA,Family,127502,Leptocytheridae,"Hanai, 1957",127477,Animalia,Arthropoda,Ostracoda,Podocopida,NA,1,1,NA,0,NA,exact
Ixodes acutitarsus,Ixodidae,738227,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Ornithodoros porcinus,Argasidae,263260,762205,Argasidae,"Koch, 1844",accepted,NA,Family,762205,Argasidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,1,1,1,NA,exact
Amblyomma triguttatum,Ixodidae,263000,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Leptotrombidium pallidum,Trombiculidae,524909,509945,Trombiculidae,"Ewing, 1929",accepted,NA,Family,509945,Trombiculidae,"Ewing, 1929",762086,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,1,NA,NA,NA,NA,exact
Deiratonotus japonicus,Camptandriidae,702733,240961,Camptandriidae,"Stimpson, 1858",accepted,NA,Family,240961,Camptandriidae,"Stimpson, 1858",106707,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Deiratonotus cristatus,Camptandriidae,644175,240961,Camptandriidae,"Stimpson, 1858",accepted,NA,Family,240961,Camptandriidae,"Stimpson, 1858",106707,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Leptotrombidium deliense,Trombiculidae,76565,509945,Trombiculidae,"Ewing, 1929",accepted,NA,Family,509945,Trombiculidae,"Ewing, 1929",762086,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,1,NA,NA,NA,NA,exact
Leptotrombidium akamushi,Trombiculidae,76563,509945,Trombiculidae,"Ewing, 1929",accepted,NA,Family,509945,Trombiculidae,"Ewing, 1929",762086,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,1,NA,NA,NA,NA,exact
Rostratoverruca krugeri,Verrucidae,191804,106066,Verrucidae,"Darwin, 1854",accepted,NA,Family,106066,Verrucidae,"Darwin, 1854",106040,Animalia,Arthropoda,Thecostraca,Verrucomorpha,NA,1,NA,NA,NA,NA,exact
Ixodes philipi,Ixodidae,54705,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Ixodes vespertilionis,Ixodidae,163673,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Ixodes turdus,Ixodidae,310079,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Ixodes ovatus,Ixodidae,163681,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Ixodes monospinosus,Ixodidae,310081,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Ixodes granulatus,Ixodidae,738231,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Ixodes asanumai,Ixodidae,310089,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Jesogammarus jesoensis,Anisogammaridae,137797,101367,Anisogammaridae,"Bousfield, 1977",accepted,NA,Family,101367,Anisogammaridae,"Bousfield, 1977",720708,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,1,1,1,0,NA,exact
Jesogammarus hokurikuensis,Anisogammaridae,1009758,101367,Anisogammaridae,"Bousfield, 1977",accepted,NA,Family,101367,Anisogammaridae,"Bousfield, 1977",720708,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,1,1,1,0,NA,exact
Jesogammarus fujinoi,Anisogammaridae,1009765,101367,Anisogammaridae,"Bousfield, 1977",accepted,NA,Family,101367,Anisogammaridae,"Bousfield, 1977",720708,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,1,1,1,0,NA,exact
Jesogammarus shonaiensis,Anisogammaridae,559880,101367,Anisogammaridae,"Bousfield, 1977",accepted,NA,Family,101367,Anisogammaridae,"Bousfield, 1977",720708,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,1,1,1,0,NA,exact
Jesogammarus mikadoi,Anisogammaridae,993943,101367,Anisogammaridae,"Bousfield, 1977",accepted,NA,Family,101367,Anisogammaridae,"Bousfield, 1977",720708,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,1,1,1,0,NA,exact
Jesogammarus spinopalpus,Anisogammaridae,1009762,101367,Anisogammaridae,"Bousfield, 1977",accepted,NA,Family,101367,Anisogammaridae,"Bousfield, 1977",720708,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,1,1,1,0,NA,exact
Jesogammarus hinumensis,Anisogammaridae,1009757,101367,Anisogammaridae,"Bousfield, 1977",accepted,NA,Family,101367,Anisogammaridae,"Bousfield, 1977",720708,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,1,1,1,0,NA,exact
Jesogammarus hebeiensis,Anisogammaridae,559858,101367,Anisogammaridae,"Bousfield, 1977",accepted,NA,Family,101367,Anisogammaridae,"Bousfield, 1977",720708,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,1,1,1,0,NA,exact
Jesogammarus annandalei,Anisogammaridae,483704,101367,Anisogammaridae,"Bousfield, 1977",accepted,NA,Family,101367,Anisogammaridae,"Bousfield, 1977",720708,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,1,1,1,0,NA,exact
Jesogammarus naritai,Anisogammaridae,483705,101367,Anisogammaridae,"Bousfield, 1977",accepted,NA,Family,101367,Anisogammaridae,"Bousfield, 1977",720708,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,1,1,1,0,NA,exact
Jesogammarus fluvialis,Anisogammaridae,716981,101367,Anisogammaridae,"Bousfield, 1977",accepted,NA,Family,101367,Anisogammaridae,"Bousfield, 1977",720708,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,1,1,1,0,NA,exact
Leptotrombidium chiangraiensis,Trombiculidae,1022885,509945,Trombiculidae,"Ewing, 1929",accepted,NA,Family,509945,Trombiculidae,"Ewing, 1929",762086,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,1,NA,NA,NA,NA,exact
Leptotrombidium imphalum,Trombiculidae,1022887,509945,Trombiculidae,"Ewing, 1929",accepted,NA,Family,509945,Trombiculidae,"Ewing, 1929",762086,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,1,NA,NA,NA,NA,exact
Leptotrombidium intermedium,Trombiculidae,1022889,509945,Trombiculidae,"Ewing, 1929",accepted,NA,Family,509945,Trombiculidae,"Ewing, 1929",762086,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,1,NA,NA,NA,NA,exact
Leptotrombidium fuji,Trombiculidae,1022892,509945,Trombiculidae,"Ewing, 1929",accepted,NA,Family,509945,Trombiculidae,"Ewing, 1929",762086,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,1,NA,NA,NA,NA,exact
Leptotrombidium scutellare,Trombiculidae,1022894,509945,Trombiculidae,"Ewing, 1929",accepted,NA,Family,509945,Trombiculidae,"Ewing, 1929",762086,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,1,NA,NA,NA,NA,exact
Leptotrombidium palpale,Trombiculidae,446372,509945,Trombiculidae,"Ewing, 1929",accepted,NA,Family,509945,Trombiculidae,"Ewing, 1929",762086,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,1,NA,NA,NA,NA,exact
Walchia hayashii,Trombiculidae,446369,509945,Trombiculidae,"Ewing, 1929",accepted,NA,Family,509945,Trombiculidae,"Ewing, 1929",762086,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,1,NA,NA,NA,NA,exact
Oncaea cf. mediterranea 'broad form',Oncaeidae,823813,128586,Oncaeidae,"Giesbrecht, 1893",accepted,NA,Family,128586,Oncaeidae,"Giesbrecht, 1893",1381349,Animalia,Arthropoda,Copepoda,Cyclopoida,NA,1,NA,NA,NA,0,exact
Austruca mjoebergi,Ocypodidae,825298,106773,Ocypodidae,"Rafinesque, 1815",accepted,NA,Family,106773,Ocypodidae,"Rafinesque, 1815",106707,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,NA,NA,NA,NA,exact
Daphnia similoides,Daphniidae,300243,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Scopimera curtelsoma,Dotillidae,949613,439148,Dotillidae,"Stimpson, 1858",accepted,NA,Family,439148,Dotillidae,"Stimpson, 1858",106707,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,NA,NA,NA,NA,exact
Mundochthonius japonicus,Chthoniidae,3580920,150463,Chthoniidae,NA,accepted,NA,Family,150463,Chthoniidae,NA,467668,Animalia,Arthropoda,Arachnida,Pseudoscorpionida,NA,1,NA,NA,1,NA,exact
Microbisium pygmaeum,Neobisiidae,3578567,118090,Neobisiidae,NA,accepted,NA,Family,118090,Neobisiidae,NA,467668,Animalia,Arthropoda,Arachnida,Pseudoscorpionida,NA,1,NA,NA,1,NA,exact
Cancer antennarius,Cancridae,392102,106749,Cancridae,"Latreille, 1802",accepted,NA,Family,106749,Cancridae,"Latreille, 1802",106695,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,0,0,0,0,exact
Charybdis acuta,Portunidae,599994,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Charybdis feriata,Portunidae,513593,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Charybdis japonica,Portunidae,599983,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Haemaphysalis humerosa,Ixodidae,735707,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Haemaphysalis longicornis,Ixodidae,789030,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Hyalomma aegyptium,Ixodidae,83659,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Hyalomma dromedarii,Ixodidae,1069367,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Hyalomma rufipes,Ixodidae,658138,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Hyalomma truncatum,Ixodidae,83657,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Dermacentor marginatus,Ixodidae,448574,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Dermacentor reticulatus,Ixodidae,38540,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Dermacentor rhinocerinus,Ixodidae,83643,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Nosomma monstrosum,Ixodidae,650568,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Oxyurostylis lecroyal,Diastylidae,950408,110380,Diastylidae,"Bate, 1856",accepted,NA,Family,110380,Diastylidae,"Bate, 1856",1137,Animalia,Arthropoda,Malacostraca,Cumacea,NA,1,1,NA,0,NA,exact
Pseudocuma simile,Pseudocumatidae,172358,110384,Pseudocumatidae,"Sars, 1878",accepted,NA,Family,110384,Pseudocumatidae,"Sars, 1878",1137,Animalia,Arthropoda,Malacostraca,Cumacea,NA,1,1,1,0,NA,exact
Bdellodes,Bdellidae,NULL,150433,Bdellidae,NA,accepted,NA,Family,150433,Bdellidae,NA,762069,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,1,NA,NA,1,NA,exact
Austroteneriffia,Teneriffiidae,NULL,510300,Teneriffiidae,"Sig Thor, 1911",accepted,NA,Family,510300,Teneriffiidae,"Sig Thor, 1911",762076,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,1,NA,NA,1,NA,exact
Euphausia tricantha,Euphausiidae,336614,110671,Euphausiidae,"Dana, 1852",accepted,NA,Family,110671,Euphausiidae,"Dana, 1852",1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,1,NA,NA,NA,NA,exact
Gonodactylellus hendersoni,Gonodactylidae,304754,196127,Gonodactylidae,"Giesbrecht, 1910",accepted,NA,Family,196127,Gonodactylidae,"Giesbrecht, 1910",155825,Animalia,Arthropoda,Malacostraca,Stomatopoda,NA,1,NA,NA,NA,NA,exact
Gonodactylellus rubriguttatas,Gonodactylidae,304747,196127,Gonodactylidae,"Giesbrecht, 1910",accepted,NA,Family,196127,Gonodactylidae,"Giesbrecht, 1910",155825,Animalia,Arthropoda,Malacostraca,Stomatopoda,NA,1,NA,NA,NA,NA,exact
Artemiopsis stefanssoni,Chirocephalidae,6615,1039447,Chirocephalidae,"Daday, 1910",accepted,NA,Family,1039447,Chirocephalidae,"Daday, 1910",1423529,Animalia,Arthropoda,Branchiopoda,Anostraca,NA,NA,1,1,NA,NA,exact
Daphnia queenslandensis,Daphniidae,1065637,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia australis,Daphniidae,1065631,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia wardi,Daphniidae,902611,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia salinifera,Daphniidae,1065629,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia longicephala,Daphniidae,869611,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia carinata,Daphniidae,1065635,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia magniceps,Daphniidae,328431,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia thomsoni,Daphniidae,1065628,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Pachyceles riisei,Porcellanidae,350279,106734,Porcellanidae,"Haworth, 1825",accepted,NA,Family,106734,Porcellanidae,"Haworth, 1825",106685,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,NA,NA,NA,NA,exact
Daphnia truncata,Daphniidae,650497,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia projecta,Daphniidae,163866,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia cephalata,Daphniidae,163863,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia reflexa,Daphniidae,163865,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia jollyi,Daphniidae,163858,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia lumholtzi,Daphniidae,996294,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia similis,Daphniidae,668397,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia exilis,Daphniidae,1022210,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia salina,Daphniidae,3088,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Stylocheiron suhmii,Euphausiidae,920824,110671,Euphausiidae,"Dana, 1852",accepted,NA,Family,110671,Euphausiidae,"Dana, 1852",1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,1,NA,NA,NA,NA,exact
Daphnia pulicaria,Daphniidae,668394,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Diastylopsis thilenuisi,Diastylidae,556907,110380,Diastylidae,"Bate, 1856",accepted,NA,Family,110380,Diastylidae,"Bate, 1856",1137,Animalia,Arthropoda,Malacostraca,Cumacea,NA,1,1,NA,0,NA,exact
Trombidium holosericeum,Trombidiidae,642655,150430,Trombidiidae,NA,accepted,NA,Family,150430,Trombidiidae,NA,762085,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,1,NA,NA,1,NA,exact
Trombidium brevimanum,Trombidiidae,559767,150430,Trombidiidae,NA,accepted,NA,Family,150430,Trombidiidae,NA,762085,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,1,NA,NA,1,NA,exact
Morelacarus,Trombiculidae,NULL,509945,Trombiculidae,"Ewing, 1929",accepted,NA,Family,509945,Trombiculidae,"Ewing, 1929",762086,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,1,NA,NA,NA,NA,exact
Prionocypris aragonica,Cyprididae,637250,146873,Cyprididae,"Baird, 1845",accepted,NA,Family,146873,Cyprididae,"Baird, 1845",127476,Animalia,Arthropoda,Ostracoda,Podocopida,NA,1,1,1,0,0,exact
Cytherissa elongata,Cytherideidae,615883,127495,Cytherideidae,"Sars, 1925",accepted,NA,Family,127495,Cytherideidae,"Sars, 1925",127477,Animalia,Arthropoda,Ostracoda,Podocopida,NA,1,1,NA,0,NA,exact
Mesocyprideis irsacae,Cyprididae,615881,146873,Cyprididae,"Baird, 1845",accepted,NA,Family,146873,Cyprididae,"Baird, 1845",127476,Animalia,Arthropoda,Ostracoda,Podocopida,NA,1,1,1,0,0,exact
Hyalomma marginatum,Ixodidae,1069371,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Paractea monodi,Xanthidae,26655,106769,Xanthidae,"MacLeay, 1838",accepted,NA,Family,106769,Xanthidae,"MacLeay, 1838",106703,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Charybdis granulata,Portunidae,2979067,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Scylla oceanica,Portunidae,515228,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Androlaelaps casalis,Laelapidae,631982,150322,Laelapidae,"Berlese, 1892",accepted,NA,Family,150322,Laelapidae,"Berlese, 1892",762060,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,1,NA,NA,NA,NA,exact
Dermacentor nitens,Ixodidae,688419,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Stratiolaelaps marilyn,Laelapidae,310320,150322,Laelapidae,"Berlese, 1892",accepted,NA,Family,150322,Laelapidae,"Berlese, 1892",762060,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,1,NA,NA,NA,NA,exact
Stratiolaelaps lorna,Laelapidae,310323,150322,Laelapidae,"Berlese, 1892",accepted,NA,Family,150322,Laelapidae,"Berlese, 1892",762060,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,1,NA,NA,NA,NA,exact
Stratiolaelaps lamington,Laelapidae,310317,150322,Laelapidae,"Berlese, 1892",accepted,NA,Family,150322,Laelapidae,"Berlese, 1892",762060,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,1,NA,NA,NA,NA,exact
Bosmaella japonica,Sacculinidae,458891,134764,Sacculinidae,"Lilljeborg, 1861",accepted,NA,Family,134764,Sacculinidae,"Lilljeborg, 1861",1109,Animalia,Arthropoda,Thecostraca,NA,NA,1,1,1,0,0,exact
Daphnia peruviana,Daphniidae,642038,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia laevis,Daphniidae,996300,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia menucoensis,Daphniidae,642040,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia dadayana,Daphniidae,642041,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia spinulata,Daphniidae,404325,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia ornithocephala,Daphniidae,999461,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Cordylochernes scorpioides,Chernetidae,26536,509871,Chernetidae,NA,accepted,NA,Family,509871,Chernetidae,NA,467668,Animalia,Arthropoda,Arachnida,Pseudoscorpionida,NA,1,NA,NA,1,NA,exact
Synalpheus macclendoni,Alpheidae,1047365,106776,Alpheidae,"Rafinesque, 1815",accepted,NA,Family,106776,Alpheidae,"Rafinesque, 1815",106709,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,NA,1,NA,NA,exact
Synalpheus cf. paraneptunus 'small',Alpheidae,798242,106776,Alpheidae,"Rafinesque, 1815",accepted,NA,Family,106776,Alpheidae,"Rafinesque, 1815",106709,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,NA,1,NA,NA,exact
Munida ofella,Munididae,230438,562645,Munididae,"Ahyong, Baba, Macpherson & Poore, 2010",accepted,NA,Family,562645,Munididae,"Ahyong, Baba, Macpherson & Poore, 2010",106685,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,NA,NA,NA,NA,exact
Charybdis miles,Portunidae,1077291,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Charybdis hellerii,Portunidae,506133,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Charybdis truncata,Portunidae,500659,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Daphnia cheraphila,Daphniidae,158186,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia prolata,Daphniidae,158183,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
