"","taxa_query","found_taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","status","unacceptreason","is_synonym","flags","valid_authority","kingdom","class","order","family","genus","freshwater_only","terrestrial_only"
"786","Cambarus","Cambarus",NA,NA,NA,NA,876591,NA,"Cambarus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"787","Frontipoda","Frontipoda",NA,NA,NA,NA,3539657,NA,"Frontipoda",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"788","Veigaia nemorensis","Veigaia nemorensis",NA,NA,NA,NA,612809,NA,"Veigaia nemorensis",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"789","Parholaspulus","Parholaspulus",NA,NA,NA,NA,666024,NA,"Parholaspulus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"790","Veigaia","Veigaia",NA,NA,NA,NA,612808,NA,"Veigaia",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"791","Ixodes scapularis","Ixodes scapularis",NA,NA,NA,NA,621065,NA,"Ixodes scapularis",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"792","Eremaeus translamellatus","Eremaeus translamellatus",NA,NA,NA,NA,3531584,NA,"Eremaeus translamellatus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"793","Holaspina","Holaspina",NA,NA,NA,NA,7682320,NA,"Holaspina",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"794","Polyaspididae","Polyaspididae",NA,NA,NA,NA,866146,NA,"Polyaspididae",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"795","Arrenoseius morgani","Arrenoseius morgani",NA,NA,NA,NA,3522413,NA,"Arrenoseius morgani",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"796","Haemaphysalis","Haemaphysalis",NA,NA,NA,NA,1069376,NA,"Haemaphysalis",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"797","Amblyomma tapirellum","Amblyomma tapirellum",NA,NA,NA,NA,95714,NA,"Amblyomma tapirellum",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"798","Morelacarus","Morelacarus",NA,NA,NA,NA,17490,NA,"Morelacarus",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"799","Andregamasus","Andregamasus",NA,NA,NA,NA,576919,NA,"Andregamasus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"800","Eubranchipus intricatus","Eubranchipus intricatus",NA,NA,NA,NA,976231,NA,"Eubranchipus intricatus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"801","Eumunida parva","Eumunida smithii",NA,NA,NA,NA,564114,NA,"Eumunida smithii",NA,NA,"Arthropoda",NA,NA,TRUE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"802","Eumunida karubar","Eumunida smithii",NA,NA,NA,NA,564114,NA,"Eumunida smithii",NA,NA,"Arthropoda",NA,NA,TRUE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"803","Proctophyllodes cetti","Proctophyllodes cetti",NA,NA,NA,NA,694263,NA,"Proctophyllodes cetti",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"804","Ingrassia","Ingrassia",NA,NA,NA,NA,571656,NA,"Ingrassia",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"805","Glaucalges","Glaucalges",NA,NA,NA,NA,571654,NA,"Glaucalges",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"806","Lepeophtheirus salmonis","Lepeophtheirus salmonis",NA,NA,NA,NA,430269,NA,"Lepeophtheirus salmonis",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"807","Leberis chihuahuensis","Leberis chihuahuensis",NA,NA,NA,NA,811157,NA,"Leberis chihuahuensis",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"808","Proctophyllodes","Proctophyllodes",NA,NA,NA,NA,1062341,NA,"Proctophyllodes",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"809","Orconectes barri","Orconectes barri",NA,NA,NA,NA,768852,NA,"Orconectes barri",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"810","Orconectes packardi","Orconectes packardi",NA,NA,NA,NA,194212,NA,"Orconectes packardi",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"811","Acartia bifilosa","Acartia bifilosa",NA,NA,NA,NA,254721,NA,"Acartia bifilosa",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"812","Eucalanus pseudattenuatus","Eucalanus pseudattenuatus",NA,NA,NA,NA,829050,NA,"Eucalanus pseudattenuatus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"813","Eucalanus subtenuis","Eucalanus subtenuis",NA,NA,NA,NA,829052,NA,"Eucalanus subtenuis",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"814","Longpotamon yangtsekiense","Longpotamon yangtsekiense",NA,NA,NA,NA,161559,NA,"Longpotamon yangtsekiense",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"815","Raoiella","Raoiella",NA,NA,NA,NA,629461,NA,"Raoiella",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"816","Alona dentifera","Alona dentifera",NA,NA,NA,NA,423333,NA,"Alona dentifera",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"817","Ovalona glabra","Ovalona glabra",NA,NA,NA,NA,287275,NA,"Ovalona glabra",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"818","Eubosmina huaronensis","Eubosmina huaronensis",NA,NA,NA,NA,423335,NA,"Eubosmina huaronensis",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"819","Ceriodaphnia acanthina","Ceriodaphnia acanthina",NA,NA,NA,NA,2960409,NA,"Ceriodaphnia acanthina",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"820","Ceriodaphnia rigaudi","Ceriodaphnia rigaudi",NA,NA,NA,NA,2960410,NA,"Ceriodaphnia rigaudi",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"821","Ilyocryptus spinifer","Ilyocryptus spinifer",NA,NA,NA,NA,473854,NA,"Ilyocryptus spinifer",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"822","Leydigia lousi","Leydigia lousi",NA,NA,NA,NA,829175,NA,"Leydigia lousi",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"823","Macrothrix elegans","Macrothrix elegans",NA,NA,NA,NA,473866,NA,"Macrothrix elegans",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"824","Moinodaphnia macleayi","Moinodaphnia macleayi",NA,NA,NA,NA,323812,NA,"Moinodaphnia macleayi",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"825","Scapholeberis duranguensis","Scapholeberis duranguensis",NA,NA,NA,NA,5930357,NA,"Scapholeberis duranguensis",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"826","Mastigodiaptomus albuquerquensis","Mastigodiaptomus albuquerquensis",NA,NA,NA,NA,222622,NA,"Mastigodiaptomus albuquerquensis",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"827","Prionodiaptomus colombiensis","Prionodiaptomus colombiensis",NA,NA,NA,NA,746244,NA,"Prionodiaptomus colombiensis",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"828","Pacifastacus leniusculus","Pacifastacus leniusculus",NA,NA,NA,NA,79855,NA,"Pacifastacus leniusculus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"829","Hoplomachus thunbergii","Hoplomachus thunbergii (species in subphylum Crustacea)",NA,NA,NA,NA,5799648,NA,"Hoplomachus thunbergii (species in subphylum Crustacea)",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"830","Ampithoe helleri","Ampithoe helleri",NA,NA,NA,NA,2985152,NA,"Ampithoe helleri",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"831","Macropodia longipes","Macropodia longipes",NA,NA,NA,NA,407153,NA,"Macropodia longipes",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"832","Munida rutllanti","Munida rutllanti",NA,NA,NA,NA,397756,NA,"Munida rutllanti",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"833","Calocaris investigatoris","Calocaris investigatoris",NA,NA,NA,NA,581256,NA,"Calocaris investigatoris",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"834","Parartemia contracta","Parartemia contracta",NA,NA,NA,NA,709399,NA,"Parartemia contracta",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"835","Polyartemiella hazeni","Polyartemiella hazeni",NA,NA,NA,NA,496242,NA,"Polyartemiella hazeni",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"836","Streptocephalus dorothae","Streptocephalus dorothae",NA,NA,NA,NA,424895,NA,"Streptocephalus dorothae",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"837","Branchinella pinnata","Branchinella pinnata",NA,NA,NA,NA,807009,NA,"Branchinella pinnata",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"838","Epimeria macrodonta","Epimeria macrodonta",NA,NA,NA,NA,229933,NA,"Epimeria macrodonta",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"839","Epimeria robusta","Epimeria robusta",NA,NA,NA,NA,229934,NA,"Epimeria robusta",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"840","Tortanus derjugini","Tortanus derjugini",NA,NA,NA,NA,851333,NA,"Tortanus derjugini",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"841","Diastylopsis thilenuisi","Diastylopsis thilenuisi",NA,NA,NA,NA,556907,NA,"Diastylopsis thilenuisi",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"842","Artemia franciscana","Artemia franciscana",NA,NA,NA,NA,59094,NA,"Artemia franciscana",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"843","Lebertiidae","Lebertiidae",NA,NA,NA,NA,1068867,NA,"Lebertiidae",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"844","Atractides nodipalpis","Atractides nodipalpis",NA,NA,NA,NA,3532539,NA,"Atractides nodipalpis",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"845","Miyakea nepa","Miyakea nepa",NA,NA,NA,NA,7122512,NA,"Miyakea nepa",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"846","Abacarus hystrix","Abacarus hystrix",NA,NA,NA,NA,674940,NA,"Abacarus hystrix",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"847","Aculodes mckenziei","Aculodes mckenziei",NA,NA,NA,NA,40318,NA,"Aculodes mckenziei",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"848","Aceria tosichella","Aceria tosichella",NA,NA,NA,NA,604386,NA,"Aceria tosichella",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"849","Euseius gallicus","Euseius gallicus",NA,NA,NA,NA,50505,NA,"Euseius gallicus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"850","Euseius stipulatus","Euseius stipulatus",NA,NA,NA,NA,50508,NA,"Euseius stipulatus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"851","Troglocaris anophthalmus","Troglocaris anophthalmus",NA,NA,NA,NA,755819,NA,"Troglocaris anophthalmus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"852","Daphnia chevreuxi","Daphnia chevreuxi",NA,NA,NA,NA,2960397,NA,"Daphnia chevreuxi",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"853","Daphnia oregonensis","Daphnia oregonensis",NA,NA,NA,NA,248625,NA,"Daphnia oregonensis",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"854","Parapenaeopsis tenella","Parapenaeopsis tenella",NA,NA,NA,NA,740977,NA,"Parapenaeopsis tenella",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"855","Leptestheria compleximanus","Leptestheria compleximanus",NA,NA,NA,NA,216553,NA,"Leptestheria compleximanus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"856","Limnadia lenticularis","Limnadia lenticularis",NA,NA,NA,NA,401740,NA,"Limnadia lenticularis",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"857","Metalimnadia","Metalimnadia",NA,NA,NA,NA,263804,NA,"Metalimnadia",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"858","Limnadia sordida","Limnadia sordida",NA,NA,NA,NA,802312,NA,"Limnadia sordida",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"859","Imnadia yeyetta","Imnadia yeyetta",NA,NA,NA,NA,613792,NA,"Imnadia yeyetta",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"860","Limnadia badia","Limnadia badia",NA,NA,NA,NA,746551,NA,"Limnadia badia",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"861","Paralimnadia urukhai","Paralimnadia urukhai",NA,NA,NA,NA,222974,NA,"Paralimnadia urukhai",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"862","Paralimnadia stanleyana","Paralimnadia stanleyana",NA,NA,NA,NA,222961,NA,"Paralimnadia stanleyana",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"863","Limnadopsis tatei","Limnadopsis tatei",NA,NA,NA,NA,222972,NA,"Limnadopsis tatei",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"864","Limnadia nipponica","Limnadia nipponica",NA,NA,NA,NA,230072,NA,"Limnadia nipponica",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"865","Leptestheria","Leptestheria",NA,NA,NA,NA,216554,NA,"Leptestheria",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"866","Limnadopsis","Limnadopsis",NA,NA,NA,NA,965000,NA,"Limnadopsis",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"867","Eulimnadia africana","Eulimnadia africana",NA,NA,NA,NA,630871,NA,"Eulimnadia africana",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"868","Limnadiidae","Limnadiidae",NA,NA,NA,NA,25270,NA,"Limnadiidae",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"869","Eulimnadia dahli","Eulimnadia dahli",NA,NA,NA,NA,630870,NA,"Eulimnadia dahli",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"870","Eocyzicus","Eocyzicus",NA,NA,NA,NA,362264,NA,"Eocyzicus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"871","Cyzicus","Cyzicus",NA,NA,NA,NA,952923,NA,"Cyzicus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"872","Ixodes hirsti","Ixodes hirsti",NA,NA,NA,NA,274040,NA,"Ixodes hirsti",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"873","Ampelisca eschrictii","Ampelisca eschrichtii",NA,NA,NA,NA,512226,NA,"Ampelisca eschrichtii",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"874","Amblyomma limbatum","Amblyomma limbatum",NA,NA,NA,NA,43556,NA,"Amblyomma limbatum",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"875","Callianassa kraussi","Callichirus kraussi",NA,NA,NA,NA,909460,NA,"Callichirus kraussi",NA,NA,"Arthropoda",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"876","Hygrobates nigromaculatus","Hygrobates nigromaculatus",NA,NA,NA,NA,602629,NA,"Hygrobates nigromaculatus",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"877","Colossendeis japonica","Colossendeis japonica",NA,NA,NA,NA,30146,NA,"Colossendeis japonica",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"878","Chiltoniidae","Chiltoniidae",NA,NA,NA,NA,814033,NA,"Chiltoniidae",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"879","Alpheus ochrostriatus","Alpheus ochrostriatus",NA,NA,NA,NA,99426,NA,"Alpheus ochrostriatus",NA,NA,"Arthropoda",NA,NA,FALSE,"hidden",NA,NA,NA,NA,NA,NA,NA,NA
"880","Euraphia eastropacensis","Euraphia eastropacensis",NA,NA,NA,NA,312994,NA,"Euraphia eastropacensis",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"881","Chthamalus alani","Chthamalus alani",NA,NA,NA,NA,350473,NA,"Chthamalus alani",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"882","Chorioptes texanus","Chorioptes texanus",NA,NA,NA,NA,758325,NA,"Chorioptes texanus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"883","Chorioptes","Chorioptes",NA,NA,NA,NA,374196,NA,"Chorioptes",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"884","Gammarus desperatus","Gammarus desperatus",NA,NA,NA,NA,219313,NA,"Gammarus desperatus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"885","Gammarus pecos","Gammarus pecos",NA,NA,NA,NA,219310,NA,"Gammarus pecos",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"886","Macrobrachium qilianensis","Macrobrachium lingyunense",NA,NA,NA,NA,431541,NA,"Macrobrachium lingyunense",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"887","Astacoides madagascariensis","Astacoides madagascarensis",NA,NA,NA,NA,570847,NA,"Astacoides madagascarensis",NA,NA,"Arthropoda",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"888","Parastacus defossus","Parastacus defossus",NA,NA,NA,NA,58156,NA,"Parastacus defossus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"889","Samastacus","Samastacus",NA,NA,NA,NA,58162,NA,"Samastacus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"890","Caridina lingkonae","Caridina lingkonae",NA,NA,NA,NA,405952,NA,"Caridina lingkonae",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"891","Caridina loehae","Caridina loehae",NA,NA,NA,NA,94393,NA,"Caridina loehae",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"892","Caridina longidigita","Caridina longidigita",NA,NA,NA,NA,94395,NA,"Caridina longidigita",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"893","Caridina masapi","Caridina masapi",NA,NA,NA,NA,94389,NA,"Caridina masapi",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"894","Caridina spinata","Caridina spinata",NA,NA,NA,NA,251764,NA,"Caridina spinata",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"895","Caridina tenuirostris","Caridina tenuirostris",NA,NA,NA,NA,94391,NA,"Caridina tenuirostris",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"896","Hypoaspis miles","Hypoaspis miles",NA,NA,NA,NA,91763,NA,"Hypoaspis miles",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"897","Epimeria annabellae","Epimeria annabellae",NA,NA,NA,NA,378527,NA,"Epimeria annabellae",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"898","Epimeria walkeri","Epimeria walkeri",NA,NA,NA,NA,751046,NA,"Epimeria walkeri",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"899","Epimeria grandirostris","Epimeria grandirostris",NA,NA,NA,NA,404664,NA,"Epimeria grandirostris",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"900","Macrobrachium hainanense","Macrobrachium hainanense",NA,NA,NA,NA,220152,NA,"Macrobrachium hainanense",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"901","Proctophyllodidae","Proctophyllodidae",NA,NA,NA,NA,1062352,NA,"Proctophyllodidae",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"902","Trouessartiidae","Trouessartiidae",NA,NA,NA,NA,74532,NA,"Trouessartiidae",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"903","Amerodectes dumetellae","Amerodectes dumetellae",NA,NA,NA,NA,6164941,NA,"Amerodectes dumetellae",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"904","Psoroptidae","Psoroptidae",NA,NA,NA,NA,22059,NA,"Psoroptidae",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"905","Proctophyllodes hylocichlae","Proctophyllodes hylocichlae",NA,NA,NA,NA,6164912,NA,"Proctophyllodes hylocichlae",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"906","Mesalgoides","Mesalgoides",NA,NA,NA,NA,499769,NA,"Mesalgoides",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"907","Picalgoides picimajoris","Picalgoides picimajoris",NA,NA,NA,NA,575110,NA,"Picalgoides picimajoris",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"908","Dermatophagoides farinae","Dermatophagoides farinae",NA,NA,NA,NA,587963,NA,"Dermatophagoides farinae",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"909","Tyrophagus putrescentiae","Tyrophagus putrescentiae",NA,NA,NA,NA,1002041,NA,"Tyrophagus putrescentiae",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"910","Calcealges","Calcealges",NA,NA,NA,NA,869051,NA,"Calcealges",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"911","Analges","Analges",NA,NA,NA,NA,1020393,NA,"Analges",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"912","Proctophyllodes scolopacinus","Proctophyllodes scolopacinus",NA,NA,NA,NA,168682,NA,"Proctophyllodes scolopacinus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"913","Analgidae","Analgidae",NA,NA,NA,NA,364407,NA,"Analgidae",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"914","Trouessartia reguli","Trouessartia reguli",NA,NA,NA,NA,402468,NA,"Trouessartia reguli",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"915","Proctophyllodes stoddardi","Proctophyllodes stoddardi",NA,NA,NA,NA,6164928,NA,"Proctophyllodes stoddardi",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"916","Dermationidae","Dermationidae",NA,NA,NA,NA,940010,NA,"Dermationidae",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"917","Pteronyssus sphyrapicinus","Pteronyssus sphyrapicinus",NA,NA,NA,NA,240613,NA,"Pteronyssus sphyrapicinus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
