"","taxa_query","taxa","tol_sciname","rank","ott_id","is_synonym","flags"
"279","Octolasion lacteum","Octolasion lacteum","Octolasion lacteum","species",916284,FALSE,NA
"280","Philobdella gracilis","Philobdella gracilis","Philobdella gracilis","species",1010463,FALSE,NA
"281","Philobdella floridana","Philobdella floridana","Philobdella floridana","species",616322,FALSE,NA
"282","Macrobdella diplotertia","Macrobdella diplotertia","Macrobdella diplotertia","species",616323,FALSE,NA
"283","Mesenchytraeus pedatus","Mesenchytraeus pedatus","Mesenchytraeus pedatus","species",198607,FALSE,NA
"284","Chaetopterus sarsii","Chaetopterus sarsii","Chaetopterus sarsii",NA,42117,FALSE,NA
"285","Pectinaria granulata","Pectinaria granulata","Pectinaria granulata","species",953516,FALSE,NA
"286","Amynthas lini","Amynthas lini","Amynthas lini","species",786626,FALSE,"sibling_higher"
"287","Amynthas wulinensis","Amynthas wulinensis","Amynthas wulinensis","species",786627,FALSE,"sibling_higher"
"288","Amynthas mayshanensis","Amynthas mayshanensis","Amynthas mayshanensis","species",786624,FALSE,"sibling_higher"
"289","Amynthas polyglandularis","Amynthas polyglandularis","Amynthas polyglandularis","species",786625,FALSE,"sibling_higher"
"290","Erpobdella mexicana","Erpobdella mexicana","Erpobdella mexicana","species",849665,FALSE,NA
"291","Erpobdella ochoterenai","Erpobdella ochoterenai","Erpobdella ochoterenai","species",849666,FALSE,NA
"292","Barbronia arcana","Barbronia arcana","Barbronia arcana","species",224442,FALSE,NA
"293","Erpobdella triannulata","Erpobdella triannulata","Erpobdella triannulata","species",224441,FALSE,NA
"294","Diplocardia komareki","Diplocardia komareki","Diplocardia komareki","species",982615,FALSE,NA
"295","Diplocardia invecta","Diplocardia invecta","Diplocardia invecta","species",615956,FALSE,NA
"296","Amynthas diffringens","Amynthas diffringens","Amynthas diffringens","species",615951,FALSE,"sibling_higher"
"297","Apionsoma misakianum","Apionsoma misakianum","Apionsoma misakianum","species",43138,FALSE,NA
"298","Apionsoma pectinatum","Apionsoma pectinatum","Apionsoma pectinatum","species",349858,FALSE,NA
"299","Aspidosiphon albus","Aspidosiphon albus","Aspidosiphon albus","species",637732,FALSE,"sibling_higher"
"300","Aspidosiphon elegans","Aspidosiphon elegans","Aspidosiphon elegans","species",637731,FALSE,"sibling_higher"
"301","Aspidosiphon fischeri","Aspidosiphon fischeri","Aspidosiphon fischeri","species",349857,FALSE,"sibling_higher"
"302","Aspidosiphon gosnoldi","Aspidosiphon gosnoldi","Aspidosiphon gosnoldi","species",690186,FALSE,"sibling_higher"
"303","Aspidosiphon gracilis","Aspidosiphon gracilis","Aspidosiphon gracilis",NA,637734,FALSE,"sibling_higher"
"304","Aspidosiphon laevis","Aspidosiphon laevis","Aspidosiphon laevis","species",564229,FALSE,"sibling_higher"
"305","Aspidosiphon muelleri","Aspidosiphon muelleri","Aspidosiphon muelleri","species",637733,FALSE,"sibling_higher"
"306","Aspidosiphon parvulus","Aspidosiphon parvulus","Aspidosiphon parvulus","species",342660,FALSE,"sibling_higher"
"307","Aspidosiphon steenstrupii","Aspidosiphon steenstrupii","Aspidosiphon steenstrupii","species",564234,FALSE,"sibling_higher"
"308","Cloeosiphon aspergillus","Cloeosiphon aspergillus","Cloeosiphon aspergillus","species",564225,FALSE,NA
"309","Golfingia margaritacea","Golfingia margaritacea","Golfingia margaritacea","species",637736,FALSE,"sibling_higher"
"310","Golfingia vulgaris","Golfingia vulgaris","Golfingia vulgaris","species",564227,FALSE,"sibling_higher"
"311","Nephasoma diaphanes","Nephasoma diaphanes","Nephasoma diaphanes","species",564236,FALSE,"sibling_higher"
"312","Nephasoma flagriferum","Nephasoma flagriferum","Nephasoma flagriferum","species",637735,FALSE,"sibling_higher"
"313","Nephasoma pellucidum","Nephasoma pellucidum","Nephasoma pellucidum","species",637738,FALSE,"sibling_higher"
"314","Phascolion psammophilus","Phascolion psammophilus","Phascolion psammophilus","species",167065,FALSE,"sibling_higher"
"315","Phascolopsis gouldii","Phascolopsis gouldii","Phascolopsis gouldii","species",802123,FALSE,NA
"316","Phascolosoma agassizii","Phascolosoma agassizii","Phascolosoma agassizii","species",167071,FALSE,"sibling_higher"
"317","Phascolosoma albolineatum","Phascolosoma albolineatum","Phascolosoma albolineatum","species",564235,FALSE,"sibling_higher"
"318","Phascolosoma capitatum","Phascolosoma capitatum","Phascolosoma capitatum","species",167072,FALSE,"sibling_higher"
"319","Phascolosoma granulatum","Phascolosoma granulatum","Phascolosoma granulatum","species",247685,FALSE,"sibling_higher"
"320","Phascolosomaduliferum","Phascolosomaduliferum","Phascolosoma noduliferum",NA,917794,FALSE,"sibling_higher"
"321","Phascolosoma perlucens","Phascolosoma perlucens","Phascolosoma perlucens","species",6914,FALSE,"sibling_higher"
"322","Phascolosoma scolops","Phascolosoma scolops","Phascolosoma scolops","species",917796,FALSE,"sibling_higher"
"323","Phascolosoma stephensoni","Phascolosoma stephensoni","Phascolosoma stephensoni","species",917795,FALSE,"sibling_higher"
"324","Phascolosoma turnerae","Phascolosoma turnerae","Phascolosoma turnerae",NA,167073,FALSE,"sibling_higher"
"325","Siphonosoma vastum","Siphonosoma vastum","Siphonosoma vastum","species",349852,FALSE,NA
"326","Sipunculusrvegicus","Sipunculusrvegicus","Sipunculus norvegicus",NA,167074,FALSE,"sibling_higher"
"327","Sipunculus phalloides","Sipunculus phalloides","Sipunculus phalloides","species",167075,FALSE,"sibling_higher"
"328","Sipunculus polymyotus","Sipunculus polymyotus","Sipunculus polymyotus","species",167076,FALSE,"sibling_higher"
"329","Themiste dyscritum","Themiste dyscritum","Themiste dyscritum","species",377814,FALSE,"sibling_higher"
"330","Themiste hennahi","Themiste hennahi","Themiste hennahi","species",167077,FALSE,"sibling_higher"
"331","Themiste lageniformis","Themiste lageniformis","Themiste lageniformis","species",486288,FALSE,"sibling_higher"
"332","Themiste minor","Themiste minor","Themiste minor","species",917803,FALSE,"sibling_higher"
"333","Themiste pyroides","Themiste pyroides","Themiste pyroides","species",690188,FALSE,"sibling_higher"
"334","Marenzelleriaglecta","Marenzelleriaglecta","Marenzelleria arctia",NA,288720,FALSE,NA
"335","Eunice antennata","Eunice antennata","Eunice antennata","species",687270,FALSE,NA
"336","Eunice cariboea","Eunice cariboea","Eunice cariboea","species",687273,FALSE,NA
"337","Pectinaria auricoma","Pectinaria auricoma","Pectinaria auricoma","species",40349,FALSE,NA
"338","Pectinaria koreni","Pectinaria koreni","Pectinaria koreni","species",5972939,FALSE,NA
"339","Gyptis mediterranea","Gyptis mediterranea","Gyptis mediterranea","species",1009759,FALSE,NA
"340","Gyptis rosea","Gyptis rosea","Gyptis rosea","species",585346,FALSE,NA
"341","Ophiodromus flexuosus","Ophiodromus flexuosus","Ophiodromus flexuosus","species",518640,FALSE,NA
"342","Metaphire tschiliensis","Metaphire tschiliensis","Metaphire tschiliensis","species",619490,FALSE,NA
"343","Crangonobdella spitzbergensis","Crangonobdella spitzbergensis","Crangonobdella spitzbergensis","species",269149,FALSE,NA
"344","Helobdella robusta","Helobdella robusta","Helobdella robusta","species",870792,FALSE,NA
"345","Helobdella","Helobdella","Helobdella","genus",870779,FALSE,NA
"346","Amynthas axillis","Amynthas axillis","Amynthas axillis","species",21150,FALSE,"sibling_higher"
"347","Amynthas triastriatus","Amynthas triastriatus","Amynthas triastriatus","species",690145,FALSE,"sibling_higher"
"348","Amynthas lautus","Amynthas lautus","Amynthas lautus","species",21152,FALSE,"sibling_higher"
"349","Amynthas dactilicus","Amynthas dactilicus","Amynthas dactilicus","species",690129,FALSE,"sibling_higher"
"350","Amynthas incongruus","Amynthas incongruus","Amynthas incongruus","species",264557,FALSE,"sibling_higher"
"351","Amynthas kiangensis","Amynthas kiangensis","Amynthas kiangensis","species",1071444,FALSE,"sibling_higher"
"352","Amynthas heterochaetus","Amynthas heterochaetus","Amynthas heterochaetus","species",542148,FALSE,"sibling_higher"
"353","Amynthas plantoporophoratus","Amynthas plantoporophoratus","Amynthas plantoporophoratus","species",542154,FALSE,"sibling_higher"
"354","Amynthas benignus","Amynthas benignus","Amynthas benignus","species",1071459,FALSE,"sibling_higher"
"355","Amynthas limellus","Amynthas limellus","Amynthas limellus","species",258927,FALSE,"sibling_higher"
"356","Amynthas homochaetus","Amynthas homochaetus","Amynthas homochaetus","species",430765,FALSE,"sibling_higher"
"357","Amynthas hawayanus","Amynthas hawayanus","Amynthas hawayanus","species",430932,FALSE,"sibling_higher"
"358","Amynthas tuberculatus","Amynthas tuberculatus","Amynthas tuberculatus","species",690143,FALSE,"sibling_higher"
"359","Amynthas pongchii","Amynthas pongchii","Amynthas pongchii","species",168835,FALSE,"sibling_higher"
"360","Amynthas asacceus","Amynthas asacceus","Amynthas asacceus",NA,1042262,FALSE,"sibling_higher"
"361","Amynthas loti","Amynthas loti","Amynthas loti","species",1042266,FALSE,"sibling_higher"
"362","Drawida japonica","Drawida japonica","Drawida japonica","species",21134,FALSE,NA
"363","Bimastos parvus","Bimastos parvus","Bimastos parvus","species",21131,FALSE,NA
"364","Ilyodrilus templetoni","Ilyodrilus templetoni","Ilyodrilus templetoni","species",980699,FALSE,NA
"365","Tubifex ignotus","Tubifex ignotus","Tubifex ignotus","species",531291,FALSE,"sibling_higher"
"366","Amblyosyllis formosa","Amblyosyllis formosa","Amblyosyllis formosa","species",567349,FALSE,NA
"367","Geminosyllis ohma","Geminosyllis ohma","Geminosyllis ohma","species",124079,FALSE,NA
"368","Pionosyllis enigmatica","Pionosyllis enigmatica","Pionosyllis enigmatica","species",1093865,FALSE,NA
"369","Pionosyllis lamelligera","Pionosyllis lamelligera","Pionosyllis lamelligera","species",1093862,FALSE,NA
"370","Syllis ehlersioides","Syllis ehlersioides","Syllis ehlersioides","species",608545,FALSE,NA
"371","Syllis monilata","Syllis monilata","Syllis monilata","species",455736,FALSE,NA
"372","Syllispponica","Syllispponica","Syllis pontica",NA,4982616,FALSE,"hidden"
"373","Trypanosyllis coeliaca","Trypanosyllis coeliaca","Trypanosyllis coeliaca","species",723709,FALSE,"sibling_higher"
"374","Diplocardia","Diplocardia","Diplocardia","genus",640502,FALSE,NA
"375","Diplocardia fuscula","Diplocardia fuscula","Diplocardia fuscula","species",177334,FALSE,NA
"376","Megascolecid","Megascolecid","Megascolecida",NA,5681404,FALSE,"barren, sibling_higher, merged"
"377","Diplocardia sylvicola","Diplocardia sylvicola","Diplocardia sylvicola","species",1052779,FALSE,NA
"378","Diplocardia ornata","Diplocardia ornata","Diplocardia ornata","species",704293,FALSE,NA
"379","Diplocardia eiseni","Diplocardia eiseni","Diplocardia eiseni","species",615948,FALSE,NA
"380","Diplocardia smithi","Diplocardia smithi","Diplocardia smithi","species",77653,FALSE,NA
"381","Diplocardia caroliniana","Diplocardia caroliniana","Diplocardia caroliniana","species",77648,FALSE,NA
"382","Diplocardia hulberti","Diplocardia hulberti","Diplocardia hulberti","species",651643,FALSE,NA
"383","Diplocardia longiseta","Diplocardia longiseta","Diplocardia longiseta","species",640503,FALSE,NA
"384","Diplocardia rugosa","Diplocardia rugosa","Diplocardia rugosa","species",146348,FALSE,NA
"385","Diplocardia pettiboneae","Diplocardia pettiboneae","Diplocardia pettiboneae","species",651646,FALSE,NA
"386","Moorebdellina biannulata","Moorebdellina biannulata","Moorebdellina biannulata","species",373544,FALSE,"sibling_higher"
"387","Hirudo orientalis","Hirudo orientalis","Hirudo orientalis","species",996873,FALSE,NA
"388","Hirudo verbana","Hirudo verbana","Hirudo verbana","species",1037686,FALSE,NA
"389","Ophryotrocha permanni","Ophryotrocha permanni","Ophryotrocha permanni","species",399252,FALSE,NA
"390","Ophryotrochatoglandulata","Ophryotrochatoglandulata","Ophryotrocha notoglandulata",NA,399253,FALSE,NA
"391","Asetocalamyzas laonicola","Asetocalamyzas laonicola","Asetocalamyzas laonicola","species",76439,FALSE,NA
"392","Phascolosoma esculenta","Phascolosoma esculenta","Phascolosoma esculenta","species",927586,FALSE,"sibling_higher"
"393","Hormogaster elisae","Hormogaster elisae","Hormogaster elisae","species",368543,FALSE,NA
"394","Hormogaster riojana","Hormogaster riojana","Hormogaster riojana","species",368542,FALSE,NA
"395","Hormogaster praetiosa","Hormogaster praetiosa","Hormogaster praetiosa","species",368539,FALSE,NA
"396","Clitellio arenarius","Clitellio arenarius","Clitellio arenarius","species",887883,FALSE,NA
"397","Chtonobdella whitmani","Chtonobdella whitmani","Chtonobdella whitmani","species",532382,FALSE,NA
"398","Diestecostoma magna","Diestecostoma magna","Diestecostoma magna","species",62620,FALSE,NA
"399","Diestecostoma mexicana","Diestecostoma mexicana","Diestecostoma mexicana","species",62621,FALSE,NA
"400","Diestecostoma trujillensis","Diestecostoma trujillensis","Diestecostoma trujillensis","species",62618,FALSE,NA
"401","Haemadipsa interrupta","Haemadipsa interrupta","Haemadipsa interrupta","species",62619,FALSE,NA
"402","Chtonobdella seychellensis","Chtonobdella seychellensis","Chtonobdella seychellensis",NA,62623,FALSE,NA
"403","Chtonobdella fallax","Chtonobdella fallax","Chtonobdella fallax","species",831379,FALSE,NA
"404","Chtonobdella skottsbergi","Chtonobdella skottsbergi","Chtonobdella skottsbergi",NA,62614,FALSE,NA
"405","Xerobdella lecomtei","Xerobdella lecomtei","Xerobdella lecomtei","species",227461,FALSE,NA
"406","Lumbrineris tetraura","Lumbrineris tetraura","Lumbrineris tetraura","species",760652,FALSE,NA
"407","Bhawania reyssi","Bhawania reyssi","Bhawania reyssi","species",1027581,FALSE,NA
"408","Glyceracobarica","Glyceracobarica","Glycera nicobarica",NA,562606,FALSE,NA
"409","Flota","Flota","Flota","genus",783451,FALSE,NA
"410","Poeobius meseres","Poeobius meseres","Poeobius meseres","species",523510,FALSE,NA
"411","Isolda pulchella","Isolda pulchella","Isolda pulchella","species",349838,FALSE,NA
"412","Parandalia","Parandalia","Parandalia","genus",499834,FALSE,NA
"413","Simplisetia erythraensis","Simplisetia erythraensis","Simplisetia erythraensis",NA,4981618,FALSE,"hidden"
"414","Diopatraapolitana","Diopatraapolitana","Diopatra neapolitana",NA,356114,FALSE,NA
"415","Helobdella octatestisaca","Helobdella octatestisaca","Helobdella octatestisaca","species",321052,FALSE,NA
"416","Helobdella europaea","Helobdella europaea","Helobdella europaea","species",295295,FALSE,NA
"417","Helobdella melananus","Helobdella melananus","Helobdella melananus",NA,321058,FALSE,NA
"418","Lumbricus festivus","Lumbricus festivus","Lumbricus festivus","species",128739,FALSE,NA
"419","Aporrectodea icterica","Aporrectodea icterica","Aporrectodea icterica","species",280280,FALSE,NA
"420","Aporrectodea tuberculata","Aporrectodea tuberculata","Aporrectodea tuberculata","species",915040,FALSE,NA
"421","Dendrobaena attemsi","Dendrobaena attemsi","Dendrobaena attemsi","species",1091901,FALSE,NA
"422","Eisenia lucens","Eisenia lucens","Eisenia lucens","species",389420,FALSE,NA
"423","Eisenoides carolinensis","Eisenoides carolinensis","Eisenoides carolinensis","species",141904,FALSE,NA
"424","Eisenia zebra","Eisenia zebra","Eisenia zebra","species",389406,FALSE,NA
"425","Dendrobaena veneta","Dendrobaena veneta","Dendrobaena veneta","species",854788,FALSE,NA
"426","Helodrilus oculatus","Helodrilus oculatus","Helodrilus oculatus","species",389423,FALSE,NA
"427","Dendrobaena clujensis","Dendrobaena clujensis","Dendrobaena clujensis","species",874813,FALSE,NA
"428","Octolasion","Octolasion","Octolasion","genus",42146,FALSE,NA
"429","Stylodrilus heringianus","Stylodrilus heringianus","Stylodrilus heringianus","species",487763,FALSE,NA
"430","Oligochaeta","Oligochaeta","Oligochaeta (subclass in Opisthokonta)",NA,840747,FALSE,NA
"431","Haemopis","Haemopis","Haemopis","genus",675,FALSE,NA
"432","Astacopsidrilus ryuteki","Astacopsidrilus ryuteki","Astacopsidrilus ryuteki",NA,305021,FALSE,NA
"433","Spirosperma apapillatus","Spirosperma apapillatus","Spirosperma apapillatus","species",642969,FALSE,NA
"434","Embolocephaluskolskyi","Embolocephaluskolskyi","Embolocephalus nikolskyi",NA,562324,FALSE,NA
"435","Embolocephalus yamaguchii","Embolocephalus yamaguchii","Embolocephalus yamaguchii","species",69657,FALSE,NA
"436","Baikalodrilus digitatus","Baikalodrilus digitatus","Baikalodrilus digitatus","species",69654,FALSE,NA
"437","Rhyacodriloides abyssalis","Rhyacodriloides abyssalis","Rhyacodriloides abyssalis","species",225104,FALSE,NA
"438","Rhyacodriloides","Rhyacodriloides","Rhyacodriloides","genus",399938,FALSE,NA
"439","Aporrectodeacturna","Aporrectodeacturna","Aporrectodea nocturna",NA,245040,FALSE,NA
"440","Baikalodrilus wereschtschagini","Baikalodrilus wereschtschagini","Baikalodrilus wereschtschagini","species",1088088,FALSE,NA
"441","Nicomache lokii","Nicomache lokii","Nicomache lokii","species",1085510,FALSE,NA
"442","Melinna cristata","Melinna cristata","Melinna cristata","species",974917,FALSE,NA
"443","Piguetiella michiganensis","Piguetiella michiganensis","Piguetiella michiganensis","species",951321,FALSE,NA
"444","Specaria josinae","Specaria josinae","Specaria josinae","species",49226,FALSE,NA
"445","Vejdovskyella","Vejdovskyella","Vejdovskyella","genus",919321,FALSE,NA
"446","Aliolimnatis michaelseni","Aliolimnatis michaelseni","Aliolimnatis michaelseni","species",1060327,FALSE,NA
"447","Aliolimnatis oligodonta","Aliolimnatis oligodonta","Aliolimnatis oligodonta","species",780894,FALSE,NA
"448","Aliolimnatis buntonensis","Aliolimnatis buntonensis","Aliolimnatis buntonensis","species",780890,FALSE,NA
"449","Asiaticobdella fenestrata","Asiaticobdella fenestrata","Asiaticobdella fenestrata","species",257875,FALSE,"extinct_inherited, incertae_sedis"
"450","Goddardobdella elegans","Goddardobdella elegans","Goddardobdella elegans","species",257872,FALSE,NA
"451","Limnobdella mexicana","Limnobdella mexicana","Limnobdella mexicana","species",257869,FALSE,NA
"452","Erpobdella montezuma","Erpobdella montezuma","Erpobdella montezuma","species",780892,FALSE,NA
"453","Xana omodeoi","Xana omodeoi","Xana omodeoi","species",272861,FALSE,NA
"454","Palpiphitime lipovskyae","Palpiphitime lipovskyae","Palpiphitime lipovskyae","species",665754,FALSE,NA
"455","Palpiphitime lobifera","Palpiphitime lobifera","Palpiphitime lobifera","species",1057427,FALSE,NA
"456","Lacydonia laureci","Lacydonia laureci","Lacydonia laureci","species",374564,FALSE,NA
"457","Lacydonia","Lacydonia","Lacydonia","genus",1049551,FALSE,"sibling_higher"
"458","Eunice rubra","Eunice rubra","Eunice rubra","species",494520,FALSE,NA
"459","Eunice lucei","Eunice lucei","Eunice lucei","species",934487,FALSE,NA
"460","Eunice miurai","Eunice miurai","Eunice miurai","species",1070834,FALSE,NA
"461","Eunice limosa","Eunice limosa","Leodice limosa",NA,4978366,TRUE,NA
"462","Eunice antarctica","Eunice antarctica","Eunice antarctica","species",773151,FALSE,NA
"463","Eunice antillensis","Eunice antillensis","Eunice websteri",NA,4978390,TRUE,NA
"464","Eunice valens","Eunice valens","Eunice valens",NA,494522,FALSE,NA
"465","Eunice insularis","Eunice insularis","Nicidion insularis",NA,4978555,TRUE,NA
"466","Eunice amoureuxi","Eunice amoureuxi","Eunice amoureuxi","species",773149,FALSE,NA
"467","Eunice torquata","Eunice torquata","Eunice torquata","species",1086522,FALSE,NA
"468","Eunice mutilata","Eunice mutilata","Eunice mutilata","species",494526,FALSE,NA
"469","Marphysa disjuncta","Marphysa disjuncta","Marphysa disjuncta","species",1020325,FALSE,"sibling_higher"
"470","Marphysa angeli","Marphysa angeli","Marphysa angeli","species",494516,FALSE,"sibling_higher"
"471","Marphysa hentscheli","Marphysa hentscheli","Nicidion hentscheli",NA,4978634,TRUE,NA
"472","Eunice mikeli","Eunice mikeli","Eunice mikeli","species",1070832,FALSE,NA
"473","Eunice americana","Eunice americana","Eunice americana","species",773147,FALSE,NA
"474","Eunice thomasiana","Eunice thomasiana","Eunice thomasiana","species",494518,FALSE,NA
"475","Procerasteamatodes","Procerasteamatodes","Procerastea nematodes",NA,440586,FALSE,NA
"476","Epigamia macrophtalma","Epigamia macrophtalma","Epigamia macrophtalma","species",390013,FALSE,NA
"477","Glossoscolecidae","Glossoscolecidae","Glossoscolecidae","family",798109,FALSE,"sibling_higher"
"478","Ocnerodrilidae","Ocnerodrilidae","Ocnerodrilidae","family",517,FALSE,"sibling_higher"
"479","Acanthodrilidae","Acanthodrilidae","Acanthodrilidae","family",335151,FALSE,"sibling_higher"
"480","Lumbricus centralis","Lumbricus centralis","Lumbricus centralis","species",249564,FALSE,NA
"481","Lumbricus friendi","Lumbricus friendi","Lumbricus friendi","species",249567,FALSE,NA
"482","Sparganophilidae","Sparganophilidae","Sparganophilidae","family",531297,FALSE,NA
"483","Almidae","Almidae","Almidae","family",999959,FALSE,"sibling_higher"
"484","Octolasion cyaneum","Octolasion cyaneum","Octolasion cyaneum","species",128736,FALSE,NA
"485","Semiscolex intermedius","Semiscolex intermedius","Semiscolex intermedius","species",780888,FALSE,NA
"486","Semiscolex lamothei","Semiscolex lamothei","Semiscolex lamothei","species",780886,FALSE,NA
"487","Aglaophamus elamellata","Aglaophamus elamellata","Aglaophamus elamellata",NA,131958,FALSE,NA
"488","Aglaophamus rubellus","Aglaophamus rubellus","Aglaophamus rubellus","species",776950,FALSE,NA
"489","Micronephthys stammeri","Micronephthys stammeri","Micronephthys stammeri","species",69290,FALSE,NA
"490","Bipalponephtys cornuta","Bipalponephtys cornuta","Bipalponephtys cornuta","species",69298,FALSE,NA
"491","Aglaophamus pulchra","Aglaophamus pulchra","Aglaophamus pulchra","species",69294,FALSE,NA
"492","Polychaeta","Polychaeta","Polychaeta (class in Lophotrochozoa)","class",941618,FALSE,"sibling_higher"
"493","Terebellida","Terebellida","Terebellida","order",466490,FALSE,NA
"494","Antillesoma antillarum","Antillesoma antillarum","Antillesoma antillarum","species",43140,FALSE,NA
"495","Lamprodrilus melanotus","Lamprodrilus melanotus","Lamprodrilus melanotus","species",5320541,FALSE,NA
"496","Lamprodrilusgrescens","Lamprodrilusgrescens","Lamprodrilus nigrescens",NA,5320540,FALSE,NA
"497","Rhynchelmis alyonae","Rhynchelmis alyonae","Rhynchelmis alyonae","species",564542,FALSE,"sibling_higher"
"498","Scolelepis daphoinos","Scolelepis daphoinos","Scolelepis daphoinos","species",527100,FALSE,"sibling_higher"
"499","Myxobdella annandalei","Myxobdella annandalei","Myxobdella annandalei","species",556215,FALSE,NA
"500","Pintobdella chiapasensis","Pintobdella chiapasensis","Pintobdella chiapasensis","species",743071,FALSE,NA
"501","Tyrannobdella rex","Tyrannobdella rex","Tyrannobdella rex","species",556228,FALSE,NA
"502","Achaeta affinis","Achaeta affinis","Achaeta affinis","species",882742,FALSE,NA
"503","Buchholzia appendiculata","Buchholzia appendiculata","Buchholzia appendiculata","species",495899,FALSE,NA
"504","Cernosvitoviella atrata","Cernosvitoviella atrata","Cernosvitoviella atrata","species",407573,FALSE,NA
"505","Chamaedrilus sphagnetorum","Chamaedrilus sphagnetorum","Chamaedrilus sphagnetorum",NA,407580,FALSE,NA
"506","Fridericia galba","Fridericia galba","Fridericia galba","species",407575,FALSE,NA
"507","Mesenchytraeus pelicensis","Mesenchytraeus pelicensis","Mesenchytraeus pelicensis","species",407577,FALSE,NA
"508","Eclipidrilus pacificus","Eclipidrilus pacificus","Eclipidrilus pacificus","species",202743,FALSE,NA
"509","Eclipidrilus palustris","Eclipidrilus palustris","Eclipidrilus palustris","species",949439,FALSE,NA
"510","Guestphalinus","Guestphalinus","Guestphalinus","genus",843123,FALSE,NA
"511","Kincaidiana hexatheca","Kincaidiana hexatheca","Kincaidiana hexatheca","species",843115,FALSE,NA
"512","Rhynchelmis rostrata","Rhynchelmis rostrata","Rhynchelmis rostrata","species",949427,FALSE,"sibling_higher"
"513","Rhynchelmis elrodi","Rhynchelmis elrodi","Rhynchelmis elrodi","species",446785,FALSE,"sibling_higher"
"514","Rhynchelmis glandula","Rhynchelmis glandula","Rhynchelmis glandula","species",202749,FALSE,"sibling_higher"
"515","Rhynchelmis gustafsoni","Rhynchelmis gustafsoni","Rhynchelmis gustafsoni","species",446783,FALSE,"sibling_higher"
"516","Rhynchelmis saxosa","Rhynchelmis saxosa","Rhynchelmis saxosa","species",949429,FALSE,"sibling_higher"
"517","Rhynchelmis tetratheca","Rhynchelmis tetratheca","Rhynchelmis tetratheca","species",818842,FALSE,"sibling_higher"
"518","Rhynchelmis utahensis","Rhynchelmis utahensis","Rhynchelmis utahensis","species",324353,FALSE,"sibling_higher"
"519","Rhynchelmis yakimorum","Rhynchelmis yakimorum","Rhynchelmis yakimorum","species",324351,FALSE,"sibling_higher"
"520","Scoloplos acutus","Scoloplos acutus","Scoloplos acutus","species",409893,FALSE,"sibling_higher"
"521","Pholoe minuta","Pholoe minuta","Pholoe minuta","species",398716,FALSE,NA
"522","Pholoe baltica","Pholoe baltica","Pholoe baltica","species",538435,FALSE,NA
"523","Pectinaria hyperborea","Pectinaria hyperborea","Pectinaria hyperborea","species",898499,FALSE,NA
"524","Autolytus","Autolytus","Autolytus","genus",27242,FALSE,"sibling_higher"
"525","Diplocirrus longisetosus","Diplocirrus longisetosus","Diplocirrus longisetosus","species",1040976,FALSE,NA
"526","Bipalponephtysotena","Bipalponephtysotena","Bipalponephtys neotena",NA,340547,FALSE,NA
"527","Amphitrite cirrata","Amphitrite cirrata","Amphitrite cirrata","species",214044,FALSE,NA
"528","Euclymene zonalis","Euclymene zonalis","Clymenella zonalis","species",4977389,TRUE,NA
"529","Pista flexuosa","Pista flexuosa","Pista flexuosa",NA,1040988,FALSE,"sibling_higher"
"530","Achaeta aberrans","Achaeta aberrans","Achaeta aberrans","species",975032,FALSE,NA
"531","Achaeta bibulba","Achaeta bibulba","Achaeta bibulba","species",354381,FALSE,NA
"532","Achaeta bifollicula","Achaeta bifollicula","Achaeta bifollicula","species",975028,FALSE,NA
"533","Achaeta bohemica","Achaeta bohemica","Achaeta bohemica","species",276967,FALSE,NA
"534","Achaeta brevivasa","Achaeta brevivasa","Achaeta brevivasa",NA,6326555,FALSE,NA
"535","Achaeta camerani","Achaeta camerani","Achaeta camerani","species",975024,FALSE,NA
"536","Achaeta iberica","Achaeta iberica","Achaeta iberica","species",975026,FALSE,NA
"537","Achaeta unibulba","Achaeta unibulba","Achaeta unibulba","species",975047,FALSE,NA
"538","Buchholzia fallax","Buchholzia fallax","Buchholzia fallax","species",1020271,FALSE,NA
"539","Cernosvitoviella aggtelekiensis","Cernosvitoviella aggtelekiensis","Cernosvitoviella aggtelekiensis","species",975049,FALSE,NA
"540","Chamaedrilus cognettii","Chamaedrilus cognettii","Chamaedrilus cognettii",NA,382710,FALSE,NA
"541","Enchytraeus buchholzi","Enchytraeus buchholzi","Enchytraeus buchholzi","species",621681,FALSE,NA
"542","Enchytraeus bulbosus","Enchytraeus bulbosus","Enchytraeus bulbosus","species",249066,FALSE,NA
"543","Enchytraeus japonensis","Enchytraeus japonensis","Enchytraeus japonensis","species",152979,FALSE,NA
"544","Enchytraeus luxuriosus","Enchytraeus luxuriosus","Enchytraeus luxuriosus","species",843477,FALSE,NA
"545","Enchytraeusrvegicus","Enchytraeusrvegicus","Enchytraeus norvegicus",NA,249073,FALSE,NA
"546","Enchytraeus crypticus","Enchytraeus crypticus","Enchytraeus crypticus","species",249077,FALSE,NA
"547","Enchytronia parva","Enchytronia parva","Enchytronia parva","species",869452,FALSE,NA
"548","Fridericia bisetosa","Fridericia bisetosa","Fridericia bisetosa","species",276965,FALSE,NA
"549","Fridericia renatae","Fridericia renatae","Fridericia maculata","species",7912006,TRUE,NA
"550","Fridericia christeri","Fridericia christeri","Fridericia christeri","species",249084,FALSE,NA
"551","Fridericia connata","Fridericia connata","Fridericia connata","species",823552,FALSE,NA
"552","Fridericia digitata","Fridericia digitata","Fridericia digitata","species",533932,FALSE,NA
