"","taxa_query","found_taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","status","unacceptreason","is_synonym","flags","valid_authority","kingdom","class","order","family","genus","freshwater_only","terrestrial_only"
"860","Lamprotula","Lamprotula",NA,NA,NA,NA,351028,NA,"Lamprotula",NA,NA,"Mollusca",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"861","Prisodontopsis","Prisodontopsis",NA,NA,NA,NA,834957,NA,"Prisodontopsis",NA,NA,"Mollusca",NA,NA,FALSE,"unplaced",NA,NA,NA,NA,NA,NA,NA,NA
"862","Prisodontopsis aviculaeformis","Prisodontopsis aviculaeformis",NA,NA,NA,NA,834958,NA,"Prisodontopsis aviculaeformis",NA,NA,"Mollusca",NA,NA,FALSE,"unplaced_inherited",NA,NA,NA,NA,NA,NA,NA,NA
"863","Anodonta cygnea","Anodonta cygnea",NA,NA,NA,NA,255787,NA,"Anodonta cygnea",NA,NA,"Mollusca",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"864","Quadrula rumphiana","Quadrula rumphiana",NA,NA,NA,NA,123752,NA,"Quadrula rumphiana",NA,NA,"Mollusca",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"865","Margaritifera auricularia","Margaritifera auricularia",NA,NA,NA,NA,622475,NA,"Margaritifera auricularia",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"866","Pseudanodonta complanata","Pseudanodonta complanata",NA,NA,NA,NA,588289,NA,"Pseudanodonta complanata",NA,NA,"Mollusca",NA,NA,FALSE,"unplaced_inherited",NA,NA,NA,NA,NA,NA,NA,NA
"867","Unio mancus","Unio mancus",NA,NA,NA,NA,559863,NA,"Unio mancus",NA,NA,"Mollusca",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"868","Unio tumidus","Unio tumidus",NA,NA,NA,NA,976323,NA,"Unio tumidus",NA,NA,"Mollusca",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"869","Anodonta impura","Anodonta impura",NA,NA,NA,NA,5324388,NA,"Anodonta impura",NA,NA,"Mollusca",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"870","Protothaca thaca","Protothaca thaca",NA,NA,NA,NA,1075705,NA,"Protothaca thaca",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"871","Clausinella brongniartii","Clausinella fasciata",NA,NA,NA,NA,420487,NA,"Clausinella fasciata",NA,NA,"Mollusca",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"872","Macridiscus semicancellata","Macridiscus donacinus",NA,NA,NA,NA,1010512,NA,"Macridiscus donacinus",NA,NA,"Mollusca",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"873","Ruditapes variegatus","Venerupis aspera",NA,NA,NA,NA,418706,NA,"Venerupis aspera",NA,NA,"Mollusca",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"874","Akebiconcha kawamurai","Akebiconcha kawamurai",NA,NA,NA,NA,277177,NA,"Akebiconcha kawamurai",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"875","Vesicomya stearnsii","Vesicomya stearnsii",NA,NA,NA,NA,472965,NA,"Vesicomya stearnsii",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"876","Calyptogena magnifica","Calyptogena magnifica",NA,NA,NA,NA,198196,NA,"Calyptogena magnifica",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"877","Psammotaea","Gari",NA,NA,NA,NA,244064,NA,"Gari",NA,NA,"Mollusca",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"878","Protothaca jedoensis","Protothaca jedoensis",NA,NA,NA,NA,325212,NA,"Protothaca jedoensis",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"879","Clausinella isabellina","Placamen isabellina",NA,NA,NA,NA,1049122,NA,"Placamen isabellina",NA,NA,"Mollusca",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"880","Anomalocardia producta","Cryptonema producta",NA,NA,NA,NA,681497,NA,"Cryptonema producta",NA,NA,"Mollusca",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"881","Priotrochus kotschyi","Priotrochus kotschyi",NA,NA,NA,NA,960799,NA,"Priotrochus kotschyi",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"882","Hazuregyra watanabei","Hazuregyra watanabei",NA,NA,NA,NA,2921401,NA,"Hazuregyra watanabei",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"883","Solariella affinis","Solariella affinis",NA,NA,NA,NA,2915187,NA,"Solariella affinis",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"884","Lepetodrilusidge","Lepetodrilidae",NA,NA,NA,NA,405578,NA,"Lepetodrilidae",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"885","Neritina dilatata","Neripteron dilatatum",NA,NA,NA,NA,457779,NA,"Neripteron dilatatum",NA,NA,"Mollusca",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"886","Neritina canalis","Neritina canalis",NA,NA,NA,NA,211849,NA,"Neritina canalis",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"887","Felimida dalli","Felimida dalli",NA,NA,NA,NA,500835,NA,"Felimida dalli",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"888","Felimida britoi","Felimida binza",NA,NA,NA,NA,2875298,NA,"Felimida binza",NA,NA,"Mollusca",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"889","Noumea purpurea","Noumea purpurea",NA,NA,NA,NA,1036158,NA,"Noumea purpurea",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"890","Glaucus marginatus","Glaucus marginatus",NA,NA,NA,NA,2876634,NA,"Glaucus marginatus",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"891","Phyllodesmium lizardensis","Phyllodesmium lizardensis",NA,NA,NA,NA,641448,NA,"Phyllodesmium lizardensis",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"892","Meghimatium pictum","Meghimatium pictum",NA,NA,NA,NA,197137,NA,"Meghimatium pictum",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"893","Meghimatium burchi","Meghimatium burchi",NA,NA,NA,NA,197138,NA,"Meghimatium burchi",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"894","Meghimatium fruhstorferi","Meghimatium fruhstorferi",NA,NA,NA,NA,197136,NA,"Meghimatium fruhstorferi",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"895","Platevindex mortoni","Platevindex mortoni",NA,NA,NA,NA,94437,NA,"Platevindex mortoni",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"896","Paraoncidium reevesii","Paraoncidium reevesii",NA,NA,NA,NA,94435,NA,"Paraoncidium reevesii",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"897","Onchidium struma nom nud","Onchidium reevesii",NA,NA,NA,NA,167081,NA,"Onchidium reevesii",NA,NA,"Mollusca",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"898","Satsuma batanica","Satsuma batanica",NA,NA,NA,NA,519577,NA,"Satsuma batanica",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"899","Satsuma contraria","Satsuma contraria",NA,NA,NA,NA,852441,NA,"Satsuma contraria",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"900","Satsuma carinatus","Satsuma carinatus",NA,NA,NA,NA,852440,NA,"Satsuma carinatus",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"901","Satsuma friesiana","Satsuma friesiana",NA,NA,NA,NA,277872,NA,"Satsuma friesiana",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"902","Satsuma mellea","Satsuma mellea",NA,NA,NA,NA,277873,NA,"Satsuma mellea",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"903","Satsuma sphaeroconus","Satsuma sphaeroconus",NA,NA,NA,NA,277878,NA,"Satsuma sphaeroconus",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"904","Satsuma succincta","Satsuma succincta",NA,NA,NA,NA,852447,NA,"Satsuma succincta",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"905","Achatina","Achatina",NA,NA,NA,NA,844850,NA,"Achatina",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"906","Tandonia sowerbyi","Tandonia sowerbyi",NA,NA,NA,NA,4957402,NA,"Tandonia sowerbyi",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"907","Milax gagates","Milax gagates",NA,NA,NA,NA,2881103,NA,"Milax gagates",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"908","Tandonia budapestensis","Tandonia budapestensis",NA,NA,NA,NA,841167,NA,"Tandonia budapestensis",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"909","Monadenia","Monadenia",NA,NA,NA,NA,121964,NA,"Monadenia",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"910","Monadenia fidelis","Monadenia fidelis",NA,NA,NA,NA,121986,NA,"Monadenia fidelis",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"911","Arnemelassa creedi","Arnemelassa creedi",NA,NA,NA,NA,488698,NA,"Arnemelassa creedi",NA,NA,"Mollusca",NA,NA,FALSE,"hidden_inherited",NA,NA,NA,NA,NA,NA,NA,NA
"912","Baudinella baudinensis","Baudinella baudinensis",NA,NA,NA,NA,2880330,NA,"Baudinella baudinensis",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"913","Baudinella boongareensis","Baudinella boongareensis",NA,NA,NA,NA,5517833,NA,"Baudinella boongareensis",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"914","Baudinella","Baudinella",NA,NA,NA,NA,99066,NA,"Baudinella",NA,NA,"Mollusca",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"915","Baudinella tuberculata","Baudinella tuberculata",NA,NA,NA,NA,5224045,NA,"Baudinella tuberculata",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"916","Chloritis","Chloritis",NA,NA,NA,NA,394813,NA,"Chloritis",NA,NA,"Mollusca",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"917","Chloritis sudestensis","Chloritis sudestensis",NA,NA,NA,NA,5517840,NA,"Chloritis sudestensis",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"918","Kimberleytrachia achernaria","Kimberleytrachia achernaria",NA,NA,NA,NA,5758647,NA,"Kimberleytrachia achernaria",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"919","Kimberleytrachia aequum","Kimberleytrachia aequum",NA,NA,NA,NA,5758653,NA,"Kimberleytrachia aequum",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"920","Kimberleytrachia alphacentauri","Kimberleytrachia alphacentauri",NA,NA,NA,NA,5224034,NA,"Kimberleytrachia alphacentauri",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"921","Kimberleytrachia amplirhagadoides","Kimberleytrachia amplirhagadoides",NA,NA,NA,NA,5224032,NA,"Kimberleytrachia amplirhagadoides",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"922","Kimberleytrachia canopi","Kimberleytrachia canopi",NA,NA,NA,NA,5758644,NA,"Kimberleytrachia canopi",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"923","Kimberleytrachia chartacea","Kimberleytrachia chartacea",NA,NA,NA,NA,5224030,NA,"Kimberleytrachia chartacea",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"924","Kimberleytrachia crawfordi","Kimberleytrachia crawfordi",NA,NA,NA,NA,2880219,NA,"Kimberleytrachia crawfordi",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"925","Kimberleytrachia crucis","Kimberleytrachia crucis",NA,NA,NA,NA,5224031,NA,"Kimberleytrachia crucis",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"926","Kimberleytrachia jacksonensis","Kimberleytrachia jacksonensis",NA,NA,NA,NA,5758651,NA,"Kimberleytrachia jacksonensis",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"927","Kimberleytrachia leopardus","Kimberleytrachia leopardus",NA,NA,NA,NA,5758649,NA,"Kimberleytrachia leopardus",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"928","Kimberleytrachia serrata","Kimberleytrachia serrata",NA,NA,NA,NA,5758650,NA,"Kimberleytrachia serrata",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"929","Kimberleytrachia setosa","Kimberleytrachia setosa",NA,NA,NA,NA,5758646,NA,"Kimberleytrachia setosa",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"930","Kimberleytrachia silvaepluvialis","Kimberleytrachia silvaepluvialis",NA,NA,NA,NA,5758645,NA,"Kimberleytrachia silvaepluvialis",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"931","Kimberleytrachia","Kimberleytrachia",NA,NA,NA,NA,5224029,NA,"Kimberleytrachia",NA,NA,"Mollusca",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"932","Molema","Molema",NA,NA,NA,NA,5224088,NA,"Molema",NA,NA,"Mollusca",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"933","Parachloritis","Parachloritis",NA,NA,NA,NA,2929707,NA,"Parachloritis",NA,NA,"Mollusca",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"934","Solatopupa guidoni","Solatopupa guidoni",NA,NA,NA,NA,512158,NA,"Solatopupa guidoni",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"935","Partula assimilis","Partula assimilis",NA,NA,NA,NA,5758823,NA,"Partula assimilis",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"936","Partula auraniana","Partula auraniana",NA,NA,NA,NA,5758826,NA,"Partula auraniana",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"937","Partula emersoni","Partula emersoni",NA,NA,NA,NA,4956935,NA,"Partula emersoni",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"938","Partula gibba","Partula gibba",NA,NA,NA,NA,284082,NA,"Partula gibba",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"939","Partula labrusca","Partula labrusca",NA,NA,NA,NA,4956978,NA,"Partula labrusca",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"940","Partula lutea","Partula lutea",NA,NA,NA,NA,4956956,NA,"Partula lutea",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"941","Partula radiolata","Partula radiolata",NA,NA,NA,NA,284088,NA,"Partula radiolata",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"942","Partula rosea","Partula rosea",NA,NA,NA,NA,284089,NA,"Partula rosea",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"943","Partula varia","Partula varia",NA,NA,NA,NA,432918,NA,"Partula varia",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"944","Placostylus ambagiosus","Placostylus ambagiosus",NA,NA,NA,NA,139554,NA,"Placostylus ambagiosus",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"945","Placostylus annectens","Placostylus annectens",NA,NA,NA,NA,944270,NA,"Placostylus annectens",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"946","Placostylus bollonsi","Placostylus bollonsi",NA,NA,NA,NA,529093,NA,"Placostylus bollonsi",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"947","Placostylus hongii","Placostylus hongii",NA,NA,NA,NA,368469,NA,"Placostylus hongii",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"948","Retroterra costa","Retroterra costa",NA,NA,NA,NA,1065254,NA,"Retroterra costa",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"949","Retroterra discoidea","Retroterra discoidea",NA,NA,NA,NA,5224111,NA,"Retroterra discoidea",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"950","Retroterra solituda","Retroterra solituda",NA,NA,NA,NA,1065256,NA,"Retroterra solituda",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"951","Retroterra","Retroterra",NA,NA,NA,NA,826895,NA,"Retroterra",NA,NA,"Mollusca",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"952","Samoana bellula","Samoana bellula",NA,NA,NA,NA,858774,NA,"Samoana bellula",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"953","Samoana conica","Samoana conica",NA,NA,NA,NA,362165,NA,"Samoana conica",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"954","Samoana decussatula","Samoana decussatula",NA,NA,NA,NA,4956989,NA,"Samoana decussatula",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"955","Samoana margaritae","Samoana margaritae",NA,NA,NA,NA,4956991,NA,"Samoana margaritae",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"956","Samoana strigata","Samoana strigata",NA,NA,NA,NA,858776,NA,"Samoana strigata",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"957","Succochlea maretensis","Succochlea maretensis",NA,NA,NA,NA,5758676,NA,"Succochlea maretensis",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"958","Torresitrachia darwini","Torresitrachia darwini",NA,NA,NA,NA,775350,NA,"Torresitrachia darwini",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"959","Torresitrachia flindersi","Torresitrachia flindersi",NA,NA,NA,NA,984071,NA,"Torresitrachia flindersi",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"960","Torresitrachia houtmani","Torresitrachia houtmani",NA,NA,NA,NA,984067,NA,"Torresitrachia houtmani",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"961","Torresitrachia janszi","Torresitrachia janszi",NA,NA,NA,NA,984069,NA,"Torresitrachia janszi",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"962","Torresitrachia","Torresitrachia",NA,NA,NA,NA,252448,NA,"Torresitrachia",NA,NA,"Mollusca",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"963","Torresitrachia wallacei","Torresitrachia wallacei",NA,NA,NA,NA,252287,NA,"Torresitrachia wallacei",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"964","Youwanjela wilsoni","Youwanjela wilsoni",NA,NA,NA,NA,1008311,NA,"Youwanjela wilsoni",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"965","Aegista","Aegista",NA,NA,NA,NA,284589,NA,"Aegista",NA,NA,"Mollusca",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"966","Kimberleytrachia umbonis","Kimberleytrachia umbonis",NA,NA,NA,NA,5758652,NA,"Kimberleytrachia umbonis",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"967","Pupilla alluvionica","Pupilla alluvionica",NA,NA,NA,NA,5758804,NA,"Pupilla alluvionica",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"968","Pupilla turcmenica","Pupilla turcmenica",NA,NA,NA,NA,5758808,NA,"Pupilla turcmenica",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"969","Pupilla blandi","Pupilla blandi",NA,NA,NA,NA,2882031,NA,"Pupilla blandi",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"970","Pupilla hebes","Pupilla hebes",NA,NA,NA,NA,678316,NA,"Pupilla hebes",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"971","Pupilla hokkaidoensis","Pupilla hokkaidoensis",NA,NA,NA,NA,5758806,NA,"Pupilla hokkaidoensis",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"972","Pupilla","Pupilla",NA,NA,NA,NA,396289,NA,"Pupilla",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"973","Pupilla loessica","Pupilla loessica",NA,NA,NA,NA,5758812,NA,"Pupilla loessica",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"974","Pupilla sonorana","Pupilla sonorana",NA,NA,NA,NA,2882033,NA,"Pupilla sonorana",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"975","Pupilla syngenes","Pupilla syngenes",NA,NA,NA,NA,2882030,NA,"Pupilla syngenes",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"976","Austrochloritis brevipila","Austrochloritis brevipila",NA,NA,NA,NA,321100,NA,"Austrochloritis brevipila",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"977","Amphidromus contrarius","Amphidromus contrarius",NA,NA,NA,NA,5758763,NA,"Amphidromus contrarius",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"978","Amplirhagada alkuonides","Amplirhagada alkuonides",NA,NA,NA,NA,5224096,NA,"Amplirhagada alkuonides",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"979","Amplirhagada","Amplirhagada",NA,NA,NA,NA,673217,NA,"Amplirhagada",NA,NA,"Mollusca",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"980","Amplirhagada burrowsena","Amplirhagada burrowsena",NA,NA,NA,NA,2880279,NA,"Amplirhagada burrowsena",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"981","Amplirhagada depressa","Amplirhagada depressa",NA,NA,NA,NA,488700,NA,"Amplirhagada depressa",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"982","Amplirhagada astuta","Amplirhagada astuta",NA,NA,NA,NA,2880116,NA,"Amplirhagada astuta",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"983","Amplirhagada gardneriana","Amplirhagada gardneriana",NA,NA,NA,NA,5224103,NA,"Amplirhagada gardneriana",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"984","Amplirhagada storriana","Amplirhagada storriana",NA,NA,NA,NA,5224093,NA,"Amplirhagada storriana",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"985","Amplirhagada wilsoni","Amplirhagada wilsoni",NA,NA,NA,NA,2880273,NA,"Amplirhagada wilsoni",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"986","Amplirhagada elevata","Amplirhagada elevata",NA,NA,NA,NA,2880281,NA,"Amplirhagada elevata",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"987","Australocosmica augustae","Australocosmica augustae",NA,NA,NA,NA,5758635,NA,"Australocosmica augustae",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"988","Globorhagada","Globorhagada",NA,NA,NA,NA,4155315,NA,"Globorhagada",NA,NA,"Mollusca",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"989","Globorhagada prudhoensis","Globorhagada prudhoensis",NA,NA,NA,NA,5224078,NA,"Globorhagada prudhoensis",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"990","Globorhagada ruberpumilio","Globorhagada ruberpumilio",NA,NA,NA,NA,99535,NA,"Globorhagada ruberpumilio",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"991","Globorhagada wurroolgu","Globorhagada wurroolgu",NA,NA,NA,NA,5758662,NA,"Globorhagada wurroolgu",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
