"","taxa_query","found_taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","status","unacceptreason","is_synonym","flags","valid_authority","kingdom","class","order","family","genus","freshwater_only","terrestrial_only"
"128","Pennatula grandis","Pennatula grandis",NA,NA,NA,NA,3680007,NA,"Pennatula grandis",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"129","Olindias phosphorica","Olindias phosphorica",NA,NA,NA,NA,757863,NA,"Olindias phosphorica",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"130","Porites panamensis","Porites panamensis","species",NA,211888,5184795,1008765,NA,"Porites panamensis","Porites panamensis","Porites panamensis Verrill, 1866","Cnidaria","unavailable name",NA,FALSE,"",NA,"Animalia","Anthozoa","Scleractinia","Poritidae","Porites","0","0"
"131","Porites duerdeni","Porites duerdeni",NA,NA,NA,NA,348411,NA,"Porites duerdeni",NA,NA,"Cnidaria",NA,NA,FALSE,"hidden",NA,NA,NA,NA,NA,NA,NA,NA
"132","Tropidocyathus lessoni","Tropidocyathus lessoni",NA,NA,NA,NA,242139,NA,"Tropidocyathus lessoni",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"133","Stephanocyathus spiniger","Stephanocyathus spiniger",NA,NA,NA,NA,496905,NA,"Stephanocyathus spiniger",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"134","Fungiacyathus turbinolioides","Fungiacyathus turbinolioides",NA,NA,NA,NA,765451,NA,"Fungiacyathus turbinolioides",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"135","Fungiacyathus stephanus","Fungiacyathus stephanus",NA,NA,NA,NA,765453,NA,"Fungiacyathus stephanus",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"136","Fungiacyathus pusillus","Fungiacyathus pusillus",NA,NA,NA,NA,765457,NA,"Fungiacyathus pusillus",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"137","Fungiacyathus fragilis","Fungiacyathus fragilis",NA,NA,NA,NA,765443,NA,"Fungiacyathus fragilis",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"138","Flabellum vaughani","Flabellum vaughani",NA,NA,NA,NA,765445,NA,"Flabellum vaughani",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"139","Flabellum tuthilli","Flabellum tuthilli",NA,NA,NA,NA,765447,NA,"Flabellum tuthilli",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"140","Flabellum lowekeyesi","Flabellum lowekeyesi",NA,NA,NA,NA,765449,NA,"Flabellum lowekeyesi",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"141","Flabellum lamellulosum","Flabellum lamellulosum",NA,NA,NA,NA,191130,NA,"Flabellum lamellulosum",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"142","Flabellum folkesoni","Flabellum folkesoni",NA,NA,NA,NA,191128,NA,"Flabellum folkesoni",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"143","Flabellum deludens","Flabellum deludens",NA,NA,NA,NA,606961,NA,"Flabellum deludens",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"144","Flabellum magnificum","Flabellum magnificum",NA,NA,NA,NA,606963,NA,"Flabellum magnificum",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"145","Flabellum arcuatile","Flabellum arcuatile",NA,NA,NA,NA,191134,NA,"Flabellum arcuatile",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"146","Flabellum apertum","Flabellum apertum",NA,NA,NA,NA,191132,NA,"Flabellum apertum",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"147","Favia truncatus","Dipsastraea truncata",NA,NA,NA,NA,191138,NA,"Dipsastraea truncata",NA,NA,"Cnidaria",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"148","Caryophyllia ralphae","Caryophyllia ralphae",NA,NA,NA,NA,191136,NA,"Caryophyllia ralphae",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"149","Caryophyllia diomedeae","Caryophyllia diomedeae",NA,NA,NA,NA,614550,NA,"Caryophyllia diomedeae",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"150","Caryophyllia atlantica","Caryophyllia atlantica",NA,NA,NA,NA,614552,NA,"Caryophyllia atlantica",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"151","Caulastraea tumida","Caulastraea tumida",NA,NA,NA,NA,959864,NA,"Caulastraea tumida",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"152","Hydra viridissima","Hydra viridissima",NA,NA,NA,NA,767778,NA,"Hydra viridissima",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"153","Stegopoma plicatile","Ptychogena crocea",NA,NA,NA,NA,709322,NA,"Ptychogena crocea",NA,NA,"Cnidaria",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"154","Craspedacusta","Craspedacusta",NA,NA,NA,NA,997626,NA,"Craspedacusta",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"155","Hydra oligactis","Hydra oligactis",NA,NA,NA,NA,861529,NA,"Hydra oligactis",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"156","Hydra circumcincta","Hydra circumcincta",NA,NA,NA,NA,149372,NA,"Hydra circumcincta",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"157","Pelagia benovici","Mawia benovici",NA,NA,NA,NA,5424632,NA,"Mawia benovici",NA,NA,"Cnidaria",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"158","Hydra oxycnida","Hydra oxycnida",NA,NA,NA,NA,89758,NA,"Hydra oxycnida",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"159","Echinophyllia echinata","Echinophyllia echinata",NA,NA,NA,NA,250798,NA,"Echinophyllia echinata",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"160","Oxypora glabra","Oxypora glabra",NA,NA,NA,NA,3675959,NA,"Oxypora glabra",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"161","Hydra hymanae","Hydra hymanae",NA,NA,NA,NA,1055040,NA,"Hydra hymanae",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"162","Hydra utahensis","Hydra utahensis",NA,NA,NA,NA,1055038,NA,"Hydra utahensis",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"163","Agalma okeni","Agalma okeni",NA,NA,NA,NA,536351,NA,"Agalma okeni",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"164","Clytia languida","Clytia hemisphaerica",NA,NA,NA,NA,33385,NA,"Clytia hemisphaerica",NA,NA,"Cnidaria",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"165","Corallium elatius","Corallium elatius",NA,NA,NA,NA,1093502,NA,"Corallium elatius",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"166","Halistemma amphytridis","Halistemma foliacea",NA,NA,NA,NA,320482,NA,"Halistemma foliacea",NA,NA,"Cnidaria",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"167","Lilyopsis rosea","Lilyopsis medusa",NA,NA,NA,NA,1068356,NA,"Lilyopsis medusa",NA,NA,"Cnidaria",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"168","Goniopora stutchburyi","Bernardpora stutchburyi",NA,NA,NA,NA,3675414,NA,"Bernardpora stutchburyi",NA,NA,"Cnidaria",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"169","Poritipora paliformis","Poritipora paliformis",NA,NA,NA,NA,7507262,NA,"Poritipora paliformis",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"170","Velkovrhia enigmatica","Velkovrhia enigmatica",NA,NA,NA,NA,4712583,NA,"Velkovrhia enigmatica",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"171","Turritopsis chevalense","Oceania armata",NA,NA,NA,NA,3681251,NA,"Oceania armata",NA,NA,"Cnidaria",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"172","Corallium kishinouyei","Corallium kishinouyei",NA,NA,NA,NA,548213,NA,"Corallium kishinouyei",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"173","Corallium secundum","Corallium secundum",NA,NA,NA,NA,474450,NA,"Corallium secundum",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"174","Favia helianthoides","Dipsastraea helianthoides",NA,NA,NA,NA,826597,NA,"Dipsastraea helianthoides",NA,NA,"Cnidaria",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"175","Rhizophysa eysenhardti","Rhizophysa eysenhardti",NA,NA,NA,NA,338557,NA,"Rhizophysa eysenhardti",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"176","Pocillopora eydouxi","Pocillopora grandis",NA,NA,NA,NA,390556,NA,"Pocillopora grandis",NA,NA,"Cnidaria",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"177","Lobophyllia pachysepta","Acanthastrea pachysepta",NA,NA,NA,NA,654390,NA,"Acanthastrea pachysepta",NA,NA,"Cnidaria",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"178","Earleria quadrata","Earleria quadrata",NA,NA,NA,NA,4712567,NA,"Earleria quadrata",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"179","Cyclocanna welshi","Cyclocanna producta",NA,NA,NA,NA,358499,NA,"Cyclocanna producta",NA,NA,"Cnidaria",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"180","Cauloramphus spinifer","Cauloramphus spinifer",NA,NA,NA,NA,933159,NA,"Cauloramphus spinifer",NA,NA,"Bryozoa",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"181","Adineta gracilis","Adineta gracilis",NA,NA,NA,NA,991846,NA,"Adineta gracilis",NA,NA,"Rotifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"182","Philodina gregaria","Philodina gregaria",NA,NA,NA,NA,4953041,NA,"Philodina gregaria",NA,NA,"Rotifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"183","Sagitta bedoti","Sagitta bedoti",NA,NA,NA,NA,390617,NA,"Sagitta bedoti",NA,NA,"Chaetognatha",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"184","Sagitta enflata","Sagitta enflata",NA,NA,NA,NA,273695,NA,"Sagitta enflata",NA,NA,"Chaetognatha",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"185","Redudasys","Redudasys",NA,NA,NA,NA,876318,NA,"Redudasys",NA,NA,"Gastrotricha",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"186","Abrochtha meselsoni","Abrochtha meselsoni",NA,NA,NA,NA,688001,NA,"Abrochtha meselsoni",NA,NA,"Rotifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"187","Abrochtha sonneborni","Abrochtha sonneborni",NA,NA,NA,NA,785906,NA,"Abrochtha sonneborni",NA,NA,"Rotifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"188","Didymodactylos carnosus","Didymodactylos carnosus",NA,NA,NA,NA,693524,NA,"Didymodactylos carnosus",NA,NA,"Rotifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"189","Habrotrocha bidens","Habrotrocha bidens",NA,NA,NA,NA,267241,NA,"Habrotrocha bidens",NA,NA,"Rotifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"190","Macrotrachela papillosa","Macrotrachela papillosa",NA,NA,NA,NA,267232,NA,"Macrotrachela papillosa",NA,NA,"Rotifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"191","Mniobia magna","Mniobia magna",NA,NA,NA,NA,4953124,NA,"Mniobia magna",NA,NA,"Rotifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"192","Mniobia russeola","Mniobia russeola",NA,NA,NA,NA,961833,NA,"Mniobia russeola",NA,NA,"Rotifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"193","Diphascon puniceum","Diphascon puniceum",NA,NA,NA,NA,530430,NA,"Diphascon puniceum",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"194","Echiniscus","Echiniscus",NA,NA,NA,NA,963281,NA,"Echiniscus",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"195","Diphascon","Diphascon",NA,NA,NA,NA,988095,NA,"Diphascon",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"196","Tsitsikamma favus","Tsitsikamma favus",NA,NA,NA,NA,253100,NA,"Tsitsikamma favus",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"197","Baikalospongia bacillifera","Baikalospongia bacillifera",NA,NA,NA,NA,1091131,NA,"Baikalospongia bacillifera",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"198","Macrotrachela habita","Macrotrachela habita",NA,NA,NA,NA,267237,NA,"Macrotrachela habita",NA,NA,"Rotifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"199","Plumatella fungosa","Plumatella fungosa",NA,NA,NA,NA,886995,NA,"Plumatella fungosa",NA,NA,"Bryozoa",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"200","Polyarthra dolichoptera","Polyarthra dolichoptera",NA,NA,NA,NA,967150,NA,"Polyarthra dolichoptera",NA,NA,"Rotifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"201","Cephalothrix fasciculus","Cephalothrix fasciculus",NA,NA,NA,NA,208407,NA,"Cephalothrix fasciculus",NA,NA,"Nemertea",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"202","Radiella sarsi","Radiella sarsi",NA,NA,NA,NA,2839101,NA,"Radiella sarsi",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"203","Hebesoma violentum","Hebesoma violentum",NA,NA,NA,NA,4951364,NA,"Hebesoma violentum",NA,NA,"Acanthocephala",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"204","Membranipora chesapeakensis","Membranipora chesapeakensis",NA,NA,NA,NA,115648,NA,"Membranipora chesapeakensis",NA,NA,"Bryozoa",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"205","Membranipora tenuis","Membranipora tenuis",NA,NA,NA,NA,115644,NA,"Membranipora tenuis",NA,NA,"Bryozoa",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"206","Plumatellidae","Plumatellidae",NA,NA,NA,NA,463358,NA,"Plumatellidae",NA,NA,"Bryozoa",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"207","Ototyphlonemertes americana","Ototyphlonemertes americana",NA,NA,NA,NA,2930647,NA,"Ototyphlonemertes americana",NA,NA,"Nemertea",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"208","Ototyphlonemertes fila","Ototyphlonemertes fila",NA,NA,NA,NA,113424,NA,"Ototyphlonemertes fila",NA,NA,"Nemertea",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"209","Ototyphlonemertes lactea","Ototyphlonemertes lactea",NA,NA,NA,NA,154490,NA,"Ototyphlonemertes lactea",NA,NA,"Nemertea",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"210","Ototyphlonemertes macintoshi","Ototyphlonemertes macintoshi",NA,NA,NA,NA,847363,NA,"Ototyphlonemertes macintoshi",NA,NA,"Nemertea",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"211","Prostoma graecense","Prostoma graecense",NA,NA,NA,NA,734400,NA,"Prostoma graecense",NA,NA,"Nemertea",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"212","Asbestopluma bihamatifera","Asbestopluma bihamatifera",NA,NA,NA,NA,5975656,NA,"Asbestopluma bihamatifera",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"213","Asbestopluma belgicae","Asbestopluma belgicae",NA,NA,NA,NA,2837754,NA,"Asbestopluma belgicae",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"214","Asbestopluma cupressiformis","Asbestopluma cupressiformis",NA,NA,NA,NA,2837745,NA,"Asbestopluma cupressiformis",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"215","Asbestopluma desmophora","Asbestopluma desmophora",NA,NA,NA,NA,2837759,NA,"Asbestopluma desmophora",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"216","Asbestopluma furcata","Asbestopluma furcata",NA,NA,NA,NA,2837757,NA,"Asbestopluma furcata",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"217","Asbestopluma infundibulum","Asbestopluma infundibulum",NA,NA,NA,NA,2837749,NA,"Asbestopluma infundibulum",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"218","Asbestopluma lycopodium","Asbestopluma lycopodium",NA,NA,NA,NA,2837736,NA,"Asbestopluma lycopodium",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"219","Asbestopluma pennatula","Asbestopluma pennatula",NA,NA,NA,NA,2837761,NA,"Asbestopluma pennatula",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"220","Chondrocladia fatimae","Chondrocladia fatimae",NA,NA,NA,NA,2837832,NA,"Chondrocladia fatimae",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"221","Chondrocladia gigantea","Chondrocladia gigantea",NA,NA,NA,NA,2837799,NA,"Chondrocladia gigantea",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"222","Chondrocladia lyra","Chondrocladia lyra",NA,NA,NA,NA,4939309,NA,"Chondrocladia lyra",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"223","Chondrocladia nani","Chondrocladia nani",NA,NA,NA,NA,2837772,NA,"Chondrocladia nani",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"224","Chondrocladia robertballardi","Chondrocladia robertballardi",NA,NA,NA,NA,5975662,NA,"Chondrocladia robertballardi",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"225","Chondrocladia vaceleti","Chondrocladia vaceleti",NA,NA,NA,NA,2837839,NA,"Chondrocladia vaceleti",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"226","Clathria prolifera","Clathria prolifera",NA,NA,NA,NA,2836842,NA,"Clathria prolifera",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"227","Clathria reinwardti","Clathria reinwardti",NA,NA,NA,NA,157576,NA,"Clathria reinwardti",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"228","Echinodictyum cancellatum","Echinodictyum cancellatum",NA,NA,NA,NA,1034728,NA,"Echinodictyum cancellatum",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"229","Ephydatia fluviatilis","Ephydatia fluviatilis",NA,NA,NA,NA,388857,NA,"Ephydatia fluviatilis",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"230","Halichondria okadai","Halichondria okadai",NA,NA,NA,NA,395419,NA,"Halichondria okadai",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"231","Haliclona amboinensis","Haliclona amboinensis",NA,NA,NA,NA,2835000,NA,"Haliclona amboinensis",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"232","Hamacantha falcula","Hamacantha falcula",NA,NA,NA,NA,2841239,NA,"Hamacantha falcula",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"233","Tedania ignis","Tedania ignis",NA,NA,NA,NA,304274,NA,"Tedania ignis",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"234","Milnesium alpigenum","Milnesium alpigenum",NA,NA,NA,NA,7485547,NA,"Milnesium alpigenum",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"235","Petrosia ficiformis","Petrosia ficiformis",NA,NA,NA,NA,389380,NA,"Petrosia ficiformis",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"236","Brachionus rubens","Brachionus rubens",NA,NA,NA,NA,700609,NA,"Brachionus rubens",NA,NA,"Rotifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"237","Acutuncus antarcticus","Acutuncus antarcticus",NA,NA,NA,NA,988097,NA,"Acutuncus antarcticus",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"238","Macrobiotus","Macrobiotus",NA,NA,NA,NA,661258,NA,"Macrobiotus",NA,NA,"Tardigrada",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"239","Chordodes morgani","Chordodes morgani",NA,NA,NA,NA,998436,NA,"Chordodes morgani",NA,NA,"Nematomorpha",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"240","Stichopathes lutkeni","Stichopathes lutkeni",NA,NA,NA,NA,1057618,NA,"Stichopathes lutkeni",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"241","Anacropora matthai","Anacropora matthai",NA,NA,NA,NA,794336,NA,"Anacropora matthai",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"242","Turbinaria peltata","Turbinaria peltata",NA,NA,NA,NA,304253,NA,"Turbinaria peltata",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"243","Pseudosiderastrea tayami","Pseudosiderastrea tayami",NA,NA,NA,NA,7507399,NA,"Pseudosiderastrea tayami",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"244","Scleronephthya gracillimum","Scleronephthya gracillimum",NA,NA,NA,NA,338807,NA,"Scleronephthya gracillimum",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"245","Narella hawaiinensis","Narella hawaiinensis",NA,NA,NA,NA,515386,NA,"Narella hawaiinensis",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"246","Corallium konojoi","Corallium konojoi",NA,NA,NA,NA,428004,NA,"Corallium konojoi",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"247","Hydra sinensis","Hydra sinensis",NA,NA,NA,NA,146309,NA,"Hydra sinensis",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"248","Paragordius amicus","Paragordius amicus",NA,NA,NA,NA,7076917,NA,"Paragordius amicus",NA,NA,"Nematomorpha",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"249","Pycnophyes kielensis","Pycnophyes kielensis",NA,NA,NA,NA,52135,NA,"Pycnophyes kielensis",NA,NA,"Kinorhyncha",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"250","Hypsibius dujardini","Hypsibius dujardini",NA,NA,NA,NA,977540,NA,"Hypsibius dujardini",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"251","Thulinius","Thulinius",NA,NA,NA,NA,963276,NA,"Thulinius",NA,NA,"Tardigrada",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"252","Macracanthorhynchus hirudinaceus","Macracanthorhynchus hirudinaceus",NA,NA,NA,NA,567375,NA,"Macracanthorhynchus hirudinaceus",NA,NA,"Acanthocephala",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"253","Oncicola luehei","Oncicola luehei",NA,NA,NA,NA,974045,NA,"Oncicola luehei",NA,NA,"Acanthocephala",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"254","Centrorhynchus aluconis","Centrorhynchus aluconis",NA,NA,NA,NA,4951593,NA,"Centrorhynchus aluconis",NA,NA,"Acanthocephala",NA,NA,FALSE,"extinct_inherited, incertae_sedis",NA,NA,NA,NA,NA,NA,NA,NA
"255","Plagiorhynchus transversus","Plagiorhynchus transversus",NA,NA,NA,NA,5972645,NA,"Plagiorhynchus transversus",NA,NA,"Acanthocephala",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"256","Polyacanthorhynchus caballeroi","Polyacanthorhynchus caballeroi",NA,NA,NA,NA,1079974,NA,"Polyacanthorhynchus caballeroi",NA,NA,"Acanthocephala",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
