query,family,ottid_species,aphia_id,scientificname,authority,status,unacceptreason,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,phylum,class,order,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type
Neoechinorhynchus emyditoides,Neoechinorhynchidae,949003,20347,Neoechinorhynchidae,"Ward, 1917",accepted,NA,Family,20347,Neoechinorhynchidae,"Ward, 1917",20345,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,NA,1,1,1,1,NA,exact
Atactorhynchus duranguensis,Neoechinorhynchidae,4951410,20347,Neoechinorhynchidae,"Ward, 1917",accepted,NA,Family,20347,Neoechinorhynchidae,"Ward, 1917",20345,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,NA,1,1,1,1,NA,exact
Lissodendoryx hawaiiana,Coelosphaeridae,7509514,131650,Coelosphaeridae,"Dendy, 1922",accepted,NA,Family,131650,Coelosphaeridae,"Dendy, 1922",131599,Animalia,Porifera,Demospongiae,Poecilosclerida,NA,1,0,0,0,0,exact
Synchaeta tremuloida,Synchaetidae,2940827,134924,Synchaetidae,"Hudson & Gosse, 1886",accepted,NA,Family,134924,Synchaetidae,"Hudson & Gosse, 1886",17904,Animalia,Rotifera,Eurotatoria,Ploima,NA,1,1,1,NA,NA,exact
Pseudoacanthocephalus lucidus,Echinorhynchidae,4952091,20294,Echinorhynchidae,"Cobbold, 1879",accepted,NA,Family,20294,Echinorhynchidae,"Cobbold, 1879",20286,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,NA,1,1,1,1,NA,exact
Ototyphlonemertes chernyshevi,Ototyphlonemertidae,7502641,122327,Ototyphlonemertidae,"Coe, 1940",accepted,NA,Family,122327,Ototyphlonemertidae,"Coe, 1940",568218,Animalia,Nemertea,Hoplonemertea,Monostilifera,NA,1,NA,1,NA,NA,exact
Ototyphlonemertes envalli,Ototyphlonemertidae,7502642,122327,Ototyphlonemertidae,"Coe, 1940",accepted,NA,Family,122327,Ototyphlonemertidae,"Coe, 1940",568218,Animalia,Nemertea,Hoplonemertea,Monostilifera,NA,1,NA,1,NA,NA,exact
Ototyphlonemertes norenburgi,Ototyphlonemertidae,7502646,122327,Ototyphlonemertidae,"Coe, 1940",accepted,NA,Family,122327,Ototyphlonemertidae,"Coe, 1940",568218,Animalia,Nemertea,Hoplonemertea,Monostilifera,NA,1,NA,1,NA,NA,exact
Ototyphlonemertes lei,Ototyphlonemertidae,7502643,122327,Ototyphlonemertidae,"Coe, 1940",accepted,NA,Family,122327,Ototyphlonemertidae,"Coe, 1940",568218,Animalia,Nemertea,Hoplonemertea,Monostilifera,NA,1,NA,1,NA,NA,exact
Ototyphlonemertes tsukagoshii,Ototyphlonemertidae,7502655,122327,Ototyphlonemertidae,"Coe, 1940",accepted,NA,Family,122327,Ototyphlonemertidae,"Coe, 1940",568218,Animalia,Nemertea,Hoplonemertea,Monostilifera,NA,1,NA,1,NA,NA,exact
Kudoa igami,Kudoidae,5673203,120255,Kudoidae,"Meglitsch, 1960",accepted,NA,Family,120255,Kudoidae,"Meglitsch, 1960",120240,Animalia,Cnidaria,Myxozoa,Multivalvulida,NA,1,1,1,NA,NA,exact
Chaetonotus bombardus,Chaetonotidae,7491490,114416,Chaetonotidae,"Gosse, 1864 sensu Leasi & Todaro, 2008",accepted,NA,Family,114416,Chaetonotidae,"Gosse, 1864 sensu Leasi & Todaro, 2008",154555,Animalia,Gastrotricha,NA,Chaetonotida,NA,1,0,1,0,NA,exact
Chaetonotus borealis,Chaetonotidae,7491491,114416,Chaetonotidae,"Gosse, 1864 sensu Leasi & Todaro, 2008",accepted,NA,Family,114416,Chaetonotidae,"Gosse, 1864 sensu Leasi & Todaro, 2008",154555,Animalia,Gastrotricha,NA,Chaetonotida,NA,1,0,1,0,NA,exact
Chaetonotus gelidus,Chaetonotidae,7491494,114416,Chaetonotidae,"Gosse, 1864 sensu Leasi & Todaro, 2008",accepted,NA,Family,114416,Chaetonotidae,"Gosse, 1864 sensu Leasi & Todaro, 2008",154555,Animalia,Gastrotricha,NA,Chaetonotida,NA,1,0,1,0,NA,exact
Chaetonotus hornsundi,Chaetonotidae,7491495,114416,Chaetonotidae,"Gosse, 1864 sensu Leasi & Todaro, 2008",accepted,NA,Family,114416,Chaetonotidae,"Gosse, 1864 sensu Leasi & Todaro, 2008",154555,Animalia,Gastrotricha,NA,Chaetonotida,NA,1,0,1,0,NA,exact
Chaetonotus persimilis,Chaetonotidae,7491497,114416,Chaetonotidae,"Gosse, 1864 sensu Leasi & Todaro, 2008",accepted,NA,Family,114416,Chaetonotidae,"Gosse, 1864 sensu Leasi & Todaro, 2008",154555,Animalia,Gastrotricha,NA,Chaetonotida,NA,1,0,1,0,NA,exact
Chaetonotus subtilis,Chaetonotidae,7491507,114416,Chaetonotidae,"Gosse, 1864 sensu Leasi & Todaro, 2008",accepted,NA,Family,114416,Chaetonotidae,"Gosse, 1864 sensu Leasi & Todaro, 2008",154555,Animalia,Gastrotricha,NA,Chaetonotida,NA,1,0,1,0,NA,exact
Chaetonotus jaceki,Chaetonotidae,7491496,114416,Chaetonotidae,"Gosse, 1864 sensu Leasi & Todaro, 2008",accepted,NA,Family,114416,Chaetonotidae,"Gosse, 1864 sensu Leasi & Todaro, 2008",154555,Animalia,Gastrotricha,NA,Chaetonotida,NA,1,0,1,0,NA,exact
Halisarca dujardini,Halisarcidae,832875,131634,Halisarcidae,"Schmidt, 1862",accepted,NA,Family,131634,Halisarcidae,"Schmidt, 1862",736910,Animalia,Porifera,Demospongiae,Chondrillida,NA,1,0,0,0,0,exact
Plumarella delicatula,Primnoidae,3678542,125278,Primnoidae,"Milne Edwards, 1857",accepted,NA,Family,125278,Primnoidae,"Milne Edwards, 1857",411557,Animalia,Cnidaria,Anthozoa,Alcyonacea,NA,1,1,NA,NA,NA,exact
Nipponnemertes pulchra,Cratenemertidae,604573,122325,Cratenemertidae,"Friedrich, 1968",accepted,NA,Family,122325,Cratenemertidae,"Friedrich, 1968",568090,Animalia,Nemertea,Hoplonemertea,Monostilifera,NA,1,NA,NA,NA,NA,exact
