sample_id,kingdom,phylum,phylum_read_raw,phylum_read_index,phylum_pa,class,class_read_raw,class_read_index,class_pa,order,order_read_raw,order_read_index,order_pa,family,family_read_raw,family_read_index,family_pa,genus,genus_read_raw,genus_read_index,genus_pa,species,species_read_raw,species_read_index,species_pa,terrestrial,holoplankton
GH072,Animalia,Chordata,22846,1,1,Actinopterygii,22839,0.9996936006303073,1,Gadiformes,33,0.005304828581650847,1,Merlucciidae,16,0.01851021895086205,1,Merluccius,16,0.01851021895086205,1,Merluccius productus,16,0.01851021895086205,1,0,0
GH072,Animalia,Chordata,22846,1,1,Actinopterygii,22839,0.9996936006303073,1,Perciformes,4243,0.19051196080049232,1,Ammodytidae,67,0.012213008391596173,1,Ammodytes,67,0.012213008391596173,1,Ammodytes marinus,0,0,0,0,0
GH072,Animalia,Chordata,22846,1,1,Actinopterygii,22839,0.9996936006303073,1,Scorpaeniformes,4651,0.21713698865282519,1,Hemitripteridae,0,0,0,Blepsias,0,0,0,Blepsias cirrhosus,0,0,0,0,0
GH072,Animalia,Chordata,22846,1,1,Actinopterygii,22839,0.9996936006303073,1,Gadiformes,33,0.005304828581650847,1,Gadidae,17,0.0027327904814564976,1,Microgadus,0,0,0,Microgadus proximus,0,0,0,0,0
GH072,Animalia,Chordata,22846,1,1,Actinopterygii,22839,0.9996936006303073,1,Osmeriformes,46,0.02385256562574255,1,Osmeridae,46,0.02385256562574255,1,Thaleichthys,46,0.02385256562574255,1,Thaleichthys pacificus,46,0.02385256562574255,1,0,0
GH072,Animalia,Chordata,22846,1,1,Elasmobranchii,7,0.003961306136741662,1,Squaliformes,7,0.003961306136741662,1,Squalidae,7,0.003961306136741662,1,Squalus,7,0.003961306136741662,1,Squalus suckleyi,7,0.003961306136741662,1,0,0
GH072,Animalia,Chordata,22846,1,1,Mammalia,0,0,0,Cetacea,0,0,0,Balaenopteridae,0,0,0,Balaenoptera,0,0,0,Balaenoptera physalus,0,0,0,0,0
GH072,Animalia,Echinodermata,0,0,0,Asteroidea,0,0,0,Valvatida,0,0,0,Asteropseidae,0,0,0,Dermasterias,0,0,0,Dermasterias imbricata,0,0,0,0,0
GH072,Animalia,Chordata,22846,1,1,Actinopterygii,22839,0.9996936006303073,1,Perciformes,4243,0.19051196080049232,1,Ptilichthyidae,0,0,0,Ptilichthys,0,0,0,Ptilichthys goodei,0,0,0,0,0
GH072,Animalia,Chordata,22846,1,1,Actinopterygii,22839,0.9996936006303073,1,Pleuronectiformes,3386,0.15238478728756227,1,Pleuronectidae,0,0,0,Eopsetta,0,0,0,Eopsetta jordani,0,0,0,0,0
GH072,Animalia,Chordata,22846,1,1,Actinopterygii,22839,0.9996936006303073,1,Scorpaeniformes,4651,0.21713698865282519,1,Agonidae,0,0,0,Agonopsis,0,0,0,Agonopsis vulsa,0,0,0,0,0
GH072,Animalia,Chordata,22846,1,1,Actinopterygii,22839,0.9996936006303073,1,Scorpaeniformes,4651,0.21713698865282519,1,Liparidae,0,0,0,Liparis,0,0,0,Liparis fucensis,0,0,0,0,0
GH072,Animalia,Chordata,22846,1,1,Actinopterygii,22839,0.9996936006303073,1,Myctophiformes,1219,0.44782579565592195,1,Myctophidae,1219,0.44782579565592195,1,Tarletonbeania,0,0,0,Tarletonbeania crenularis,0,0,0,0,0
GH072,Animalia,Chordata,22846,1,1,Actinopterygii,22839,0.9996936006303073,1,Perciformes,4243,0.19051196080049232,1,Embiotocidae,1019,0.05976089051700708,1,Amphistichus,0,0,0,Amphistichus argenteus,0,0,0,0,0
GH072,Animalia,Chordata,22846,1,1,Actinopterygii,22839,0.9996936006303073,1,Scorpaeniformes,4651,0.21713698865282519,1,Sebastidae,4545,0.28897720565042073,1,Sebastes,4545,0.28897720565042073,1,Sebastes babcocki,0,0,0,0,0
GH072,Animalia,Chordata,22846,1,1,Mammalia,0,0,0,Cetacea,0,0,0,Balaenopteridae,0,0,0,Megaptera,0,0,0,Megaptera novaeangliae,0,0,0,0,0
GH072,Animalia,Chordata,22846,1,1,Actinopterygii,22839,0.9996936006303073,1,Salmoniformes,7851,0.36122053201180526,1,Salmonidae,7851,0.36122053201180526,1,Oncorhynchus,7851,0.36122053201180526,1,Oncorhynchus clarkii,0,0,0,0,0
GH072,Animalia,Chordata,22846,1,1,Actinopterygii,22839,0.9996936006303073,1,Pleuronectiformes,3386,0.15238478728756227,1,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0,0,0
GH072,Animalia,Chordata,22846,1,1,Actinopterygii,22839,0.9996936006303073,1,Pleuronectiformes,3386,0.15238478728756227,1,Pleuronectidae,0,0,0,Pleuronichthys,0,0,0,Pleuronichthys decurrens,0,0,0,0,0
GH072,Animalia,Chordata,22846,1,1,Actinopterygii,22839,0.9996936006303073,1,Osmeriformes,46,0.02385256562574255,1,Osmeridae,46,0.02385256562574255,1,Hypomesus,0,0,0,Hypomesus pretiosus,0,0,0,0,0
GH072,Animalia,Chordata,22846,1,1,Mammalia,0,0,0,Carnivora,0,0,0,Phocidae,0,0,0,Mirounga,0,0,0,Mirounga angustirostris,0,0,0,0,0
GH072,Animalia,Chordata,22846,1,1,Actinopterygii,22839,0.9996936006303073,1,Perciformes,4243,0.19051196080049232,1,Gobiidae,0,0,0,Clevelandia,0,0,0,Clevelandia ios,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Perciformes,1986,0.05134519461304418,1,Embiotocidae,511,0.017255800914465737,1,Cymatogaster,398,0.013702354525207766,1,Cymatogaster aggregata,398,0.013702354525207766,1,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Clupeiformes,1585,0.04009061453167016,1,Clupeidae,1585,0.04009061453167016,1,Clupea,1585,0.04009061453167016,1,Clupea pallasii,1585,0.04009061453167016,1,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Perciformes,1986,0.05134519461304418,1,Pholidae,146,0.009059708873289746,1,Pholis,146,0.009059708873289746,1,Pholis laeta,146,0.011873100731792582,1,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Scorpaeniformes,27572,0.7411857924003048,1,Sebastidae,25977,0.9510208512561856,1,Sebastes,25977,0.9510208512561856,1,Sebastes baramenuke,25930,1,1,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Salmoniformes,2322,0.061514997536521995,1,Salmonidae,2322,0.061514997536521995,1,Oncorhynchus,2322,0.061514997536521995,1,Oncorhynchus gorbuscha,2322,0.061514997536521995,1,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Perciformes,1986,0.05134519461304418,1,Embiotocidae,511,0.017255800914465737,1,Embiotoca,113,0.01027063602406879,1,Embiotoca lateralis,113,0.01027063602406879,1,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Perciformes,1986,0.05134519461304418,1,Stichaeidae,0,0,0,Xiphister,0,0,0,Xiphister atropurpureus,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Scorpaeniformes,27572,0.7411857924003048,1,Hexagrammidae,0,0,0,Hexagrammos,0,0,0,Hexagrammos decagrammus,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Scorpaeniformes,27572,0.7411857924003048,1,Hexagrammidae,0,0,0,Hexagrammos,0,0,0,Hexagrammos agrammus,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Perciformes,1986,0.05134519461304418,1,Stichaeidae,0,0,0,Anoplarchus,0,0,0,Anoplarchus purpurescens,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Perciformes,1986,0.05134519461304418,1,Ammodytidae,37,0.0038834786495853374,1,Ammodytes,37,0.0038834786495853374,1,Ammodytes personatus,37,0.0038834786495853374,1,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Pleuronectiformes,4453,0.11539279678013772,1,Paralichthyidae,0,0,0,Citharichthys,0,0,0,Citharichthys sordidus,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Scorpaeniformes,27572,0.7411857924003048,1,Cottidae,1595,0.0642721707690231,1,Leptocottus,0,0,0,Leptocottus armatus,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Salmoniformes,2322,0.061514997536521995,1,Salmonidae,2322,0.061514997536521995,1,Oncorhynchus,2322,0.061514997536521995,1,Oncorhynchus kisutch,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Scorpaeniformes,27572,0.7411857924003048,1,Cottidae,1595,0.0642721707690231,1,Enophrys,0,0,0,Enophrys bison,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Perciformes,1986,0.05134519461304418,1,Stichaeidae,0,0,0,Phytichthys,0,0,0,Phytichthys chirus,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Scorpaeniformes,27572,0.7411857924003048,1,Cottidae,1595,0.0642721707690231,1,Hemilepidotus,0,0,0,Hemilepidotus hemilepidotus,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Scorpaeniformes,27572,0.7411857924003048,1,Cottidae,1595,0.0642721707690231,1,Scorpaenichthys,0,0,0,Scorpaenichthys marmoratus,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Scorpaeniformes,27572,0.7411857924003048,1,Sebastidae,25977,0.9510208512561856,1,Sebastes,25977,0.9510208512561856,1,Sebastes caurinus,0,0,0,0,0
