"","taxa_query","found_taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","status","unacceptreason","is_synonym","flags","valid_authority","kingdom","class","order","family","genus","freshwater_only","terrestrial_only"
"1","Diplostraca","Diplostraca","superorder",155670,NA,NA,220273,"Diplostraca","Diplostraca",NA,NA,"Arthropoda","accepted",NA,FALSE,"","Gerstaecker, 1866","Animalia","Branchiopoda",NA,NA,NA,"0","0"
"2","Evadne","Evadne","genus",106267,4559,2234656,1071752,"Evadne","Evadne","Evadne","Evadne Lovén, 1836","Arthropoda","accepted",NA,FALSE,"","Lovén, 1836","Animalia","Branchiopoda","Onychopoda","Podonidae","Evadne","0","0"
"3","Podon","Podon","genus",106269,4557,2234652,613771,"Podon","Podon","Podon","Podon Lilljeborg, 1853","Arthropoda","accepted",NA,FALSE,"","Lilljeborg, 1853","Animalia","Branchiopoda","Onychopoda","Podonidae","Podon","0","0"
"4","Podonidae","Podonidae","family",106264,1564,7642,613770,"Podonidae","Podonidae","Podonidae","Podonidae","Arthropoda","accepted",NA,FALSE,"","Mordukhai-Boltovskoi, 1968","Animalia","Branchiopoda","Onychopoda","Podonidae",NA,"0","0"
"5","Branchiopoda","Branchiopoda","class",1069,68,281,632175,"Branchiopoda","Branchiopoda","Branchiopoda","Branchiopoda","Arthropoda","accepted",NA,FALSE,"sibling_higher","Latreille, 1817","Animalia","Branchiopoda",NA,NA,NA,"0","0"
"6","Branchiopoda","Branchipus","genus",1150178,NA,NA,632175,"Branchipus","Branchiopoda",NA,NA,"Arthropoda","unaccepted",NA,FALSE,"sibling_higher","Schaeffer, 1766 (sensu Brendonck & Belk, 1997)","Animalia","Branchiopoda","Anostraca","Branchipodidae","Branchiopoda",NA,NA
"7","Acartia longiremis","Acartia longiremis",NA,NA,NA,NA,966235,NA,"Acartia longiremis",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"8","Aetideus divergens","Aetideus divergens","species",346076,518636,5166425,2956825,"Aetideus divergens","Aetideus divergens","Aetideus divergens","Aetideus divergens Bradford, 1971","Arthropoda","accepted",NA,FALSE,"","Bradford, 1971","Animalia","Copepoda","Calanoida","Aetideidae","Aetideus","0","0"
"9","Chiridius gracilis","Chiridius gracilis","species",104290,152170,2115197,517253,"Chiridius gracilis","Chiridius gracilis","Chiridius gracilis","Chiridius gracilis Farran, 1908","Arthropoda","accepted",NA,FALSE,"","Farran, 1908","Animalia","Copepoda","Calanoida","Aetideidae","Chiridius","0","0"
"10","Arietellus plumifer","Arietellus plumifer","species",104351,809285,2114795,2957491,"Arietellus plumifer","Arietellus plumifer","Arietellus plumifer","Arietellus plumifer Sars G.O., 1905","Arthropoda","accepted",NA,FALSE,"","Sars G.O., 1905","Animalia","Copepoda","Calanoida","Arietellidae","Arietellus","0","0"
"11","Calanus marshallae","Calanus marshallae","species",196770,31234,5166404,582314,"Calanus marshallae","Calanus marshallae","Calanus marshallae","Calanus marshallae Frost, 1974","Arthropoda","accepted",NA,FALSE,"","Frost, 1974","Animalia","Copepoda","Calanoida","Calanidae","Calanus","0","0"
"12","Calanus pacificus","Calanus pacificus","species",196771,31238,5166395,977889,"Calanus pacificus","Calanus pacificus","Calanus pacificus","Calanus pacificus Brodsky, 1948","Arthropoda","accepted",NA,FALSE,"","Brodsky, 1948","Animalia","Copepoda","Calanoida","Calanidae","Calanus","0","0"
"13","Neocalanus cristatus","Neocalanus cristatus","species",104470,24528,2114956,6062,"Neocalanus cristatus","Neocalanus cristatus","Neocalanus cristatus","Neocalanus cristatus (Krøyer, 1848)","Arthropoda","accepted",NA,FALSE,"","(Krøyer, 1848)","Animalia","Copepoda","Calanoida","Calanidae","Neocalanus","0","0"
"14","Neocalanus plumchrus","Neocalanus plumchrus","species",196772,32386,2114959,527426,"Neocalanus plumchrus","Neocalanus plumchrus","Neocalanus plumchrus","Neocalanus plumchrus (Marukawa, 1921)","Arthropoda","accepted",NA,FALSE,"","(Marukawa, 1921)","Animalia","Copepoda","Calanoida","Calanidae","Neocalanus","0","0"
"15","Candacia columbiae","Candacia columbiae","species",349800,809286,2115100,589864,"Candacia columbiae","Candacia columbiae","Candacia columbiae","Candacia columbiae Campbell, 1929","Arthropoda","accepted",NA,FALSE,"","Campbell, 1929","Animalia","Copepoda","Calanoida","Candaciidae","Candacia","0","0"
"16","Centropages abdominalis","Centropages abdominalis","species",196774,31019,2114732,1020018,"Centropages abdominalis","Centropages abdominalis","Centropages abdominalis","Centropages abdominalis Sato, 1913","Arthropoda","accepted",NA,FALSE,"","Sato, 1913","Animalia","Copepoda","Calanoida","Centropagidae","Centropages","0","0"
"17","Microcalanus pusillus","Microcalanus pusillus","species",157675,142589,2114926,2957172,"Microcalanus pusillus","Microcalanus pusillus","Microcalanus pusillus","Microcalanus pusillus Sars G.O., 1903","Arthropoda","accepted",NA,FALSE,"","Sars G.O., 1903","Animalia","Copepoda","Calanoida","Clausocalanidae","Microcalanus","0","0"
"18","Microcalanus pygmaeus","Microcalanus pygmaeus","species",104513,766660,2114925,900783,"Microcalanus pygmaeus","Microcalanus pygmaeus","Microcalanus pygmaeus","Microcalanus pygmaeus (Sars G.O., 1900)","Arthropoda","accepted",NA,FALSE,"","(Sars G.O., 1900)","Animalia","Copepoda","Calanoida","Clausocalanidae","Microcalanus","0","0"
"19","Pseudocalanus moultoni","Pseudocalanus moultoni","species",157678,32379,2114915,527428,"Pseudocalanus moultoni","Pseudocalanus moultoni","Pseudocalanus moultoni","Pseudocalanus moultoni Frost, 1989","Arthropoda","accepted",NA,FALSE,"","Frost, 1989","Animalia","Copepoda","Calanoida","Clausocalanidae","Pseudocalanus","0","0"
"20","Eucalanus bungii","Eucalanus bungii","species",196775,14421,5166468,290755,"Eucalanus bungii","Eucalanus bungii","Eucalanus bungii","Eucalanus bungii Giesbrecht, 1893","Arthropoda","accepted",NA,FALSE,"","Giesbrecht, 1893","Animalia","Copepoda","Calanoida","Eucalanidae","Eucalanus","0","0"
"21","Paraeuchaeta elongata","Paraeuchaeta elongata","species",196779,310773,2114414,2957107,"Paraeuchaeta elongata","Paraeuchaeta elongata","Paraeuchaeta elongata","Paraeuchaeta elongata (Esterly, 1913)","Arthropoda","accepted",NA,FALSE,"","(Esterly, 1913)","Animalia","Copepoda","Calanoida","Euchaetidae","Paraeuchaeta","0","0"
"22","Heterorhabdus tanneri","Heterorhabdus tanneri","species",196782,809291,5166455,589866,"Heterorhabdus tanneri","Heterorhabdus tanneri","Heterorhabdus tanneri","Heterorhabdus tanneri (Giesbrecht, 1895)","Arthropoda","accepted",NA,FALSE,"","(Giesbrecht, 1895)","Animalia","Copepoda","Calanoida","Heterorhabdidae","Heterorhabdus","0","0"
"23","Metridia pacifica","Metridia pacifica","species",196784,28710,2114817,1089887,"Metridia pacifica","Metridia pacifica","Metridia pacifica","Metridia pacifica Brodsky, 1950","Arthropoda","accepted",NA,FALSE,"","Brodsky, 1950","Animalia","Copepoda","Calanoida","Metridinidae","Metridia","0","0"
"24","Metridia pseudopacifica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Paracalanus","Paracalanus","genus",104196,5778,2114238,350913,"Paracalanus","Paracalanus","Paracalanus","Paracalanus Boeck, 1865","Arthropoda","accepted",NA,FALSE,"","Boeck, 1865","Animalia","Copepoda","Calanoida","Paracalanidae","Paracalanus","0","0"
"26","Scolecithricella minor","Scolecithricella minor",NA,NA,NA,NA,484754,NA,"Scolecithricella minor",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"27","Tortanus discaudatus","Tortanus discaudatus",NA,NA,NA,NA,447359,NA,"Tortanus discaudatus",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"28","Calanoida","Calanoida","order",1100,386,679,461523,"Calanoida","Calanoida","Calanoida","Calanoida","Arthropoda","accepted",NA,FALSE,"","Sars G. O., 1903","Animalia","Copepoda","Calanoida",NA,NA,"0","0"
"29","Ditrichocorycaeus anglicus","Ditrichocorycaeus anglicus","species",128805,683860,4324594,2946081,"Ditrichocorycaeus anglicus","Ditrichocorycaeus anglicus","Ditrichocorycaeus anglicus","Ditrichocorycaeus anglicus (Lubbock, 1857)","Arthropoda","accepted",NA,FALSE,"","(Lubbock, 1857)","Animalia","Copepoda","Cyclopoida","Corycaeidae","Ditrichocorycaeus","0","0"
"30","Oithona atlantica","Oithona atlantica","species",106642,142598,5166645,146591,"Oithona atlantica","Oithona atlantica","Oithona atlantica","Oithona atlantica Farran, 1908","Arthropoda","accepted",NA,FALSE,"","Farran, 1908","Animalia","Copepoda","Cyclopoida","Oithonidae","Oithona","0","0"
"31","Oithona similis","Oithona similis","species",106656,142599,5166639,604717,"Oithona similis","Oithona similis","Oithona similis","Oithona similis Claus, 1866","Arthropoda","accepted",NA,FALSE,"","Claus, 1866","Animalia","Copepoda","Cyclopoida","Oithonidae","Oithona","0","0"
"32","Cyclopoida","Cyclopoida","order",1101,392,687,462829,"Cyclopoida","Cyclopoida","Cyclopoida","Cyclopoida","Arthropoda","accepted",NA,FALSE,"","Burmeister, 1834","Animalia","Copepoda","Cyclopoida",NA,NA,"0","0"
"33","Harpacticoida","Harpacticoida","order",1102,390,1415,604252,"Harpacticoida","Harpacticoida","Harpacticoida","Harpacticoida","Arthropoda","accepted",NA,FALSE,"","Sars G.O., 1903","Animalia","Copepoda","Harpacticoida",NA,NA,"0","0"
"34","Monstrilla spinosa","Monstrilla spinosa",NA,NA,NA,NA,2945459,NA,"Monstrilla spinosa",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"35","Monstrilla wandelii","Monstrilla wandelii","species",353556,944246,2110848,2945566,"Monstrilla wandelii","Monstrilla wandelii","Monstrilla wandelii","Monstrilla wandelii Stephensen, 1913","Arthropoda","accepted",NA,FALSE,"","Stephensen, 1913","Animalia","Copepoda","Monstrilloida","Monstrillidae","Monstrilla","0","0"
"36","Copepoda","Copepoda","class",1080,979181,NA,461528,"Copepoda","Copepoda","Copepoda",NA,"Arthropoda","accepted",NA,FALSE,"","Milne Edwards, 1840","Animalia","Copepoda",NA,NA,NA,"0","0"
"37","Hexanauplia","Hexanauplia",NA,NA,NA,NA,7114104,NA,"Hexanauplia",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"38","Ampelisca cristata","Ampelisca cristata","species",421436,370390,2219414,2985392,"Ampelisca cristata","Ampelisca cristata","Ampelisca cristata","Ampelisca cristata Holmes, 1908","Arthropoda","accepted",NA,FALSE,"","Holmes, 1908","Animalia","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","0","0"
"39","Ampelisca hancocki","Ampelisca hancocki","species",422990,370391,2219375,2985513,"Ampelisca hancocki","Ampelisca hancocki","Ampelisca hancocki","Ampelisca hancocki J.L.Barnard, 1954","Arthropoda","accepted",NA,FALSE,"","J.L. Barnard, 1954","Animalia","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","0","0"
"40","Ampelisca lobata","Ampelisca lobata","species",421438,973579,2219409,2985356,"Ampelisca lobata","Ampelisca lobata","Ampelisca lobata","Ampelisca lobata Holmes, 1908","Arthropoda","accepted",NA,FALSE,"","Holmes, 1908","Animalia","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","0","0"
"41","Ampelisca pugetica","Ampelisca pugetica","species",423026,299413,2219356,2985420,"Ampelisca pugetica","Ampelisca pugetica","Ampelisca pugetica","Ampelisca pugetica Stimpson, 1864","Arthropoda","accepted",NA,FALSE,"","Stimpson, 1864","Animalia","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","0","0"
"42","Byblis millsi","Byblis millsi","species",423228,370393,5177869,2985573,"Byblis millsi","Byblis millsi","Byblis millsi","Byblis millsi Dickinson, 1983","Arthropoda","accepted",NA,FALSE,"","Dickinson, 1983","Animalia","Malacostraca","Amphipoda","Ampeliscidae","Byblis","0","0"
"43","Apolochus staudei","Apolochus staudei","species",488406,981037,2215815,2986613,"Apolochus staudei","Apolochus staudei","Apolochus staudei","Apolochus staudei Hoover & Bousfield, 2001","Arthropoda","accepted",NA,FALSE,"","Hoover & Bousfield, 2001","Animalia","Malacostraca","Amphipoda","Amphilochidae","Apolochus","0","0"
"44","Ampithoe dalli","Ampithoe dalli","species",423092,668748,5177564,2985162,"Ampithoe dalli","Ampithoe dalli","Ampithoe dalli","Ampithoe dalli Shoemaker, 1938","Arthropoda","accepted",NA,FALSE,"sibling_higher","Shoemaker, 1938","Animalia","Malacostraca","Amphipoda","Ampithoidae","Ampithoe","0","0"
"45","Ampithoe lacertosa","Ampithoe lacertosa","species",423106,314183,5177617,203744,"Ampithoe lacertosa","Ampithoe lacertosa","Ampithoe lacertosa","Ampithoe lacertosa Spence Bate, 1858","Arthropoda","accepted",NA,FALSE,"sibling_higher","Spence Bate, 1858","Animalia","Malacostraca","Amphipoda","Ampithoidae","Ampithoe","0","0"
"46","Ampithoe","Ampithoe","genus",101459,81311,2216241,173413,"Ampithoe","Ampithoe","Ampithoe","Ampithoe Leach, 1814","Arthropoda","accepted",NA,FALSE,"","Leach, 1814","Animalia","Malacostraca","Amphipoda","Ampithoidae","Ampithoe","0","0"
"47","Sunamphitoe","Sunamphitoe","genus",101462,753824,2216227,2985288,"Sunamphitoe","Sunamphitoe","Sunamphitoe","Sunamphitoe Spence Bate, 1857","Arthropoda","accepted",NA,FALSE,"","Spence Bate, 1857","Animalia","Malacostraca","Amphipoda","Ampithoidae","Sunamphitoe","0","0"
"48","Ampithoinae","Ampithoidae",NA,NA,NA,NA,213295,NA,"Ampithoidae",NA,NA,"Arthropoda",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"49","Anisogammarus pugettensis","Anisogammarus pugettensis","species",423136,981039,2217439,778524,"Anisogammarus pugettensis","Anisogammarus pugettensis","Anisogammarus pugettensis","Anisogammarus pugettensis (Dana, 1853)","Arthropoda","accepted",NA,FALSE,"","(Dana, 1853)","Animalia","Malacostraca","Amphipoda","Anisogammaridae","Anisogammarus","0","0"
"50","Eogammarus","Eogammarus","genus",422834,26480,2217429,27148,"Eogammarus","Eogammarus","Eogammarus","Eogammarus Birstein, 1933","Arthropoda","accepted",NA,FALSE,"","Birstein, 1933","Animalia","Malacostraca","Amphipoda","Anisogammaridae","Eogammarus","0","0"
"51","Locustogammarus levingsi","Locustogammarus levingsi","species",488648,973576,2217428,2982489,"Locustogammarus levingsi","Locustogammarus levingsi","Locustogammarus levingsi","Locustogammarus levingsi Bousfield, 1979","Arthropoda","accepted",NA,FALSE,"","Bousfield, 1979","Animalia","Malacostraca","Amphipoda","Anisogammaridae","Locustogammarus","0","0"
"52","Aoroides exilis","Aoroides exilis","species",488684,803353,2218983,4671137,"Aoroides exilis","Aoroides exilis","Aoroides exilis","Aoroides exilis Conlan & Bousfield, 1982","Arthropoda","accepted",NA,FALSE,"","Conlan & Bousfield, 1982","Animalia","Malacostraca","Amphipoda","Aoridae","Aoroides","0","0"
"53","Aoroides intermedius","Aoroides intermedius","species",488686,314184,2218981,4671135,"Aoroides intermedius","Aoroides intermedius","Aoroides intermedius","Aoroides intermedius Conlan & Bousfield, 1982","Arthropoda","accepted",NA,FALSE,"","Conlan & Bousfield, 1982","Animalia","Malacostraca","Amphipoda","Aoridae","Aoroides","0","0"
"54","Aoroides","Aoroides","genus",488679,314170,2218980,4671126,"Aoroides","Aoroides","Aoroides","Aoroides Walker, 1898","Arthropoda","accepted",NA,FALSE,"","Walker, 1898","Animalia","Malacostraca","Amphipoda","Aoridae","Aoroides","0","0"
"55","Calliopius carinatus","Calliopius carinatus","species",430717,804547,2216368,2983200,"Calliopius carinatus","Calliopius carinatus","Calliopius carinatus","Calliopius carinatus Bousfield & Hendrycks, 1997","Arthropoda","accepted",NA,FALSE,"","Bousfield & Hendrycks, 1997","Animalia","Malacostraca","Amphipoda","Calliopiidae","Calliopius","0","0"
"56","Calliopius","Calliopius","genus",101511,111731,2216365,751051,"Calliopius","Calliopius","Calliopius","Calliopius Lilljeborg, 1865","Arthropoda","accepted",NA,FALSE,"","Lilljeborg, 1865","Animalia","Malacostraca","Amphipoda","Calliopiidae","Calliopius","0","0"
"57","Caprella angusta","Caprella angusta","species",430792,804554,6460260,2988222,"Caprella angusta","Caprella angusta","Caprella angusta","Caprella angusta Mayer, 1903","Arthropoda","accepted",NA,FALSE,"","Mayer, 1903","Animalia","Malacostraca","Amphipoda","Caprellidae","Caprella","0","0"
"58","Caprella californica","Caprella californica","species",394864,649919,5178061,2988182,"Caprella californica","Caprella californica","Caprella californica","Caprella californica Stimpson, 1856","Arthropoda","accepted",NA,FALSE,"","Stimpson, 1856","Animalia","Malacostraca","Amphipoda","Caprellidae","Caprella","0","0"
"59","Caprella irregularis","Caprella irregularis","species",430850,803345,5178038,2988255,"Caprella irregularis","Caprella irregularis","Caprella irregularis","Caprella irregularis Mayer, 1890","Arthropoda","accepted",NA,FALSE,"","Mayer, 1890","Animalia","Malacostraca","Amphipoda","Caprellidae","Caprella","0","0"
"60","Caprella mendax","Caprella mendax","species",430869,299411,5178044,2988309,"Caprella mendax","Caprella mendax","Caprella mendax","Caprella mendax Mayer, 1903","Arthropoda","accepted",NA,FALSE,"","Mayer, 1903","Animalia","Malacostraca","Amphipoda","Caprellidae","Caprella","0","0"
"61","Caprella verrucosa","Caprella verrucosa","species",430930,386290,5178069,2988201,"Caprella verrucosa","Caprella verrucosa","Caprella verrucosa","Caprella verrucosa Boeck, 1871","Arthropoda","accepted",NA,FALSE,"","Boeck, 1871","Animalia","Malacostraca","Amphipoda","Caprellidae","Caprella","0","0"
"62","Caprella","Caprella","genus",101430,4737,2220023,5342283,"Caprella","Caprella","Caprella","Caprella Lamarck, 1801","Arthropoda","accepted",NA,FALSE,"","Lamarck, 1801","Animalia","Malacostraca","Amphipoda","Caprellidae","Caprella","0","0"
"63","Metacaprella kennerlyi","Metacaprella kennerlyi","species",430960,386291,2220008,4670850,"Metacaprella kennerlyi","Metacaprella kennerlyi","Metacaprella kennerlyi","Metacaprella kennerlyi (Stimpson, 1864)","Arthropoda","accepted",NA,FALSE,"","(Stimpson, 1864)","Animalia","Malacostraca","Amphipoda","Caprellidae","Metacaprella","0","0"
"64","Metacaprella","Metacaprella","genus",147012,306766,2220005,4670848,"Metacaprella","Metacaprella","Metacaprella","Metacaprella Mayer, 1903","Arthropoda","accepted",NA,FALSE,"","Mayer, 1903","Animalia","Malacostraca","Amphipoda","Caprellidae","Metacaprella","0","0"
"65","Caprellidae","Caprellidae","family",101361,1606,4420,152663,"Caprellidae","Caprellidae","Caprellidae","Caprellidae","Arthropoda","accepted",NA,FALSE,"","Leach, 1814","Animalia","Malacostraca","Amphipoda","Caprellidae",NA,"0","0"
"66","Monocorophium","Monocorophium","genus",148591,306772,2217348,2984975,"Monocorophium","Monocorophium","Monocorophium","Monocorophium Bousfield & Hoover, 1997","Arthropoda","accepted",NA,FALSE,"","Bousfield & Hoover, 1997","Animalia","Malacostraca","Amphipoda","Corophiidae","Monocorophium","0","0"
"67","Protomedeia","Protomedeia","genus",101574,390642,2218138,2984703,"Protomedeia","Protomedeia","Protomedeia","Protomedeia Krøyer, 1842","Arthropoda","accepted",NA,FALSE,"","Krøyer, 1842","Animalia","Malacostraca","Amphipoda","Corophiidae","Protomedeia","0","0"
"68","Cyphocaris challengeri","Cyphocaris challengeri","species",428630,809289,2217684,2982815,"Cyphocaris challengeri","Cyphocaris challengeri","Cyphocaris challengeri","Cyphocaris challengeri Stebbing, 1888","Arthropoda","accepted",NA,FALSE,"","Stebbing, 1888","Animalia","Malacostraca","Amphipoda","Cyphocarididae","Cyphocaris","0","0"
"69","Allorchestes","Allorchestes","genus",204540,675392,2217509,103876,"Allorchestes","Allorchestes","Allorchestes","Allorchestes Dana, 1849","Arthropoda","accepted",NA,FALSE,"","Dana, 1849","Animalia","Malacostraca","Amphipoda","Dogielinotidae","Allorchestes","0","0"
"70","Dulichia rhabdoplastis","Dulichia rhabdoplastis","species",489641,803356,5177983,2987922,"Dulichia rhabdoplastis","Dulichia rhabdoplastis","Dulichia rhabdoplastis","Dulichia rhabdoplastis McCloskey, 1970","Arthropoda","accepted",NA,FALSE,"","McCloskey, 1970","Animalia","Malacostraca","Amphipoda","Dulichiidae","Dulichia","0","0"
"71","Dulichia","Dulichia","genus",101734,455795,2219780,801687,"Dulichia","Dulichia","Dulichia","Dulichia Krøyer, 1845","Arthropoda","accepted",NA,FALSE,"","Krøyer, 1845","Animalia","Malacostraca","Amphipoda","Dulichiidae","Dulichia","0","0"
"72","Gammaridae","Gammaridae","family",101383,1591,4434,162885,"Gammaridae","Gammaridae","Gammaridae","Gammaridae","Arthropoda","accepted",NA,FALSE,"","Leach, 1814","Animalia","Malacostraca","Amphipoda","Gammaridae",NA,"0","0"
"73","Eohaustorius washingtonianus","Eohaustorius washingtonianus","species",491529,853499,2217036,2984787,"Eohaustorius washingtonianus","Eohaustorius washingtonianus","Eohaustorius washingtonianus","Eohaustorius washingtonianus (Thorsteinson, 1941)","Arthropoda","accepted",NA,FALSE,"","(Thorsteinson, 1941)","Animalia","Malacostraca","Amphipoda","Haustoriidae","Eohaustorius","0","0"
"74","Apohyale anceps","Apohyale anceps","species",490605,593112,6461632,2983549,"Apohyale anceps","Apohyale anceps","Apohyale anceps","Apohyale anceps (J.L.Barnard, 1969)","Arthropoda","accepted",NA,FALSE,"","(J.L. Barnard, 1969)","Animalia","Malacostraca","Amphipoda","Hyalidae","Apohyale","0","0"
"75","Parallorchestes cowani","Parallorchestes cowani","species",395440,675394,4314790,2983614,"Parallorchestes cowani","Parallorchestes cowani","Parallorchestes cowani","Parallorchestes cowani Bousfield & Hendrycks, 2002","Arthropoda","accepted",NA,FALSE,"","Bousfield & Hendrycks, 2002","Animalia","Malacostraca","Amphipoda","Hyalidae","Parallorchestes","0","0"
"76","Protohyale jarrettae","Protohyale jarrettae",NA,NA,NA,NA,2983699,NA,"Protohyale jarrettae",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"77","Protohyale oclairi","Protohyale oclairi",NA,NA,NA,NA,2983669,NA,"Protohyale oclairi",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"78","Protohyale","Protohyale","genus",236513,314186,4314797,2983633,"Protohyale","Protohyale","Protohyale","Protohyale Bousfield & Hendrycks, 2002","Arthropoda","accepted",NA,FALSE,"","Bousfield & Hendrycks, 2002","Animalia","Malacostraca","Amphipoda","Hyalidae","Protohyale","0","0"
"79","Ptilohyale plumulosus","Ptilohyale plumulosus","species",491505,853496,6461595,2983558,"Ptilohyale plumulosus","Ptilohyale plumulosus","Ptilohyale plumulosus","Ptilohyale plumulosus (Stimpson, 1857)","Arthropoda","accepted",NA,FALSE,"","(Stimpson, 1857)","Animalia","Malacostraca","Amphipoda","Hyalidae","Ptilohyale","0","0"
"80","Hyalidae","Hyalidae","family",101385,1619,4438,575014,"Hyalidae","Hyalidae","Hyalidae","Hyalidae","Arthropoda","accepted",NA,FALSE,"","Bulyčeva, 1957","Animalia","Malacostraca","Amphipoda","Hyalidae",NA,"0","0"
"81","Hyperia","Hyperia","genus",101796,4721,2216474,625878,"Hyperia","Hyperia","Hyperia","Hyperia Latreille, 1823","Arthropoda","accepted",NA,FALSE,"","Latreille, 1823","Animalia","Malacostraca","Amphipoda","Hyperiidae","Hyperia","0","0"
"82","Themisto pacifica","Themisto pacifica","species",254453,754994,5177642,4671028,"Themisto pacifica","Themisto pacifica","Themisto pacifica","Themisto pacifica (Stebbing, 1888)","Arthropoda","accepted",NA,FALSE,"","(Stebbing, 1888)","Animalia","Malacostraca","Amphipoda","Hyperiidae","Themisto","0","0"
"83","Hyperiidae","Hyperiidae","family",101417,1604,7990,23059,"Hyperiidae","Hyperiidae","Hyperiidae","Hyperiidae","Arthropoda","accepted",NA,FALSE,"","Dana, 1852","Animalia","Malacostraca","Amphipoda","Hyperiidae",NA,"0","0"
"84","Coboldus hedgpethi","Coboldus hedgpethi","species",491620,803401,2217476,2982365,"Coboldus hedgpethi","Coboldus hedgpethi","Coboldus hedgpethi","Coboldus hedgpethi (J.L.Barnard, 1969)","Arthropoda","accepted",NA,FALSE,"","(J.L. Barnard, 1969)","Animalia","Malacostraca","Amphipoda","Iphimediidae","Coboldus","0","0"
"85","Ericthonius brasiliensis","Ericthonius brasiliensis","species",102401,668749,2219294,7119230,"Ericthonius brasiliensis","Ericthonius brasiliensis","Ericthonius brasiliensis","Ericthonius brasiliensis (Dana, 1853)","Arthropoda","accepted",NA,FALSE,"","(Dana, 1853)","Animalia","Malacostraca","Amphipoda","Ischyroceridae","Ericthonius","0","0"
"86","Ischyrocerus anguipes","Ischyrocerus anguipes","species",102412,123302,2219254,977217,"Ischyrocerus anguipes","Ischyrocerus anguipes","Ischyrocerus anguipes","Ischyrocerus anguipes Krøyer, 1838","Arthropoda","accepted",NA,FALSE,"","Krøyer, 1838","Animalia","Malacostraca","Amphipoda","Ischyroceridae","Ischyrocerus","0","0"
"87","Ischyrocerus","Ischyrocerus","genus",101569,4710,2219246,658066,"Ischyrocerus","Ischyrocerus","Ischyrocerus","Ischyrocerus Krøyer, 1838","Arthropoda","accepted",NA,FALSE,"","Krøyer, 1838","Animalia","Malacostraca","Amphipoda","Ischyroceridae","Ischyrocerus","0","0"
"88","Jassa","Jassa","genus",101571,142576,2219216,1011199,"Jassa","Jassa","Jassa","Jassa Leach, 1814","Arthropoda","accepted",NA,FALSE,"","Leach, 1814","Animalia","Malacostraca","Amphipoda","Ischyroceridae","Jassa","0","0"
"89","Microjassa barnardi","Microjassa barnardi","species",491781,973583,2219275,2988063,"Microjassa barnardi","Microjassa barnardi","Microjassa barnardi","Microjassa barnardi Conlan, 1995","Arthropoda","accepted",NA,FALSE,"","Conlan, 1995","Animalia","Malacostraca","Amphipoda","Ischyroceridae","Microjassa","0","0"
"90","Leucothoe spinicarpa","Leucothoe spinicarpa","species",102470,88705,5178003,278242,"Leucothoe spinicarpa","Leucothoe spinicarpa","Leucothoe spinicarpa","Leucothoe spinicarpa (Abildgaard, 1789)","Arthropoda","accepted",NA,FALSE,"","(Abildgaard, 1789)","Animalia","Malacostraca","Amphipoda","Leucothoidae","Leucothoe","0","0"
"91","Elasmopus antennatus","Elasmopus antennatus","species",531468,803364,2216060,2984603,"Elasmopus antennatus","Elasmopus antennatus","Elasmopus antennatus","Elasmopus antennatus (Stout, 1913)","Arthropoda","accepted",NA,FALSE,"","(Stout, 1913)","Animalia","Malacostraca","Amphipoda","Maeridae","Elasmopus","0","0"
"92","Desdimelita californica","Desdimelita californica","species",536751,803398,2215904,2984719,"Desdimelita californica","Desdimelita californica","Desdimelita californica","Desdimelita californica (Alderman, 1936)","Arthropoda","accepted",NA,FALSE,"","(Alderman, 1936)","Animalia","Malacostraca","Amphipoda","Melitidae","Desdimelita","0","0"
"93","Megamoera borealis","Megamoera borealis","species",537187,973578,2215913,2984636,"Megamoera borealis","Megamoera borealis","Megamoera borealis","Megamoera borealis Jarrett & Bousfield, 1996","Arthropoda","accepted",NA,FALSE,"","Jarrett & Bousfield, 1996","Animalia","Malacostraca","Amphipoda","Melitidae","Megamoera","0","0"
