"","taxa_query","taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","class","subclass","order","family","genus","species","wormsid_phylum","wormsid_class","wormsid_subclass","wormsid_order","wormsid_family","wormsid_genus","wormsid_species","authority","is_synonym","flags"
"1","Evasterias troschelii","Evasterias troschelii","species",255040,32883,4305407,197640,"Evasterias troschelii","Evasterias troschelii","Evasterias troschelii","Evasterias troschelii (Stimpson, 1862)","Echinodermata","Asteroidea","Ambuloasteroidea","Forcipulatida","Asteriidae","Evasterias","Evasterias troschelii",1806,123080,1562575,123086,123121,254332,255040,"(Stimpson, 1862)",FALSE,""
"2","Orthasterias koehleri","Orthasterias koehleri","species",255048,32904,2273975,136032,"Orthasterias koehleri","Orthasterias koehleri","Orthasterias koehleri","Orthasterias koehleri (deLoriol, 1897)","Echinodermata","Asteroidea","Ambuloasteroidea","Forcipulatida","Asteriidae","Orthasterias","Orthasterias koehleri",1806,123080,1562575,123086,123121,146038,255048,"(deLoriol, 1897)",FALSE,""
"3","Pisaster brevispinus","Pisaster brevispinus","species",240757,104577,2273749,76842,"Pisaster brevispinus","Pisaster brevispinus","Pisaster brevispinus","Pisaster brevispinus (Stimpson, 1857)","Echinodermata","Asteroidea","Ambuloasteroidea","Forcipulatida","Asteriidae","Pisaster","Pisaster brevispinus",1806,123080,1562575,123086,123121,240754,240757,"(Stimpson, 1857)",FALSE,""
"4","Pisaster ochraceus","Pisaster ochraceus","species",240755,25299,2273754,76843,"Pisaster ochraceus","Pisaster ochraceus","Pisaster ochraceus","Pisaster ochraceus (Brandt, 1835)","Echinodermata","Asteroidea","Ambuloasteroidea","Forcipulatida","Asteriidae","Pisaster","Pisaster ochraceus",1806,123080,1562575,123086,123121,240754,240755,"(Brandt, 1835)",FALSE,""
"5","Pycnopodia helianthoides","Pycnopodia helianthoides","species",240764,82338,2274565,197638,"Pycnopodia helianthoides","Pycnopodia helianthoides","Pycnopodia helianthoides","Pycnopodia helianthoides (Brandt, 1835)","Echinodermata","Asteroidea","Ambuloasteroidea","Forcipulatida","Asteriidae","Pycnopodia","Pycnopodia helianthoides",1806,123080,1562575,123086,123121,240763,240764,"(Brandt, 1835)",FALSE,""
"6","Stylasterias forreri","Stylasterias forreri","species",255062,30116,2274223,136031,"Stylasterias forreri","Stylasterias forreri","Stylasterias forreri","Stylasterias forreri (deLoriol, 1887)","Echinodermata","Asteroidea","Ambuloasteroidea","Forcipulatida","Asteriidae","Stylasterias","Stylasterias forreri",1806,123080,1562575,123086,123121,146049,255062,"(deLoriol, 1887)",FALSE,""
"7","Luidia foliolata","Luidia foliolata","species",368114,32894,2270618,258317,"Luidia foliolata","Luidia foliolata","Luidia foliolata","Luidia foliolata Grube, 1866","Echinodermata","Asteroidea","Ambuloasteroidea","Paxillosida","Luidiidae","Luidia","Luidia foliolata",1806,123080,1562575,123088,123129,123260,368114,"Grube, 1866",FALSE,""
"8","Henricia pumila","Henricia pumila","species",467966,266621,5187379,3656113,"Henricia pumila","Henricia pumila","Henricia pumila","Henricia pumila Eernisse, Strathmann & Strathmann, 2010","Echinodermata","Asteroidea","Ambuloasteroidea","Spinulosida","Echinasteridae","Henricia","Henricia pumila",1806,123080,1562575,123089,123132,123276,467966,"Eernisse, Strathmann & Strathmann, 2010",FALSE,""
"9","Patiria miniata","Patiria miniata","species",382131,166465,2272172,174354,"Patiria miniata","Patiria miniata","Patiria miniata","Patiria miniata (Brandt, 1835)","Echinodermata","Asteroidea","Ambuloasteroidea","Valvatida","Asterinidae","Patiria","Patiria miniata",1806,123080,1562575,123090,123133,123285,382131,"(Brandt, 1835)",FALSE,""
"10","Dermasterias imbricata","Dermasterias imbricata","species",240771,32893,2271961,977099,"Dermasterias imbricata","Dermasterias imbricata","Dermasterias imbricata","Dermasterias imbricata (Grube, 1857)","Echinodermata","Asteroidea","Ambuloasteroidea","Valvatida","Asteropseidae","Dermasterias","Dermasterias imbricata",1806,123080,1562575,123090,149874,240770,240771,"(Grube, 1857)",FALSE,""
"11","Hippasteria spinosa","Hippasteria spinosa","species",NA,32899,2271361,658153,NA,"Hippasteria spinosa","Hippasteria spinosa","Hippasteria spinosa Verrill, 1909","Echinodermata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"12","Mediaster aequalis","Mediaster aequalis","species",242160,13244,2271704,658159,"Mediaster aequalis","Mediaster aequalis","Mediaster aequalis","Mediaster aequalis Stimpson, 1857","Echinodermata","Asteroidea","Ambuloasteroidea","Valvatida","Goniasteridae","Mediaster","Mediaster aequalis",1806,123080,1562575,123090,123135,123298,242160,"Stimpson, 1857",FALSE,""
"13","Crossaster papposus","Crossaster papposus","species",124154,32889,2270981,912244,"Crossaster papposus","Crossaster papposus","Crossaster papposus","Crossaster papposus (Linnaeus, 1767)","Echinodermata","Asteroidea","Ambuloasteroidea","Valvatida","Solasteridae","Crossaster","Crossaster papposus",1806,123080,1562575,123090,123143,123336,124154,"(Linnaeus, 1767)",FALSE,""
"14","Solaster dawsoni","Solaster dawsoni","species",292720,140242,2270931,258318,"Solaster dawsoni","Solaster dawsoni","Solaster dawsoni","Solaster dawsoni Verrill, 1880","Echinodermata","Asteroidea","Ambuloasteroidea","Valvatida","Solasteridae","Solaster","Solaster dawsoni",1806,123080,1562575,123090,123143,123338,292720,"Verrill, 1880",FALSE,""
"15","Solaster endeca","Solaster endeca","species",124160,112295,2270945,24894,"Solaster endeca","Solaster endeca","Solaster endeca","Solaster endeca (Linnaeus, 1771)","Echinodermata","Asteroidea","Ambuloasteroidea","Valvatida","Solasteridae","Solaster","Solaster endeca",1806,123080,1562575,123090,123143,123338,124160,"(Linnaeus, 1771)",FALSE,""
"16","Solaster stimpsoni","Solaster stimpsoni","species",292729,32891,2270954,977088,"Solaster stimpsoni","Solaster stimpsoni","Solaster stimpsoni","Solaster stimpsoni Verrill, 1880","Echinodermata","Asteroidea","Ambuloasteroidea","Valvatida","Solasteridae","Solaster","Solaster stimpsoni",1806,123080,1562575,123090,123143,123338,292729,"Verrill, 1880",FALSE,""
"17","Pteraster","Pteraster","genus",123335,32896,2270728,781475,"Pteraster","Pteraster","Pteraster","Pteraster Müller & Troschel, 1842","Echinodermata","Asteroidea","Ambuloasteroidea","Velatida","Pterasteridae","Pteraster",NA,1806,123080,1562575,123091,123142,123335,NA,"Müller & Troschel, 1842",FALSE,""
"18","Florometra serratissima","Florometra serratissima","species",714272,13001,2274589,490453,"Florometra serratissima","Florometra serratissima","Florometra serratissima","Florometra serratissima (AH Clark, 1907)","Echinodermata","Crinoidea","Articulata","Comatulida","Antedonidae","Florometra","Florometra serratissima",1806,123081,183494,123093,123148,173810,714272,"(AH Clark, 1907)",FALSE,""
"19","Mesocentrotus franciscanus","Mesocentrotus franciscanus","species",591102,592169,6474262,564712,"Mesocentrotus franciscanus","Mesocentrotus franciscanus","Mesocentrotus franciscanus","Mesocentrotus franciscanus (A.Agassiz, 1863)","Echinodermata","Echinoidea","Euechinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","Mesocentrotus franciscanus",1806,123082,149854,510518,123161,591101,591102,"(A. Agassiz, 1863)",FALSE,""
"20","Strongylocentrotus droebachiensis","Strongylocentrotus droebachiensis","species",124321,88396,2278856,43578,"Strongylocentrotus droebachiensis","Strongylocentrotus droebachiensis","Strongylocentrotus droebachiensis","Strongylocentrotus droebachiensis (O.F.Müller, 1776)","Echinodermata","Echinoidea","Euechinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus droebachiensis",1806,123082,149854,510518,123161,123390,124321,"(O.F. Müller, 1776)",FALSE,""
"21","Strongylocentrotus purpuratus","Strongylocentrotus purpuratus","species",240747,27321,2278852,564702,"Strongylocentrotus purpuratus","Strongylocentrotus purpuratus","Strongylocentrotus purpuratus","Strongylocentrotus purpuratus (Stimpson, 1857)","Echinodermata","Echinoidea","Euechinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus purpuratus",1806,123082,149854,510518,123161,123390,240747,"(Stimpson, 1857)",FALSE,""
"22","Dendraster excentricus","Dendraster excentricus","species",513215,160338,2279084,3651304,"Dendraster excentricus","Dendraster excentricus","Dendraster excentricus","Dendraster excentricus (Eschscholtz, 1831)","Echinodermata","Echinoidea","Euechinoidea","Echinolampadacea","Dendrasteridae","Dendraster","Dendraster excentricus",1806,123082,149854,1572018,510665,512706,513215,"(Eschscholtz, 1831)",FALSE,""
"23","Brisaster latifrons","Brisaster latifrons","species",513143,99735,2279002,785954,"Brisaster latifrons","Brisaster latifrons","Brisaster latifrons","Brisaster latifrons (A.Agassiz, 1898)","Echinodermata","Echinoidea","Euechinoidea","Spatangoida","Schizasteridae","Brisaster","Brisaster latifrons",1806,123082,149854,123106,123176,123427,513143,"(A. Agassiz, 1898)",FALSE,""
"24","Chiridota albatrossii","Chiridota albatrossii","species",528864,748191,5967180,3651882,"Chiridota albatrossii","Chiridota albatrossii","Chiridota albatrossii","Chiridota albatrossii Edwards, 1907","Echinodermata","Holothuroidea","Paractinopoda","Apodida","Chiridotidae","Chiridota","Chiridota albatrossii",1806,123083,1393260,123108,123180,123438,528864,"Edwards, 1907",FALSE,""
"25","Cucumaria miniata","Cucumaria miniata","species",225807,13327,5188234,891879,"Cucumaria miniata","Cucumaria miniata","Cucumaria miniata","Cucumaria miniata (Brandt, 1835)","Echinodermata","Holothuroidea","Actinopoda","Dendrochirotida","Cucumariidae","Cucumaria","Cucumaria miniata",1806,123083,1393249,123111,123187,123479,225807,"(Brandt, 1835)",FALSE,"sibling_higher"
"26","Cucumaria pallida","Cucumaria pallida","species",528936,13333,5842661,569884,"Cucumaria pallida","Cucumaria pallida","Cucumaria pallida","Cucumaria pallida Kirkendale & Lambert, 1995","Echinodermata","Holothuroidea","Actinopoda","Dendrochirotida","Cucumariidae","Cucumaria","Cucumaria pallida",1806,123083,1393249,123111,123187,123479,528936,"Kirkendale & Lambert, 1995",FALSE,"sibling_higher"
"27","Cucumaria piperata","Cucumaria piperata","species",529459,33454,5188247,174970,"Cucumaria piperata","Cucumaria piperata","Cucumaria piperata","Cucumaria piperata (Stimpson, 1864)","Echinodermata","Holothuroidea","Actinopoda","Dendrochirotida","Cucumariidae","Cucumaria","Cucumaria piperata",1806,123083,1393249,123111,123187,123479,529459,"(Stimpson, 1864)",FALSE,"sibling_higher"
"28","Cucumaria vegae","Cucumaria vegae","species",241810,33460,5188256,174991,"Cucumaria vegae","Cucumaria vegae","Cucumaria vegae","Cucumaria vegae Théel, 1886","Echinodermata","Holothuroidea","Actinopoda","Dendrochirotida","Cucumariidae","Cucumaria","Cucumaria vegae",1806,123083,1393249,123111,123187,123479,241810,"Théel, 1886",FALSE,"sibling_higher"
"29","Pseudocnus curatus","Pseudocnus curatus","species",529629,955425,5966476,20549,"Pseudocnus curatus","Cucumaria curata","Pseudocnus curatus","Pseudocnus curatus (Cowles, 1907)","Echinodermata","Holothuroidea","Actinopoda","Dendrochirotida","Cucumariidae","Pseudocnus","Pseudocnus curatus",1806,123083,1393249,123111,123187,123490,529629,"(Cowles, 1907)",TRUE,"sibling_higher"
"30","Pseudocnus lubricus","Pseudocnus lubricus","species",529633,160326,7349891,5708318,"Pseudocnus lubricus","Pseudocnus lubrica","Pseudocnus lubricus","Pseudocnus lubricus (Clark, 1901)","Echinodermata","Holothuroidea","Actinopoda","Dendrochirotida","Cucumariidae","Pseudocnus","Pseudocnus lubricus",1806,123083,1393249,123111,123187,123490,529633,"(Clark, 1901)",FALSE,"hidden"
"31","Pseudothyone levini","Pseudothyone levini","species",528980,748190,5966748,3652547,"Pseudothyone levini","Pseudothyone levini","Pseudothyone levini","Pseudothyone levini Lambert & Oliver, 2001","Echinodermata","Holothuroidea","Actinopoda","Dendrochirotida","Sclerodactylidae","Pseudothyone","Pseudothyone levini",1806,123083,1393249,123111,196182,123491,528980,"Lambert & Oliver, 2001",FALSE,""
"32","Pentamera pediparva","Pentamera pediparva","species",528978,297413,5842654,573254,"Pentamera pediparva","Pentamera pediparva","Pentamera pediparva","Pentamera pediparva Lambert, 1998","Echinodermata","Holothuroidea","Actinopoda","Dendrochirotida","Phyllophoridae","Pentamera","Pentamera pediparva",1806,123083,1393249,123111,123188,123489,528978,"Lambert, 1998",FALSE,""
"33","Psolus chitonoides","Psolus chitonoides","species",247772,33449,5721302,213565,"Psolus chitonoides","Psolus chitonoides","Psolus chitonoides","Psolus chitonoides Clark, 1901","Echinodermata","Holothuroidea","Actinopoda","Dendrochirotida","Psolidae","Psolus","Psolus chitonoides",1806,123083,1393249,123111,123189,146121,247772,"Clark, 1901",FALSE,"sibling_higher"
"34","Eupentacta quinquesemita","Eupentacta quinquesemita","species",529305,33452,2279404,1011876,"Eupentacta quinquesemita","Eupentacta quinquesemita","Eupentacta quinquesemita","Eupentacta quinquesemita (Selenka, 1867)","Echinodermata","Holothuroidea","Actinopoda","Dendrochirotida","Sclerodactylidae","Eupentacta","Eupentacta quinquesemita",1806,123083,1393249,123111,196182,528610,529305,"(Selenka, 1867)",FALSE,""
"35","Amphiodia occidentalis","Amphiodia occidentalis","species",242666,140279,2277732,3654252,"Amphiodia occidentalis","Amphiodia occidentalis","Amphiodia occidentalis","Amphiodia occidentalis (Lyman, 1860)","Echinodermata","Ophiuroidea","Myophiuroida","Amphilepidida","Amphiuridae","Amphiodia","Amphiodia occidentalis",1806,123084,1416548,1062666,123206,172595,242666,"(Lyman, 1860)",FALSE,"sibling_higher"
"36","Amphipholis pugetana","Amphipholis pugetana","species",242878,218635,2278155,882815,"Amphipholis pugetana","Amphipholis pugetana","Amphipholis pugetana","Amphipholis pugetana (Lyman, 1860)","Echinodermata","Ophiuroidea","Myophiuroida","Amphilepidida","Amphiuridae","Amphipholis","Amphipholis pugetana",1806,123084,1416548,1062666,123206,123612,242878,"(Lyman, 1860)",FALSE,""
"37","Amphipholis squamata","Amphipholis squamata","species",125064,84451,2278157,540028,"Amphipholis squamata","Amphipholis squamata","Amphipholis squamata","Amphipholis squamata (Delle Chiaje, 1828)","Echinodermata","Ophiuroidea","Myophiuroida","Amphilepidida","Amphiuridae","Amphipholis","Amphipholis squamata",1806,123084,1416548,1062666,123206,123612,125064,"(Delle Chiaje, 1828)",FALSE,""
"38","Ophiopholis kennerlyi","Ophiopholis kennerlyi","species",243916,160330,2276116,280697,"Ophiopholis kennerlyi","Ophiopholis kennerlyi","Ophiopholis kennerlyi","Ophiopholis kennerlyi Lyman, 1860","Echinodermata","Ophiuroidea","Myophiuroida","Amphilepidida","Ophiopholidae","Ophiopholis","Ophiopholis kennerlyi",1806,123084,1416548,1062666,1148552,123622,243916,"Lyman, 1860",FALSE,""
"39","Gorgonocephalus eucnemis","Gorgonocephalus eucnemis","species",124969,140280,2278418,2114,"Gorgonocephalus eucnemis","Gorgonocephalus eucnemis","Gorgonocephalus eucnemis","Gorgonocephalus eucnemis (Müller & Troschel, 1842)","Echinodermata","Ophiuroidea","Myophiuroida","Euryalida","Gorgonocephalidae","Gorgonocephalus","Gorgonocephalus eucnemis",1806,123084,1416548,242196,123203,123586,124969,"(Müller & Troschel, 1842)",FALSE,""
"40","Ophiura luetkenii","Ophiura luetkenii","species",244282,220448,2276992,280695,"Ophiura luetkenii","Ophiura luetkenii","Ophiura luetkenii","Ophiura luetkenii (Lyman, 1860)","Echinodermata","Ophiuroidea","Myophiuroida","Ophiurida","Ophiuridae","Ophiura","Ophiura luetkenii",1806,123084,1416548,123117,123200,123574,244282,"(Lyman, 1860)",FALSE,"sibling_higher"
"41","Ophiura sarsii","Ophiura sarsii","species",124934,220470,2276916,1076435,"Ophiura sarsii","Ophiura sarsii","Ophiura sarsii","Ophiura sarsii Lütken, 1855","Echinodermata","Ophiuroidea","Myophiuroida","Ophiurida","Ophiuridae","Ophiura","Ophiura sarsii",1806,123084,1416548,123117,123200,123574,124934,"Lütken, 1855",FALSE,"sibling_higher"
"42","Asterina gibbosa (Pennant,777)","Asterina gibbosa (Pennant,777)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Echinodermata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Cryptasterina pacifica","Cryptasterina pacifica","species",382362,168997,2272306,235218,"Cryptasterina pacifica","Cryptasterina pacifica","Cryptasterina pacifica","Cryptasterina pacifica (Hayashi, 1977)","Echinodermata","Asteroidea","Ambuloasteroidea","Valvatida","Asterinidae","Cryptasterina","Cryptasterina pacifica",1806,123080,1562575,123090,123133,242133,382362,"(Hayashi, 1977)",FALSE,""
"44","Cryptasterina pentagona","Cryptasterina pentagona","species",459541,173109,2272309,644993,"Cryptasterina pentagona","Cryptasterina pentagona","Cryptasterina pentagona","Cryptasterina pentagona (Muller & Troschel, 1840)","Echinodermata","Asteroidea","Ambuloasteroidea","Valvatida","Asterinidae","Cryptasterina","Cryptasterina pentagona",1806,123080,1562575,123090,123133,242133,459541,"(Muller & Troschel, 1840)",FALSE,""
"45","Meridiastra calcar","Meridiastra calcar","species",459547,96284,2272147,644989,"Meridiastra calcar","Meridiastra calcar","Meridiastra calcar","Meridiastra calcar (Lamarck, 1816)","Echinodermata","Asteroidea","Ambuloasteroidea","Valvatida","Asterinidae","Meridiastra","Meridiastra calcar",1806,123080,1562575,123090,123133,382566,459547,"(Lamarck, 1816)",FALSE,""
"46","Meridiastra gunnii","Meridiastra gunnii","species",459548,96314,2272151,644991,"Meridiastra gunnii","Meridiastra gunnii","Meridiastra gunnii","Meridiastra gunnii (Gray, 1840)","Echinodermata","Asteroidea","Ambuloasteroidea","Valvatida","Asterinidae","Meridiastra","Meridiastra gunnii",1806,123080,1562575,123090,123133,382566,459548,"(Gray, 1840)",FALSE,""
"47","Parvulastra exigua","Parvulastra exigua","species",459556,96298,2272178,644980,"Parvulastra exigua","Parvulastra exigua","Parvulastra exigua","Parvulastra exigua (Lamarck, 1816)","Echinodermata","Asteroidea","Ambuloasteroidea","Valvatida","Asterinidae","Parvulastra","Parvulastra exigua",1806,123080,1562575,123090,123133,382565,459556,"(Lamarck, 1816)",FALSE,""
"48","Parvulastra parvivipara","Parvulastra parvivipara","species",459557,173375,2272179,644986,"Parvulastra parvivipara","Parvulastra parvivipara","Parvulastra parvivipara","Parvulastra parvivipara (Keough & Dartnall, 1978)","Echinodermata","Asteroidea","Ambuloasteroidea","Valvatida","Asterinidae","Parvulastra","Parvulastra parvivipara",1806,123080,1562575,123090,123133,382565,459557,"(Keough & Dartnall, 1978)",FALSE,""
"49","Parvulastra vivipara","Parvulastra vivipara","species",459558,172178,2272177,644984,"Parvulastra vivipara","Parvulastra vivipara","Parvulastra vivipara","Parvulastra vivipara (Dartnall, 1969)","Echinodermata","Asteroidea","Ambuloasteroidea","Valvatida","Asterinidae","Parvulastra","Parvulastra vivipara",1806,123080,1562575,123090,123133,382565,459558,"(Dartnall, 1969)",FALSE,""
"50","Patiriella regularis","Patiriella regularis","species",377314,13432,2272283,174374,"Patiriella regularis","Patiriella regularis","Patiriella regularis","Patiriella regularis (Verrill, 1867)","Echinodermata","Asteroidea","Ambuloasteroidea","Valvatida","Asterinidae","Patiriella","Patiriella regularis",1806,123080,1562575,123090,123133,177970,377314,"(Verrill, 1867)",FALSE,""
"51","Oreaster occidentalis","Oreaster occidentalis","species",NA,31990,2272866,574243,NA,"Oreaster occidentalis","Oreaster occidentalis","Oreaster occidentalis Verrill, 1867","Echinodermata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"52","Oreaster reticulatus","Oreaster reticulatus","species",178210,31989,2272969,574245,"Oreaster reticulatus","Oreaster reticulatus","Oreaster reticulatus","Oreaster reticulatus (Linnaeus, 1758)","Echinodermata","Asteroidea","Ambuloasteroidea","Valvatida","Oreasteridae","Oreaster","Oreaster reticulatus",1806,123080,1562575,123090,149871,178209,178210,"(Linnaeus, 1758)",FALSE,""
"53","Pseudechinusvaezelandiae","Pseudechinusvaezelandiae",NA,NA,NA,NA,238320,NA,"Pseudechinus novaezealandiae",NA,NA,"Echinodermata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"54","Apostichopus californicus","Apostichopus californicus","species",529363,280721,5967442,924454,"Apostichopus californicus","Apostichopus californicus","Apostichopus californicus","Apostichopus californicus (Stimpson, 1857)","Echinodermata","Holothuroidea","Actinopoda","Synallactida","Stichopodidae","Apostichopus","Apostichopus californicus",1806,123083,1393249,1036229,123184,241373,529363,"(Stimpson, 1857)",FALSE,""
"55","Apostichopus parvimensis","Apostichopus parvimensis","species",529435,852445,5967432,220366,"Apostichopus parvimensis","Apostichopus parvimensis","Apostichopus parvimensis","Apostichopus parvimensis (H.L.Clark, 1913)","Echinodermata","Holothuroidea","Actinopoda","Synallactida","Stichopodidae","Apostichopus","Apostichopus parvimensis",1806,123083,1393249,1036229,123184,241373,529435,"(H.L. Clark, 1913)",FALSE,""
"56","Cucumaria curata","Cucumaria curata","species",NA,13334,5188250,20549,NA,"Cucumaria curata","Cucumaria curata","Cucumaria curata Cowles, 1907","Echinodermata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"57","Cucumaria lubrica","Cucumaria lubrica","species",NA,13330,5188254,213561,NA,"Cucumaria lubrica","Cucumaria lubrica","Cucumaria lubrica Clark, 1901","Echinodermata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"58","Cucumaria pseudocurata","Cucumaria pseudocurata","species",528844,33453,5188236,435097,"Cucumaria pseudocurata","Cucumaria pseudocurata","Cucumaria pseudocurata","Cucumaria pseudocurata Deichmann, 1938","Echinodermata","Holothuroidea","Actinopoda","Dendrochirotida","Cucumariidae","Cucumaria","Cucumaria pseudocurata",1806,123083,1393249,123111,123187,123479,528844,"Deichmann, 1938",FALSE,"sibling_higher"
"59","Pseudocnus astigmatus","Pseudocnus astigmatus","species",NA,12992,5842657,435102,NA,"Pseudocnus astigmatus","Pseudocnus astigmatus","Pseudocnus astigmatus (Wells, 1924)","Echinodermata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"60","Pseudocnus californicus","Pseudocnus californicus","species",529627,12984,2279304,435101,"Pseudocnus californicus","Pseudocnus californicus","Pseudocnus californicus","Pseudocnus californicus (Semper, 1868)","Echinodermata","Holothuroidea","Actinopoda","Dendrochirotida","Cucumariidae","Pseudocnus","Pseudocnus californicus",1806,123083,1393249,123111,123187,123490,529627,"(Semper, 1868)",FALSE,""
"61","Pentamera lissoplaca","Pentamera lissoplaca","species",529598,33446,5188197,1011871,"Pentamera lissoplaca","Pentamera lissoplaca","Pentamera lissoplaca","Pentamera lissoplaca (Clark, 1924)","Echinodermata","Holothuroidea","Actinopoda","Dendrochirotida","Phyllophoridae","Pentamera","Pentamera lissoplaca",1806,123083,1393249,123111,123188,123489,529598,"(Clark, 1924)",FALSE,""
"62","Psilaster acuminatus","Psilaster acuminatus","species",178709,208466,2270498,3656967,"Psilaster acuminatus","Psilaster acuminatus","Psilaster acuminatus","Psilaster acuminatus Sladen, 1889","Echinodermata","Asteroidea","Ambuloasteroidea","Paxillosida","Astropectinidae","Psilaster","Psilaster acuminatus",1806,123080,1562575,123088,123127,123255,178709,"Sladen, 1889",FALSE,""
"63","Psilaster charcoti","Psilaster charcoti","species",234948,179460,2270486,568756,"Psilaster charcoti","Psilaster charcoti","Psilaster charcoti","Psilaster charcoti (Koehler, 1906)","Echinodermata","Asteroidea","Ambuloasteroidea","Paxillosida","Astropectinidae","Psilaster","Psilaster charcoti",1806,123080,1562575,123088,123127,123255,234948,"(Koehler, 1906)",FALSE,""
"64","Aspidodiadema tonsum","Aspidodiadema tonsum","species",414211,208987,4876953,3649483,"Aspidodiadema tonsum","Aspidodiadema tonsum","Aspidodiadema tonsum","Aspidodiadema tonsum A.Agassiz, 1879","Echinodermata","Echinoidea","Euechinoidea","Aspidodiadematoida","Aspidodiadematidae","Aspidodiadema","Aspidodiadema tonsum",1806,123082,149854,510515,123162,123392,414211,"A. Agassiz, 1879",FALSE,""
"65","Acanthocidaris maculicollis","Acanthocidaris maculicollis","species",213577,348393,4341461,3650633,"Acanthocidaris maculicollis","Acanthocidaris maculicollis","Acanthocidaris maculicollis","Acanthocidaris maculicollis (de Meijere, 1904)","Echinodermata","Echinoidea","Cidaroidea","Cidaroida","Cidaridae","Acanthocidaris","Acanthocidaris maculicollis",1806,123082,510498,123099,123158,206820,213577,"(de Meijere, 1904)",FALSE,""
"66","Stylocidaris brevicollis","Stylocidaris brevicollis","species",513578,348394,4876020,3650631,"Stylocidaris brevicollis","Stylocidaris brevicollis","Stylocidaris brevicollis","Stylocidaris brevicollis (de Meijere, 1904)","Echinodermata","Echinoidea","Cidaroidea","Cidaroida","Cidaridae","Stylocidaris","Stylocidaris brevicollis",1806,123082,510498,123099,123158,123383,513578,"(de Meijere, 1904)",FALSE,""
"67","Dermechinus horridus","Dermechinus horridus","species",160803,99953,2278832,926189,"Dermechinus horridus","Dermechinus horridus","Dermechinus horridus","Dermechinus horridus (A.Agassiz, 1879)","Echinodermata","Echinoidea","Euechinoidea","Camarodonta","Echinidae","Dermechinus","Dermechinus horridus",1806,123082,149854,510518,123160,160745,160803,"(A. Agassiz, 1879)",FALSE,""
"68","Araeosoma owstoni","Araeosoma owstoni","species",513119,348390,4876800,485520,"Araeosoma owstoni","Asthenosoma owstoni","Araeosoma owstoni","Araeosoma owstoni Mortensen, 1904","Echinodermata","Echinoidea","Euechinoidea","Echinothurioida","Echinothuriidae","Araeosoma","Araeosoma owstoni",1806,123082,149854,160732,160734,123396,513119,"Mortensen, 1904",TRUE,""
"69","Caenopedina indica","Caenopedina indica","species",456760,348389,5964118,3650770,"Caenopedina indica","Caenopedina indica","Caenopedina indica","Caenopedina indica (de Meijere, 1903)","Echinodermata","Echinoidea","Euechinoidea","Pedinoida","Pedinidae","Caenopedina","Caenopedina indica",1806,123082,149854,123103,123165,123404,456760,"(de Meijere, 1903)",FALSE,""
"70","Brissopsis luzonicus","Brissopsis luzonicus","species",NA,222148,4341769,3649660,NA,"Brissopsis luzonica","Brissopsis luzonicus","Brissopsis luzonicus (Gray, 1851)","Echinodermata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,""
"71","Pseudechinus huttoni","Pseudechinus huttoni","species",414220,31400,2278904,238321,"Pseudechinus huttoni","Pseudechinus huttoni","Pseudechinus huttoni","Pseudechinus huttoni Benham, 1908","Echinodermata","Echinoidea","Euechinoidea","Camarodonta","Temnopleuridae","Pseudechinus","Pseudechinus huttoni",1806,123082,149854,510518,123178,160753,414220,"Benham, 1908",FALSE,""
"72","Asteroschema tubiferum","Asteroschema tubiferum","species",243132,217813,2278681,3655799,"Asteroschema tubiferum","Asteroschema tubiferum","Asteroschema tubiferum","Asteroschema tubiferum Matsumoto, 1911","Echinodermata","Ophiuroidea","Myophiuroida","Euryalida","Euryalidae","Asteroschema","Asteroschema tubiferum",1806,123084,1416548,242196,196223,123581,243132,"Matsumoto, 1911",FALSE,""
"73","Ophiacantha frigida","Ophiacantha frigida","species",173224,219043,2275167,3655152,"Ophiacantha frigida","Ophiacantha frigida","Ophiacantha frigida","Ophiacantha frigida Koehler, 1907","Echinodermata","Ophiuroidea","Myophiuroida","Ophiacanthida","Ophiacanthidae","Ophiacantha","Ophiacantha frigida",1806,123084,1416548,1062662,123204,123587,173224,"Koehler, 1908",FALSE,"sibling_higher"
