"","taxa_query","taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","class","subclass","order","family","genus","species","wormsid_phylum","wormsid_class","wormsid_subclass","wormsid_order","wormsid_family","wormsid_genus","wormsid_species","authority","is_synonym","flags"
"561","Gnathostomula axi","Gnathostomula axi","species",NA,78960,2307166,576384,NA,"Gnathostomula axi","Gnathostomula axi","Gnathostomula axi Kirsteuer, 1964","Gnathostomulida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"562","Gnathostomula paradoxa","Gnathostomula paradoxa","species",114737,78981,2307163,242962,"Gnathostomula paradoxa","Gnathostomula paradoxa","Gnathostomula paradoxa","Gnathostomula paradoxa Ax, 1956","Gnathostomulida",NA,NA,"Bursovaginoidea","Gnathostomulidae","Gnathostomula","Gnathostomula paradoxa",14262,NA,NA,19497,114710,114721,114737,"Ax, 1956",FALSE,""
"563","Haplognathia ruberrima","Haplognathia ruberrima","species",114746,78980,2307265,1068636,"Haplognathia ruberrima","Haplognathia ruberrima","Haplognathia ruberrima","Haplognathia ruberrima (Sterrer, 1966)","Gnathostomulida",NA,NA,"Filospermoidea","Haplognathiidae","Haplognathia","Haplognathia ruberrima",14262,NA,NA,19495,114714,114726,114746,"(Sterrer, 1966)",FALSE,""
"564","Onychognathia rhombocephala","Onychognathia rhombocephala","species",265977,78976,2307228,1037809,"Onychognathia rhombocephala","Onychognathia rhombocephala","Onychognathia rhombocephala","Onychognathia rhombocephala Sterrer, 1998","Gnathostomulida",NA,NA,"Bursovaginoidea","Onychognathiidae","Onychognathia","Onychognathia rhombocephala",14262,NA,NA,19497,114712,265006,265977,"Sterrer, 1998",FALSE,""
"565","Rastrognathia macrostoma","Rastrognathia macrostoma","species",114741,78973,2307141,675301,"Rastrognathia macrostoma","Rastrognathia macrostoma","Rastrognathia macrostoma","Rastrognathia macrostoma Kristensen & Nørrevang, 1977","Gnathostomulida",NA,NA,"Bursovaginoidea","Rastrognathiidae","Rastrognathia","Rastrognathia macrostoma",14262,NA,NA,19497,114713,114725,114741,"Kristensen & Nørrevang, 1977",FALSE,""
"566","Tenuignathia rikerae","Tenuignathia rikerae","species",266026,78986,2307145,675380,"Tenuignathia rikerae","Tenuignathia rikerae","Tenuignathia rikerae","Tenuignathia rikerae Sterrer, 1976","Gnathostomulida",NA,NA,"Bursovaginoidea","Mesognathariidae","Tenuignathia","Tenuignathia rikerae",14262,NA,NA,19497,114711,265033,266026,"Sterrer, 1976",FALSE,""
"567","Valvognathia pogonostoma","Valvognathia pogonostoma","species",114740,78983,2307230,987480,"Valvognathia pogonostoma","Valvognathia pogonostoma","Valvognathia pogonostoma","Valvognathia pogonostoma Kristensen & Nørrevang, 1978","Gnathostomulida",NA,NA,"Bursovaginoidea","Onychognathiidae","Valvognathia","Valvognathia pogonostoma",14262,NA,NA,19497,114712,114724,114740,"Kristensen & Nørrevang, 1978",FALSE,""
"568","Priapulus caudatus","Priapulus caudatus","species",101160,24829,2501343,1033111,"Priapulus caudatus","Priapulus caudatus","Priapulus caudatus","Priapulus caudatus Lamarck, 1816","Priapulida",NA,NA,"Priapulomorpha","Priapulidae","Priapulus","Priapulus caudatus",101063,NA,NA,1263790,101078,101095,101160,"Lamarck, 1816",FALSE,""
"569","Trochospongilla pennsylvanica","Trochospongilla pennsylvanica","species",NA,24825,2244843,166656,NA,"Trochospongilla pennsylvanica","Trochospongilla pennsylvanica","Trochospongilla pennsylvanica (Potts, 1882)","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"570","Ephydatia cooperensis","Ephydatia cooperensis","species",NA,24823,NA,166658,NA,"Ephydatia cooperensis","Ephydatia cooperensis",NA,"Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"571","Tedania klausi","Tedania klausi","species",NA,80337,2243439,855815,NA,"Tedania klausi","Tedania klausi","Tedania klausi Wulff, 2006","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"572","Flustrellidra hispida","Flustrellidra hispida","species",111621,81729,1010322,357256,"Flustrellidra hispida","Flustrellidra hispida","Flustrellidra hispida","Flustrellidra hispida (Fabricius, 1780)","Bryozoa","Gymnolaemata",NA,"Ctenostomatida","Flustrellidridae","Flustrellidra","Flustrellidra hispida",146142,1795,NA,110723,110789,111003,111621,"(Fabricius, 1780)",FALSE,""
"573","Baikalospongia bacillifera","Baikalospongia bacillifera","species",NA,83367,2246467,1091131,NA,"Baikalospongia bacillifera","Baikalospongia bacillifera","Baikalospongia bacillifera (Dybowsky, 1880)","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"574","Baikalospongia intermedia","Baikalospongia intermedia","species",NA,103786,2246469,363844,NA,"Baikalospongia intermedia","Baikalospongia intermedia","Baikalospongia intermedia Dybowsky, 1880","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"575","Swartschewskia papyracea","Swartschewskia papyracea","species",NA,103782,2246464,386303,NA,"Swartschewskia papyracea","Swartschewskia papyracea","Swartschewskia papyracea (Dybowsky, 1880)","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"576","Ephydatia fluviatilis","Ephydatia fluviatilis","species",NA,81410,2244968,388857,NA,"Ephydatia fluviatilis","Ephydatia fluviatilis","Ephydatia fluviatilis (Linnaeus, 1759)","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"577","Eunapius","Eunapius","genus",NA,82771,2244690,899320,NA,"Eunapius","Eunapius","Eunapius Gray, 1867","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"578","Pachydictyum globosum","Pachydictyum globosum","species",NA,154536,2245626,662819,NA,"Pachydictyum globosum","Pachydictyum globosum","Pachydictyum globosum Weltner, 1901","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"579","Pachydictyum incrustans","Pachydictyum incrustans","species",NA,154535,NA,662816,NA,"Pachydictyum incrustans","Pachydictyum incrustans",NA,"Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"580","Spongilla vastus","Spongilla vastus","species",NA,154533,NA,662817,NA,"Spongilla vastus","Spongilla vastus",NA,"Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"581","Corvomeyenia","Corvomeyenia","genus",NA,79441,2246499,466148,NA,"Corvomeyenia","Corvomeyenia","Corvomeyenia Weltner, 1913","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"582","Chrysopathes formosa","Chrysopathes formosa","species",289659,80400,2258165,270478,"Chrysopathes formosa","Chrysopathes formosa","Chrysopathes formosa","Chrysopathes formosa Opresko, 2003","Cnidaria","Anthozoa","Hexacorallia","Antipatharia","Cladopathidae","Chrysopathes","Chrysopathes formosa",1267,1292,1340,22549,266961,267316,289659,"Opresko, 2003",FALSE,""
"583","Dollfusentis chandleri","Dollfusentis chandleri","species",159693,79683,2500787,274879,"Dollfusentis chandleri","Dollfusentis chandleri","Dollfusentis chandleri","Dollfusentis chandleri Golvan, 1969","Acanthocephala","Palaeacanthocephala",NA,"Echinorhynchida","Illiosentidae","Dollfusentis","Dollfusentis chandleri",18814,20285,NA,20286,20360,159691,159693,"Golvan, 1969",FALSE,""
"584","Tubastraea coccinea","Tubastraea coccinea","species",291251,79752,2259549,139336,"Tubastraea coccinea","Tubastraea coccinea","Tubastraea coccinea","Tubastraea coccinea Lesson, 1830","Cnidaria","Anthozoa","Hexacorallia","Scleractinia","Dendrophylliidae","Tubastraea","Tubastraea coccinea",1267,1292,1340,1363,135074,267930,291251,"Lesson, 1830",FALSE,""
"585","Nematostella vectensis","Nematostella vectensis","species",100906,82348,2255972,938118,"Nematostella vectensis","Nematostella vectensis","Nematostella vectensis","Nematostella vectensis Stephenson, 1935","Cnidaria","Anthozoa","Hexacorallia","Actiniaria","Edwardsiidae","Nematostella","Nematostella vectensis",1267,1292,1340,1360,100665,100734,100906,"Stephenson, 1935",FALSE,""
"586","Antillogorgia bipinnata","Antillogorgia bipinnata","species",708860,740236,7467787,1079547,"Antillogorgia bipinnata","Antillogorgia bipinnata","Antillogorgia bipinnata","Antillogorgia bipinnata (Verrill, 1864)","Cnidaria","Anthozoa","Octocorallia","Alcyonacea","Gorgoniidae","Antillogorgia","Antillogorgia bipinnata",1267,1292,1341,1365,125275,367981,708860,"(Verrill, 1864)",FALSE,""
"587","Briareum asbestinum","Briareum asbestinum","species",289534,80075,2261417,277297,"Briareum asbestinum","Briareum asbestinum","Briareum asbestinum","Briareum asbestinum (Pallas, 1766)","Cnidaria","Anthozoa","Octocorallia","Alcyonacea","Briareidae","Briareum","Briareum asbestinum",1267,1292,1341,1365,266946,267277,289534,"(Pallas, 1766)",FALSE,""
"588","Pavona clavus","Pavona clavus","species",207318,83585,2260542,390554,"Pavona clavus","Pavona clavus","Pavona clavus","Pavona clavus Dana, 1846","Cnidaria","Anthozoa","Hexacorallia","Scleractinia","Agariciidae","Pavona","Pavona clavus",1267,1292,1340,1363,196096,206614,207318,"(Dana, 1846)",FALSE,""
"589","Dissotrocha aculeata","Dissotrocha aculeata","species",NA,105763,1001057,621254,NA,"Dissotrocha aculeata","Dissotrocha aculeata","Dissotrocha aculeata (Ehrenberg, 1832)","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"590","Dissotrocha macrostyla","Dissotrocha macrostyla","species",NA,105762,1001085,621248,NA,"Dissotrocha macrostyla","Dissotrocha macrostyla","Dissotrocha macrostyla (Ehrenberg, 1838)","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"591","Rotaria macrura","Rotaria macrura","species",NA,105760,1000847,621262,NA,"Rotaria macrura","Rotaria macrura","Rotaria macrura (Ehrenberg, 1832)","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"592","Rotaria magnacalcarata","Rotaria magnacalcarata","species",NA,105759,1000838,48505,NA,"Rotaria magnacalcarata","Rotaria magnacalcarata","Rotaria magnacalcarata (Parsons, 1892)","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"593","Rotariaptunia","Rotariaptunia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","Rotaria rotatoria","Rotaria rotatoria","species",NA,105753,1000850,1018353,NA,"Rotaria rotatoria","Rotaria rotatoria","Rotaria rotatoria (Pallas, 1766)","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"595","Rotaria socialis","Rotaria socialis","species",NA,105757,1000844,48507,NA,"Rotaria socialis","Rotaria socialis","Rotaria socialis (Kellicott, 1888)","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"596","Rotaria sordida","Rotaria sordida","species",NA,105756,1000863,48506,NA,"Rotaria sordida","Rotaria sordida","Rotaria sordida (Western, 1893)","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"597","Rotariaptunoida","Rotariaptunoida",NA,NA,NA,NA,48504,NA,"Rotaria neptunoida",NA,NA,"Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"598","Rotaria tardigrada","Rotaria tardigrada","species",NA,105754,1000835,48499,NA,"Rotaria tardigrada","Rotaria tardigrada","Rotaria tardigrada (Ehrenberg, 1830)","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"599","Rotaria citrina","Rotaria citrina","species",NA,105764,1000843,621261,NA,"Rotaria citrina","Rotaria citrina","Rotaria citrina (Ehrenberg, 1838)","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"600","Sagitta bedoti","Sagitta bedoti","species",NA,80150,5193908,390617,NA,"Sagitta bedoti","Sagitta bedoti","Sagitta bedoti Béraneck, 1895","Chaetognatha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"601","Calloria inconspicua","Calloria inconspicua","species",235672,78843,5183840,1097848,"Calloria inconspicua","Calloria inconspicua","Calloria inconspicua","Calloria inconspicua (Sowerby, 1846)","Brachiopoda","Rhynchonellata",NA,"Terebratulida","Terebratellidae","Calloria","Calloria inconspicua",1803,104020,NA,104023,235332,235337,235672,"(Sowerby, 1846)",FALSE,""
"602","Neothyris lenticularis","Neothyris lenticularis","species",235676,168376,5183850,262221,"Neothyris lenticularis","Neothyris lenticularis","Neothyris lenticularis","Neothyris lenticularis (Deshayes, 1839)","Brachiopoda","Rhynchonellata",NA,"Terebratulida","Terebratellidae","Neothyris","Neothyris lenticularis",1803,104020,NA,104023,235332,235341,235676,"(Deshayes, 1839)",FALSE,""
"603","Neothyris parva","Neothyris parva","species",NA,652480,5183854,320343,NA,"Neothyris parva","Neothyris parva","Neothyris parva Cooper, 1982","Brachiopoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"604","Terebratalia transversa","Terebratalia transversa","species",235615,30394,2252850,463351,"Terebratalia transversa","Terebratalia transversa","Terebratalia transversa","Terebratalia transversa (Sowerby, 1846)","Brachiopoda","Rhynchonellata",NA,"Terebratulida","Terebrataliidae","Terebratalia","Terebratalia transversa",1803,104020,NA,104023,235275,235277,235615,"(Sowerby, 1846)",FALSE,""
"605","Philodina flaviceps","Philodina flaviceps","species",NA,154251,1001142,124555,NA,"Philodina flaviceps","Philodina flaviceps","Philodina flaviceps Bryce, 1906","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"606","Lineus ruber","Lineus ruber","species",122536,152482,2508484,283796,"Lineus ruber","Lineus ruber","Lineus ruber","Lineus ruber (Müller, 1774)","Nemertea","Pilidiophora",NA,"Heteronemertea","Lineidae","Lineus","Lineus ruber",152391,1320351,NA,122305,122314,122358,122536,"(Müller, 1774)",FALSE,""
"607","Riseriellus occultus","Riseriellus occultus","species",122571,152481,5234235,858409,"Riseriellus occultus","Riseriellus occultus","Riseriellus occultus","Riseriellus occultus Rogers, Junoy, Gibson & Thorpe, 1993","Nemertea","Pilidiophora",NA,"Heteronemertea","Lineidae","Riseriellus","Riseriellus occultus",152391,1320351,NA,122305,122314,122366,122571,"Rogers, Junoy, Gibson & Thorpe, 1993",FALSE,""
"608","Amphimedon queenslandica","Amphimedon queenslandica","species",234042,105592,2245332,707499,"Amphimedon queenslandica","Amphimedon queenslandica","Amphimedon queenslandica","Amphimedon queenslandica Hooper & van Soest, 2006","Porifera","Demospongiae","Heteroscleromorpha","Haplosclerida","Niphatidae","Amphimedon","Amphimedon queenslandica",558,164811,607950,131598,131637,166654,234042,"Hooper & van Soest, 2006",FALSE,""
"609","Trochospongilla horrida","Trochospongilla horrida","species",NA,153557,2244851,799623,NA,"Trochospongilla horrida","Trochospongilla horrida","Trochospongilla horrida Weltner, 1893","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"610","Baikalospongia dzhegatajensis","Baikalospongia dzhegatajensis","species",NA,153553,2246470,394157,NA,"Baikalospongia dzhegatajensis","Baikalospongia dzhegatajensis","Baikalospongia dzhegatajensis Rezvoi, 1927","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"611","Hydra carnea","Hydra carnea","species",NA,104175,5185784,111442,NA,"Hydra vulgaris","Hydra carnea","Hydra carnea L.Agassiz, 1851","Cnidaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,""
"612","Oscarella carmela","Oscarella carmela","species",169715,105316,2244603,862117,"Oscarella carmela","Oscarella carmela","Oscarella carmela","Oscarella carmela Muricy & Pearse, 2004","Porifera","Homoscleromorpha",NA,"Homosclerophorida","Oscarellidae","Oscarella","Oscarella carmela",558,131587,NA,131601,150263,131979,169715,"Muricy & Pearse, 2004",FALSE,""
"613","Tethya aurantium","Tethya aurantium","species",134311,152951,5183451,972290,"Tethya aurantium","Tethya aurantium","Tethya aurantium","Tethya aurantium (Pallas, 1766)","Porifera","Demospongiae","Heteroscleromorpha","Tethyida","Tethyidae","Tethya","Tethya aurantium",558,164811,607950,845507,131677,132077,134311,"(Pallas, 1766)",FALSE,""
"614","Niphates","Niphates","genus",166770,106230,2245541,305418,"Niphates","Niphates","Niphates","Niphates Duchassaing & Michelotti, 1864","Porifera","Demospongiae","Heteroscleromorpha","Haplosclerida","Niphatidae","Niphates",NA,558,164811,607950,131598,131637,166770,NA,"Duchassaing & Michelotti, 1864",FALSE,""
"615","Niphates digitalis","Niphates digitalis","species",166775,106231,2245559,298916,"Niphates digitalis","Niphates digitalis","Niphates digitalis","Niphates digitalis (Lamarck, 1814)","Porifera","Demospongiae","Heteroscleromorpha","Haplosclerida","Niphatidae","Niphates","Niphates digitalis",558,164811,607950,131598,131637,166770,166775,"(Lamarck, 1814)",FALSE,""
"616","Baseodiscus","Baseodiscus","genus",122370,671427,2506525,343031,"Baseodiscus","Baseodiscus","Baseodiscus","Baseodiscus Diesing, 1850","Nemertea","Pilidiophora",NA,"Heteronemertea","Valenciniidae","Baseodiscus",NA,152391,1320351,NA,122305,122316,122370,NA,"Diesing, 1850",FALSE,""
"617","Cerebratulus lacteus","Cerebratulus lacteus","species",147322,306839,2507723,971433,"Cerebratulus lacteus","Cerebratulus lacteus","Cerebratulus lacteus","Cerebratulus lacteus (Leidy, 1851)","Nemertea","Pilidiophora",NA,"Heteronemertea","Lineidae","Cerebratulus","Cerebratulus lacteus",152391,1320351,NA,122305,122314,122348,147322,"(Leidy, 1851)",FALSE,""
"618","Dushia atra","Dushia atra","species",NA,671210,2507688,416996,NA,"Dushia atra","Dushia atra","Dushia atra (Girard, 1851)","Nemertea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"619","Fragilonemertes rosea","Fragilonemertes rosea","species",155868,671212,2508694,171763,"Fragilonemertes rosea","Fragilonemertes rosea","Fragilonemertes rosea","Fragilonemertes rosea (Leidy, 1851)","Nemertea","Pilidiophora",NA,"Heteronemertea","Lineidae","Fragilonemertes","Fragilonemertes rosea",152391,1320351,NA,122305,122314,155867,155868,"(Leidy, 1851)",FALSE,""
"620","Kulikovia torquata","Kulikovia torquata","species",NA,852482,NA,994006,NA,"Kulikovia torquata","Kulikovia torquata",NA,"Nemertea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"621","Notospermus tricuspidatus","Notospermus tricuspidatus","species",155920,671215,2508341,796763,"Notospermus tricuspidatus","Notospermus tricuspidatus","Notospermus tricuspidatus","Notospermus tricuspidatus (Quoy & Gaimard, 1833)","Nemertea","Pilidiophora",NA,"Heteronemertea","Lineidae","Notospermus","Notospermus tricuspidatus",152391,1320351,NA,122305,122314,122375,155920,"(Quoy & Gaimard, 1833)",FALSE,""
"622","Micrura akkeshiensis","Micrura akkeshiensis","species",147925,671480,5234287,942808,"Micrura akkeshiensis","Micrura akkeshiensis","Micrura akkeshiensis","Micrura akkeshiensis Yamaoka, 1940","Nemertea","Pilidiophora",NA,"Heteronemertea","Lineidae","Micrura","Micrura akkeshiensis",152391,1320351,NA,122305,122314,122360,147925,"Yamaoka, 1940",FALSE,""
"623","Micrura callima","Micrura callima","species",147928,671481,5234258,942809,"Micrura callima","Micrura callima","Micrura callima","Micrura callima Sundberg & Gibson, 1995","Nemertea","Pilidiophora",NA,"Heteronemertea","Lineidae","Micrura","Micrura callima",152391,1320351,NA,122305,122314,122360,147928,"Sundberg & Gibson, 1995",FALSE,""
"624","Micrura formosana","Micrura formosana","species",147933,939101,5234261,317564,"Micrura formosana","Micrura formosana","Micrura formosana","Micrura formosana Yamaoka, 1939","Nemertea","Pilidiophora",NA,"Heteronemertea","Lineidae","Micrura","Micrura formosana",152391,1320351,NA,122305,122314,122360,147933,"Yamaoka, 1939",FALSE,""
"625","Micrura","Micrura","genus",122360,25880,2507908,283798,"Micrura","Micrura","Micrura","Micrura Ehrenberg, 1828","Nemertea","Pilidiophora",NA,"Heteronemertea","Lineidae","Micrura",NA,152391,1320351,NA,122305,122314,122360,NA,"Ehrenberg, 1828",FALSE,""
"626","Zygeupolia rubens","Zygeupolia rubens","species",155931,493846,2508681,57434,"Zygeupolia rubens","Zygeupolia rubens","Zygeupolia rubens","Zygeupolia rubens (Coe, 1895)","Nemertea","Pilidiophora",NA,"Heteronemertea","Lineidae","Zygeupolia","Zygeupolia rubens",152391,1320351,NA,122305,122314,155930,155931,"(Coe, 1895)",FALSE,""
"627","Hubrechtella dubia","Hubrechtella dubia","species",122607,120816,5234089,682979,"Hubrechtella dubia","Hubrechtella dubia","Hubrechtella dubia","Hubrechtella dubia Bergendal, 1902","Nemertea","Pilidiophora",NA,"Hubrechtiiformes","Hubrechtellidae","Hubrechtella","Hubrechtella dubia",152391,1320351,NA,1451616,1451617,122382,122607,"Bergendal, 1902",FALSE,""
"628","Cerebratulus herculeus","Cerebratulus herculeus","species",147313,671456,2507871,634291,"Cerebratulus herculeus","Cerebratulus herculeus","Cerebratulus herculeus","Cerebratulus herculeus Coe, 1901","Nemertea","Pilidiophora",NA,"Heteronemertea","Lineidae","Cerebratulus","Cerebratulus herculeus",152391,1320351,NA,122305,122314,122348,147313,"Coe, 1901",FALSE,""
"629","Baseodiscus mexicanus","Baseodiscus mexicanus","species",156000,800732,2508222,1044423,"Baseodiscus mexicanus","Baseodiscus mexicanus","Baseodiscus mexicanus","Baseodiscus mexicanus (Bürger, 1893)","Nemertea","Pilidiophora",NA,"Heteronemertea","Valenciniidae","Baseodiscus","Baseodiscus mexicanus",152391,1320351,NA,122305,122316,122370,156000,"(Bürger, 1893)",FALSE,""
"630","Baseodiscus hemprichii","Baseodiscus hemprichii","species",155995,939037,2508268,343033,"Baseodiscus hemprichii","Baseodiscus hemprichii","Baseodiscus hemprichii","Baseodiscus hemprichii (Ehrenberg, 1831)","Nemertea","Pilidiophora",NA,"Heteronemertea","Valenciniidae","Baseodiscus","Baseodiscus hemprichii",152391,1320351,NA,122305,122316,122370,155995,"(Ehrenberg, 1831)",FALSE,""
"631","Cerebratulus","Cerebratulus","genus",122348,25888,2506327,971432,"Cerebratulus","Cerebratulus","Cerebratulus","Cerebratulus Renier, 1804","Nemertea","Pilidiophora",NA,"Heteronemertea","Lineidae","Cerebratulus",NA,152391,1320351,NA,122305,122314,122348,NA,"Renier, 1804",FALSE,""
"632","Hubrechtella","Hubrechtella","genus",122382,120815,7234612,682978,"Hubrechtella","Hubrechtella","Hubrechtella","Hubrechtella Bergendal, 1902","Nemertea","Pilidiophora",NA,"Hubrechtiiformes","Hubrechtellidae","Hubrechtella",NA,152391,1320351,NA,1451616,1451617,122382,NA,"Bergendal, 1902",FALSE,""
"633","Neolineus","Neolineus","genus",NA,643565,NA,847810,NA,"Neolineus","Neolineus",NA,"Nemertea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"634","Cephalothrix rufifrons","Cephalothrix rufifrons","species",122599,104299,2508014,57432,"Cephalothrix rufifrons","Cephalothrix rufifrons","Cephalothrix rufifrons","Cephalothrix rufifrons (Johnston, 1837)","Nemertea","Palaeonemertea",NA,"Archinemertea","Cephalotrichidae","Cephalothrix","Cephalothrix rufifrons",152391,122307,NA,1451612,766122,122379,122599,"(Johnston, 1837)",FALSE,""
"635","Prosorhochmuslsoni","Prosorhochmuslsoni",NA,NA,NA,NA,213828,NA,"Prosorhochmus nelsoni",NA,NA,"Nemertea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"636","Prosorhochmus chafarinensis","Prosorhochmus chafarinensis","species",122732,152946,2507637,213829,"Prosorhochmus chafarinensis","Prosorhochmus chafarinensis","Prosorhochmus chafarinensis","Prosorhochmus chafarinensis Frutos, Montalvo & Junoy, 1998","Nemertea","Hoplonemertea",NA,"Monostilifera","Prosorhochmidae","Prosorhochmus","Prosorhochmus chafarinensis",152391,122309,NA,122303,122328,122410,122732,"Frutos, Montalvo & Junoy, 1998",FALSE,""
"637","Prosorhochmus americanus","Prosorhochmus americanus","species",148169,152945,2507620,220044,"Prosorhochmus americanus","Prosorhochmus americanus","Prosorhochmus americanus","Prosorhochmus americanus Gibson, Moore, Ruppert & Turbeville, 1986","Nemertea","Hoplonemertea",NA,"Monostilifera","Prosorhochmidae","Prosorhochmus","Prosorhochmus americanus",152391,122309,NA,122303,122328,122410,148169,"Gibson, Moore, Ruppert & Turbeville, 1986",FALSE,""
"638","Prosorhochmus claparedii","Prosorhochmus claparedii","species",122733,152944,2507622,220045,"Prosorhochmus claparedii","Prosorhochmus claparedii","Prosorhochmus claparedii","Prosorhochmus claparedii Keferstein, 1862","Nemertea","Hoplonemertea",NA,"Monostilifera","Prosorhochmidae","Prosorhochmus","Prosorhochmus claparedii",152391,122309,NA,122303,122328,122410,122733,"Keferstein, 1862",FALSE,""
"639","Prosorhochmus belizeanus","Prosorhochmus belizeanus","species",NA,200160,9024318,220036,NA,"Prosorhochmus belizeanus","Prosorhochmus belizeanus","Prosorhochmus belizeanus","Nemertea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"640","Arhochmus korotneffi","Arhochmus korotneffi","species",887077,200159,8838106,97644,"Arhochmus korotneffi","Arhochmus korotneffi","Arhochmus korotneffi","Arhochmus korotneffi (Bürger, 1895)","Nemertea","Hoplonemertea",NA,"Monostilifera",NA,"Arhochmus","Arhochmus korotneffi",152391,122309,NA,122303,NA,887076,887077,"(Bürger, 1895)",FALSE,""
"641","Prosadenoporus mortoni","Prosadenoporus mortoni","species",405064,152940,2507600,794758,"Prosadenoporus mortoni","Prosadenoporus mortoni","Prosadenoporus mortoni","Prosadenoporus mortoni (Gibson, 1990)","Nemertea","Hoplonemertea",NA,"Monostilifera","Prosorhochmidae","Prosadenoporus","Prosadenoporus mortoni",152391,122309,NA,122303,122328,148164,405064,"(Gibson, 1990)",FALSE,""
"642","Prosadenoporus winsori","Prosadenoporus winsori","species",405066,152939,2507595,794757,"Prosadenoporus winsori","Prosadenoporus winsori","Prosadenoporus winsori","Prosadenoporus winsori (Moore & Gibson, 1981)","Nemertea","Hoplonemertea",NA,"Monostilifera","Prosorhochmidae","Prosadenoporus","Prosadenoporus winsori",152391,122309,NA,122303,122328,148164,405066,"(Moore & Gibson, 1981)",FALSE,""
"643","Prosadenoporus mooreae","Prosadenoporus mooreae","species",405063,152938,2507593,794756,"Prosadenoporus mooreae","Prosadenoporus mooreae","Prosadenoporus mooreae","Prosadenoporus mooreae (Gibson, 1982)","Nemertea","Hoplonemertea",NA,"Monostilifera","Prosorhochmidae","Prosadenoporus","Prosadenoporus mooreae",152391,122309,NA,122303,122328,148164,405063,"(Gibson, 1982)",FALSE,""
