"","taxa_query","found_taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","status","unacceptreason","is_synonym","flags","valid_authority","kingdom","class","order","family","genus","freshwater_only","terrestrial_only"
"1","Hiatella arctica","Hiatella arctica","species",140103,81256,5189537,634278,"Hiatella arctica","Hiatella arctica","Hiatella arctica","Hiatella arctica (Linnaeus, 1767)","Mollusca","accepted",NA,FALSE,"","(Linnaeus, 1767)","Animalia","Bivalvia","Adapedonta","Hiatellidae","Hiatella","0","0"
"2","Glycymeris septentrionalis","Glycymeris septentrionalis","species",504512,495418,2286273,2853550,"Glycymeris septentrionalis","Glycymeris septentrionalis","Glycymeris septentrionalis","Glycymeris septentrionalis (Middendorff, 1849)","Mollusca","accepted",NA,FALSE,"","(Middendorff, 1849)","Animalia","Bivalvia","Arcida","Glycymerididae","Glycymeris","0","0"
"3","Ciliatocardium ciliatum","Ciliatocardium ciliatum","species",139000,593195,4372532,2862344,"Ciliatocardium ciliatum","Ciliatocardium ciliatum","Ciliatocardium ciliatum","Ciliatocardium ciliatum (Fabricius, 1780)","Mollusca","accepted",NA,FALSE,"","(Fabricius, 1780)","Animalia","Bivalvia","Cardiida","Cardiidae","Ciliatocardium","0","0"
"4","Clinocardium nuttallii","Clinocardium nuttallii","species",381980,387486,2286559,661556,"Clinocardium nuttallii","Clinocardium nuttallii","Clinocardium nuttallii","Clinocardium nuttallii (Conrad, 1837)","Mollusca","accepted",NA,FALSE,"","(Conrad, 1837)","Animalia","Bivalvia","Cardiida","Cardiidae","Clinocardium","0","0"
"5","Clinocardium","Clinocardium","genus",156818,151112,2286557,71106,"Clinocardium","Clinocardium","Clinocardium","Clinocardium Keen, 1936","Mollusca","accepted",NA,FALSE,"","Keen, 1936","Animalia","Bivalvia","Cardiida","Cardiidae","Clinocardium","0","0"
"6","Cardiidae","Cardiidae","family",229,640,6858,255552,"Cardiidae","Cardiidae","Cardiidae","Cardiidae","Mollusca","accepted",NA,FALSE,"","Lamarck, 1809","Animalia","Bivalvia","Cardiida","Cardiidae",NA,"0","0"
"7","Gari","Gari","genus",138388,371324,7703694,244064,"Gari","Gari","Gari","Gari Schumacher, 1817","Mollusca","accepted",NA,FALSE,"","Schumacher, 1817","Animalia","Bivalvia","Cardiida","Psammobiidae","Gari","0","0"
"8","Nuttallia obscurata","Nuttallia obscurata","species",397157,600768,5189093,139252,"Nuttallia obscurata","Nuttallia obscurata","Nuttallia obscurata","Nuttallia obscurata (Reeve, 1857)","Mollusca","accepted",NA,FALSE,"","(Reeve, 1857)","Animalia","Bivalvia","Cardiida","Psammobiidae","Nuttallia","0","0"
"9","Psammobiidae","Psammobiidae","family",237,85191,6846,17673,"Psammobiidae","Psammobiidae","Psammobiidae","Psammobiidae","Mollusca","accepted",NA,FALSE,"","J. Fleming, 1828","Animalia","Bivalvia","Cardiida","Psammobiidae",NA,"0","0"
"10","Ameritella modesta","Ameritella modesta","species",878514,786736,8831946,7491841,"Ameritella modesta","Ameritella modesta","Ameritella modesta","Ameritella modesta (Carpenter, 1864)","Mollusca","accepted",NA,FALSE,"","(Carpenter, 1864)","Animalia","Bivalvia","Cardiida","Tellinidae","Ameritella","0","0"
"11","Macoma balthica","Macoma balthica","species",141579,104965,2286995,1018135,"Macoma balthica","Limecola balthica","Macoma balthica","Macoma balthica (Linnaeus, 1758)","Mollusca","accepted",NA,TRUE,"","(Linnaeus, 1758)","Animalia","Bivalvia","Cardiida","Tellinidae","Macoma","0","0"
"12","Macoma inquinata","Macoma inquinata","species",582759,395172,2287019,2857059,"Macoma inquinata","Macoma inquinata","Macoma inquinata","Macoma inquinata (Deshayes, 1855)","Mollusca","accepted",NA,FALSE,"","(Deshayes, 1855)","Animalia","Bivalvia","Cardiida","Tellinidae","Macoma","0","0"
"13","Macoma nasuta","Macoma nasuta","species",582761,387497,2286989,739007,"Macoma nasuta","Macoma nasuta","Macoma nasuta","Macoma nasuta (Conrad, 1837)","Mollusca","accepted",NA,FALSE,"","(Conrad, 1837)","Animalia","Bivalvia","Cardiida","Tellinidae","Macoma","0","0"
"14","Macoma secta","Rexithaerus secta",NA,NA,NA,NA,624874,NA,"Rexithaerus secta",NA,NA,"Mollusca",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"15","Macoma","Macoma","genus",138531,88399,2286987,274224,"Macoma","Macoma","Macoma","Macoma Leach, 1819","Mollusca","accepted",NA,FALSE,"","Leach, 1819","Animalia","Bivalvia","Cardiida","Tellinidae","Macoma","0","0"
"16","Tellina","Tellina","genus",138533,84990,2286814,1023550,"Tellina","Tellina","Tellina","Tellina Linnaeus, 1758","Mollusca","accepted",NA,FALSE,"","Linnaeus, 1758","Animalia","Bivalvia","Cardiida","Tellinidae","Tellina","0","0"
"17","Cyclocardia crassidens","Cyclocardia crassidens",NA,NA,NA,NA,2859882,NA,"Cyclocardia crassidens",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"18","Cyclocardia ventricosa","Cyclocardia ventricosa",NA,NA,NA,NA,2859650,NA,"Cyclocardia ventricosa",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"19","Scintillona bellerophon","Scintillona bellerophon","species",582738,786732,2287232,2861811,"Scintillona bellerophon","Scintillona bellerophon","Scintillona bellerophon","Scintillona bellerophon Ó Foighil & Gibson, 1984","Mollusca","accepted",NA,FALSE,"","Ó Foighil & Gibson, 1984","Animalia","Bivalvia","Galeommatida","Galeommatidae","Scintillona","0","0"
"20","Scintillona","Scintillona","genus",558144,786731,2287231,469840,"Scintillona","Scintillona","Scintillona","Scintillona Finlay, 1926","Mollusca","accepted",NA,FALSE,"","Finlay, 1926","Animalia","Bivalvia","Galeommatida","Galeommatidae","Scintillona","0","0"
"21","Kurtiella tumida","Kurtiella tumida","species",606421,786733,6788547,2861770,"Kurtiella tumida","Kurtiella tumida","Kurtiella tumida","Kurtiella tumida (Carpenter, 1864)","Mollusca","accepted",NA,FALSE,"","(Carpenter, 1864)","Animalia","Bivalvia","Galeommatida","Lasaeidae","Kurtiella","0","0"
"22","Lucinoma annulata","Lucinoma annulata","species",464200,600757,4949647,312137,"Lucinoma annulata","Lucinoma annulata","Lucinoma annulata","Lucinoma annulata (Reeve, 1850)","Mollusca","accepted",NA,FALSE,"","(Reeve, 1850)","Animalia","Bivalvia","Lucinida","Lucinidae","Lucinoma","0","0"
"23","Parvilucina tenuisculpta","Parvilucina tenuisculpta","species",464250,293145,2287403,2860840,"Parvilucina tenuisculpta","Parvilucina tenuisculpta","Parvilucina tenuisculpta","Parvilucina tenuisculpta (Carpenter, 1864)","Mollusca","accepted",NA,FALSE,"","(Carpenter, 1864)","Animalia","Bivalvia","Lucinida","Lucinidae","Parvilucina","0","0"
"24","Parvilucina","Parvilucina","genus",415776,293144,2287392,176585,"Parvilucina","Parvilucina","Parvilucina","Parvilucina Dall, 1901","Mollusca","accepted",NA,FALSE,"","Dall, 1901","Animalia","Bivalvia","Lucinida","Lucinidae","Parvilucina","0","0"
"25","Axinopsida serricata","Axinopsida serricata","species",246819,299423,2287516,2861184,"Axinopsida serricata","Axinopsida serricata","Axinopsida serricata","Axinopsida serricata (Carpenter, 1864)","Mollusca","accepted",NA,FALSE,"","(Carpenter, 1864)","Animalia","Bivalvia","Lucinida","Thyasiridae","Axinopsida","0","0"
"26","Axinopsida","Axinopsida","genus",138550,299422,2287508,2861167,"Axinopsida","Axinopsida","Axinopsida","Axinopsida Keen & Chavan, 1951","Mollusca","accepted",NA,FALSE,"","Keen & Chavan in Chavan, 1951","Animalia","Bivalvia","Lucinida","Thyasiridae","Axinopsida","0","0"
"27","Mya arenaria","Mya arenaria","species",140430,30912,7791733,7366,"Mya arenaria","Mya arenaria","Mya arenaria","Mya arenaria Linnaeus, 1758","Mollusca","accepted",NA,FALSE,"","Linnaeus, 1758","Animalia","Bivalvia","Myida","Myidae","Mya","0","0"
"28","Mya truncata","Mya truncata","species",140431,159183,7865139,399790,"Mya truncata","Mya truncata","Mya truncata","Mya truncata Linnaeus, 1758","Mollusca","accepted",NA,FALSE,"","Linnaeus, 1758","Animalia","Bivalvia","Myida","Myidae","Mya","0","0"
"29","Teredinidae","Teredinidae","family",253,700,6879,623486,"Teredinidae","Teredinidae","Teredinidae","Teredinidae","Mollusca","accepted",NA,FALSE,"","Rafinesque, 1815","Animalia","Bivalvia","Myida","Teredinidae",NA,"0","0"
"30","Adula","Adula","genus",492094,600733,8315886,685170,"Adula","Adula","Adula","Adula H.Adams & A.Adams, 1857","Mollusca","accepted",NA,FALSE,"sibling_higher","H. Adams & A. Adams, 1857","Animalia","Bivalvia","Mytilida","Mytilidae","Adula","0","0"
"31","Crenella","Crenella","genus",138216,306810,2285693,1029642,"Crenella","Crenella","Crenella","Crenella T.Brown, 1827","Mollusca","accepted",NA,FALSE,"sibling_higher","T. Brown, 1827","Animalia","Bivalvia","Mytilida","Mytilidae","Crenella","0","0"
"32","Musculus discors","Musculus discors","species",140472,306792,5188853,237910,"Musculus discors","Musculus discors","Musculus discors","Musculus discors (Linnaeus, 1767)","Mollusca","accepted",NA,FALSE,"","(Linnaeus, 1767)","Animalia","Bivalvia","Mytilida","Mytilidae","Musculus","0","0"
"33","Mytilus californianus","Mytilus californianus","species",367837,33413,2285680,1025558,"Mytilus californianus","Mytilus californianus","Mytilus californianus","Mytilus californianus Conrad, 1837","Mollusca","accepted",NA,FALSE,"","Conrad, 1837","Animalia","Bivalvia","Mytilida","Mytilidae","Mytilus","0","0"
"34","Mytilus trossulus","Mytilus trossulus","species",140482,29482,2285681,499754,"Mytilus trossulus","Mytilus trossulus","Mytilus trossulus","Mytilus trossulus Gould, 1850","Mollusca","accepted",NA,FALSE,"","A. Gould, 1850","Animalia","Bivalvia","Mytilida","Mytilidae","Mytilus","0","0"
"35","Mytilus","Mytilus","genus",138228,2434,2285679,1025560,"Mytilus","Mytilus","Mytilus","Mytilus Linnaeus, 1758","Mollusca","accepted",NA,FALSE,"sibling_higher","Linnaeus, 1758","Animalia","Bivalvia","Mytilida","Mytilidae","Mytilus","0","0"
"36","Mytilidae","Mytilidae","family",211,1862,3476,1025541,"Mytilidae","Mytilidae","Mytilidae","Mytilidae","Mollusca","accepted",NA,FALSE,"","Rafinesque, 1815","Animalia","Bivalvia","Mytilida","Mytilidae",NA,"0","0"
"37","Acila castrensis","Acila castrensis","species",506568,277685,2285630,895924,"Acila castrensis","Acila castrensis","Acila castrensis","Acila castrensis (Hinds, 1843)","Mollusca","accepted",NA,FALSE,"","(Hinds, 1843)","Animalia","Bivalvia","Nuculida","Nuculidae","Acila","0","0"
"38","Pododesmus macrochisma","Pododesmus macrochisma","species",758426,387494,2286130,1097825,"Pododesmus macrochisma","Pododesmus macrochisma","Pododesmus macrochisma","Pododesmus macrochisma (Deshayes, 1839)","Mollusca","accepted",NA,FALSE,"","(Deshayes, 1839)","Animalia","Bivalvia","Pectinida","Anomiidae","Pododesmus","0","0"
"39","Anomiidae","Anomiidae","family",214,582,6872,348025,"Anomiidae","Anomiidae","Anomiidae","Anomiidae","Mollusca","accepted",NA,FALSE,"","Rafinesque, 1815","Animalia","Bivalvia","Pectinida","Anomiidae",NA,"0","0"
"40","Tresus capax","Tresus capax","species",367776,395169,5188976,131015,"Tresus capax","Tresus capax","Tresus capax","Tresus capax (Gould, 1850)","Mollusca","accepted",NA,FALSE,"","(A. Gould, 1850)","Animalia","Bivalvia","Venerida","Mactridae","Tresus","0","0"
"41","Tresus","Tresus","genus",367775,395168,2286400,131016,"Tresus","Tresus","Tresus","Tresus Gray, 1853","Mollusca","accepted",NA,FALSE,"sibling_higher","Gray, 1853","Animalia","Bivalvia","Venerida","Mactridae","Tresus","0","0"
"42","Compsomyax subdiaphana","Compsomyax subdiaphana","species",507527,83703,2287675,176875,"Compsomyax subdiaphana","Compsomyax subdiaphana","Compsomyax subdiaphana","Compsomyax subdiaphana (Carpenter, 1864)","Mollusca","accepted",NA,FALSE,"","(Carpenter, 1864)","Animalia","Bivalvia","Venerida","Veneridae","Compsomyax","0","0"
"43","Humilaria kennerleyi","Humilaria kennerleyi","species",507686,484143,2287707,583890,"Humilaria kennerleyi","Humilaria kennerleyi","Humilaria kennerleyi","Humilaria kennerleyi (Reeve, 1863)","Mollusca","accepted",NA,FALSE,"","(Reeve, 1863)","Animalia","Bivalvia","Venerida","Veneridae","Humilaria","0","0"
"44","Leukoma staminea","Leukoma staminea","species",507737,484121,5855840,865455,"Leukoma staminea","Leukoma staminea","Leukoma staminea","Leukoma staminea (Conrad, 1837)","Mollusca","accepted",NA,FALSE,"","(Conrad, 1837)","Animalia","Bivalvia","Venerida","Veneridae","Leukoma","0","0"
"45","Nutricola tantilla","Nutricola tantilla","species",507789,80262,2287815,326804,"Nutricola tantilla","Nutricola tantilla","Nutricola tantilla","Nutricola tantilla (Gould, 1853)","Mollusca","accepted",NA,FALSE,"","(Gould, 1853)","Animalia","Bivalvia","Venerida","Veneridae","Nutricola","0","0"
"46","Nutricola","Nutricola","genus",492501,80261,2287814,1002979,"Nutricola","Nutricola","Nutricola","Nutricola F.R.Bernard, 1982","Mollusca","accepted",NA,FALSE,"sibling_higher","F. R. Bernard, 1982","Animalia","Bivalvia","Venerida","Veneridae","Nutricola","0","0"
"47","Protothaca staminea","Leukoma staminea",NA,NA,NA,NA,865455,NA,"Leukoma staminea",NA,NA,"Mollusca",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"48","Ruditapes philippinarum","Ruditapes philippinarum","species",231750,508061,4372686,913666,"Ruditapes philippinarum","Ruditapes philippinarum","Ruditapes philippinarum","Ruditapes philippinarum (A.Adams & Reeve, 1850)","Mollusca","accepted",NA,FALSE,"","(A. Adams & Reeve, 1850)","Animalia","Bivalvia","Venerida","Veneridae","Ruditapes","0","0"
"49","Saxidomus gigantea","Saxidomus gigantea","species",546014,395171,2287849,139257,"Saxidomus gigantea","Saxidomus gigantea","Saxidomus gigantea","Saxidomus gigantea (Deshayes, 1839)","Mollusca","accepted",NA,FALSE,"","(Deshayes, 1839)","Animalia","Bivalvia","Venerida","Veneridae","Saxidomus","0","0"
"50","Saxidomus nuttalli","Saxidomus nuttalli","species",367778,981666,2287848,2858113,"Saxidomus nuttalli","Saxidomus nuttalli","Saxidomus nuttalli","Saxidomus nuttalli Conrad, 1837","Mollusca","accepted",NA,FALSE,"","Conrad, 1837","Animalia","Bivalvia","Venerida","Veneridae","Saxidomus","0","0"
"51","Veneridae","Veneridae","family",243,680,3445,198197,"Veneridae","Veneridae","Veneridae","Veneridae","Mollusca","accepted",NA,FALSE,"","Rafinesque, 1815","Animalia","Bivalvia","Venerida","Veneridae",NA,"0","0"
"52","Cardiomya pectinata","Cardiomya pectinata","species",408482,808191,2288527,2864151,"Cardiomya pectinata","Cardiomya pectinata","Cardiomya pectinata","Cardiomya pectinata (Carpenter, 1865)","Mollusca","accepted",NA,FALSE,"","(Carpenter, 1865)","Animalia","Bivalvia",NA,"Cuspidariidae","Cardiomya","0","0"
"53","Lyonsia","Lyonsia","genus",138154,2447,2288590,112616,"Lyonsia","Lyonsia","Lyonsia","Lyonsia W.Turton, 1822","Mollusca","accepted",NA,FALSE,"","W. Turton, 1822","Animalia","Bivalvia",NA,"Lyonsiidae","Lyonsia","0","0"
"54","Mytilimeria nuttalli","Mytilimeria nuttalli","species",506784,786735,2288613,163627,"Mytilimeria nuttalli","Mytilimeria nuttalli","Mytilimeria nuttalli","Mytilimeria nuttalli Conrad, 1837","Mollusca","accepted",NA,FALSE,"","Conrad, 1837","Animalia","Bivalvia",NA,"Lyonsiidae","Mytilimeria","0","0"
"55","Pandora bilirata","Pandora bilirata","species",506826,600776,5189384,2864648,"Pandora bilirata","Pandora bilirata","Pandora bilirata","Pandora bilirata Conrad, 1855","Mollusca","accepted",NA,FALSE,"","Conrad, 1855","Animalia","Bivalvia",NA,"Pandoridae","Pandora","0","0"
"56","Bivalvia","Bivalvia","class",105,70,137,1025545,"Bivalvia","Bivalvia","Bivalvia","Bivalvia","Mollusca","accepted",NA,FALSE,"sibling_higher","Linnaeus, 1758","Animalia","Bivalvia",NA,NA,NA,"0","0"
"57","Aglaja ocelligera","Aglaja ocelligera","species",581409,600868,5190010,2884279,"Aglaja ocelligera","Aglaja ocelligera","Aglaja ocelligera","Aglaja ocelligera (Bergh, 1894)","Mollusca","accepted",NA,FALSE,"sibling_higher","(Bergh, 1894)","Animalia","Gastropoda","Cephalaspidea","Aglajidae","Aglaja","0","0"
"58","Cylichna alba","Cylichna alba","species",139474,468224,2291607,2884451,"Cylichna alba","Cylichna alba","Cylichna alba","Cylichna alba (T.Brown, 1827)","Mollusca","accepted",NA,FALSE,"","(T. Brown, 1827)","Animalia","Gastropoda","Cephalaspidea","Cylichnidae","Cylichna","0","0"
"59","Haminoea vesicula","Haminoea vesicula","species",575156,600853,2291473,814031,"Haminoea vesicula","Haminoea vesicula","Haminoea vesicula","Haminoea vesicula (Gould, 1855)","Mollusca","accepted",NA,FALSE,"","(Gould, 1855)","Animalia","Gastropoda","Cephalaspidea","Haminoeidae","Haminoea","0","0"
"60","Haminoea","Haminoea","genus",138054,5970,2291470,120645,"Haminoea","Haminoea","Haminoea","Haminoea Turton & Kingston","Mollusca","accepted",NA,FALSE,"sibling_higher","Turton & Kingston [in Carrington], 1830","Animalia","Gastropoda","Cephalaspidea","Haminoeidae","Haminoea","0","0"
"61","Acteocina culcitella","Acteocina culcitella","species",581396,NA,2291637,2915147,"Acteocina culcitella","Acteocina culcitella",NA,"Acteocina culcitella (Gould, 1853)","Mollusca","accepted",NA,FALSE,"","(A. Gould, 1853)","Animalia","Gastropoda","Cephalaspidea","Tornatinidae","Acteocina","0","0"
"62","Cephalaspidea","Cephalaspidea","order",154,85093,454,272320,"Cephalaspidea","Cephalaspidea","Cephalaspidea","Cephalaspidea","Mollusca","accepted",NA,FALSE,"sibling_higher","P. Fischer, 1883","Animalia","Gastropoda","Cephalaspidea",NA,NA,"0","0"
"63","Rictaxis punctocaelatus","Rictaxis punctocaelatus","species",581391,370516,2297993,2874250,"Rictaxis punctocaelatus","Rictaxis punctocaelatus","Rictaxis punctocaelatus","Rictaxis punctocaelatus (Carpenter, 1864)","Mollusca","accepted",NA,FALSE,"incertae_sedis_inherited","(Carpenter, 1864)","Animalia","Gastropoda",NA,"Acteonidae","Rictaxis","0","0"
"64","Cranopsis cucullata","Cranopsis cucullata",NA,NA,NA,NA,745619,NA,"Cranopsis cucullata",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"65","Diodora aspera","Diodora aspera","species",367955,395180,2293576,335847,"Diodora aspera","Diodora aspera","Diodora aspera","Diodora aspera (Rathke, 1833)","Mollusca","accepted",NA,FALSE,"","(Rathke, 1833)","Animalia","Gastropoda","Lepetellida","Fissurellidae","Diodora","0","0"
"66","Fissurellidea bimaculata","Fissurellidea bimaculata","species",527882,474148,2293426,2887156,"Fissurellidea bimaculata","Fissurellidea bimaculata","Fissurellidea bimaculata","Fissurellidea bimaculata Dall, 1871","Mollusca","accepted",NA,FALSE,"","Dall, 1871","Animalia","Gastropoda","Lepetellida","Fissurellidae","Fissurellidea","0","0"
"67","Puncturella galeata","Puncturella galeata","species",527888,495467,2293473,2886879,"Puncturella galeata","Puncturella galeata","Puncturella galeata","Puncturella galeata (Gould, 1846)","Mollusca","accepted",NA,FALSE,"","(Gould, 1846)","Animalia","Gastropoda","Lepetellida","Fissurellidae","Puncturella","0","0"
"68","Fissurellidae","Fissurellidae","family",111,484,6810,335843,"Fissurellidae","Fissurellidae","Fissurellidae","Fissurellidae","Mollusca","accepted",NA,FALSE,"","J. Fleming, 1822","Animalia","Gastropoda","Lepetellida","Fissurellidae",NA,"0","0"
"69","Caecum crebricinctum","Caecum crebricinctum","species",545255,978660,5192888,2892988,"Caecum crebricinctum","Caecum crebricinctum","Caecum crebricinctum","Caecum crebricinctum Carpenter, 1866","Mollusca","accepted",NA,FALSE,"","Carpenter, 1866","Animalia","Gastropoda","Littorinimorpha","Caecidae","Caecum","0","0"
"70","Crepidula adunca","Crepidula adunca","species",572177,31474,5192785,24076,"Crepidula adunca","Crepidula adunca","Crepidula adunca","Crepidula adunca G.B.Sowerby I, 1825","Mollusca","accepted",NA,FALSE,"","G. B. Sowerby I, 1825","Animalia","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula","0","0"
"71","Crepidula perforans","Crepidula perforans","species",572100,801298,5192804,1082927,"Crepidula perforans","Crepidula perforans","Crepidula perforans","Crepidula perforans Valenciennes, 1846","Mollusca","accepted",NA,FALSE,"","Valenciennes, 1846","Animalia","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula","0","0"
"72","Crepidula","Crepidula","genus",137722,6176,2301670,24075,"Crepidula","Crepidula","Crepidula","Crepidula Lamarck, 1799","Mollusca","accepted",NA,FALSE,"","Lamarck, 1799","Animalia","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula","0","0"
"73","Crepipatella dorsata","Crepipatella dorsata","species",745701,104470,2301642,747396,"Crepipatella dorsata","Crepipatella dorsata","Crepipatella dorsata","Crepipatella dorsata (Broderip, 1834)","Mollusca","accepted",NA,FALSE,"","(Broderip, 1834)","Animalia","Gastropoda","Littorinimorpha","Calyptraeidae","Crepipatella","0","0"
"74","Crepipatella lingulata","Crepipatella lingulata","species",493731,31468,2301640,20950,"Crepipatella lingulata","Crepipatella lingulata","Crepipatella lingulata","Crepipatella lingulata (A.Gould, 1846)","Mollusca","accepted",NA,FALSE,"","(A. Gould, 1846)","Animalia","Gastropoda","Littorinimorpha","Calyptraeidae","Crepipatella","0","0"
"75","Trichotropis cancellata","Trichotropis cancellata","species",580665,31453,2300883,685606,"Trichotropis cancellata","Trichotropis cancellata","Trichotropis cancellata","Trichotropis cancellata Hinds, 1843","Mollusca","accepted",NA,FALSE,"","Hinds, 1843","Animalia","Gastropoda","Littorinimorpha","Capulidae","Trichotropis","0","0"
"76","Amamibalcis comoxensis","Amamibalcis comoxensis","species",565991,981674,NA,2895856,"Amamibalcis comoxensis","Amamibalcis comoxensis","Amamibalcis comoxensis",NA,"Mollusca","accepted",NA,FALSE,"","(Bartsch, 1917)","Animalia","Gastropoda","Littorinimorpha","Eulimidae","Amamibalcis","0","0"
"77","Balcis","Melanella (genus in Lophotrochozoa)",NA,NA,NA,NA,660797,NA,"Melanella (genus in Lophotrochozoa)",NA,NA,"Mollusca",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"78","Melanella columbiana","Vitreolina columbiana",NA,NA,NA,NA,2896021,NA,"Vitreolina columbiana",NA,NA,"Mollusca",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"79","Melanella micans","Melanella micans","species",566130,600867,5192369,2896050,"Melanella micans","Melanella micans","Melanella micans","Melanella micans (Carpenter, 1865)","Mollusca","accepted",NA,FALSE,"","(Carpenter, 1865)","Animalia","Gastropoda","Littorinimorpha","Eulimidae","Melanella","0","0"
"80","Melanella","Holandriana","genus",738624,84917,2299725,660797,"Holandriana","Melanella (genus in Lophotrochozoa)","Melanella","Melanella Bowdich, 1822","Mollusca","unaccepted","invalid: junior homonym of  <i>Melanella</i> Bowdich, 1822 [Eulimidae]; <i>Amphimelania</i> is a replacement name.",FALSE,"","Bourguignat, 1884","Animalia","Gastropoda","[unassigned] Caenogastropoda","Melanopsidae","Melanella","1","0"
"81","Melanella","Melanella","genus",137978,84917,2299725,660797,"Melanella","Melanella (genus in Lophotrochozoa)","Melanella","Melanella Bowdich, 1822","Mollusca","accepted",NA,FALSE,"","Bowdich, 1822","Animalia","Gastropoda","Littorinimorpha","Eulimidae","Melanella","0","0"
"82","Eulimidae","Eulimidae","family",135,936,6759,371471,"Eulimidae","Eulimidae","Eulimidae","Eulimidae","Mollusca","accepted",NA,FALSE,"","Philippi, 1853","Animalia","Gastropoda","Littorinimorpha","Eulimidae",NA,"0","0"
"83","Lacuna variegata","Lacuna variegata","species",446896,600869,2301188,2894107,"Lacuna variegata","Lacuna variegata","Lacuna variegata","Lacuna variegata Carpenter, 1864","Mollusca","accepted",NA,FALSE,"","Carpenter, 1864","Animalia","Gastropoda","Littorinimorpha","Littorinidae","Lacuna","0","0"
"84","Lacuna vincta","Lacuna vincta","species",140170,306755,2301175,796436,"Lacuna vincta","Lacuna vincta","Lacuna vincta","Lacuna vincta (Montagu, 1803)","Mollusca","accepted",NA,FALSE,"","(Montagu, 1803)","Animalia","Gastropoda","Littorinimorpha","Littorinidae","Lacuna","0","0"
"85","Lacuna","Lacuna","genus",138099,82689,2301163,415699,"Lacuna","Lacuna","Lacuna","Lacuna W.Turton, 1827","Mollusca","accepted",NA,FALSE,"","W. Turton, 1827","Animalia","Gastropoda","Littorinimorpha","Littorinidae","Lacuna","0","0"
"86","Littorina plena","Littorina plena","species",445659,27984,2301121,652928,"Littorina plena","Littorina plena","Littorina plena","Littorina plena Gould, 1849","Mollusca","accepted",NA,FALSE,"sibling_higher","Gould, 1849","Animalia","Gastropoda","Littorinimorpha","Littorinidae","Littorina","0","0"
"87","Littorina scutulata","Littorina scutulata","species",445657,182798,2301133,182095,"Littorina scutulata","Littorina scutulata","Littorina scutulata","Littorina scutulata Gould, 1849","Mollusca","accepted",NA,FALSE,"sibling_higher","Gould, 1849","Animalia","Gastropoda","Littorinimorpha","Littorinidae","Littorina","0","0"
"88","Littorina sitkana","Littorina sitkana","species",445754,172887,2301064,523419,"Littorina sitkana","Littorina sitkana","Littorina sitkana","Littorina sitkana Philippi, 1846","Mollusca","accepted",NA,FALSE,"sibling_higher","Philippi, 1846","Animalia","Gastropoda","Littorinimorpha","Littorinidae","Littorina","0","0"
"89","Littorina","Littorina","genus",138135,6357,2301050,622240,"Littorina","Littorina","Littorina","Littorina Férussac, 1822","Mollusca","accepted",NA,FALSE,"","Férussac, 1822","Animalia","Gastropoda","Littorinimorpha","Littorinidae","Littorina","0","0"
"90","Alvania compacta","Alvania compacta","species",580527,770957,5192272,2891475,"Alvania compacta","Alvania compacta","Alvania compacta","Alvania compacta (Carpenter, 1864)","Mollusca","accepted",NA,FALSE,"","(Carpenter, 1864)","Animalia","Gastropoda","Littorinimorpha","Rissoidae","Alvania","0","0"
"91","Onoba","Onoba","genus",138451,306828,2299458,606379,"Onoba","Onoba","Onoba","Onoba H.Adams & A.Adams, 1852","Mollusca","accepted",NA,FALSE,"sibling_higher","H. Adams & A. Adams, 1852","Animalia","Gastropoda","Littorinimorpha","Rissoidae","Onoba","0","0"
"92","Rissoidae","Rissoidae","family",123,856,7066,53780,"Rissoidae","Rissoidae","Rissoidae","Rissoidae","Mollusca","accepted",NA,FALSE,"","Gray, 1847","Animalia","Gastropoda","Littorinimorpha","Rissoidae",NA,"0","0"
"93","Marsenina","Marsenina","genus",138103,600865,2302536,2893340,"Marsenina","Marsenina","Marsenina","Marsenina Gray, 1850","Mollusca","accepted",NA,FALSE,"","Gray, 1850","Animalia","Gastropoda","Littorinimorpha","Velutinidae","Marsenina","0","0"
"94","Marsenina stearnsii","Marsenina stearnsii","species",580686,783647,2302542,2893373,"Marsenina stearnsii","Marsenina stearnsii","Marsenina stearnsii","Marsenina stearnsii (Dall, 1871)","Mollusca","accepted",NA,FALSE,"","(Dall, 1871)","Animalia","Gastropoda","Littorinimorpha","Velutinidae","Marsenina","0","0"
