"","taxa_query","taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","class","subclass","order","family","genus","species","wormsid_phylum","wormsid_class","wormsid_subclass","wormsid_order","wormsid_family","wormsid_genus","wormsid_species","authority","is_synonym","flags"
"426","Pogonophora","Pogonophora",NA,NA,NA,NA,1057367,NA,"Siboglinidae",NA,NA,"Annelida","Polychaeta",NA,NA,"Siboglinidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"sibling_higher"
"427","Erpobdella vilnensis","Erpobdella vilnensis","species",NA,517948,4411076,172129,NA,"Erpobdella vilnensis","Erpobdella vilnensis","Erpobdella vilnensis (Liskiewicz, 1925)","Annelida","Clitellata",NA,NA,"Erpobdellidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"428","Erpobdellagricollis","Erpobdellagricollis",NA,NA,NA,NA,172131,NA,"Erpobdella nigricollis",NA,NA,"Annelida","Clitellata",NA,NA,"Erpobdellidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"429","Erpobdella monostriata","Erpobdella monostriata","species",NA,650928,4411082,172127,NA,"Erpobdella monostriata","Erpobdella monostriata","Erpobdella monostriata (Lindenfeld & Pietruszynski, 1890)","Annelida","Clitellata",NA,NA,"Erpobdellidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"430","Erpobdella wuttkei","Erpobdella wuttkei",NA,NA,NA,NA,172128,NA,"Erpobdella wuttkei",NA,NA,"Annelida","Clitellata",NA,NA,"Erpobdellidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"431","Trocheta haskonis","Trocheta haskonis","species",NA,657472,4411123,172134,NA,"Trocheta haskonis","Trocheta haskonis","Trocheta haskonis Grosser, 2000","Annelida","Clitellata",NA,NA,"Erpobdellidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"432","Bathykurila guaymasensis","Bathykurila guaymasensis","species",333092,79564,2314573,374236,"Bathykurila guaymasensis","Bathykurila guaymasensis","Bathykurila guaymasensis","Bathykurila guaymasensis Pettibone, 1989","Annelida","Polychaeta","Errantia","Phyllodocida","Polynoidae","Bathykurila","Bathykurila guaymasensis",882,883,754174,892,939,324918,333092,"Pettibone, 1989",FALSE,""
"433","Chaetopterus","Chaetopterus","genus",129229,24832,2321523,466488,"Chaetopterus","Chaetopterus","Chaetopterus","Chaetopterus Cuvier, 1830","Annelida","Polychaeta","Sedentaria",NA,"Chaetopteridae","Chaetopterus",NA,882,883,754175,NA,918,129229,NA,"Cuvier, 1830",FALSE,""
"434","Aporrectodea handlirschi","Aporrectodea handlirschi","species",NA,25207,7642023,390579,NA,"Aporrectodea handlirschi","Aporrectodea handlirschi","Aporrectodea handlirschi (Rosa, 1897)","Annelida","Clitellata",NA,NA,"Lumbricidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"435","Aporrectodea jassyensis","Aporrectodea jassyensis","species",NA,25206,4410795,390575,NA,"Aporrectodea jassyensis","Aporrectodea jassyensis","Aporrectodea jassyensis (Michaelsen, 1891)","Annelida","Clitellata",NA,NA,"Lumbricidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"436","Aporrectodea rosea","Aporrectodea rosea","species",NA,25205,2307760,1039463,NA,"Aporrectodea rosea","Aporrectodea rosea","Aporrectodea rosea (Savigny, 1826)","Annelida","Clitellata",NA,NA,"Lumbricidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"437","Dendrobaena octaedra","Dendrobaena octaedra","species",NA,25203,7772922,390576,NA,"Dendrobaena octaedra","Dendrobaena octaedra","Dendrobaena octaedra (Savigny, 1826)","Annelida","Clitellata",NA,NA,"Lumbricidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"438","Dendrodrilus rubidus","Dendrodrilus rubidus","species",NA,25201,9715336,1098821,NA,"Dendrodrilus rubidus","Dendrodrilus rubidus","Dendrodrilus rubidus (Savigny, 1826)","Annelida","Clitellata",NA,NA,"Lumbricidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"439","Octolasion lacteum","Octolasion lacteum","species",NA,25195,4410647,916284,NA,"Octolasion lacteum","Octolasion lacteum","Octolasion lacteum (Örley, 1881)","Annelida","Clitellata",NA,NA,"Lumbricidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"440","Philobdella gracilis","Philobdella gracilis","species",NA,82777,2308884,1010463,NA,"Philobdella gracilis","Philobdella gracilis","Philobdella gracilis Moore, 1901","Annelida","Clitellata",NA,NA,"Hirudinidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"441","Philobdella floridana","Philobdella floridana","species",NA,79469,2308885,616322,NA,"Philobdella floridana","Philobdella floridana","Philobdella floridana (Verrill, 1874)","Annelida","Clitellata",NA,NA,"Hirudinidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"442","Macrobdella diplotertia","Macrobdella diplotertia","species",NA,82080,2308867,616323,NA,"Macrobdella diplotertia","Macrobdella diplotertia","Macrobdella diplotertia Meyer, 1975","Annelida","Clitellata",NA,NA,"Hirudinidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"443","Mesenchytraeus pedatus","Mesenchytraeus pedatus","species",NA,171068,9435249,198607,NA,"Mesenchytraeus pedatus","Mesenchytraeus pedatus","Mesenchytraeus pedatus Eisen, 1904","Annelida","Clitellata",NA,NA,"Enchytraeidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"444","Idanthyrsus cretus","Idanthyrsus cretus","species",328494,24498,2326518,618963,"Idanthyrsus cretus","Idanthyrsus cretus","Idanthyrsus cretus","Idanthyrsus cretus Chamberlin, 1919","Annelida","Polychaeta","Sedentaria",NA,"Sabellariidae","Idanthyrsus","Idanthyrsus cretus",882,883,754175,NA,979,155381,328494,"Chamberlin, 1919",FALSE,""
"445","Phragmatopoma californica","Phragmatopoma californica","species",334501,24496,2326465,857808,"Phragmatopoma californica","Phragmatopoma californica","Phragmatopoma californica","Phragmatopoma californica (Fewkes, 1889)","Annelida","Polychaeta","Sedentaria",NA,"Sabellariidae","Phragmatopoma","Phragmatopoma californica",882,883,754175,NA,979,325241,334501,"(Fewkes, 1889)",FALSE,""
"446","Phragmatopoma caudata","Phragmatopoma caudata","species",330550,24495,2326462,618964,"Phragmatopoma caudata","Phragmatopoma caudata","Phragmatopoma caudata","Phragmatopoma caudata Krøyer, 1863","Annelida","Polychaeta","Sedentaria",NA,"Sabellariidae","Phragmatopoma","Phragmatopoma caudata",882,883,754175,NA,979,325241,330550,"Krøyer in Mörch, 1863",FALSE,""
"447","Phragmatopoma moerchi","Phragmatopoma moerchi","species",337791,24494,2326455,45999,"Phragmatopoma moerchi","Phragmatopoma moerchi","Phragmatopoma moerchi","Phragmatopoma moerchi Kinberg, 1866","Annelida","Polychaeta","Sedentaria",NA,"Sabellariidae","Phragmatopoma","Phragmatopoma moerchi",882,883,754175,NA,979,325241,337791,"Kinberg, 1866",FALSE,""
"448","Phragmatopoma virgini","Phragmatopoma virgini","species",330551,24493,2326452,45998,"Phragmatopoma virgini","Phragmatopoma virgini","Phragmatopoma virgini","Phragmatopoma virgini Kinberg, 1866","Annelida","Polychaeta","Sedentaria",NA,"Sabellariidae","Phragmatopoma","Phragmatopoma virgini",882,883,754175,NA,979,325241,330551,"Kinberg, 1866",FALSE,""
"449","Phyllochaetopterus socialis","Phyllochaetopterus socialis","species",129920,81870,2321515,618217,"Phyllochaetopterus socialis","Phyllochaetopterus socialis","Phyllochaetopterus socialis","Phyllochaetopterus socialis Claparède, 1869","Annelida","Polychaeta","Sedentaria",NA,"Chaetopteridae","Phyllochaetopterus","Phyllochaetopterus socialis",882,883,754175,NA,918,129232,129920,"Claparède, 1869",FALSE,""
"450","Phyllochaetopterus gigas","Phyllochaetopterus gigas",NA,754493,NA,NA,552776,"Phyllochaetopterus gigas","Phyllochaetopterus gigas",NA,NA,"Annelida","Polychaeta","Sedentaria",NA,"Chaetopteridae","Phyllochaetopterus","Phyllochaetopterus gigas",882,883,754175,NA,918,129232,754493,"Nishi & Rouse, 2014",FALSE,""
"451","Phyllochaetopterus","Phyllochaetopterus","genus",129232,81869,2321497,650550,"Phyllochaetopterus","Phyllochaetopterus","Phyllochaetopterus","Phyllochaetopterus Grube, 1863","Annelida","Polychaeta","Sedentaria",NA,"Chaetopteridae","Phyllochaetopterus",NA,882,883,754175,NA,918,129232,NA,"Grube, 1863",FALSE,""
"452","Mesochaetopterus taylori","Mesochaetopterus taylori","species",157487,80367,2321491,615068,"Mesochaetopterus taylori","Mesochaetopterus taylori","Mesochaetopterus taylori","Mesochaetopterus taylori Potts, 1914","Annelida","Polychaeta","Sedentaria",NA,"Chaetopteridae","Mesochaetopterus","Mesochaetopterus taylori",882,883,754175,NA,918,129230,157487,"Potts, 1914",FALSE,""
"453","Chaetopterus luteus","Chaetopterus luteus",NA,336429,NA,NA,7490321,"Chaetopterus luteus","Chaetopterus luteus",NA,NA,"Annelida","Polychaeta","Sedentaria",NA,"Chaetopteridae","Chaetopterus","Chaetopterus luteus",882,883,754175,NA,918,129229,336429,"Stimpson, 1855",FALSE,""
"454","Chaetopterus sarsii","Chaetopterus sarsii",NA,NA,NA,NA,42117,NA,"Chaetopterus sarsii",NA,NA,"Annelida","Polychaeta",NA,NA,"Chaetopteridae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"455","Chaetopterus pugaporcinus","Chaetopterus pugaporcinus","species",605520,80368,6785205,42112,"Chaetopterus pugaporcinus","Chaetopterus pugaporcinus","Chaetopterus pugaporcinus","Chaetopterus pugaporcinus Osborn, Rouse, Goffredi & Robison, 2007","Annelida","Polychaeta","Sedentaria",NA,"Chaetopteridae","Chaetopterus","Chaetopterus pugaporcinus",882,883,754175,NA,918,129229,605520,"Osborn, Rouse, Goffredi & Robison, 2007",FALSE,""
"456","Pectinaria granulata","Pectinaria granulata","species",NA,81189,5198804,953516,NA,"Pectinaria granulata","Pectinaria granulata","Pectinaria granulata (Linnaeus, 1767)","Annelida","Polychaeta",NA,NA,"Pectinariidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"457","Paralvinella grasslei","Paralvinella grasslei","species",330308,81872,2324373,463481,"Paralvinella grasslei","Paralvinella grasslei","Paralvinella grasslei","Paralvinella grasslei Desbruyères & Laubier, 1982","Annelida","Polychaeta","Sedentaria","Terebellida","Alvinellidae","Paralvinella","Paralvinella grasslei",882,883,754175,900,233985,324591,330308,"Desbruyères & Laubier, 1982",FALSE,"sibling_higher"
"458","Glyphanostomum","Glyphanostomum","genus",152406,82543,2325995,42129,"Glyphanostomum","Glyphanostomum","Glyphanostomum","Glyphanostomum Levinsen, 1884","Annelida","Polychaeta","Sedentaria","Terebellida","Ampharetidae","Glyphanostomum",NA,882,883,754175,900,981,152406,NA,"Levinsen, 1884",FALSE,"sibling_higher"
"459","Terebellides stroemii","Terebellides stroemii","species",131573,541661,2326250,976565,"Terebellides stroemii","Terebellides stroemii","Terebellides stroemii","Terebellides stroemii Sars, 1835","Annelida","Polychaeta","Sedentaria","Terebellida","Trichobranchidae","Terebellides","Terebellides stroemii",882,883,754175,900,983,129717,131573,"Sars, 1835",FALSE,""
"460","Manayunkia athalassia","Manayunkia athalassia","species",329214,152841,2329457,170713,"Manayunkia athalassia","Manayunkia athalassia","Manayunkia athalassia","Manayunkia athalassia Hutchings, Dekker & Geddes, 1981","Annelida","Polychaeta","Sedentaria","Sabellida","Fabriciidae","Manayunkia","Manayunkia athalassia",882,883,754175,901,154918,129535,329214,"Hutchings, Dekker & Geddes, 1981",FALSE,""
"461","Prionospio","Prionospio","genus",129620,32476,2321411,275106,"Prionospio","Prionospio","Prionospio","Prionospio Malmgren, 1867","Annelida","Polychaeta","Sedentaria","Spionida","Spionidae","Prionospio",NA,882,883,754175,889,913,129620,NA,"Malmgren, 1867",FALSE,""
"462","Amynthas lini","Amynthas lini","species",NA,79378,5739114,786626,NA,"Amynthas lini","Amynthas lini","Amynthas lini Chang, Lin, Chen, Chung & Chen, 2007","Annelida","Clitellata",NA,NA,"Megascolecidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"463","Amynthas wulinensis","Amynthas wulinensis","species",NA,79379,5739127,786627,NA,"Amynthas wulinensis","Amynthas wulinensis","Amynthas wulinensis C-F.Tsai, Shen & S-C.Tsai, 2001","Annelida","Clitellata",NA,NA,"Megascolecidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"464","Amynthas mayshanensis","Amynthas mayshanensis","species",NA,79380,10591496,786624,NA,"Amynthas mayshanensis","Amynthas mayshanensis","Amynthas mayshanensis","Annelida","Clitellata",NA,NA,"Megascolecidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"465","Amynthas polyglandularis","Amynthas polyglandularis","species",NA,79381,5739124,786625,NA,"Amynthas polyglandularis","Amynthas polyglandularis","Amynthas polyglandularis (Tsai, 1964)","Annelida","Clitellata",NA,NA,"Megascolecidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"466","Erpobdella mexicana","Erpobdella mexicana","species",NA,81450,10353897,849665,NA,"Erpobdella mexicana","Erpobdella mexicana","Erpobdella mexicana","Annelida","Clitellata",NA,NA,"Erpobdellidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"467","Erpobdella ochoterenai","Erpobdella ochoterenai","species",NA,79547,8856744,849666,NA,"Erpobdella ochoterenai","Erpobdella ochoterenai","Erpobdella ochoterenai","Annelida","Clitellata",NA,NA,"Erpobdellidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"468","Barbronia arcana","Barbronia arcana","species",NA,83406,NA,224442,NA,"Barbronia arcana","Barbronia arcana",NA,"Annelida","Clitellata",NA,NA,"Salifidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"469","Erpobdella triannulata","Erpobdella triannulata","species",NA,82127,2308847,224441,NA,"Erpobdella triannulata","Erpobdella triannulata","Erpobdella triannulata Moore, 1908","Annelida","Clitellata",NA,NA,"Erpobdellidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"470","Diplocardia komareki","Diplocardia komareki","species",NA,80676,9292575,982615,NA,"Diplocardia komareki","Diplocardia komareki","Diplocardia komareki Gates, 1977","Annelida","Clitellata",NA,NA,"Megascolecidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"471","Diplocardia invecta","Diplocardia invecta","species",NA,82076,8882157,615956,NA,"Diplocardia invecta","Diplocardia invecta","Diplocardia invecta Gates, 1955","Annelida","Clitellata",NA,NA,"Megascolecidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"472","Amynthas diffringens","Amynthas diffringens","species",NA,82776,9457976,615951,NA,"Amynthas diffringens","Amynthas diffringens","Amynthas diffringens (Baird, 1869)","Annelida","Clitellata",NA,NA,"Megascolecidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"473","Paralvinella pandorae","Paralvinella pandorae","species",330311,79693,2324371,740079,"Paralvinella pandorae","Paralvinella pandorae","Paralvinella pandorae","Paralvinella pandorae Desbruyères & Laubier, 1986","Annelida","Polychaeta","Sedentaria","Terebellida","Alvinellidae","Paralvinella","Paralvinella pandorae",882,883,754175,900,233985,324591,330311,"Desbruyères & Laubier, 1986",FALSE,"sibling_higher"
"474","Apionsoma misakianum","Apionsoma misakianum","species",NA,79160,2510205,43138,NA,"Apionsoma misakianum","Apionsoma misakianum","Apionsoma misakianum (Ikeda, 1904)","Annelida","Polychaeta",NA,NA,"Phascolosomatidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"475","Apionsoma pectinatum","Apionsoma pectinatum","species",NA,106579,2510195,349858,NA,"Apionsoma pectinatum","Apionsoma pectinatum","Apionsoma pectinatum (Keferstein, 1867)","Annelida","Polychaeta",NA,NA,"Phascolosomatidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"476","Aspidosiphon albus","Aspidosiphon albus","species",NA,216426,2510309,637732,NA,"Aspidosiphon albus","Aspidosiphon albus","Aspidosiphon albus Murina, 1967","Annelida","Polychaeta",NA,NA,"Aspidosiphonidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"477","Aspidosiphon elegans","Aspidosiphon elegans","species",NA,106578,2510310,637731,NA,"Aspidosiphon elegans","Aspidosiphon elegans","Aspidosiphon elegans (Chamisso & Eysenhardt, 1821)","Annelida","Polychaeta",NA,NA,"Aspidosiphonidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"478","Aspidosiphon fischeri","Aspidosiphon fischeri","species",NA,106577,4356872,349857,NA,"Aspidosiphon fischeri","Aspidosiphon fischeri","Aspidosiphon fischeri Broeke, 1925","Annelida","Polychaeta",NA,NA,"Aspidosiphonidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"479","Aspidosiphon gosnoldi","Aspidosiphon gosnoldi","species",NA,106576,2510235,690186,NA,"Aspidosiphon gosnoldi","Aspidosiphon gosnoldi","Aspidosiphon gosnoldi E.Cutler, 1981","Annelida","Polychaeta",NA,NA,"Aspidosiphonidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"480","Aspidosiphon gracilis","Aspidosiphon gracilis",NA,NA,NA,NA,637734,NA,"Aspidosiphon gracilis",NA,NA,"Annelida","Polychaeta",NA,NA,"Aspidosiphonidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"481","Aspidosiphon laevis","Aspidosiphon laevis","species",NA,80551,2510338,564229,NA,"Aspidosiphon laevis","Aspidosiphon laevis","Aspidosiphon laevis Quatrefages, 1865","Annelida","Polychaeta",NA,NA,"Aspidosiphonidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"482","Aspidosiphon muelleri","Aspidosiphon muelleri","species",NA,106574,2510282,637733,NA,"Aspidosiphon muelleri","Aspidosiphon muelleri","Aspidosiphon muelleri Diesing, 1851","Annelida","Polychaeta",NA,NA,"Aspidosiphonidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"483","Aspidosiphon parvulus","Aspidosiphon parvulus","species",NA,106573,2510269,342660,NA,"Aspidosiphon parvulus","Aspidosiphon parvulus","Aspidosiphon parvulus Gerould, 1913","Annelida","Polychaeta",NA,NA,"Aspidosiphonidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"484","Aspidosiphon steenstrupii","Aspidosiphon steenstrupii","species",NA,106572,2510248,564234,NA,"Aspidosiphon steenstrupii","Aspidosiphon steenstrupii","Aspidosiphon steenstrupii Diesing, 1859","Annelida","Polychaeta",NA,NA,"Aspidosiphonidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"485","Cloeosiphon aspergillus","Cloeosiphon aspergillus","species",NA,106571,2510376,564225,NA,"Cloeosiphon aspergillus","Cloeosiphon aspergillus","Cloeosiphon aspergillus (Quatrefages, 1865)","Annelida","Polychaeta",NA,NA,"Aspidosiphonidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"486","Golfingia margaritacea","Golfingia margaritacea","species",NA,106569,2509754,637736,NA,"Golfingia margaritacea","Golfingia margaritacea","Golfingia margaritacea (Sars, 1851)","Annelida","Polychaeta",NA,NA,"Golfingiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"487","Golfingia vulgaris","Golfingia vulgaris","species",NA,106568,2509867,564227,NA,"Golfingia vulgaris","Golfingia vulgaris","Golfingia vulgaris (de Blainville, 1827)","Annelida","Polychaeta",NA,NA,"Golfingiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"488","Nephasoma diaphanes","Nephasoma diaphanes","species",NA,106567,2509675,564236,NA,"Nephasoma diaphanes","Nephasoma diaphanes","Nephasoma diaphanes (Gerould, 1913)","Annelida","Polychaeta",NA,NA,"Golfingiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"489","Nephasoma flagriferum","Nephasoma flagriferum","species",NA,106566,2509713,637735,NA,"Nephasoma flagriferum","Nephasoma flagriferum","Nephasoma flagriferum (Selenka, 1885)","Annelida","Polychaeta",NA,NA,"Golfingiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"490","Nephasoma pellucidum","Nephasoma pellucidum","species",NA,106565,2509627,637738,NA,"Nephasoma pellucidum","Nephasoma pellucidum","Nephasoma pellucidum (Keferstein, 1865)","Annelida","Polychaeta",NA,NA,"Golfingiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"491","Phascolion psammophilus","Phascolion psammophilus","species",NA,106564,2509510,167065,NA,"Phascolion psammophilus","Phascolion psammophilus","Phascolion psammophilus Rice, 1993","Annelida","Polychaeta",NA,NA,"Phascolionidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"492","Phascolopsis gouldii","Phascolopsis gouldii","species",NA,82760,2509338,802123,NA,"Phascolopsis gouldii","Phascolopsis gouldii","Phascolopsis gouldii (Pourtalès, 1851)","Annelida","Polychaeta",NA,NA,"Sipunculidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"493","Phascolosoma agassizii","Phascolosoma agassizii","species",NA,106563,2510114,167071,NA,"Phascolosoma agassizii","Phascolosoma agassizii","Phascolosoma agassizii Keferstein, 1866","Annelida","Polychaeta",NA,NA,"Phascolosomatidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"494","Phascolosoma albolineatum","Phascolosoma albolineatum","species",NA,106562,2510025,564235,NA,"Phascolosoma albolineatum","Phascolosoma albolineatum","Phascolosoma albolineatum Baird, 1868","Annelida","Polychaeta",NA,NA,"Phascolosomatidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"495","Phascolosoma capitatum","Phascolosoma capitatum","species",NA,106561,2510105,167072,NA,"Phascolosoma capitatum","Phascolosoma capitatum","Phascolosoma capitatum (Gerould, 1913)","Annelida","Polychaeta",NA,NA,"Phascolosomatidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"496","Phascolosoma granulatum","Phascolosoma granulatum","species",NA,106560,2510058,247685,NA,"Phascolosoma granulatum","Phascolosoma granulatum","Phascolosoma granulatum Leuckart, 1828","Annelida","Polychaeta",NA,NA,"Phascolosomatidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"497","Phascolosomaduliferum","Phascolosomaduliferum",NA,NA,NA,NA,917794,NA,"Phascolosoma noduliferum",NA,NA,"Annelida","Polychaeta",NA,NA,"Phascolosomatidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"498","Phascolosoma perlucens","Phascolosoma perlucens","species",NA,106558,2509969,6914,NA,"Phascolosoma perlucens","Phascolosoma perlucens","Phascolosoma perlucens Baird, 1868","Annelida","Polychaeta",NA,NA,"Phascolosomatidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"499","Phascolosoma scolops","Phascolosoma scolops","species",NA,106557,2509991,917796,NA,"Phascolosoma scolops","Phascolosoma scolops","Phascolosoma scolops (Selenka & de Man, 1883)","Annelida","Polychaeta",NA,NA,"Phascolosomatidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"500","Phascolosoma stephensoni","Phascolosoma stephensoni","species",NA,106556,2510065,917795,NA,"Phascolosoma stephensoni","Phascolosoma stephensoni","Phascolosoma stephensoni (Stephen, 1942)","Annelida","Polychaeta",NA,NA,"Phascolosomatidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"501","Phascolosoma turnerae","Phascolosoma turnerae",NA,NA,NA,NA,167073,NA,"Phascolosoma turnerae",NA,NA,"Annelida","Polychaeta",NA,NA,"Phascolosomatidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"502","Siphonosoma vastum","Siphonosoma vastum","species",NA,106554,2509285,349852,NA,"Siphonosoma vastum","Siphonosoma vastum","Siphonosoma vastum (Selenka & Bülow, 1883)","Annelida","Polychaeta",NA,NA,"Sipunculidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"503","Sipunculusrvegicus","Sipunculusrvegicus",NA,NA,NA,NA,167074,NA,"Sipunculus norvegicus",NA,NA,"Annelida","Polychaeta",NA,NA,"Sipunculidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"504","Sipunculus phalloides","Sipunculus phalloides","species",NA,106552,5234462,167075,NA,"Sipunculus phalloides","Sipunculus phalloides","Sipunculus phalloides (Pallas, 1774)","Annelida","Polychaeta",NA,NA,"Sipunculidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"505","Sipunculus polymyotus","Sipunculus polymyotus","species",NA,106551,5234428,167076,NA,"Sipunculus polymyotus","Sipunculus polymyotus","Sipunculus polymyotus Fisher, 1947","Annelida","Polychaeta",NA,NA,"Sipunculidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"506","Themiste dyscritum","Themiste dyscritum","species",NA,106550,NA,377814,NA,"Themiste dyscritum","Themiste dyscritum",NA,"Annelida","Polychaeta",NA,NA,"Themistidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"507","Themiste hennahi","Themiste hennahi","species",NA,106549,2509538,167077,NA,"Themiste hennahi","Themiste hennahi","Themiste hennahi Gray, 1828","Annelida","Polychaeta",NA,NA,"Themistidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"508","Themiste lageniformis","Themiste lageniformis","species",NA,82647,2509568,486288,NA,"Themiste lageniformis","Themiste lageniformis","Themiste lageniformis Baird, 1868","Annelida","Polychaeta",NA,NA,"Themistidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"509","Themiste minor","Themiste minor","species",NA,106548,2509582,917803,NA,"Themiste minor","Themiste minor","Themiste minor (Ikeda, 1904)","Annelida","Polychaeta",NA,NA,"Themistidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"510","Themiste pyroides","Themiste pyroides","species",NA,106547,2509556,690188,NA,"Themiste pyroides","Themiste pyroides","Themiste pyroides (Chamberlin, 1920)","Annelida","Polychaeta",NA,NA,"Themistidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"511","Marenzelleriaglecta","Marenzelleriaglecta",NA,NA,NA,NA,288720,NA,"Marenzelleria arctia",NA,NA,"Annelida","Polychaeta",NA,NA,"Spionidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
