"","taxa_query","found_taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","status","unacceptreason","is_synonym","flags","valid_authority","kingdom","class","order","family","genus","freshwater_only","terrestrial_only"
"504","Hyalonema","Hyalonema","genus",132096,245441,2236011,235297,"Hyalonema","Hyalonema","Hyalonema","Hyalonema Gray, 1832","Porifera","accepted",NA,FALSE,"","Gray, 1832","Animalia","Hexactinellida","Amphidiscosida","Hyalonematidae","Hyalonema","0","0"
"505","Favia fragum","Favia fragum","species",207432,29955,2260119,992405,"Favia fragum","Favia fragum","Favia fragum","Favia fragum (Esper, 1793)","Cnidaria","accepted",NA,FALSE,"","(Esper, 1793)","Animalia","Anthozoa","Scleractinia","Faviidae","Favia","0","0"
"506","Diploria labyrinthiformis","Diploria labyrinthiformis","species",289826,29954,2260167,706970,"Diploria labyrinthiformis","Diploria labyrinthiformis","Diploria labyrinthiformis","Diploria labyrinthiformis (Linnaeus, 1758)","Cnidaria","accepted",NA,FALSE,"","(Linnaeus, 1758)","Animalia","Anthozoa","Scleractinia","Faviidae","Diploria","0","0"
"507","Diploria","Diploria","genus",267392,29951,2260164,124775,"Diploria","Diploria","Diploria","Diploria Milne Edwards & Haime, 1848","Cnidaria","accepted",NA,FALSE,"","Milne Edwards & Haime, 1848","Animalia","Anthozoa","Scleractinia","Faviidae","Diploria","0","0"
"508","Diploria clivosa x Diploria labyrinthiformis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cnidaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","Manicina areolata","Manicina areolata","species",290327,29950,2260111,50355,"Manicina areolata","Manicina areolata","Manicina areolata","Manicina areolata (Linnaeus, 1758)","Cnidaria","accepted",NA,FALSE,"","(Linnaeus, 1758)","Animalia","Anthozoa","Scleractinia","Faviidae","Manicina","0","0"
"510","Colpophyllia natans","Colpophyllia natans","species",289697,29948,2260043,706974,"Colpophyllia natans","Colpophyllia natans","Colpophyllia natans","Colpophyllia natans (Houttuyn, 1772)","Cnidaria","accepted",NA,FALSE,"","(Houttuyn, 1772)","Animalia","Anthozoa","Scleractinia","Faviidae","Colpophyllia","0","0"
"511","Favia leptophylla","Favia leptophylla",NA,NA,NA,NA,706976,NA,"Favia leptophylla",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"512","Mussismilia braziliensis","Mussismilia braziliensis","species",290421,29945,2260321,80311,"Mussismilia braziliensis","Mussismilia braziliensis","Mussismilia braziliensis","Mussismilia braziliensis (Verrill, 1868)","Cnidaria","accepted",NA,FALSE,"","(Verrill, 1868)","Animalia","Anthozoa","Scleractinia","Faviidae","Mussismilia","0","0"
"513","Mussismilia harttii","Mussismilia harttii","species",290422,29944,2260320,80310,"Mussismilia harttii","Mussismilia harttii","Mussismilia harttii","Mussismilia harttii (Verrill, 1868)","Cnidaria","accepted",NA,FALSE,"","(Verrill, 1868)","Animalia","Anthozoa","Scleractinia","Faviidae","Mussismilia","0","0"
"514","Mussismilia hispida","Mussismilia hispida","species",290423,29943,2260322,80308,"Mussismilia hispida","Mussismilia hispida","Mussismilia hispida","Mussismilia hispida (Verrill, 1901)","Cnidaria","accepted",NA,FALSE,"","(Verrill, 1901)","Animalia","Anthozoa","Scleractinia","Faviidae","Mussismilia","0","0"
"515","Mycetophyllia","Mycetophyllia","genus",267606,29939,2260294,675589,"Mycetophyllia","Mycetophyllia","Mycetophyllia","Mycetophyllia Milne Edwards & Haime, 1848","Cnidaria","accepted",NA,FALSE,"","Milne Edwards & Haime, 1848","Animalia","Anthozoa","Scleractinia","Faviidae","Mycetophyllia","0","0"
"516","Mycetophyllia aliciae","Mycetophyllia aliciae","species",290424,29940,2260298,654384,"Mycetophyllia aliciae","Mycetophyllia aliciae","Mycetophyllia aliciae","Mycetophyllia aliciae Wells, 1973","Cnidaria","accepted",NA,FALSE,"","Wells, 1973","Animalia","Anthozoa","Scleractinia","Faviidae","Mycetophyllia","0","0"
"517","Scolymia cubensis","Scolymia cubensis","species",287852,29938,2260337,254211,"Scolymia cubensis","Scolymia cubensis","Scolymia cubensis","Scolymia cubensis (Milne Edwards & Haime, 1848)","Cnidaria","accepted",NA,FALSE,"","(Milne Edwards & Haime, 1848)","Animalia","Anthozoa","Scleractinia","Faviidae","Scolymia","0","0"
"518","Isophyllia sinuosa","Isophyllia sinuosa","species",216134,29937,2260360,654387,"Isophyllia sinuosa","Isophyllia sinuosa","Isophyllia sinuosa","Isophyllia sinuosa (Ellis & Solander, 1786)","Cnidaria","accepted",NA,FALSE,"","(Ellis & Solander, 1786)","Animalia","Anthozoa","Scleractinia","Faviidae","Isophyllia","0","0"
"519","Mussa angulosa","Mussa angulosa","species",216135,29935,2260356,675586,"Mussa angulosa","Mussa angulosa","Mussa angulosa","Mussa angulosa (Pallas, 1766)","Cnidaria","accepted",NA,FALSE,"","(Pallas, 1766)","Animalia","Anthozoa","Scleractinia","Faviidae","Mussa","0","0"
"520","Cynarina lacrymalis","Cynarina lacrymalis","species",287961,29925,2260335,28685,"Cynarina lacrymalis","Cynarina lacrymalis","Cynarina lacrymalis","Cynarina lacrymalis (Milne Edwards & Haime, 1848)","Cnidaria","accepted",NA,FALSE,"","(Milne Edwards & Haime, 1849)","Animalia","Anthozoa","Scleractinia","Lobophylliidae","Cynarina","0","0"
"521","Acanthastrea echinata","Acanthastrea echinata","species",207384,29920,2260343,906674,"Acanthastrea echinata","Acanthastrea echinata","Acanthastrea echinata","Acanthastrea echinata (Dana, 1846)","Cnidaria","accepted",NA,FALSE,"","(Dana, 1846)","Animalia","Anthozoa","Scleractinia","Lobophylliidae","Acanthastrea","0","0"
"522","Acanthastrea","Acanthastrea","genus",206405,29918,2260342,906673,"Acanthastrea","Acanthastrea","Acanthastrea","Acanthastrea Milne Edwards & Haime, 1848","Cnidaria","accepted",NA,FALSE,"","Milne Edwards & Haime, 1848","Animalia","Anthozoa","Scleractinia","Lobophylliidae","Acanthastrea","0","0"
"523","Echinophyllia aspera","Echinophyllia aspera","species",207370,29916,2259513,50364,"Echinophyllia aspera","Echinophyllia aspera","Echinophyllia aspera","Echinophyllia aspera (Ellis & Solander, 1786)","Cnidaria","accepted",NA,FALSE,"","(Ellis & Solander, 1786)","Animalia","Anthozoa","Scleractinia","Lobophylliidae","Echinophyllia","0","0"
"524","Echinophyllia echinoporoides","Echinophyllia echinoporoides","species",287973,29914,2259522,601946,"Echinophyllia echinoporoides","Echinophyllia echinoporoides","Echinophyllia echinoporoides","Echinophyllia echinoporoides Veron & Pichon, 1980","Cnidaria","accepted",NA,FALSE,"","Veron & Pichon, 1980","Animalia","Anthozoa","Scleractinia","Lobophylliidae","Echinophyllia","0","0"
"525","Oxypora lacera","Oxypora lacera","species",207374,29912,5184532,601938,"Oxypora lacera","Oxypora lacera","Oxypora lacera","Oxypora lacera (Verrill, 1864)","Cnidaria","accepted",NA,FALSE,"","(Verrill, 1864)","Animalia","Anthozoa","Scleractinia","Lobophylliidae","Oxypora","0","0"
"526","Echinopora pacificus","Echinopora pacificus",NA,NA,NA,NA,601947,NA,"Echinopora pacificus",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"527","Echinopora gemmacea","Echinopora gemmacea","species",207418,29906,5184720,601948,"Echinopora gemmacea","Echinopora gemmacea","Echinopora gemmacea","Echinopora gemmacea (Lamarck, 1816)","Cnidaria","accepted",NA,FALSE,"","(Lamarck, 1816)","Animalia","Anthozoa","Scleractinia","Merulinidae","Echinopora","0","0"
"528","Favia stelligera","Goniastrea stelligera",NA,NA,NA,NA,50365,NA,"Goniastrea stelligera",NA,NA,"Cnidaria",NA,NA,TRUE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"529","Favia pallida","Dipsastraea pallida",NA,NA,NA,NA,601934,NA,"Dipsastraea pallida",NA,NA,"Cnidaria",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"530","Favites halicora","Favites halicora","species",207447,29900,2260083,18935,"Favites halicora","Favites halicora","Favites halicora","Favites halicora (Ehrenberg, 1834)","Cnidaria","accepted",NA,FALSE,"","(Ehrenberg, 1834)","Animalia","Anthozoa","Scleractinia","Merulinidae","Favites","0","0"
