"","taxa_query","taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","class","subclass","order","family","genus","species","wormsid_phylum","wormsid_class","wormsid_subclass","wormsid_order","wormsid_family","wormsid_genus","wormsid_species","authority","is_synonym","flags"
"1","Clupea pallasii","Clupea pallasii","species",151159,33891,4284072,421318,"Clupea pallasii","Clupea pallasii","Clupea pallasii","Clupea pallasii Valenciennes, 1847","Chordata","Actinopteri","Teleostei","Clupeiformes","Clupeidae","Clupea","Clupea pallasii",1821,843664,293496,10297,125464,125716,151159,"Valenciennes, 1847",FALSE,""
"2","Engraulis mordax","Engraulis mordax","species",272286,33922,2414024,29754,"Engraulis mordax","Engraulis mordax","Engraulis mordax","Engraulis mordax Girard, 1854","Chordata","Actinopteri","Teleostei","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax",1821,843664,293496,10297,125465,125724,272286,"Girard, 1854",FALSE,""
"3","Gadus chalcogrammus","Gadus chalcogrammus","species",300735,360473,2415769,1056842,"Gadus chalcogrammus","Gadus chalcogrammus","Gadus chalcogrammus","Gadus chalcogrammus Pallas, 1814","Chordata","Actinopteri","Teleostei","Gadiformes","Gadidae","Gadus","Gadus chalcogrammus",1821,843664,293496,10313,125469,125732,300735,"Pallas, 1814",FALSE,""
"4","Gadus macrocephalus","Gadus macrocephalus","species",254538,19837,2415853,56885,"Gadus macrocephalus","Gadus macrocephalus","Gadus macrocephalus","Gadus macrocephalus Tilesius, 1810","Chordata","Actinopteri","Teleostei","Gadiformes","Gadidae","Gadus","Gadus macrocephalus",1821,843664,293496,10313,125469,125732,254538,"Tilesius, 1810",FALSE,""
"5","Microgadus proximus","Microgadus proximus","species",275873,15708,2415888,56889,"Microgadus proximus","Microgadus proximus","Microgadus proximus","Microgadus proximus (Girard, 1854)","Chordata","Actinopteri","Teleostei","Gadiformes","Gadidae","Microgadus","Microgadus proximus",1821,843664,293496,10313,125469,158927,275873,"(Girard, 1854)",FALSE,""
"6","Merluccius productus","Merluccius productus","species",272458,11764,2415676,183169,"Merluccius productus","Merluccius productus","Merluccius productus","Merluccius productus (Ayres, 1855)","Chordata","Actinopteri","Teleostei","Gadiformes","Merlucciidae","Merluccius","Merluccius productus",1821,843664,293496,10313,125473,125762,272458,"(Ayres, 1855)",FALSE,""
"7","Gobiesox maeandricus","Gobiesox maeandricus","species",275671,125653,2411287,622499,"Gobiesox maeandricus","Gobiesox maeandricus","Gobiesox maeandricus","Gobiesox maeandricus (Girard, 1858)","Chordata","Actinopteri","Teleostei","Gobiesociformes","Gobiesocidae","Gobiesox","Gobiesox maeandricus",1821,843664,293496,10317,125477,158785,275671,"(Girard, 1858)",FALSE,""
"8","Rimicola muscarum","Rimicola muscarum","species",282617,99728,5214482,584437,"Rimicola muscarum","Rimicola muscarum","Rimicola muscarum","Rimicola muscarum (Meek & Pierson, 1895)","Chordata","Actinopteri","Teleostei","Gobiesociformes","Gobiesocidae","Rimicola","Rimicola muscarum",1821,843664,293496,10317,125477,270760,282617,"(Meek & Pierson, 1895)",FALSE,""
"9","Rhinogobiopscholsii","Rhinogobiopscholsii",NA,NA,NA,NA,494025,NA,"Rhinogobiops nicholsii",NA,NA,"Chordata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"10","Lepidogobius lepidus","Lepidogobius lepidus","species",281292,125624,2379182,387080,"Lepidogobius lepidus","Lepidogobius lepidus","Lepidogobius lepidus","Lepidogobius lepidus (Girard, 1858)","Chordata","Actinopteri","Teleostei","Gobiiformes","Gobiidae","Lepidogobius","Lepidogobius lepidus",1821,843664,293496,1517500,125537,269634,281292,"(Girard, 1858)",FALSE,""
"11","Hypomesus pretiosus","Hypomesus pretiosus","species",279422,125619,2410871,227596,"Hypomesus pretiosus","Hypomesus pretiosus","Hypomesus pretiosus","Hypomesus pretiosus (Girard, 1854)","Chordata","Actinopteri","Teleostei","Osmeriformes","Osmeridae","Hypomesus","Hypomesus pretiosus",1821,843664,293496,10304,125513,254339,279422,"(Girard, 1854)",FALSE,""
"12","Thaleichthys pacificus","Thaleichthys pacificus","species",282959,10698,2410903,555682,"Thaleichthys pacificus","Thaleichthys pacificus","Thaleichthys pacificus","Thaleichthys pacificus (Richardson, 1836)","Chordata","Actinopteri","Teleostei","Osmeriformes","Osmeridae","Thaleichthys","Thaleichthys pacificus",1821,843664,293496,10304,125513,271074,282959,"(Richardson, 1836)",FALSE,""
"13","Amphistichus rhodoterus","Amphistichus rhodoterus","species",279596,76472,2389252,698628,"Amphistichus rhodoterus","Amphistichus rhodoterus","Amphistichus rhodoterus","Amphistichus rhodoterus (Agassiz, 1854)","Chordata","Actinopteri","Teleostei","Ovalentaria incertae sedis","Embiotocidae","Amphistichus","Amphistichus rhodoterus",1821,843664,293496,1517546,151386,268297,279596,"(Agassiz, 1854)",FALSE,"incertae_sedis_inherited"
"14","Brachyistius frenatus","Brachyistius frenatus","species",240721,99711,2389277,29170,"Brachyistius frenatus","Brachyistius frenatus","Brachyistius frenatus","Brachyistius frenatus Gill, 1862","Chordata","Actinopteri","Teleostei","Ovalentaria incertae sedis","Embiotocidae","Brachyistius","Brachyistius frenatus",1821,843664,293496,1517546,151386,240720,240721,"Gill, 1862",FALSE,"incertae_sedis_inherited"
"15","Cymatogaster aggregata","Cymatogaster aggregata","species",280461,11121,2389234,493362,"Cymatogaster aggregata","Cymatogaster aggregata","Cymatogaster aggregata","Cymatogaster aggregata Gibbons, 1854","Chordata","Actinopteri","Teleostei","Ovalentaria incertae sedis","Embiotocidae","Cymatogaster","Cymatogaster aggregata",1821,843664,293496,1517546,151386,268920,280461,"Gibbons, 1854",FALSE,"incertae_sedis_inherited"
"16","Damalichthys vacca","Damalichthys vacca","species",NA,801365,2389316,841788,NA,"Rhacochilus vacca","Damalichthys vacca","Damalichthys vacca Girard, 1855","Chordata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"incertae_sedis_inherited"
"17","Embiotoca lateralis","Embiotoca lateralis","species",240740,76474,2389287,1090031,"Embiotoca lateralis","Embiotoca lateralis","Embiotoca lateralis","Embiotoca lateralis Agassiz, 1854","Chordata","Actinopteri","Teleostei","Ovalentaria incertae sedis","Embiotocidae","Embiotoca","Embiotoca lateralis",1821,843664,293496,1517546,151386,240718,240740,"Agassiz, 1854",FALSE,"incertae_sedis_inherited"
"18","Atheresthes stomias","Atheresthes stomias","species",279792,11835,2409091,786093,"Atheresthes stomias","Atheresthes stomias","Atheresthes stomias","Atheresthes stomias (Jordan & Gilbert, 1880)","Chordata","Actinopteri","Teleostei","Pleuronectiformes","Pleuronectidae","Atheresthes","Atheresthes stomias",1821,843664,293496,10331,125579,268428,279792,"(Jordan & Gilbert, 1880)",FALSE,""
"19","Lepidopsetta bilineata","Lepidopsetta bilineata","species",281305,33919,5213939,206083,"Lepidopsetta bilineata","Lepidopsetta bilineata","Lepidopsetta bilineata","Lepidopsetta bilineata (Ayres, 1855)","Chordata","Actinopteri","Teleostei","Pleuronectiformes","Pleuronectidae","Lepidopsetta","Lepidopsetta bilineata",1821,843664,293496,10331,125579,269638,281305,"(Ayres, 1855)",FALSE,""
"20","Parophrys vetulus","Parophrys vetulus","species",254393,33893,2409370,835838,"Parophrys vetulus","Parophrys vetulus","Parophrys vetulus","Parophrys vetulus Girard, 1854","Chordata","Actinopteri","Teleostei","Pleuronectiformes","Pleuronectidae","Parophrys","Parophrys vetulus",1821,843664,293496,10331,125579,254392,254393,"Girard, 1854",FALSE,""
"21","Platichthys stellatus","Platichthys stellatus","species",154781,33910,2409327,296735,"Platichthys stellatus","Platichthys stellatus","Platichthys stellatus","Platichthys stellatus (Pallas, 1787)","Chordata","Actinopteri","Teleostei","Pleuronectiformes","Pleuronectidae","Platichthys","Platichthys stellatus",1821,843664,293496,10331,125579,126119,154781,"(Pallas, 1787)",FALSE,""
"22","Pleuronichthys coenosus","Pleuronichthys coenosus","species",282290,33921,2409249,1091692,"Pleuronichthys coenosus","Pleuronichthys coenosus","Pleuronichthys coenosus","Pleuronichthys coenosus Girard, 1854","Chordata","Actinopteri","Teleostei","Pleuronectiformes","Pleuronectidae","Pleuronichthys","Pleuronichthys coenosus",1821,843664,293496,10331,125579,270459,282290,"Girard, 1854",FALSE,""
"23","Psettichthys melanostictus","Psettichthys melanostictus","species",282396,33913,2409051,282295,"Psettichthys melanostictus","Psettichthys melanostictus","Psettichthys melanostictus","Psettichthys melanostictus Girard, 1854","Chordata","Actinopteri","Teleostei","Pleuronectiformes","Pleuronectidae","Psettichthys","Psettichthys melanostictus",1821,843664,293496,10331,125579,270555,282396,"Girard, 1854",FALSE,""
"24","Oncorhynchus gorbuscha","Oncorhynchus gorbuscha","species",127182,48257,5204037,739927,"Oncorhynchus gorbuscha","Oncorhynchus gorbuscha","Oncorhynchus gorbuscha","Oncorhynchus gorbuscha (Walbaum, 1792)","Chordata","Actinopteri","Teleostei","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus gorbuscha",1821,843664,293496,10305,125587,126140,127182,"(Walbaum, 1792)",FALSE,""
"25","Oncorhynchus keta","Oncorhynchus keta","species",127183,88757,5204014,739921,"Oncorhynchus keta","Oncorhynchus keta","Oncorhynchus keta","Oncorhynchus keta (Walbaum, 1792)","Chordata","Actinopteri","Teleostei","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus keta",1821,843664,293496,10305,125587,126140,127183,"(Walbaum, 1792)",FALSE,""
"26","Oncorhynchus kisutch","Oncorhynchus kisutch","species",127184,23772,5204034,739917,"Oncorhynchus kisutch","Oncorhynchus kisutch","Oncorhynchus kisutch","Oncorhynchus kisutch (Walbaum, 1792)","Chordata","Actinopteri","Teleostei","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus kisutch",1821,843664,293496,10305,125587,126140,127184,"(Walbaum, 1792)",FALSE,""
"27","Oncorhynchusrka","Oncorhynchusrka",NA,NA,NA,NA,165375,NA,"Oncorhynchus nerka",NA,NA,"Chordata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"28","Oncorhynchus tshawytscha","Oncorhynchus tshawytscha","species",158075,10566,5204024,730762,"Oncorhynchus tshawytscha","Oncorhynchus tshawytscha","Oncorhynchus tshawytscha","Oncorhynchus tshawytscha (Walbaum, 1792)","Chordata","Actinopteri","Teleostei","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus tshawytscha",1821,843664,293496,10305,125587,126140,158075,"(Walbaum, 1792)",FALSE,""
"29","Salvelinus malma","Salvelinus malma","species",254570,88751,4284020,688336,"Salvelinus malma","Salvelinus malma","Salvelinus malma","Salvelinus malma (Walbaum, 1792)","Chordata","Actinopteri","Teleostei","Salmoniformes","Salmonidae","Salvelinus","Salvelinus malma",1821,843664,293496,10305,125587,126142,254570,"(Walbaum, 1792)",FALSE,""
"30","Blepsias cirrhosus","Blepsias cirrhosus","species",279417,125608,2335095,446859,"Blepsias cirrhosus","Blepsias cirrhosus","Blepsias cirrhosus","Blepsias cirrhosus (Pallas, 1814)","Chordata",NA,NA,"Scorpaeniformes","Hemitripteridae","Blepsias","Blepsias cirrhosus",1821,NA,NA,10329,154610,254305,279417,"(Pallas, 1814)",FALSE,""
"31","Bothragonus swanii","Bothragonus swanii","species",279947,393347,2337158,989012,"Bothragonus swanii","Bothragonus swanii","Bothragonus swanii","Bothragonus swanii (Steindachner, 1876)","Chordata","Actinopteri","Teleostei","Perciformes","Agonidae","Bothragonus","Bothragonus swanii",1821,843664,293496,11014,125588,268565,279947,"(Steindachner, 1876)",FALSE,""
"32","Nautichthys oculofasciatus","Nautichthys oculofasciatus","species",254542,99713,2335124,786112,"Nautichthys oculofasciatus","Nautichthys oculofasciatus","Nautichthys oculofasciatus","Nautichthys oculofasciatus (Girard, 1858)","Chordata",NA,NA,"Scorpaeniformes","Hemitripteridae","Nautichthys","Nautichthys oculofasciatus",1821,NA,NA,10329,154610,254400,254542,"(Girard, 1858)",FALSE,""
"33","Pallasina barbata","Pallasina barbata","species",254396,110751,5201645,170501,"Pallasina barbata","Pallasina barbata","Pallasina barbata","Pallasina barbata (Steindachner, 1876)","Chordata","Actinopteri","Teleostei","Perciformes","Agonidae","Pallasina","Pallasina barbata",1821,843664,293496,11014,125588,254395,254396,"(Steindachner, 1876)",FALSE,""
"34","Anoplopoma fimbria","Anoplopoma fimbria","species",159463,13145,2335062,441856,"Anoplopoma fimbria","Anoplopoma fimbria","Anoplopoma fimbria","Anoplopoma fimbria (Pallas, 1814)","Chordata","Actinopteri","Teleostei","Perciformes","Anoplopomatidae","Anoplopoma","Anoplopoma fimbria",1821,843664,293496,11014,154666,159462,159463,"(Pallas, 1814)",FALSE,""
"35","Aulorhynchus flavidus","Aulorhynchus flavidus","species",279839,99726,2356481,591249,"Aulorhynchus flavidus","Aulorhynchus flavidus","Aulorhynchus flavidus","Aulorhynchus flavidus Gill, 1861","Chordata","Actinopteri","Teleostei","Perciformes","Aulorhynchidae","Aulorhynchus","Aulorhynchus flavidus",1821,843664,293496,11014,267013,268458,279839,"Gill, 1861",FALSE,""
"36","Artedius fenestralis","Artedius fenestralis","species",279700,142500,2333969,830121,"Artedius fenestralis","Artedius fenestralis","Artedius fenestralis","Artedius fenestralis Jordan & Gilbert, 1883","Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Artedius","Artedius fenestralis",1821,843664,293496,11014,125589,268390,279700,"Jordan & Gilbert, 1883",FALSE,""
"37","Artedius lateralis","Artedius lateralis","species",279702,76453,2333966,401750,"Artedius lateralis","Artedius lateralis","Artedius lateralis","Artedius lateralis (Girard, 1854)","Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Artedius","Artedius lateralis",1821,843664,293496,11014,125589,268390,279702,"(Girard, 1854)",FALSE,""
"38","Ascelichthys rhodorus","Ascelichthys rhodorus","species",279706,784709,2334021,3632243,"Ascelichthys rhodorus","Ascelichthys rhodorus","Ascelichthys rhodorus","Ascelichthys rhodorus Jordan & Gilbert, 1880","Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Ascelichthys","Ascelichthys rhodorus",1821,843664,293496,11014,125589,268393,279706,"Jordan & Gilbert, 1880",FALSE,""
"39","Asemichthys taylori","Asemichthys taylori","species",316433,716933,2333756,3632127,"Asemichthys taylori","Asemichthys taylori","Asemichthys taylori","Asemichthys taylori Gilbert, 1912","Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Asemichthys","Asemichthys taylori",1821,843664,293496,11014,125589,296061,316433,"Gilbert, 1912",FALSE,""
"40","Chitonotus pugetensis","Chitonotus pugetensis","species",280162,33905,2333761,706157,"Chitonotus pugetensis","Chitonotus pugetensis","Chitonotus pugetensis","Chitonotus pugetensis (Steindachner, 1876)","Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Chitonotus","Chitonotus pugetensis",1821,843664,293496,11014,125589,268755,280162,"(Steindachner, 1876)",FALSE,""
"41","Enophrys bison","Enophrys bison","species",275355,125570,5201188,290389,"Enophrys bison","Enophrys bison","Enophrys bison","Enophrys bison (Girard, 1854)","Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Enophrys","Enophrys bison",1821,843664,293496,11014,125589,154468,275355,"(Girard, 1854)",FALSE,""
"42","Hemilepidotus hemilepidotus","Hemilepidotus hemilepidotus","species",254521,125589,2333949,568667,"Hemilepidotus hemilepidotus","Hemilepidotus hemilepidotus","Hemilepidotus hemilepidotus","Hemilepidotus hemilepidotus (Tilesius, 1811)","Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Hemilepidotus","Hemilepidotus hemilepidotus",1821,843664,293496,11014,125589,248338,254521,"(Tilesius, 1811)",FALSE,""
"43","Leptocottus armatus","Leptocottus armatus","species",254345,59606,2333923,520272,"Leptocottus armatus","Leptocottus armatus","Leptocottus armatus","Leptocottus armatus Girard, 1854","Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Leptocottus","Leptocottus armatus",1821,843664,293496,11014,125589,254344,254345,"Girard, 1854",FALSE,""
"44","Oligocottus maculosus","Oligocottus maculosus","species",281872,101369,2333746,365186,"Oligocottus maculosus","Oligocottus maculosus","Oligocottus maculosus","Oligocottus maculosus Girard, 1856","Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Oligocottus","Oligocottus maculosus",1821,843664,293496,11014,125589,270085,281872,"Girard, 1856",FALSE,""
"45","Scorpaenichthys marmoratus","Scorpaenichthys marmoratus","species",282726,76463,5201222,786351,"Scorpaenichthys marmoratus","Scorpaenichthys marmoratus","Scorpaenichthys marmoratus","Scorpaenichthys marmoratus (Ayres, 1854)","Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Scorpaenichthys","Scorpaenichthys marmoratus",1821,843664,293496,11014,125589,270850,282726,"(Ayres, 1854)",FALSE,""
"46","Hexagrammos decagrammus","Hexagrammos decagrammus","species",240732,33916,2336472,305854,"Hexagrammos decagrammus","Hexagrammos decagrammus","Hexagrammos decagrammus","Hexagrammos decagrammus (Pallas, 1810)","Chordata","Actinopteri","Teleostei","Perciformes","Hexagrammidae","Hexagrammos","Hexagrammos decagrammus",1821,843664,293496,11014,154415,240731,240732,"(Pallas, 1810)",FALSE,""
"47","Hexagrammos stelleri","Hexagrammos stelleri","species",254545,125577,2336480,185873,"Hexagrammos stelleri","Hexagrammos stelleri","Hexagrammos stelleri","Hexagrammos stelleri Tilesius, 1810","Chordata","Actinopteri","Teleostei","Perciformes","Hexagrammidae","Hexagrammos","Hexagrammos stelleri",1821,843664,293496,11014,154415,240731,254545,"Tilesius, 1810",FALSE,""
"48","Ophiodon elongatus","Ophiodon elongatus","species",240745,17835,2336521,849032,"Ophiodon elongatus","Ophiodon elongatus","Ophiodon elongatus","Ophiodon elongatus Girard, 1854","Chordata","Actinopteri","Teleostei","Perciformes","Hexagrammidae","Ophiodon","Ophiodon elongatus",1821,843664,293496,11014,154415,240744,240745,"Girard, 1854",FALSE,""
"49","Oxylebius pictus","Oxylebius pictus","species",240743,76502,2336510,131554,"Oxylebius pictus","Oxylebius pictus","Oxylebius pictus","Oxylebius pictus Gill, 1862","Chordata","Actinopteri","Teleostei","Perciformes","Hexagrammidae","Oxylebius","Oxylebius pictus",1821,843664,293496,11014,154415,240742,240743,"Gill, 1862",FALSE,""
"50","Liparis cyclopus","Liparis cyclopus","species",274509,804235,5201449,4949171,"Liparis cyclopus","Liparis cyclopus","Liparis cyclopus","Liparis cyclopus Günther, 1861","Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Liparis","Liparis cyclopus",1821,843664,293496,11014,234519,126160,274509,"Günther, 1861",FALSE,""
"51","Apodichthys flavidus","Apodichthys flavidus","species",279664,125580,2390392,628665,"Apodichthys flavidus","Apodichthys flavidus","Apodichthys flavidus","Apodichthys flavidus Girard, 1854","Chordata","Actinopteri","Teleostei","Perciformes","Pholidae","Apodichthys","Apodichthys flavidus",1821,843664,293496,11014,125550,268359,279664,"Girard, 1854",FALSE,""
"52","Pholis laeta","Pholis laeta","species",273689,125636,5210424,106653,"Pholis laeta","Pholis laeta","Pholis laeta","Pholis laeta (Cope, 1873)","Chordata","Actinopteri","Teleostei","Perciformes","Pholidae","Pholis","Pholis laeta",1821,843664,293496,11014,125550,126041,273689,"(Cope, 1873)",FALSE,""
"53","Rhamphocottus richardsonii","Rhamphocottus richardsonii","species",282578,125517,2336938,706152,"Rhamphocottus richardsonii","Rhamphocottus richardsonii","Rhamphocottus richardsonii","Rhamphocottus richardsonii Günther, 1874","Chordata","Actinopteri","Teleostei","Perciformes","Rhamphocottidae","Rhamphocottus","Rhamphocottus richardsonii",1821,843664,293496,11014,154419,270729,282578,"Günther, 1874",FALSE,""
"54","Sebastes caurinus","Sebastes caurinus","species",274780,33903,2335455,1057078,"Sebastes caurinus","Sebastes caurinus","Sebastes caurinus","Sebastes caurinus Richardson, 1844","Chordata","Actinopteri","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes caurinus",1821,843664,293496,11014,125596,126175,274780,"Richardson, 1844",FALSE,"sibling_higher"
"55","Sebastes entomelas","Sebastes entomelas","species",274791,16661,2335516,531068,"Sebastes entomelas","Sebastes entomelas","Sebastes entomelas","Sebastes entomelas (Jordan & Gilbert, 1880)","Chordata","Actinopteri","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes entomelas",1821,843664,293496,11014,125596,126175,274791,"(Jordan & Gilbert, 1880)",FALSE,"sibling_higher"
"56","Sebastes flavidus","Sebastes flavidus","species",274795,10709,2335500,531059,"Sebastes flavidus","Sebastes flavidus","Sebastes flavidus","Sebastes flavidus (Ayres, 1862)","Chordata","Actinopteri","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes flavidus",1821,843664,293496,11014,125596,126175,274795,"(Ayres, 1862)",FALSE,"sibling_higher"
"57","Sebastes paucispinis","Sebastes paucispinis","species",274833,10777,2335466,582321,"Sebastes paucispinis","Sebastes paucispinis","Sebastes paucispinis","Sebastes paucispinis Ayres, 1854","Chordata","Actinopteri","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes paucispinis",1821,843664,293496,11014,125596,126175,274833,"Ayres, 1854",FALSE,"sibling_higher"
"58","Lumpenus sagitta","Lumpenus sagitta","species",254579,13990,5211330,786101,"Lumpenus sagitta","Lumpenus sagitta","Lumpenus sagitta","Lumpenus sagitta Wilimovsky, 1956","Chordata","Actinopteri","Teleostei","Perciformes","Stichaeidae","Lumpenus","Lumpenus sagitta",1821,843664,293496,11014,125566,126088,254579,"Wilimovsky, 1956",FALSE,""
"59","Trichodon trichodon","Trichodon trichodon","species",283043,34016,5210437,1009635,"Trichodon trichodon","Trichodon trichodon","Trichodon trichodon","Trichodon trichodon (Tilesius, 1813)","Chordata","Actinopteri","Teleostei","Perciformes","Trichodontidae","Trichodon","Trichodon trichodon",1821,843664,293496,11014,151408,271138,283043,"(Tilesius, 1813)",FALSE,""
"60","Syngnathus leptorhynchus","Syngnathus leptorhynchus","species",275226,78133,2332938,774443,"Syngnathus leptorhynchus","Syngnathus leptorhynchus","Syngnathus leptorhynchus","Syngnathus leptorhynchus Girard, 1854","Chordata","Actinopteri","Teleostei","Syngnathiformes","Syngnathidae","Syngnathus","Syngnathus leptorhynchus",1821,843664,293496,10327,125606,126227,275226,"Girard, 1854",FALSE,""
"61","Ammodytes","Ammodytes","genus",125909,34574,2389989,109651,"Ammodytes","Ammodytes","Ammodytes","Ammodytes Linnaeus, 1758","Chordata","Actinopteri","Teleostei","Perciformes","Ammodytidae","Ammodytes",NA,1821,843664,293496,11014,125516,125909,NA,"Linnaeus, 1758",FALSE,""
"62","Clavelina huntsmani","Clavelina huntsmani","species",250311,908846,2330180,3645772,"Clavelina huntsmani","Clavelina huntsmani","Clavelina huntsmani","Clavelina huntsmani Van Name, 1931","Chordata","Ascidiacea",NA,"Aplousobranchia","Clavelinidae","Clavelina","Clavelina huntsmani",1821,1839,NA,103434,103438,103453,250311,"Van Name, 1931",FALSE,""
"63","Pycnoclavella stanleyi","Pycnoclavella stanleyi","species",251245,908856,2331198,3645488,"Pycnoclavella stanleyi","Pycnoclavella stanleyi","Pycnoclavella stanleyi","Pycnoclavella stanleyi Berrill & Abbott, 1949","Chordata","Ascidiacea",NA,"Aplousobranchia","Clavelinidae","Pycnoclavella","Pycnoclavella stanleyi",1821,1839,NA,103434,103438,103454,251245,"Berrill & Abbott, 1949",FALSE,""
"64","Diplosoma listerianum","Diplosoma listerianum","species",103579,406736,5200414,279736,"Diplosoma listerianum","Diplosoma listerianum","Diplosoma listerianum","Diplosoma listerianum (Milne Edwards, 1841)","Chordata","Ascidiacea",NA,"Aplousobranchia","Didemnidae","Diplosoma","Diplosoma listerianum",1821,1839,NA,103434,103439,103457,103579,"(Milne Edwards, 1841)",FALSE,""
"65","Cystodytes lobatus","Cystodytes lobatus","species",250432,908852,2330284,3645649,"Cystodytes lobatus","Cystodytes lobatus","Cystodytes lobatus","Cystodytes lobatus (Ritter, 1900)","Chordata","Ascidiacea",NA,"Aplousobranchia","Polycitoridae","Cystodytes","Cystodytes lobatus",1821,1839,NA,103434,103440,103463,250432,"(Ritter, 1900)",FALSE,""
"66","Eudistoma purpuropunctatum","Eudistoma purpuropunctatum","species",250245,908850,4355791,3645546,"Eudistoma purpuropunctatum","Eudistoma purpuropunctatum","Eudistoma purpuropunctatum","Eudistoma purpuropunctatum Lambert, 1989","Chordata","Ascidiacea",NA,"Aplousobranchia","Polycitoridae","Eudistoma","Eudistoma purpuropunctatum",1821,1839,NA,103434,103440,103465,250245,"Lambert, 1989",FALSE,""
"67","Eudistoma ritteri","Eudistoma ritteri","species",250250,908855,2330292,3645556,"Eudistoma ritteri","Eudistoma ritteri","Eudistoma ritteri","Eudistoma ritteri Van Name, 1945","Chordata","Ascidiacea",NA,"Aplousobranchia","Polycitoridae","Eudistoma","Eudistoma ritteri",1821,1839,NA,103434,103440,103465,250250,"Van Name, 1945",FALSE,""
"68","Aplidium californicum","Aplidium californicum","species",249827,908848,2330922,3644492,"Aplidium californicum","Aplidium californicum","Aplidium californicum","Aplidium californicum (Ritter & Forsyth, 1917)","Chordata","Ascidiacea",NA,"Aplousobranchia","Polyclinidae","Aplidium","Aplidium californicum",1821,1839,NA,103434,103441,103471,249827,"(Ritter & Forsyth, 1917)",FALSE,""
"69","Aplidium kottae","Aplidium kottae","species",266095,957205,2330963,3644505,"Aplidium kottae","Aplidium kottae","Aplidium kottae","Aplidium kottae Brunetti, 2007","Chordata","Ascidiacea",NA,"Aplousobranchia","Polyclinidae","Aplidium","Aplidium kottae",1821,1839,NA,103434,103441,103471,266095,"Brunetti, 2007",FALSE,""
"70","Ritterella rubra","Ritterella rubra","species",251340,957083,2331068,3644836,"Ritterella rubra","Ritterella rubra","Ritterella rubra","Ritterella rubra Abbott & Trason, 1968","Chordata","Ascidiacea",NA,"Aplousobranchia","Ritterellidae","Ritterella","Ritterella rubra",1821,1839,NA,103434,248203,103476,251340,"Abbott & Trason, 1968",FALSE,""
"71","Ascidia columbiana","Ascidia columbiana","species",249979,808589,2330505,3645858,"Ascidia columbiana","Ascidia columbiana","Ascidia columbiana","Ascidia columbiana (Huntsman, 1912)","Chordata","Ascidiacea",NA,"Phlebobranchia","Ascidiidae","Ascidia","Ascidia columbiana",1821,1839,NA,103435,103443,103483,249979,"(Huntsman, 1912)",FALSE,""
"72","Ciona savignyi","Ciona savignyi","species",250292,29569,2329616,677382,"Ciona savignyi","Ciona savignyi","Ciona savignyi","Ciona savignyi Herdman, 1882","Chordata","Ascidiacea",NA,"Phlebobranchia","Cionidae","Ciona","Ciona savignyi",1821,1839,NA,103435,103444,103488,250292,"Herdman, 1882",FALSE,""
"73","Chelyosoma productum","Chelyosoma productum","species",250013,887435,2330455,144335,"Chelyosoma productum","Chelyosoma productum","Chelyosoma productum","Chelyosoma productum Stimpson, 1864","Chordata","Ascidiacea",NA,"Phlebobranchia","Corellidae","Chelyosoma","Chelyosoma productum",1821,1839,NA,103435,103445,103494,250013,"Stimpson, 1864",FALSE,""
"74","Corella inflata","Corella inflata","species",250375,908851,5200460,823962,"Corella inflata","Corella inflata","Corella inflata","Corella inflata Huntsman, 1912","Chordata","Ascidiacea",NA,"Phlebobranchia","Corellidae","Corella","Corella inflata",1821,1839,NA,103435,103445,103495,250375,"Huntsman, 1912",FALSE,""
"75","Corella willmeriana","Corella willmeriana","species",250378,807879,5200464,3645994,"Corella willmeriana","Corella willmeriana","Corella willmeriana","Corella willmeriana Herdman, 1898","Chordata","Ascidiacea",NA,"Phlebobranchia","Corellidae","Corella","Corella willmeriana",1821,1839,NA,103435,103445,103495,250378,"Herdman, 1898",FALSE,""
